"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746807,"2024-04-17",8,"2024-04-17T20:42:24.247Z","2024-04-17T20:42:30.171Z",TRUE,"pitch","e708bc36-d098-48a4-a568-dbdf2a0d2339",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,2.946,1.3443,NA,153.39,189.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Robbie Grossman called out on strikes.",0,4,2,69,"bottom",9,"2024-04-17T20:40:47.806Z","2024-04-17T20:42:30.171Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.6,75.3,13,0.91,0.4589,6.5427,27.2533,-43.504,10.6075,-7.8888,-0.9547,1.8193,0.6239,-120.2089,-0.4085,-2.5934,50.0012,5.9143,15.2394,19.2,13.2,24,2743,45,NA,NA,NA,NA,NA,NA,TRUE,-54.6,-14,-19.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746807,"2024-04-17",6,"2024-04-17T20:41:54.630Z","2024-04-17T20:41:57.938Z",TRUE,"pitch","8bdb6790-2fce-4445-977d-333775269bfb",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,2.9196,1.3998,NA,105.48,162.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Robbie Grossman called out on strikes.",0,4,2,69,"bottom",9,"2024-04-17T20:40:47.806Z","2024-04-17T20:42:30.171Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.2,74.8,3,0.9,0.4609,6.6423,26.8011,-38.9936,8.5928,-4.7865,0.3023,2.8215,3.8353,-119.6245,0.7324,-2.4468,50.0035,6.0558,12.2382,18,12,24,2764,41,NA,NA,NA,NA,NA,NA,FALSE,-49.1,-8.2,-16.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746807,"2024-04-17",5,"2024-04-17T20:41:37.104Z","2024-04-17T20:41:41.762Z",TRUE,"pitch","da106211-fd01-4b89-b091-7c6244ff14a3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.0946,1.3022,NA,151.56,146.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Robbie Grossman called out on strikes.",0,4,2,69,"bottom",9,"2024-04-17T20:40:47.806Z","2024-04-17T20:42:30.171Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.8,11,2,0.4346,6.6734,22.7469,-30.057,1.0785,1.3153,-0.9066,3.4107,3.7754,-125.4975,0.1666,-2.5639,50.0053,5.7695,1.739,4.8,7.2,24,2356,54,NA,NA,NA,NA,NA,NA,FALSE,-33.8,2.6,-2.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746807,"2024-04-17",4,"2024-04-17T20:41:20.737Z","2024-04-17T20:41:24.786Z",TRUE,"pitch","a2736841-c6b2-448e-bea1-c813fbeb0ed2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2487,1.4564,NA,104.69,207.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Robbie Grossman called out on strikes.",0,4,2,69,"bottom",9,"2024-04-17T20:40:47.806Z","2024-04-17T20:42:30.171Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.7,75.9,14,0.88,0.4572,6.7002,26.1697,-37.8385,7.4526,-3.9106,0.323,1.1576,4.0009,-120.4003,-3.0728,-2.3352,50.0018,5.8419,10.7997,16.8,10.8,24,2737,42,NA,NA,NA,NA,NA,NA,FALSE,-47.9,-7.6,-14.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746807,"2024-04-17",3,"2024-04-17T20:41:05.152Z","2024-04-17T20:41:10.467Z",TRUE,"pitch","ce755abd-0ea5-4cbb-9ac4-136ca3de8d15",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0359,1.4617,NA,135.72,146.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Robbie Grossman called out on strikes.",0,4,2,69,"bottom",9,"2024-04-17T20:40:47.806Z","2024-04-17T20:42:30.171Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.3,11,2,0.4045,6.762,28.4282,-24.2605,-9.2416,4.2568,-0.4912,3.4108,8.214,-135.2225,-1.8908,-2.3619,50.0032,5.8147,-17.1808,32.4,6,24,2213,226,NA,NA,NA,NA,NA,NA,FALSE,-24.1,7.6,15.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746807,"2024-04-17",2,"2024-04-17T20:40:49.968Z","2024-04-17T20:40:53.665Z",TRUE,"pitch","dd72f5a6-e7e5-4353-ba4b-943e57e1c93b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0229,1.3671,NA,148.89,164.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Robbie Grossman called out on strikes.",0,4,2,69,"bottom",9,"2024-04-17T20:40:47.806Z","2024-04-17T20:42:30.171Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,81.5,11,2,0.43,6.8094,18.6931,-33.3789,-0.265,-0.727,-0.8365,2.7591,4.3377,-126.0032,-0.9296,-2.5253,50.0031,5.7625,-0.4384,0,8.4,24,2215,170,NA,NA,NA,NA,NA,NA,FALSE,-37,-1.3,-0.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746807,"2024-04-17",0,"2024-04-17T20:40:02.531Z","2024-04-17T20:40:08.243Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Robbie Grossman replaces Braden Shewmake.","Offensive Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,543257,"/api/v1/people/543257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","69","atBat","Strikeout","strikeout","Robbie Grossman called out on strikes.",0,4,2,69,"bottom",9,"2024-04-17T20:40:47.806Z","2024-04-17T20:42:30.171Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,669699,"/api/v1/people/669699",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746807,"2024-04-17",1,"2024-04-17T20:40:08.243Z","2024-04-17T20:40:49.968Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Robbie Grossman called out on strikes.",0,4,2,69,"bottom",9,"2024-04-17T20:40:47.806Z","2024-04-17T20:42:30.171Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746807,"2024-04-17",7,"2024-04-17T20:42:12.766Z","2024-04-17T20:42:24.247Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,543257,"/api/v1/people/543257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Robbie Grossman called out on strikes.",0,4,2,69,"bottom",9,"2024-04-17T20:40:47.806Z","2024-04-17T20:42:30.171Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746807,"2024-04-17",1,"2024-04-17T20:39:41.244Z","2024-04-17T20:39:54.287Z",TRUE,"pitch","b7f3402f-7682-42e7-9d10-568bc4676f06",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.51,1.57,NA,119.8,172.34,"line_drive","hard","7",47.39,122.49,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Double","double","Paul DeJong doubles (4) on a sharp line drive to left fielder MJ Melendez.",0,4,2,68,"bottom",9,"2024-04-17T20:39:09.471Z","2024-04-17T20:39:54.287Z",TRUE,FALSE,FALSE,FALSE,34,0,1,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.1,76,5,0.89,0.4551,6.7039,26.1313,-40.305,7.8593,-5.5605,-0.0735,2.4608,3.0797,-120.8841,0.1651,-2.3892,50.0016,5.9642,11.4946,16.8,12,24,2655,45,103,12,201,NA,NA,NA,FALSE,-49.7,-9.7,-15,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657557,"Paul DeJong","/api/v1/people/657557",NA,NA,NA,NA,NA,NA
