"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745102,"2024-04-23",0,"2024-04-24T01:09:55.187Z","2024-04-24T01:10:02.750Z",TRUE,"pitch","e66e62ad-9342-4896-bcda-9fb30299dced",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.02,1.37,NA,132.17,179.55,"ground_ball","medium","5",102.26,164.47,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","José Caballero grounds out, third baseman Buddy Kennedy to first baseman Mark Canha.",0,4,2,70,"bottom",9,"2024-04-24T01:09:34.085Z","2024-04-24T01:10:02.750Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,676609,"José Caballero","/api/v1/people/676609","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,89.1,4,0.9,0.3864,6.7411,33.7712,-24.527,-9.8076,3.7614,-0.3979,2.1939,6.3791,-141.9658,-5.0621,-1.4047,50.0025,5.5699,-19.935,36,6,24,1935,228,75.7,-35,6,NA,NA,NA,TRUE,-22.9,5.9,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745102,"2024-04-23",6,"2024-04-24T01:09:23.236Z","2024-04-24T01:09:27.413Z",TRUE,"pitch","b3077fb5-2ba6-4293-b947-ecbace9f1c5d",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.371,1.535,NA,115.41,162.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Austin Shenton strikes out swinging.",0,4,2,69,"bottom",9,"2024-04-24T01:07:55.567Z","2024-04-24T01:09:27.413Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668853,"Austin Shenton","/api/v1/people/668853","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.3,2,0.9,0.389,6.6455,34.1575,-25.0588,-10.5181,3.5497,0.0417,2.8232,7.8605,-141.1779,-3.2463,-1.4216,50.0031,5.6132,-21.0897,37.2,6,24,1978,233,NA,NA,NA,NA,NA,NA,TRUE,-23.3,5.9,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745102,"2024-04-23",5,"2024-04-24T01:09:04.512Z","2024-04-24T01:09:08.514Z",TRUE,"pitch","9c813a21-4626-45c6-be41-b207c836b9a7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3699,1.5779,NA,143.06,138.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Austin Shenton strikes out swinging.",0,4,2,69,"bottom",9,"2024-04-24T01:07:55.567Z","2024-04-24T01:09:27.413Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668853,"Austin Shenton","/api/v1/people/668853","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88.4,11,2,0.3871,6.69,35.3891,-16.9935,-9.0047,7.5059,-0.6836,3.7178,5.6268,-142.0096,-2.5612,-1.5304,50.0066,5.7247,-18.2218,43.2,4.8,24,2219,231,NA,NA,NA,NA,NA,NA,FALSE,-15.7,13.2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745102,"2024-04-23",3,"2024-04-24T01:08:40.847Z","2024-04-24T01:08:44.415Z",TRUE,"pitch","a084139e-602d-4bd6-be9e-9456e6ac69f5",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.3699,1.5779,NA,112.64,173.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Austin Shenton strikes out swinging.",0,4,2,69,"bottom",9,"2024-04-24T01:07:55.567Z","2024-04-24T01:09:27.413Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668853,"Austin Shenton","/api/v1/people/668853","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,80.9,5,0.91,0.4259,6.801,28.6147,-31.702,1.6446,0.286,0.1143,2.4304,3.9048,-128.9479,-2.1386,-1.6378,50.0054,5.7337,2.7499,6,8.4,24,2154,123,NA,NA,NA,NA,NA,NA,FALSE,-34.8,0.2,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745102,"2024-04-23",2,"2024-04-24T01:08:23.559Z","2024-04-24T01:08:27.435Z",TRUE,"pitch","156f4adc-85bd-4ab9-9e8b-09d4549bc24c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4145,1.5779,NA,134.78,125.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Austin Shenton strikes out swinging.",0,4,2,69,"bottom",9,"2024-04-24T01:07:55.567Z","2024-04-24T01:09:27.413Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668853,"Austin Shenton","/api/v1/people/668853","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,88.8,11,0.9,0.3863,6.7917,34.1055,-25.5459,-10.3688,3.2609,-0.4665,4.2123,6.8463,-142.0666,0.2784,-1.5668,50.0055,5.7436,-21.0891,37.2,6,24,2010,227,NA,NA,NA,NA,NA,NA,FALSE,-22.7,6.1,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745102,"2024-04-23",1,"2024-04-24T01:07:57.930Z","2024-04-24T01:08:02.073Z",TRUE,"pitch","d32c9599-65c8-4c32-90c0-9dac2381445e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.371,1.535,NA,101.26,184.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Austin Shenton strikes out swinging.",0,4,2,69,"bottom",9,"2024-04-24T01:07:55.567Z","2024-04-24T01:09:27.413Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668853,"Austin Shenton","/api/v1/people/668853","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,81.5,9,0.9,0.4222,6.7884,30.1005,-28.3841,-0.2843,2.2271,0.413,2.0208,4.9611,-130.274,-4.1788,-1.4877,50.0026,5.8179,-0.4847,1.2,7.2,24,2203,146,NA,NA,NA,NA,NA,NA,FALSE,-31.2,3.2,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745102,"2024-04-23",0,"2024-04-24T01:07:32.341Z","2024-04-24T01:07:57.930Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Austin Shenton replaces Curtis Mead.","Offensive Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,668853,"/api/v1/people/668853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","69","atBat","Strikeout","strikeout","Austin Shenton strikes out swinging.",0,4,2,69,"bottom",9,"2024-04-24T01:07:55.567Z","2024-04-24T01:09:27.413Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668853,"Austin Shenton","/api/v1/people/668853","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,678554,"/api/v1/people/678554",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745102,"2024-04-23",4,"2024-04-24T01:08:51.040Z","2024-04-24T01:09:04.512Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,668853,"/api/v1/people/668853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Austin Shenton strikes out swinging.",0,4,2,69,"bottom",9,"2024-04-24T01:07:55.567Z","2024-04-24T01:09:27.413Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668853,"Austin Shenton","/api/v1/people/668853","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745102,"2024-04-23",4,"2024-04-24T01:07:15.070Z","2024-04-24T01:07:23.952Z",TRUE,"pitch","a2bfd10a-ac9b-462a-a6b2-2570432fa72e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.15,1.45,NA,105.94,163.74,"fly_ball","medium","8",94.23,91.01,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Ben Rortvedt flies out to center fielder Parker Meadows.",0,4,2,68,"bottom",9,"2024-04-24T01:06:28.903Z","2024-04-24T01:07:23.952Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,80.2,3,0.91,0.4292,6.604,28.6204,-29.8911,1.3221,1.3853,0.2901,2.7794,4.3041,-128.0635,-1.7233,-1.59,50.002,5.8189,2.1758,6,7.2,24,2291,104,80.7,36,282,NA,NA,NA,TRUE,-33.2,2.3,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745102,"2024-04-23",2,"2024-04-24T01:06:48.550Z","2024-04-24T01:06:52.135Z",TRUE,"pitch","06e062e9-c7f5-45bb-a9c5-ede8992c932a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.1489,1.4038,NA,99.49,174.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Ben Rortvedt flies out to center fielder Parker Meadows.",0,4,2,68,"bottom",9,"2024-04-24T01:06:28.903Z","2024-04-24T01:07:23.952Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,86.7,6,0.89,0.395,6.6196,34.6678,-18.619,-11.394,6.9797,0.4594,2.3678,9.4863,-139.2852,-5.1482,-1.5299,50.0018,5.4923,-22.1268,44.4,6,24,2009,241,NA,NA,NA,NA,NA,NA,FALSE,-18.6,11.5,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
