"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716487,"2023-09-22",0,"2023-09-23T01:26:34.736Z","2023-09-23T01:26:38.170Z",TRUE,"pitch","818111df-675b-41d1-8c42-ed16bfbc14b9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.508,1.6031,NA,84.33,151.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Noelvi Marte grounds out, third baseman Ke'Bryan Hayes to first baseman Connor Joe.",0,6,5,65,"bottom",7,"2023-09-23T01:26:31.296Z","2023-09-23T01:28:27.404Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,682622,"Noelvi Marte","/api/v1/people/682622","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.5,12,0.91,0.4295,6.6723,24.4097,-26.9688,-1.3876,3.158,0.8571,3.2143,-2.3831,-127.1912,-0.7975,1.9841,50.0054,5.6575,-2.2891,6,7.2,24,2364,169,NA,NA,NA,NA,NA,NA,FALSE,-29.9,5.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716487,"2023-09-22",4,"2023-09-23T01:26:00.261Z","2023-09-23T01:26:10.359Z",TRUE,"pitch","136a4776-f0eb-4e09-b80a-fcd8341ceb80",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.22,1.52,NA,120.33,182.18,"popup","medium","5",93.06,172.27,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Pop Out","field_out","Joey Votto pops out to third baseman Ke'Bryan Hayes in foul territory.",0,6,5,64,"bottom",7,"2023-09-23T01:25:21.365Z","2023-09-23T01:26:10.359Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81.5,5,0.9,0.4264,6.5729,23.5111,-22.4546,-0.8275,5.8023,-0.0873,2.0962,-4.6176,-127.881,-4.5288,1.8408,50.003,5.6261,-1.3865,4.8,6,24,2453,131,72.3,65,110,NA,NA,NA,TRUE,-25.3,9.8,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716487,"2023-09-22",3,"2023-09-23T01:25:42.148Z","2023-09-23T01:25:45.191Z",TRUE,"pitch","5a305d87-f0c8-4a1b-8f94-1b7880c14470",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2199,1.4668,NA,182.9,195.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Pop Out","field_out","Joey Votto pops out to third baseman Ke'Bryan Hayes in foul territory.",0,6,5,64,"bottom",7,"2023-09-23T01:25:21.365Z","2023-09-23T01:26:10.359Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82.4,13,0.9,0.4236,6.7415,23.0508,-24.6113,-0.7162,4.4484,-1.7288,1.6061,-8.5705,-128.6063,-5.2382,1.7199,50.0007,5.5431,-1.216,6,6,24,2525,132,NA,NA,NA,NA,NA,NA,FALSE,-27.4,7.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716487,"2023-09-22",2,"2023-09-23T01:25:23.691Z","2023-09-23T01:25:26.691Z",TRUE,"pitch","849e5815-0a71-4631-8bb9-12ab18e1af39",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.22,1.52,NA,105.07,157.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Pop Out","field_out","Joey Votto pops out to third baseman Ke'Bryan Hayes in foul territory.",0,6,5,64,"bottom",7,"2023-09-23T01:25:21.365Z","2023-09-23T01:26:10.359Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80.3,3,0.91,0.432,6.6607,23.0157,-27.2927,0.0384,2.9873,0.3129,3.0172,-4.3536,-126.2433,-1.0991,2.0466,50.0002,5.6329,0.0636,1.2,7.2,24,2391,162,NA,NA,NA,NA,NA,NA,FALSE,-30.6,5.4,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716487,"2023-09-22",0,"2023-09-23T01:24:25.985Z","2023-09-23T01:24:26.021Z",FALSE,"action",NA,NA,"Jack Suwinski remains in the game as the left fielder.","Defensive Switch",6,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669261,"/api/v1/people/669261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"7","Outfielder","Outfielder","LF","401","64","atBat","Pop Out","field_out","Joey Votto pops out to third baseman Ke'Bryan Hayes in foul territory.",0,6,5,64,"bottom",7,"2023-09-23T01:25:21.365Z","2023-09-23T01:26:10.359Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,609280,"/api/v1/people/609280",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716487,"2023-09-22",1,"2023-09-23T01:24:26.021Z","2023-09-23T01:25:23.691Z",FALSE,"action",NA,NA,"Pitching Change: Ryan Borucki replaces Hunter Stratton.","Pitching Substitution",6,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621366,"/api/v1/people/621366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"64","atBat","Pop Out","field_out","Joey Votto pops out to third baseman Ke'Bryan Hayes in foul territory.",0,6,5,64,"bottom",7,"2023-09-23T01:25:21.365Z","2023-09-23T01:26:10.359Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716487,"2023-09-22",6,"2023-09-23T01:22:36.529Z","2023-09-23T01:22:42.229Z",TRUE,"pitch","fcc017fa-c120-4934-a837-a5f3427ee3b1",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,2,NA,NA,3.65,1.69,NA,121.05,204.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Liover Peguero strikes out on a foul tip.",0,6,5,63,"top",7,"2023-09-23T01:20:59.241Z","2023-09-23T01:22:42.229Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678894,"Liover Peguero","/api/v1/people/678894","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.4,74.4,13,0.89,0.4642,6.8344,24.6956,-28.0176,-5.7269,2.9555,-0.1061,1.2873,4.0631,-118.43,-4.7312,-1.1083,50.0025,5.903,-8.0549,14.4,8.4,24,690,234,NA,NA,NA,NA,NA,NA,TRUE,-37.2,4.3,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716487,"2023-09-22",5,"2023-09-23T01:22:14.117Z","2023-09-23T01:22:18.077Z",TRUE,"pitch","acf928ca-c1ae-4e19-8be5-2edb83b1c8ab",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3894,1.5575,NA,81.67,186.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Liover Peguero strikes out on a foul tip.",0,6,5,63,"top",7,"2023-09-23T01:20:59.241Z","2023-09-23T01:22:42.229Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678894,"Liover Peguero","/api/v1/people/678894","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",80.6,74.3,14,0.89,0.467,6.717,22.0279,-27.2649,-1.8853,3.5252,0.9269,1.9438,5.238,-117.2636,-3.5755,-1.0902,50.0049,6.0301,-2.6281,3.6,8.4,24,638,239,NA,NA,NA,NA,NA,NA,FALSE,-36.4,5.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716487,"2023-09-22",4,"2023-09-23T01:21:51.125Z","2023-09-23T01:21:55.184Z",TRUE,"pitch","38313bf3-d23d-4df8-807e-7ea9db653817",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.5198,1.6104,NA,99.65,220.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Liover Peguero strikes out on a foul tip.",0,6,5,63,"top",7,"2023-09-23T01:20:59.241Z","2023-09-23T01:22:42.229Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678894,"Liover Peguero","/api/v1/people/678894","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.5,75.4,14,0.89,0.4618,6.8408,22.1789,-27.3705,-3.2166,3.3695,0.4551,0.6737,4.8177,-118.5045,-6.1916,-1.1843,50.0035,5.8137,-4.5857,7.2,8.4,24,857,226,NA,NA,NA,NA,NA,NA,FALSE,-36.2,4.9,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716487,"2023-09-22",3,"2023-09-23T01:21:31.659Z","2023-09-23T01:21:35.006Z",TRUE,"pitch","ea070a8d-9a70-4860-a822-4983dec5d444",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.65,1.69,NA,112.89,175.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Liover Peguero strikes out on a foul tip.",0,6,5,63,"top",7,"2023-09-23T01:20:59.241Z","2023-09-23T01:22:42.229Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678894,"Liover Peguero","/api/v1/people/678894","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",80.4,74,5,0.9,0.4677,6.6456,21.6753,-23.5179,-5.2237,6.228,0.1079,2.3274,3.9416,-117.0149,-3.578,-0.9182,50.0016,6.0748,-7.2577,15.6,7.2,24,921,223,NA,NA,NA,NA,NA,NA,FALSE,-31.6,10.7,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716487,"2023-09-22",2,"2023-09-23T01:21:01.525Z","2023-09-23T01:21:08.076Z",TRUE,"pitch","e393b89a-f827-423e-b768-091320df431d",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.65,1.69,NA,116.84,184.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Liover Peguero strikes out on a foul tip.",0,6,5,63,"top",7,"2023-09-23T01:20:59.241Z","2023-09-23T01:22:42.229Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678894,"Liover Peguero","/api/v1/people/678894","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,81.5,8,0.91,0.4269,6.5115,22.5932,-21.6377,2.1086,6.2958,0.0043,2.026,3.3708,-127.5787,-5.2721,-1.6005,50.0019,5.7911,3.5258,10.8,6,24,2492,189,NA,NA,NA,NA,NA,NA,FALSE,-24.6,10.7,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716487,"2023-09-22",0,"2023-09-23T01:17:44.782Z","2023-09-23T01:18:48.245Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Liover Peguero strikes out on a foul tip.",0,6,5,63,"top",7,"2023-09-23T01:20:59.241Z","2023-09-23T01:22:42.229Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678894,"Liover Peguero","/api/v1/people/678894","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716487,"2023-09-22",1,"2023-09-23T01:18:48.245Z","2023-09-23T01:21:01.525Z",FALSE,"action",NA,NA,"Pitching Change: Fernando Cruz replaces Ian Gibaut.","Pitching Substitution",6,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,518585,"/api/v1/people/518585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"63","atBat","Strikeout","strikeout","Liover Peguero strikes out on a foul tip.",0,6,5,63,"top",7,"2023-09-23T01:20:59.241Z","2023-09-23T01:22:42.229Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678894,"Liover Peguero","/api/v1/people/678894","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716487,"2023-09-22",9,"2023-09-23T01:17:12.441Z","2023-09-23T01:17:17.796Z",TRUE,"pitch","0569325a-2e9d-4a4c-940f-709a06c9f576",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4438,1.5833,NA,179.15,142.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jared Triolo walks.",0,6,5,62,"top",7,"2023-09-23T01:14:24.903Z","2023-09-23T01:17:17.796Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.8,11,0.9,0.3921,6.7269,30.1135,-14.422,-3.6136,8.9728,-1.6305,3.5551,0.6047,-139.4533,-3.4056,-1.3801,50.0003,5.738,-7.1458,25.2,3.6,24,2206,210,NA,NA,NA,NA,NA,NA,FALSE,-13.9,15.8,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669707,"Jared Triolo","/api/v1/people/669707",669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA,NA
716487,"2023-09-22",8,"2023-09-23T01:16:45.811Z","2023-09-23T01:16:48.811Z",TRUE,"pitch","28d2536b-9b41-494e-b9c5-08b312cc4198",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.47,1.61,NA,117.68,171.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jared Triolo walks.",0,6,5,62,"top",7,"2023-09-23T01:14:24.903Z","2023-09-23T01:17:17.796Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.1,5,0.91,0.3897,6.808,33.6216,-12.9018,-3.5217,9.6401,-0.0177,2.5048,4.2673,-140.8661,-6.3669,-1.0985,50.0002,5.6373,-7.0385,22.8,3.6,24,2261,208,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.2,5.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716487,"2023-09-22",7,"2023-09-23T01:16:19.023Z","2023-09-23T01:16:22.326Z",TRUE,"pitch","48c8b861-4549-4f1b-9172-8d4738104d21",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.4438,1.6098,NA,57.06,219.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jared Triolo walks.",0,6,5,62,"top",7,"2023-09-23T01:14:24.903Z","2023-09-23T01:17:17.796Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.9,85.9,14,0.9,0.405,7.204,27.8298,-20.9157,1.5239,6.0707,1.5726,0.7117,6.9755,-134.947,-9.2522,-1.238,50.0047,5.6434,2.8251,10.8,4.8,24,2511,188,NA,NA,NA,NA,NA,NA,FALSE,-22.3,9.2,-4.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
