"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717099,"2023-08-06",5,"2023-08-06T20:52:00.555Z","2023-08-06T20:52:07.861Z",TRUE,"pitch","8d15b77b-8160-41d6-8acc-372e0f746c88",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.31,1.57,NA,150.49,160.4,"line_drive","medium","7",67.21,101.29,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Lineout","field_out","Alec Burleson lines out to left fielder Nolan Jones.",0,1,0,74,"bottom",9,"2023-08-06T20:50:38.350Z","2023-08-06T20:52:07.861Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,676475,"Alec Burleson","/api/v1/people/676475","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.7,11,0.89,0.3878,5.936,32.1213,-33.7418,-9.3503,-0.7767,-0.8786,2.9029,8.3365,-141.23,2.0299,-2.6536,50.0026,4.3448,-18.8913,27.6,7.2,24,2334,252,90.8,20,284,NA,NA,NA,TRUE,-29.8,-0.7,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717099,"2023-08-06",4,"2023-08-06T20:51:24.728Z","2023-08-06T20:51:30.588Z",TRUE,"pitch","f166dcec-936c-4294-b101-7e28e9477c41",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.31,1.57,NA,96.09,199.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Lineout","field_out","Alec Burleson lines out to left fielder Nolan Jones.",0,1,0,74,"bottom",9,"2023-08-06T20:50:38.350Z","2023-08-06T20:52:07.861Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,676475,"Alec Burleson","/api/v1/people/676475","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,77.9,9,0.9,0.446,6.1583,23.7074,-31.9939,6.5671,0.1175,0.5485,1.4622,6.1022,-122.6895,-0.5201,-2.8219,50.0033,4.3978,10.0346,19.2,9.6,24,3071,81,NA,NA,NA,NA,NA,NA,FALSE,-38,0.4,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717099,"2023-08-06",2,"2023-08-06T20:50:40.634Z","2023-08-06T20:50:44.721Z",TRUE,"pitch","47c795ef-0b07-4406-bb11-6d425b59370a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4627,1.5693,NA,145.29,165.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Lineout","field_out","Alec Burleson lines out to left fielder Nolan Jones.",0,1,0,74,"bottom",9,"2023-08-06T20:50:38.350Z","2023-08-06T20:52:07.861Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,676475,"Alec Burleson","/api/v1/people/676475","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,77.9,4,0.9,0.4446,6.06,22.5176,-29.2456,4.2716,1.8998,-0.7423,2.7243,4.0587,-122.8264,1.9777,-2.9662,50.0014,4.3819,6.5768,14.4,8.4,24,2918,87,NA,NA,NA,NA,NA,NA,FALSE,-34.1,4.1,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717099,"2023-08-06",0,"2023-08-06T20:49:45.098Z","2023-08-06T20:50:18.445Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Alec Burleson replaces Jordan Walker.","Offensive Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,676475,"/api/v1/people/676475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","601","74","atBat","Lineout","field_out","Alec Burleson lines out to left fielder Nolan Jones.",0,1,0,74,"bottom",9,"2023-08-06T20:50:38.350Z","2023-08-06T20:52:07.861Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,676475,"Alec Burleson","/api/v1/people/676475","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,691023,"/api/v1/people/691023",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717099,"2023-08-06",1,"2023-08-06T20:50:18.445Z","2023-08-06T20:50:40.634Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,676475,"/api/v1/people/676475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"74","atBat","Lineout","field_out","Alec Burleson lines out to left fielder Nolan Jones.",0,1,0,74,"bottom",9,"2023-08-06T20:50:38.350Z","2023-08-06T20:52:07.861Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,676475,"Alec Burleson","/api/v1/people/676475","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717099,"2023-08-06",3,"2023-08-06T20:51:08.142Z","2023-08-06T20:51:24.728Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,676475,"/api/v1/people/676475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"74","atBat","Lineout","field_out","Alec Burleson lines out to left fielder Nolan Jones.",0,1,0,74,"bottom",9,"2023-08-06T20:50:38.350Z","2023-08-06T20:52:07.861Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,676475,"Alec Burleson","/api/v1/people/676475","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717099,"2023-08-06",6,"2023-08-06T20:49:19.555Z","2023-08-06T20:49:30.563Z",TRUE,"pitch","6d97593b-5eca-44ec-91ac-8a6ae1b984a5",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.41,1.64,NA,129.95,189.73,"popup","medium","5",76.77,180.89,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Pop Out","field_out","Nolan Gorman pops out to third baseman Ryan McMahon in foul territory.",0,1,0,73,"bottom",9,"2023-08-06T20:47:43.246Z","2023-08-06T20:49:30.563Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,75.7,7,0.9,0.4568,6.0429,23.2291,-29.218,9.034,2.0299,-0.3396,1.8166,3.0871,-119.9037,0.2256,-2.8175,50.0021,4.3289,13.15,25.2,8.4,24,2889,78,88.3,73,131,NA,NA,NA,TRUE,-36.2,4,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665877,"José Fermín","/api/v1/people/665877",NA,NA,NA,NA,NA,NA
717099,"2023-08-06",5,"2023-08-06T20:48:55.965Z","2023-08-06T20:49:01.453Z",TRUE,"pitch","9baf99e2-2ab7-4ca2-93ff-a195300c3283",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3652,1.5255,NA,163.37,162.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Pop Out","field_out","Nolan Gorman pops out to third baseman Ryan McMahon in foul territory.",0,1,0,73,"bottom",9,"2023-08-06T20:47:43.246Z","2023-08-06T20:49:30.563Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88.4,11,0.89,0.3899,6.2972,31.3368,-35.2119,-9.3139,-1.5158,-1.2164,2.8135,7.1762,-140.4138,1.724,-2.5932,50.0059,4.4801,-18.63,26.4,8.4,24,2216,250,NA,NA,NA,NA,NA,NA,FALSE,-31.6,-2.2,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717099,"2023-08-06",4,"2023-08-06T20:48:30.738Z","2023-08-06T20:48:34.938Z",TRUE,"pitch","6f2ddfff-e460-4cfb-9638-aff2ee6a762d",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.3165,1.5744,NA,147.99,185.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Pop Out","field_out","Nolan Gorman pops out to third baseman Ryan McMahon in foul territory.",0,1,0,73,"bottom",9,"2023-08-06T20:47:43.246Z","2023-08-06T20:49:30.563Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.1,75.9,7,0.89,0.4568,5.8398,21.8455,-28.8169,11.274,2.3032,-0.813,1.9578,1.8233,-119.6491,0.5897,-3.0493,50.0041,4.2789,16.4393,30,9.6,24,2923,81,NA,NA,NA,NA,NA,NA,FALSE,-35.8,4.6,-20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717099,"2023-08-06",3,"2023-08-06T20:48:07.477Z","2023-08-06T20:48:11.615Z",TRUE,"pitch","caaa9f8b-94f1-457d-8b64-ab457e99d46d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.414,1.6393,NA,164.58,181.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Pop Out","field_out","Nolan Gorman pops out to third baseman Ryan McMahon in foul territory.",0,1,0,73,"bottom",9,"2023-08-06T20:47:43.246Z","2023-08-06T20:49:30.563Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,88.7,13,0.9,0.3902,5.9303,28.5369,-35.1246,-8.2168,-1.4756,-1.2482,2.1169,6.627,-139.846,0.1303,-2.5692,50.0029,4.3547,-16.4407,22.8,7.2,24,2177,250,NA,NA,NA,NA,NA,NA,FALSE,-31.8,-2.5,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
