"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717518,"2023-07-02",1,"2023-07-02T22:31:37.536Z","2023-07-02T22:31:41.593Z",TRUE,"pitch","f3b32f79-20d7-4496-981b-ae812ec3f322",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,0,NA,NA,3.28,1.51,NA,124.55,168.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Andrew Benintendi flies out to left fielder JJ Bleday.",0,8,3,66,"top",8,"2023-07-02T22:30:19.436Z","2023-07-02T22:32:30.659Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",670329,"Rico Garcia","/api/v1/people/670329","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,78,5,0.91,0.4388,6.0114,28.4112,-16.0678,-10.8101,10.2377,-0.1981,2.601,5.6677,-125.4535,-4.3136,-1.0973,50.0044,5.6759,-17.0123,43.2,6,24,2151,229,NA,NA,NA,NA,NA,NA,FALSE,-19.6,17.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717518,"2023-07-02",0,"2023-07-02T22:31:23.448Z","2023-07-02T22:31:27.729Z",TRUE,"pitch","cad3c728-0f51-4833-ab43-86729dc21a06",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.291,1.5106,NA,115.68,132.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Andrew Benintendi flies out to left fielder JJ Bleday.",0,8,3,66,"top",8,"2023-07-02T22:30:19.436Z","2023-07-02T22:32:30.659Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",670329,"Rico Garcia","/api/v1/people/670329","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,77,12,0.91,0.4431,5.7018,28.2757,-16.8755,-9.5158,9.9201,0.0347,3.9468,6.08,-124.3049,-1.16,-1.2247,50.0044,5.8406,-14.6777,38.4,6,24,2194,224,NA,NA,NA,NA,NA,NA,FALSE,-20,17.9,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717518,"2023-07-02",3,"2023-07-02T22:29:00.474Z","2023-07-02T22:29:08.152Z",TRUE,"pitch","732ade7c-bc31-4de7-8735-dac847631dea",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.41,1.68,NA,118.01,183.81,"ground_ball","medium","3",159.44,161.88,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","JJ Bleday grounds out to first baseman Andrew Vaughn.",0,8,3,65,"bottom",7,"2023-07-02T22:27:56.532Z","2023-07-02T22:29:08.152Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Chicago White Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.5,82.4,8,0.9,0.42,6.7718,26.5122,-24.8184,-9.3743,4.2683,-0.0264,2.036,6.4633,-130.2333,-4.731,-1.3183,50.0044,5.7459,-16.157,30,7.2,24,1944,232,87,-19,7,NA,NA,NA,TRUE,-27.1,7,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717518,"2023-07-02",2,"2023-07-02T22:28:41.522Z","2023-07-02T22:28:45.768Z",TRUE,"pitch","5ed09840-a14c-41c9-85da-e13b15043569",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4184,1.6806,NA,132.52,220.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","JJ Bleday grounds out to first baseman Andrew Vaughn.",0,8,3,65,"bottom",7,"2023-07-02T22:27:56.532Z","2023-07-02T22:29:08.152Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.4,82.5,13,0.9,0.4184,6.6678,29.7778,-23.8003,-10.493,4.8315,-0.4072,0.6604,5.5594,-131.3074,-8.1161,-1.1972,50.003,5.5835,-18.1837,33.6,7.2,24,1867,231,NA,NA,NA,NA,NA,NA,FALSE,-26.8,7,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717518,"2023-07-02",1,"2023-07-02T22:28:21.060Z","2023-07-02T22:28:24.999Z",TRUE,"pitch","b95f8a3f-a398-487c-835b-7b9d44908e95",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.41,1.68,NA,121.63,169.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","JJ Bleday grounds out to first baseman Andrew Vaughn.",0,8,3,65,"bottom",7,"2023-07-02T22:27:56.532Z","2023-07-02T22:29:08.152Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,82.4,5,0.9,0.4195,6.6503,26.2038,-22.9993,-8.8381,5.3063,-0.1213,2.5498,5.9733,-130.3367,-3.8762,-1.2893,50.0019,5.7835,-15.2756,31.2,6,24,2100,233,NA,NA,NA,NA,NA,NA,FALSE,-25,9,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717518,"2023-07-02",0,"2023-07-02T22:28:03.113Z","2023-07-02T22:28:07.819Z",TRUE,"pitch","eacfb0bf-3bed-4bc0-9f99-ed9de4239dce",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.41,1.68,NA,105.84,166.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","JJ Bleday grounds out to first baseman Andrew Vaughn.",0,8,3,65,"bottom",7,"2023-07-02T22:27:56.532Z","2023-07-02T22:29:08.152Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.9,81.6,6,0.9,0.4232,6.6993,25.8314,-21.5991,-10.4245,6.2304,0.2929,2.6843,7.4523,-129.2077,-3.7142,-1.2681,50.0052,5.7916,-17.7045,36,6,24,2047,233,NA,NA,NA,NA,NA,NA,FALSE,-23.9,10.7,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717518,"2023-07-02",1,"2023-07-02T22:27:31.036Z","2023-07-02T22:27:39.038Z",TRUE,"pitch","5316c332-4a60-4d13-914c-65313bfcf4c8",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.34,1.57,NA,122.23,176.35,"ground_ball","medium","3",158.34,164.93,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Ryan Noda grounds out to first baseman Andrew Vaughn.",0,8,3,64,"bottom",7,"2023-07-02T22:27:03.109Z","2023-07-02T22:27:39.038Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,676116,"Ryan Noda","/api/v1/people/676116","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Chicago White Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,80.5,5,0.9,0.4286,6.7824,27.0178,-26.2333,-10.4243,3.5931,-0.1372,2.3123,6.2687,-127.9231,-3.6158,-1.2684,50.0015,5.8064,-17.2313,31.2,7.2,24,2085,229,73.1,-44,4,NA,NA,NA,TRUE,-29.5,5.9,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717518,"2023-07-02",0,"2023-07-02T22:27:17.747Z","2023-07-02T22:27:22.481Z",TRUE,"pitch","3975693d-ebf1-4f25-9852-f3835b42f42c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5459,1.5706,NA,127.3,191.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Ryan Noda grounds out to first baseman Andrew Vaughn.",0,8,3,64,"bottom",7,"2023-07-02T22:27:03.109Z","2023-07-02T22:27:39.038Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,676116,"Ryan Noda","/api/v1/people/676116","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.4,8,0.86,0.4024,6.823,31.9058,-12.1767,-7.6,10.6714,-0.2702,1.7384,5.7106,-136.4788,-8.0504,-1.4093,50.0051,5.5783,-14.2435,43.2,3.6,24,2354,212,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.6,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717518,"2023-07-02",6,"2023-07-02T22:26:45.881Z","2023-07-02T22:26:52.139Z",TRUE,"pitch","c46a676a-817f-4fe1-9774-51ea001a7696",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.12,1.46,NA,174.22,160.98,"ground_ball","medium","6",123.26,144.39,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Tony Kemp grounds out, shortstop Tim Anderson to first baseman Andrew Vaughn.",0,8,3,63,"bottom",7,"2023-07-02T22:24:27.933Z","2023-07-02T22:26:52.139Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81,11,0.9,0.4258,6.6237,26.799,-24.6738,-10.0622,4.4761,-1.501,2.8813,3.2332,-128.6661,-2.4873,-1.4669,50.0038,5.7734,-16.8646,32.4,7.2,24,2134,229,76.3,-26,7,NA,NA,NA,TRUE,-27.2,7.8,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717518,"2023-07-02",4,"2023-07-02T22:26:21.164Z","2023-07-02T22:26:25.835Z",TRUE,"pitch","b93af0a5-1c6c-4648-836f-ce6a3fad7b75",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.12,1.46,NA,103.44,184.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Tony Kemp grounds out, shortstop Tim Anderson to first baseman Andrew Vaughn.",0,8,3,63,"bottom",7,"2023-07-02T22:24:27.933Z","2023-07-02T22:26:52.139Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.7,6,0.86,0.4021,6.755,29.9258,-14.6952,-6.6847,9.3041,0.3557,1.9924,6.8113,-136.2058,-6.773,-1.309,50.0062,5.5278,-12.5626,34.8,4.8,24,2193,216,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.6,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717518,"2023-07-02",3,"2023-07-02T22:26:05.871Z","2023-07-02T22:26:11.138Z",TRUE,"pitch","31ee1ca1-ced7-40df-ae75-dd6fb343a823",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1,1.4606,NA,105.47,181.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Tony Kemp grounds out, shortstop Tim Anderson to first baseman Andrew Vaughn.",0,8,3,63,"bottom",7,"2023-07-02T22:24:27.933Z","2023-07-02T22:26:52.139Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,80.5,6,0.9,0.4318,6.5126,22.7808,-25.4412,-7.6086,4.1197,0.3025,2.1162,6.5939,-126.2711,-3.9032,-1.3388,50.0042,5.7008,-12.4376,24,7.2,24,1668,232,NA,NA,NA,NA,NA,NA,FALSE,-29,6.8,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717518,"2023-07-02",2,"2023-07-02T22:24:27.933Z","2023-07-02T22:24:33.812Z",FALSE,"no_pitch","b7c68210-252b-4649-b104-2e8fe6c592ad",0,"Automatic Ball - Catcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VC",NA,FALSE,FALSE,TRUE,"VC","Automatic Ball - Catcher Pitch Timer Violation",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Tony Kemp grounds out, shortstop Tim Anderson to first baseman Andrew Vaughn.",0,8,3,63,"bottom",7,"2023-07-02T22:24:27.933Z","2023-07-02T22:26:52.139Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"catcher_pitch_timer","Catcher Pitch Timer Violation",664874,"Seby Zavala",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717518,"2023-07-02",0,"2023-07-02T22:23:59.908Z","2023-07-02T22:23:59.964Z",FALSE,"action",NA,NA,"Defensive Substitution: Clint Frazier replaces right fielder Gavin Sheets, batting 7th, playing right field.","Defensive Sub",8,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,640449,"/api/v1/people/640449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"9","Outfielder","Outfielder","RF","701","63","atBat","Groundout","field_out","Tony Kemp grounds out, shortstop Tim Anderson to first baseman Andrew Vaughn.",0,8,3,63,"bottom",7,"2023-07-02T22:24:27.933Z","2023-07-02T22:26:52.139Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,657757,"/api/v1/people/657757",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717518,"2023-07-02",1,"2023-07-02T22:23:59.964Z","2023-07-02T22:24:27.933Z",FALSE,"action",NA,NA,"Pitching Change: Keynan Middleton replaces Aaron Bummer.","Pitching Substitution",8,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641871,"/api/v1/people/641871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"63","atBat","Groundout","field_out","Tony Kemp grounds out, shortstop Tim Anderson to first baseman Andrew Vaughn.",0,8,3,63,"bottom",7,"2023-07-02T22:24:27.933Z","2023-07-02T22:26:52.139Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717518,"2023-07-02",5,"2023-07-02T22:26:34.803Z","2023-07-02T22:26:45.881Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",8,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,643393,"/api/v1/people/643393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Tony Kemp grounds out, shortstop Tim Anderson to first baseman Andrew Vaughn.",0,8,3,63,"bottom",7,"2023-07-02T22:24:27.933Z","2023-07-02T22:26:52.139Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717518,"2023-07-02",6,"2023-07-02T22:22:28.244Z","2023-07-02T22:22:37.749Z",TRUE,"pitch","95947a2b-0c28-4eae-9374-7488bc394f30",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.25,1.51,NA,98.31,166.74,"fly_ball","hard","8",170.78,61.75,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Seby Zavala flies out sharply to center fielder Esteury Ruiz.",0,8,3,62,"top",7,"2023-07-02T22:20:53.066Z","2023-07-02T22:22:37.749Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664874,"Seby Zavala","/api/v1/people/664874","R","Right",670329,"Rico Garcia","/api/v1/people/670329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.7,6,0.91,0.392,5.8745,31.881,-9.6797,-5.77,11.3781,0.4903,2.6681,5.6711,-139.8053,-6.6985,-0.816,50.0023,5.7322,-11.4075,42,3.6,24,2566,200,100,39,358,NA,NA,NA,TRUE,-10.3,19.3,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717518,"2023-07-02",5,"2023-07-02T22:22:06.911Z","2023-07-02T22:22:10.556Z",TRUE,"pitch","cb635b81-5842-4022-bf73-e07f818ea074",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.25,1.51,NA,129.91,162.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Seby Zavala flies out sharply to center fielder Esteury Ruiz.",0,8,3,62,"top",7,"2023-07-02T22:20:53.066Z","2023-07-02T22:22:37.749Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664874,"Seby Zavala","/api/v1/people/664874","R","Right",670329,"Rico Garcia","/api/v1/people/670329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.1,1,0.91,0.3894,5.9923,33.4828,-8.7629,-5.6181,11.6989,-0.3388,2.8071,3.6376,-140.9144,-6.5164,-0.9197,50.0045,5.7229,-11.2442,45.6,2.4,24,2548,206,NA,NA,NA,NA,NA,NA,FALSE,-9.4,19.9,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
