"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716409,"2023-09-28",6,"2023-09-29T00:48:12.210Z","2023-09-29T00:48:16.499Z",TRUE,"pitch","531a8d0a-3e53-49d4-b3aa-05fba7cd7875",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.45,1.6,NA,82.68,156.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cristian Pache strikes out swinging.",0,3,2,74,"bottom",9,"2023-09-29T00:45:40.523Z","2023-09-29T00:48:16.499Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665506,"Cristian Pache","/api/v1/people/665506","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.3,12,0.91,0.3931,6.5375,33.107,-7.0045,-2.6299,12.8206,0.9004,3.0452,7.5988,-139.6346,-6.7977,-1.5215,50.0069,5.9802,-5.1649,21.6,2.4,24,2536,210,NA,NA,NA,NA,NA,NA,TRUE,-7.9,21.8,3.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716409,"2023-09-28",5,"2023-09-29T00:47:45.868Z","2023-09-29T00:47:51.970Z",TRUE,"pitch","c6698f38-7f2d-4781-8ead-561cd19a6cb7",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.45,1.6,NA,87.29,169.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cristian Pache strikes out swinging.",0,3,2,74,"bottom",9,"2023-09-29T00:45:40.523Z","2023-09-29T00:48:16.499Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665506,"Cristian Pache","/api/v1/people/665506","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.9,73.3,6,0.91,0.4762,6.1112,20.5728,-40.6394,6.1254,-6.3117,0.7793,2.574,4.3514,-114.8775,0.9798,-1.9329,50.0032,6.0815,8.2149,12,12,24,2623,45,NA,NA,NA,NA,NA,NA,FALSE,-54.7,-10.9,-12.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716409,"2023-09-28",4,"2023-09-29T00:47:19.697Z","2023-09-29T00:47:23.331Z",TRUE,"pitch","8aa85980-5ecd-496d-9ec6-ab72ea3aa109",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.45,1.6,NA,132.07,156.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cristian Pache strikes out swinging.",0,3,2,74,"bottom",9,"2023-09-29T00:45:40.523Z","2023-09-29T00:48:16.499Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665506,"Cristian Pache","/api/v1/people/665506","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.9,1,0.89,0.3917,6.5515,31.4846,-12.3836,-3.2035,9.9924,-0.3953,3.0415,4.8017,-139.8346,-6.0794,-1.7183,50.0024,6.0558,-6.3449,21.6,3.6,24,2394,209,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17,4.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716409,"2023-09-28",3,"2023-09-29T00:46:57.357Z","2023-09-29T00:47:00.882Z",TRUE,"pitch","4d70f51d-19ad-4d78-821e-64cf8919e060",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3466,1.5483,NA,52.96,144.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cristian Pache strikes out swinging.",0,3,2,74,"bottom",9,"2023-09-29T00:45:40.523Z","2023-09-29T00:48:16.499Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665506,"Cristian Pache","/api/v1/people/665506","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.5,12,0.9,0.3892,6.4914,31.2522,-10.9198,-5.0451,10.5901,1.6802,3.485,10.331,-140.6153,-5.1546,-1.3823,50.0001,6.0474,-10.1241,33.6,2.4,24,2475,209,NA,NA,NA,NA,NA,NA,FALSE,-10.9,18.2,7.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716409,"2023-09-28",2,"2023-09-29T00:46:34.691Z","2023-09-29T00:46:38.493Z",TRUE,"pitch","352fa1af-a90d-4267-b6a4-b0359256d20e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3984,1.6,NA,69.38,151.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cristian Pache strikes out swinging.",0,3,2,74,"bottom",9,"2023-09-29T00:45:40.523Z","2023-09-29T00:48:16.499Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665506,"Cristian Pache","/api/v1/people/665506","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.3,12,0.88,0.3911,6.5821,29.5695,-11.6187,-4.1278,10.3303,1.2493,3.2464,9.3377,-139.7151,-5.4769,-1.5901,50.0006,5.9861,-8.2123,26.4,2.4,24,2353,211,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.8,5.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716409,"2023-09-28",1,"2023-09-29T00:46:14.579Z","2023-09-29T00:46:17.634Z",TRUE,"pitch","8417601a-4f36-4bc5-b02e-91edf280a5d9",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.45,1.6,NA,107.62,155.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cristian Pache strikes out swinging.",0,3,2,74,"bottom",9,"2023-09-29T00:45:40.523Z","2023-09-29T00:48:16.499Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665506,"Cristian Pache","/api/v1/people/665506","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.8,2,0.91,0.3915,6.5545,31.9997,-9.3731,-3.8939,11.5095,0.2461,3.0863,6.6917,-139.9603,-6.2988,-1.6714,50.0044,5.982,-7.7157,30,2.4,24,2452,213,NA,NA,NA,NA,NA,NA,FALSE,-10,19.7,5.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716409,"2023-09-28",0,"2023-09-29T00:45:55.453Z","2023-09-29T00:45:59.729Z",TRUE,"pitch","d0b66bb3-3a3e-4345-932a-ff176641261c",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.45,1.6,NA,116.15,123.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cristian Pache strikes out swinging.",0,3,2,74,"bottom",9,"2023-09-29T00:45:40.523Z","2023-09-29T00:48:16.499Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665506,"Cristian Pache","/api/v1/people/665506","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.5,12,0.88,0.3929,6.5068,30.958,-13.3577,-3.9232,9.557,0.0222,4.2638,6.1521,-139.349,-2.5093,-1.7032,50.0029,6.057,-7.7249,25.2,3.6,24,2432,209,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17,5.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716409,"2023-09-28",5,"2023-09-29T00:45:20.724Z","2023-09-29T00:45:27.485Z",TRUE,"pitch","a6e6216a-28a3-4cad-ab3b-f69e5577dddc",6,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,1,NA,NA,3.43,1.66,NA,45.76,242.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Jake Cave strikes out swinging.",0,3,2,73,"bottom",9,"2023-09-29T00:43:19.594Z","2023-09-29T00:45:27.485Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,595909,"Jake Cave","/api/v1/people/595909","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.4,72,14,0.91,0.4879,6.2491,21.6657,-39.7415,5.7493,-5.9342,1.8689,-0.1279,6.3817,-112.5469,-4.2803,-1.7575,50.0053,5.8508,7.3274,12,13.2,24,2618,43,NA,NA,NA,NA,NA,NA,TRUE,-57.6,-11.6,-12.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,592206,"Nick Castellanos","/api/v1/people/592206",NA,NA,NA
716409,"2023-09-28",4,"2023-09-29T00:44:57.125Z","2023-09-29T00:45:01.201Z",TRUE,"pitch","e28fc74d-9dd7-470f-bf52-8be21ffbc855",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3784,1.6342,NA,153.25,126.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Jake Cave strikes out swinging.",0,3,2,73,"bottom",9,"2023-09-29T00:43:19.594Z","2023-09-29T00:45:27.485Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,595909,"Jake Cave","/api/v1/people/595909","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.3,11,0.91,0.3964,6.4756,33.6965,-10.2938,-4.0398,11.3431,-0.9509,4.1659,3.9036,-138.6667,-3.3179,-1.8584,50.0066,6.0749,-7.7957,31.2,2.4,24,2391,212,NA,NA,NA,NA,NA,NA,FALSE,-10.4,19.9,6.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716409,"2023-09-28",3,"2023-09-29T00:44:31.647Z","2023-09-29T00:44:34.647Z",TRUE,"pitch","4dd00b56-d411-44fe-b322-90a52c3b810b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.43,1.66,NA,138.47,162.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Jake Cave strikes out swinging.",0,3,2,73,"bottom",9,"2023-09-29T00:43:19.594Z","2023-09-29T00:45:27.485Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,595909,"Jake Cave","/api/v1/people/595909","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,86.4,4,0.92,0.3951,6.6065,35.7929,-8.0573,-5.9385,12.4362,-0.5634,2.8302,5.3879,-139.4368,-7.1915,-1.7636,50.0039,5.998,-11.5171,45.6,2.4,24,2428,211,NA,NA,NA,NA,NA,NA,FALSE,-9.2,20.9,9.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
