"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717671,"2023-06-21",3,"2023-06-21T18:34:17.968Z","2023-06-21T18:34:21.727Z",TRUE,"pitch","9b3418fa-c869-4ee6-8d10-386e9b5d084a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3059,1.49,NA,47.77,147.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Yan Gomes strikes out swinging.",0,6,3,61,"top",8,"2023-06-21T18:33:05.601Z","2023-06-21T18:35:33.059Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,543228,"Yan Gomes","/api/v1/people/543228","R","Right",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,82.8,12,2,0.4145,6.8213,29.7438,-12.8474,2.1852,10.9425,1.8162,3.3671,-0.6724,-132.4219,-4.5784,1.7903,50.0019,6.0668,3.859,14.4,3.6,24,2316,156,NA,NA,NA,NA,NA,NA,FALSE,-14.2,19,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717671,"2023-06-21",2,"2023-06-21T18:33:59.148Z","2023-06-21T18:34:02.547Z",TRUE,"pitch","324bd722-0613-4af5-9db4-270c23a52966",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2802,1.4385,NA,69.73,169.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Yan Gomes strikes out swinging.",0,6,3,61,"top",8,"2023-06-21T18:33:05.601Z","2023-06-21T18:35:33.059Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,543228,"Yan Gomes","/api/v1/people/543228","R","Right",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,75.6,12,0.91,0.4593,6.4631,21.0138,-26.9204,-5.6505,3.638,1.2401,2.5653,0.5322,-118.8894,-2.8471,1.7493,50.0025,6.2007,-8.1556,16.8,8.4,24,2465,240,NA,NA,NA,NA,NA,NA,FALSE,-34.4,6.2,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717671,"2023-06-21",1,"2023-06-21T18:33:35.938Z","2023-06-21T18:33:39.951Z",TRUE,"pitch","926ada96-b0b0-4214-9a66-fa472ba3491b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.2,1.53,NA,144.56,193.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Yan Gomes strikes out swinging.",0,6,3,61,"top",8,"2023-06-21T18:33:05.601Z","2023-06-21T18:35:33.059Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,543228,"Yan Gomes","/api/v1/people/543228","R","Right",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,85.3,7,0.79,0.4096,6.6718,22.1059,-18.102,1.7155,7.7264,-0.723,1.6621,-7.1989,-132.5464,-7.6634,1.7779,50.0011,5.8592,3.1244,6,4.8,24,2363,154,NA,NA,NA,NA,NA,NA,FALSE,-19.4,13,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717671,"2023-06-21",0,"2023-06-21T18:33:19.071Z","2023-06-21T18:33:22.915Z",TRUE,"pitch","10c47a09-ae44-41c5-bc0d-4d2a81e33dc5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3059,1.4385,NA,67.03,180.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Yan Gomes strikes out swinging.",0,6,3,61,"top",8,"2023-06-21T18:33:05.601Z","2023-06-21T18:35:33.059Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,543228,"Yan Gomes","/api/v1/people/543228","R","Right",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,76.5,14,0.9,0.4534,6.3887,22.4942,-25.7209,-2.675,4.3591,1.3108,2.1486,-0.5439,-120.6111,-4.1804,1.8866,50.0022,6.1612,-3.9578,8.4,7.2,24,2553,212,NA,NA,NA,NA,NA,NA,FALSE,-32.5,7.2,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717671,"2023-06-21",2,"2023-06-21T18:32:36.375Z","2023-06-21T18:32:47.374Z",TRUE,"pitch","ea747530-98e3-4ed6-935e-4791f76c9788",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,0,1,NA,NA,3.43,1.64,NA,155.44,172.93,"line_drive","hard",NA,33.54,99.41,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","Ian Happ hits a ground-rule double (18) on a line drive down the left-field line.",0,6,3,60,"top",8,"2023-06-21T18:31:52.986Z","2023-06-21T18:32:47.374Z",TRUE,FALSE,FALSE,FALSE,34,2,0,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,81.7,13,2,0.4197,6.5203,30.9534,-13.3312,2.4793,10.9575,-1.0084,2.4388,-7.1207,-131.14,-6.7137,1.4352,50.0065,6.0506,4.2654,9.6,3.6,24,2355,154,111,17,335,NA,NA,NA,FALSE,-15.7,18.4,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,664023,"Ian Happ","/api/v1/people/664023",NA,NA,NA
717671,"2023-06-21",1,"2023-06-21T18:32:21.251Z","2023-06-21T18:32:25.001Z",TRUE,"pitch","3fefafcf-e4ee-4387-99ff-084cd341d588",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5374,1.4643,NA,77.07,169.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","Ian Happ hits a ground-rule double (18) on a line drive down the left-field line.",0,6,3,60,"top",8,"2023-06-21T18:31:52.986Z","2023-06-21T18:32:47.374Z",TRUE,FALSE,FALSE,FALSE,34,2,0,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83,12,2,0.412,6.4528,33.0429,-12.4972,3.323,11.0331,1.0476,2.5551,-2.5594,-133.759,-6.6186,1.5926,50.0062,5.986,5.9287,20.4,3.6,24,2354,150,NA,NA,NA,NA,NA,NA,FALSE,-14.3,18.5,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717671,"2023-06-21",0,"2023-06-21T18:32:07.350Z","2023-06-21T18:32:11.082Z",TRUE,"pitch","3592f007-4f5f-41ac-a60e-91d4b9e9a8b7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5117,1.6573,NA,32.27,151.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","Ian Happ hits a ground-rule double (18) on a line drive down the left-field line.",0,6,3,60,"top",8,"2023-06-21T18:31:52.986Z","2023-06-21T18:32:47.374Z",TRUE,FALSE,FALSE,FALSE,34,2,0,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,78.6,12,0.9,0.4345,6.4767,31.0277,-20.9788,9.6878,6.9876,2.2228,3.2391,-1.8626,-127.07,-3.0397,1.7176,50.0011,6.1571,15.5147,34.8,7.2,24,1879,137,NA,NA,NA,NA,NA,NA,FALSE,-24.4,12,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717671,"2023-06-21",7,"2023-06-21T18:31:35.676Z","2023-06-21T18:31:44.933Z",TRUE,"pitch","f669efdc-2cff-472a-a6cf-52368df2353a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.75,1.72,NA,114.22,163.78,"popup","medium","3",154.13,158.29,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Cody Bellinger pops out to first baseman Connor Joe.",0,6,3,59,"top",8,"2023-06-21T18:31:19.974Z","2023-06-21T18:31:44.933Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.6,5,2,0.4123,6.6824,28.313,-14.0128,3.0972,10.1566,0.073,2.7778,-4.9195,-132.8325,-5.7285,1.5462,50.0025,5.9803,5.5383,16.8,3.6,24,2386,151,75.2,63,130,NA,NA,NA,TRUE,-15.5,17.4,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717671,"2023-06-21",6,"2023-06-21T18:31:22.314Z","2023-06-21T18:31:25.671Z",TRUE,"pitch","ac0e87e6-8f1f-4e5f-8c04-2eb9ef7dc5ed",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7689,1.7374,NA,90.45,159.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Cody Bellinger pops out to first baseman Connor Joe.",0,6,3,59,"top",8,"2023-06-21T18:31:19.974Z","2023-06-21T18:31:44.933Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,82.5,6,2,0.4152,6.5526,30.9881,-13.4188,3.1569,10.6686,0.6966,2.9392,-3.8318,-132.4439,-5.4888,1.7589,50.006,6.0373,5.5521,18,3.6,24,2291,156,NA,NA,NA,NA,NA,NA,FALSE,-15.1,18.1,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717671,"2023-06-21",0,"2023-06-21T18:28:44.996Z","2023-06-21T18:28:45.036Z",FALSE,"action",NA,NA,"Defensive Substitution: Jason Delay replaces second baseman Ji Hwan Bae, batting 1st, playing catcher.","Defensive Sub",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641511,"/api/v1/people/641511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"2","Catcher","Catcher","C","101","59","atBat","Pop Out","field_out","Cody Bellinger pops out to first baseman Connor Joe.",0,6,3,59,"top",8,"2023-06-21T18:31:19.974Z","2023-06-21T18:31:44.933Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,678225,"/api/v1/people/678225",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717671,"2023-06-21",1,"2023-06-21T18:28:45.036Z","2023-06-21T18:28:45.039Z",FALSE,"action",NA,NA,"Defensive switch from shortstop to second base for Rodolfo Castro.","Defensive Switch",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666801,"/api/v1/people/666801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","800","59","atBat","Pop Out","field_out","Cody Bellinger pops out to first baseman Connor Joe.",0,6,3,59,"top",8,"2023-06-21T18:31:19.974Z","2023-06-21T18:31:44.933Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717671,"2023-06-21",2,"2023-06-21T18:28:45.039Z","2023-06-21T18:28:59.674Z",FALSE,"action",NA,NA,"Tucupita Marcano remains in the game as the shortstop.","Defensive Switch",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672779,"/api/v1/people/672779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"6","Shortstop","Infielder","SS","901","59","atBat","Pop Out","field_out","Cody Bellinger pops out to first baseman Connor Joe.",0,6,3,59,"top",8,"2023-06-21T18:31:19.974Z","2023-06-21T18:31:44.933Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,595978,"/api/v1/people/595978",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717671,"2023-06-21",3,"2023-06-21T18:28:59.674Z","2023-06-21T18:29:07.191Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Cody Bellinger replaces Trey Mancini.","Offensive Substitution",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641355,"/api/v1/people/641355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","401","59","atBat","Pop Out","field_out","Cody Bellinger pops out to first baseman Connor Joe.",0,6,3,59,"top",8,"2023-06-21T18:31:19.974Z","2023-06-21T18:31:44.933Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,641820,"/api/v1/people/641820",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717671,"2023-06-21",4,"2023-06-21T18:29:07.191Z","2023-06-21T18:30:56.029Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Cody Bellinger pops out to first baseman Connor Joe.",0,6,3,59,"top",8,"2023-06-21T18:31:19.974Z","2023-06-21T18:31:44.933Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717671,"2023-06-21",5,"2023-06-21T18:30:56.029Z","2023-06-21T18:31:22.314Z",FALSE,"action",NA,NA,"Pitching Change: Angel Perdomo replaces Roansy Contreras.","Pitching Substitution",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,622780,"/api/v1/people/622780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"59","atBat","Pop Out","field_out","Cody Bellinger pops out to first baseman Connor Joe.",0,6,3,59,"top",8,"2023-06-21T18:31:19.974Z","2023-06-21T18:31:44.933Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717671,"2023-06-21",2,"2023-06-21T18:26:35.916Z","2023-06-21T18:26:43.288Z",TRUE,"pitch","a187db6c-a767-445e-b2f2-01eac10c4461",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,2.98,1.41,NA,105.55,202.32,"ground_ball","medium","4",148.66,152.16,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Ji Hwan Bae grounds out, second baseman Christopher Morel to first baseman Trey Mancini.",0,6,3,58,"bottom",7,"2023-06-21T18:26:12.050Z","2023-06-21T18:26:43.288Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,81.2,9,0.92,0.4291,6.8383,23.2605,-29.0729,0.9753,1.8763,0.3004,1.3505,4.6947,-127.0874,-4.4263,-1.689,50.0036,5.3939,1.6137,4.8,7.2,24,2066,179,87,-12,8,NA,NA,NA,TRUE,-32.9,2.8,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717671,"2023-06-21",1,"2023-06-21T18:26:14.345Z","2023-06-21T18:26:18.025Z",TRUE,"pitch","1ee59c81-5813-4b62-b134-418ad7bf4528",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0487,1.4271,NA,154.3,140.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Ji Hwan Bae grounds out, second baseman Christopher Morel to first baseman Trey Mancini.",0,6,3,58,"bottom",7,"2023-06-21T18:26:12.050Z","2023-06-21T18:26:43.288Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.8,80.1,11,0.92,0.4316,6.7179,24.1623,-28.108,1.7841,2.4873,-0.9784,3.6251,1.6297,-126.5666,0.4254,-1.8608,50.001,5.6934,2.9139,6,7.2,24,2105,182,NA,NA,NA,NA,NA,NA,FALSE,-31.1,4.8,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
