"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716659,"2023-09-09",1,"2023-09-09T23:27:16.024Z","2023-09-09T23:27:25.568Z",TRUE,"pitch","952e0dab-be0c-4bf9-81bf-35f457e57c7f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.98,1.87,NA,143.11,165.58,"fly_ball","medium","8",141.76,54.15,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Aaron Judge flies out to center fielder Joey Wiemer.",0,9,2,81,"bottom",9,"2023-09-09T23:26:36.351Z","2023-09-09T23:27:25.568Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,592450,"Aaron Judge","/api/v1/people/592450","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,81.5,4,2,0.4239,6.9167,25.9026,-28.7967,12.0307,1.9977,-0.6849,2.711,-15.2389,-129.0191,0.8544,3.7248,50.004,4.5884,20.3601,31.2,8.4,24,1911,104,97.4,39,362,NA,NA,NA,TRUE,-30.6,4.1,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716659,"2023-09-09",0,"2023-09-09T23:26:52.974Z","2023-09-09T23:26:58.132Z",TRUE,"pitch","440eb5b0-cb7d-42b7-bdf9-c00b1d3e69b1",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.98,1.87,NA,95.33,173.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Aaron Judge flies out to center fielder Joey Wiemer.",0,9,2,81,"bottom",9,"2023-09-09T23:26:36.351Z","2023-09-09T23:27:25.568Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,592450,"Aaron Judge","/api/v1/people/592450","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.4,75.4,9,2,0.458,6.8247,22.2828,-29.5849,11.3793,1.7837,0.5686,2.4194,-12.1105,-119.4371,1.6563,4.2183,50.0002,4.371,16.4932,26.4,9.6,24,1713,91,NA,NA,NA,NA,NA,NA,FALSE,-36.5,4,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716659,"2023-09-09",5,"2023-09-09T23:26:26.262Z","2023-09-09T23:26:34.329Z",TRUE,"pitch","8a0c1598-6d8b-4324-9d99-fe9503a79f90",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.23,1.53,NA,146.6,193.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,9,2,80,"bottom",9,"2023-09-09T23:24:29.757Z","2023-09-09T23:26:34.329Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.5,74,7,2,0.4693,6.7693,23.3285,-32.2485,-8.0962,-0.0552,-0.7766,1.673,-8.5285,-116.9868,0.4646,3.9763,50.0018,4.5096,-11.1519,21.6,9.6,24,1897,303,NA,NA,NA,NA,NA,NA,TRUE,-42.1,0.4,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672724,"Oswald Peraza","/api/v1/people/672724",677592,"Everson Pereira","/api/v1/people/677592",NA,NA,NA
716659,"2023-09-09",4,"2023-09-09T23:26:04.570Z","2023-09-09T23:26:08.559Z",TRUE,"pitch","0af01670-ca45-4570-b04d-1874dc4f5dd5",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.23,1.53,NA,86.46,200.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,9,2,80,"bottom",9,"2023-09-09T23:24:29.757Z","2023-09-09T23:26:34.329Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,81.3,9,2,0.4244,6.7494,27.824,-32.2397,12.9705,-0.0374,0.8013,1.4247,-12.5196,-129.2226,-1.3508,4.032,50.0038,4.4391,21.859,31.2,9.6,24,1944,102,NA,NA,NA,NA,NA,NA,FALSE,-34.9,-0.1,-20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672724,"Oswald Peraza","/api/v1/people/672724",NA,NA,NA,NA,NA,NA
716659,"2023-09-09",3,"2023-09-09T23:25:49.507Z","2023-09-09T23:25:54.038Z",TRUE,"pitch","1b21aa62-6c6e-4f2a-ba92-0f014f953caf",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1779,1.504,NA,85.1,206.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,9,2,80,"bottom",9,"2023-09-09T23:24:29.757Z","2023-09-09T23:26:34.329Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.7,73.6,14,2,0.4688,6.7575,22.8959,-29.1522,10.9154,2.1859,0.8369,1.199,-10.7649,-117.0087,-0.6851,4.0877,50.001,4.2366,15.0742,24,9.6,24,1638,90,NA,NA,NA,NA,NA,NA,FALSE,-38.4,4.1,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672724,"Oswald Peraza","/api/v1/people/672724",NA,NA,NA,NA,NA,NA
716659,"2023-09-09",2,"2023-09-09T23:25:27.059Z","2023-09-09T23:25:30.815Z",TRUE,"pitch","bd896257-935a-4728-84c2-29e5b77363e1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.23,1.53,NA,97.77,159.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,9,2,80,"bottom",9,"2023-09-09T23:24:29.757Z","2023-09-09T23:26:34.329Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.9,79.9,3,2,0.4305,6.7786,26.8203,-27.7428,11.0403,2.7083,0.5044,2.9544,-12.1926,-127.3706,1.5145,3.9251,50.0058,4.55,18.0941,30,8.4,24,1920,114,NA,NA,NA,NA,NA,NA,FALSE,-30.2,5.5,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672724,"Oswald Peraza","/api/v1/people/672724",NA,NA,NA,NA,NA,NA
716659,"2023-09-09",1,"2023-09-09T23:25:11.285Z","2023-09-09T23:25:15.412Z",TRUE,"pitch","515594e3-31a8-4cb7-aa00-b8f5d2b62549",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2565,1.5562,NA,120.47,187.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,9,2,80,"bottom",9,"2023-09-09T23:24:29.757Z","2023-09-09T23:26:34.329Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,74.4,8,2,0.4643,6.7992,22.5333,-29.3038,10.4812,2.0368,-0.091,1.8997,-12.8431,-117.978,0.7176,4.0626,50.0021,4.2932,14.7687,22.8,9.6,24,1669,90,NA,NA,NA,NA,NA,NA,FALSE,-37.4,4.2,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672724,"Oswald Peraza","/api/v1/people/672724",NA,NA,NA,NA,NA,NA
716659,"2023-09-09",0,"2023-09-09T23:24:57.592Z","2023-09-09T23:25:01.920Z",TRUE,"pitch","eb4855a9-b505-4682-8dd1-8e67f6a04852",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2303,1.3998,NA,157.38,157.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,9,2,80,"bottom",9,"2023-09-09T23:24:29.757Z","2023-09-09T23:26:34.329Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.3,81.2,11,2,0.4243,6.8502,26.9619,-23.0724,10.605,5.3914,-1.0593,3.0287,-15.6762,-129.1117,0.6192,3.7139,50.0013,4.5618,17.8988,32.4,6,24,2080,106,NA,NA,NA,NA,NA,NA,FALSE,-24.6,10.2,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672724,"Oswald Peraza","/api/v1/people/672724",NA,NA,NA,NA,NA,NA
716659,"2023-09-09",1,"2023-09-09T23:24:15.893Z","2023-09-09T23:24:24.977Z",TRUE,"pitch","2857da3e-a56c-4a0f-9675-a0ab9544eed7",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.18,1.47,NA,108.8,179.29,"ground_ball","medium","8",124.87,94.95,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Oswald Peraza singles on a ground ball to center fielder Joey Wiemer. Everson Pereira to 2nd.",0,9,2,79,"bottom",9,"2023-09-09T23:24:00.396Z","2023-09-09T23:24:24.977Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80,73.5,5,2,0.4713,6.752,22.603,-32.4462,-6.6202,-0.1948,0.2152,2.2035,-6.7472,-116.3847,1.7389,4.0162,50.0052,4.5278,-9.0491,18,9.6,24,1860,303,102.2,-2,35,NA,NA,NA,FALSE,-42.5,0.4,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672724,"Oswald Peraza","/api/v1/people/672724",677592,"Everson Pereira","/api/v1/people/677592",NA,NA,NA
716659,"2023-09-09",0,"2023-09-09T23:24:01.791Z","2023-09-09T23:24:06.322Z",TRUE,"pitch","d4e1f4e2-5127-4210-b276-ebdd4594ab01",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.18,1.47,NA,99.45,194.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Oswald Peraza singles on a ground ball to center fielder Joey Wiemer. Everson Pereira to 2nd.",0,9,2,79,"bottom",9,"2023-09-09T23:24:00.396Z","2023-09-09T23:24:24.977Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.9,75.1,9,2,0.4609,6.8432,22.1635,-29.3511,10.8801,1.9708,0.4603,1.6439,-11.7943,-118.7245,0.0502,4.0726,50.0012,4.2878,15.5723,25.2,9.6,24,1726,94,NA,NA,NA,NA,NA,NA,FALSE,-37.1,3.8,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672724,"Oswald Peraza","/api/v1/people/672724",NA,NA,NA,NA,NA,NA
