"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716979,"2023-08-16",1,"2023-08-16T03:56:48.297Z","2023-08-16T03:56:52.317Z",TRUE,"pitch","52db436d-ffd7-4188-a438-9e2f54d7bb5a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4785,1.552,NA,83.27,170.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Will Smith lines out to right fielder Tyrone Taylor.",0,2,6,53,"bottom",7,"2023-08-16T03:56:24.835Z","2023-08-16T03:58:00.135Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669257,"Will Smith","/api/v1/people/669257","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.2,12,0.91,0.406,6.5863,27.4887,-19.0054,-9.5068,7.1349,0.8848,2.5327,12.6994,-134.5812,-4.4873,-2.6462,50.0034,5.5564,-17.5494,37.2,6,24,2151,215,NA,NA,NA,NA,NA,NA,FALSE,-19.7,12.1,14.6,NA,NA,NA,NA,TRUE,FALSE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
716979,"2023-08-16",0,"2023-08-16T03:56:33.689Z","2023-08-16T03:56:38.857Z",TRUE,"pitch","3c337610-bd60-4da4-ad11-fd88da7ffaa6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4415,1.6627,NA,154,148.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Will Smith lines out to right fielder Tyrone Taylor.",0,2,6,53,"bottom",7,"2023-08-16T03:56:24.835Z","2023-08-16T03:58:00.135Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669257,"Will Smith","/api/v1/people/669257","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.2,71.9,11,0.91,0.4816,6.5387,21.5072,-37.6795,9.004,-4.2054,-0.9707,3.361,1.5487,-113.8685,2.839,-2.8296,50.0029,5.834,11.7868,18,12,24,2325,44,NA,NA,NA,NA,NA,NA,FALSE,-51.4,-6.6,-16.7,NA,NA,NA,NA,TRUE,FALSE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
716979,"2023-08-16",4,"2023-08-16T03:57:35.364Z","2023-08-16T03:57:51.772Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,669257,"/api/v1/people/669257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Will Smith lines out to right fielder Tyrone Taylor.",0,2,6,53,"bottom",7,"2023-08-16T03:56:24.835Z","2023-08-16T03:58:00.135Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669257,"Will Smith","/api/v1/people/669257","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
716979,"2023-08-16",4,"2023-08-16T03:54:17.235Z","2023-08-16T03:54:26.054Z",TRUE,"pitch","2ab3bd06-06ef-4c02-8917-8bd200661e4d",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.23,1.5,NA,144.36,159.38,"popup","medium","3",138.01,180.86,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Pop Out","field_out","Mark Canha pops out to first baseman Freddie Freeman.",0,2,6,52,"top",7,"2023-08-16T03:52:58.665Z","2023-08-16T03:54:26.054Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Los Angeles Dodgers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85,78.5,1,0.91,0.4419,6.7207,22.3694,-26.8608,1.7316,3.4085,-0.7178,2.9409,-9.7162,-123.4986,0.4585,3.0262,50.0034,4.9948,2.7007,2.4,7.2,24,1820,134,51.3,70,66,NA,NA,NA,TRUE,-31.2,6.5,-1.1,NA,NA,NA,NA,TRUE,TRUE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
716979,"2023-08-16",3,"2023-08-16T03:53:57.965Z","2023-08-16T03:54:01.604Z",TRUE,"pitch","2e06368b-6cb2-43a9-a207-9620ba73b644",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4785,1.6996,NA,68.23,220.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Pop Out","field_out","Mark Canha pops out to first baseman Freddie Freeman.",0,2,6,52,"top",7,"2023-08-16T03:52:58.665Z","2023-08-16T03:54:26.054Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.2,73.7,14,2,0.4734,6.7981,19.1737,-28.2418,9.2671,2.8932,1.2795,0.6673,-6.2051,-115.2073,-3.7336,2.789,50.0036,5.0061,12.5966,21.6,9.6,24,1858,90,NA,NA,NA,NA,NA,NA,FALSE,-38.6,4.7,-15.5,NA,NA,NA,NA,TRUE,TRUE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
716979,"2023-08-16",2,"2023-08-16T03:53:36.959Z","2023-08-16T03:53:42.577Z",TRUE,"pitch","8408749c-553f-4fb4-bee8-67b44895e27f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.23,1.5,NA,126.99,181.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Pop Out","field_out","Mark Canha pops out to first baseman Freddie Freeman.",0,2,6,52,"top",7,"2023-08-16T03:52:58.665Z","2023-08-16T03:54:26.054Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",73.8,68,5,2,0.5102,6.7982,18.3306,-28.0412,-3.852,3.5347,-0.262,2.136,-6.396,-107.2937,0.8314,3.2562,50.0002,4.8651,-4.4943,10.8,9.6,24,2023,258,NA,NA,NA,NA,NA,NA,FALSE,-43.3,7,8.6,NA,NA,NA,NA,TRUE,TRUE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
716979,"2023-08-16",1,"2023-08-16T03:53:19.765Z","2023-08-16T03:53:24.840Z",TRUE,"pitch","a9244c26-c8f2-41a2-8687-14945ddbb9ad",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.386,1.5705,NA,150.64,151.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Pop Out","field_out","Mark Canha pops out to first baseman Freddie Freeman.",0,2,6,52,"top",7,"2023-08-16T03:52:58.665Z","2023-08-16T03:54:26.054Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Los Angeles Dodgers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.2,77.9,11,0.9,0.4456,6.6388,21.6207,-25.0305,1.1835,4.6576,-0.8826,3.2365,-9.9602,-122.3875,1.1267,3.0667,50.0031,4.8962,1.8164,0,6,24,1934,144,NA,NA,NA,NA,NA,NA,FALSE,-29.4,9,-0.1,NA,NA,NA,NA,TRUE,TRUE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
716979,"2023-08-16",0,"2023-08-16T03:53:03.477Z","2023-08-16T03:53:07.103Z",TRUE,"pitch","e5e47311-0b4b-4958-96d6-d3dd398a8017",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.46,1.6442,NA,122.12,160.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Pop Out","field_out","Mark Canha pops out to first baseman Freddie Freeman.",0,2,6,52,"top",7,"2023-08-16T03:52:58.665Z","2023-08-16T03:54:26.054Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",72.2,66.2,5,2,0.5227,6.886,18.522,-27.9066,-4.1383,3.8448,-0.1344,2.8945,-5.9326,-104.9735,2.2324,3.2711,50.0041,5.0762,-4.5981,12,10.8,24,2002,262,NA,NA,NA,NA,NA,NA,FALSE,-44.8,7.9,9.2,NA,NA,NA,NA,TRUE,TRUE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
716979,"2023-08-16",5,"2023-08-16T03:52:36.581Z","2023-08-16T03:52:41.345Z",TRUE,"pitch","9f3153dc-a993-43e5-8bf7-567f9e421e17",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,1,NA,NA,3.44,1.69,NA,83.22,151.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Willy Adames strikes out on a foul tip.",0,2,6,51,"top",7,"2023-08-16T03:51:03.486Z","2023-08-16T03:52:41.345Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Los Angeles Dodgers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.9,78,12,0.9,0.4427,6.8996,23.3888,-26.9305,2.9939,3.3783,0.8863,3.2508,-6.5686,-123.4872,1.417,3.1856,50.0031,4.9266,4.6485,7.2,7.2,24,1807,133,NA,NA,NA,NA,NA,NA,TRUE,-31.1,6.7,-4,NA,NA,NA,NA,TRUE,TRUE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
716979,"2023-08-16",3,"2023-08-16T03:52:09.431Z","2023-08-16T03:52:13.598Z",TRUE,"pitch","5443f480-fa98-461f-9d2d-c4cb867d6adf",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.44,1.69,NA,126.8,154.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Willy Adames strikes out on a foul tip.",0,2,6,51,"top",7,"2023-08-16T03:51:03.486Z","2023-08-16T03:52:41.345Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Los Angeles Dodgers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.1,77.3,2,0.91,0.4475,6.9397,23.3876,-27.2825,0.7821,3.2245,-0.257,3.1233,-8.4826,-122.2526,1.0486,3.1516,50.0059,5.0251,1.1893,1.2,7.2,24,1887,151,NA,NA,NA,NA,NA,NA,FALSE,-32.3,6.4,0.5,NA,NA,NA,NA,TRUE,TRUE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
716979,"2023-08-16",2,"2023-08-16T03:51:49.482Z","2023-08-16T03:51:54.758Z",TRUE,"pitch","cd939803-51b5-4ea0-8e85-4dd728a57be8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.44,1.69,NA,144.81,161.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Willy Adames strikes out on a foul tip.",0,2,6,51,"top",7,"2023-08-16T03:51:03.486Z","2023-08-16T03:52:41.345Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Los Angeles Dodgers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.8,79,4,0.9,0.4414,6.7935,20.3989,-27.6902,1.5087,2.8655,-0.7296,2.8491,-9.4572,-123.2677,0.1815,2.9317,50.0059,5.0787,2.3653,2.4,7.2,24,1950,142,NA,NA,NA,NA,NA,NA,FALSE,-32.2,5.5,-1,NA,NA,NA,NA,TRUE,TRUE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
716979,"2023-08-16",1,"2023-08-16T03:51:32.315Z","2023-08-16T03:51:36.504Z",TRUE,"pitch","802ca4fc-44c7-4d63-9743-98fa7fabc98a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.682,1.6996,NA,184.82,173.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Willy Adames strikes out on a foul tip.",0,2,6,51,"top",7,"2023-08-16T03:51:03.486Z","2023-08-16T03:52:41.345Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74.8,68.8,13,2,0.5054,6.6006,19.6573,-30.356,-5.7331,1.5256,-1.7793,2.4267,-8.988,-108.5262,1.7748,3.1664,50.0008,4.9138,-6.8095,15.6,10.8,24,2061,264,NA,NA,NA,NA,NA,NA,FALSE,-45.7,3.6,12.8,NA,NA,NA,NA,TRUE,TRUE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
716979,"2023-08-16",0,"2023-08-16T03:51:17.960Z","2023-08-16T03:51:22.378Z",TRUE,"pitch","009b60ef-ddad-4311-9d4e-0a6bfef4fbba",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7745,1.7549,NA,165.34,151.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Willy Adames strikes out on a foul tip.",0,2,6,51,"top",7,"2023-08-16T03:51:03.486Z","2023-08-16T03:52:41.345Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Los Angeles Dodgers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.8,78.7,11,0.9,0.442,6.7307,21.1294,-25.4137,1.7454,4.3358,-1.2682,3.2453,-10.9466,-123.2302,0.734,2.9773,50.0052,5.0665,2.7238,2.4,6,24,1811,138,NA,NA,NA,NA,NA,NA,FALSE,-29.4,8.3,-1,NA,NA,NA,NA,TRUE,TRUE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
716979,"2023-08-16",4,"2023-08-16T03:52:22.878Z","2023-08-16T03:52:36.581Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,642715,"/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Willy Adames strikes out on a foul tip.",0,2,6,51,"top",7,"2023-08-16T03:51:03.486Z","2023-08-16T03:52:41.345Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
716979,"2023-08-16",4,"2023-08-16T03:50:45.021Z","2023-08-16T03:50:53.224Z",TRUE,"pitch","e36647fa-747c-4b0b-a8fc-e06fd8b56282",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,2.87,1.35,NA,181.38,188.87,"popup","medium","4",137.13,144.92,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Sal Frelick pops out to second baseman Amed Rosario.",0,2,6,50,"top",7,"2023-08-16T03:49:24.090Z","2023-08-16T03:50:53.224Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Los Angeles Dodgers","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",72.6,67,13,2,0.5201,6.7367,18.4426,-30.1465,-6.4415,1.8059,-1.6889,1.8486,-8.1146,-105.4285,0.8153,3.0512,50.0023,4.9447,-7.2274,15.6,10.8,24,2047,265,54.8,49,145,NA,NA,NA,TRUE,-48.4,3.8,13.9,NA,NA,NA,NA,TRUE,TRUE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
716979,"2023-08-16",3,"2023-08-16T03:50:18.659Z","2023-08-16T03:50:24.486Z",TRUE,"pitch","93e99d39-8383-4011-ac12-222fdb801f8e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,2.87,1.35,NA,89.41,173.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Sal Frelick pops out to second baseman Amed Rosario.",0,2,6,50,"top",7,"2023-08-16T03:49:24.090Z","2023-08-16T03:50:53.224Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",70.2,64.4,3,2,0.5372,7.0291,17.4656,-27.9884,-6.6917,3.9821,0.7238,2.4127,-3.3775,-102.1236,1.6659,3.2709,50.0048,5.0396,-7.0388,15.6,10.8,24,2096,263,NA,NA,NA,NA,NA,NA,FALSE,-47.6,8,13.1,NA,NA,NA,NA,TRUE,TRUE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
716979,"2023-08-16",2,"2023-08-16T03:50:01.964Z","2023-08-16T03:50:07.418Z",TRUE,"pitch","9324f449-e4b5-4bd2-91be-555fe4565656",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.032,1.5314,NA,90.03,199.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Sal Frelick pops out to second baseman Amed Rosario.",0,2,6,50,"top",7,"2023-08-16T03:49:24.090Z","2023-08-16T03:50:53.224Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",70.9,65.5,9,2,0.5308,6.7721,17.3211,-27.8827,-8.0248,3.9757,0.7076,1.4698,-2.9907,-103.2278,-0.2106,3.2179,50.0008,4.9324,-8.6509,18,10.8,24,2123,261,NA,NA,NA,NA,NA,NA,FALSE,-46.9,7.6,15.4,NA,NA,NA,NA,TRUE,TRUE,571970,"Max Muncy","/api/v1/people/571970",NA,NA,NA,NA,NA,NA
