"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718774,"2023-03-30",4,"2023-03-30T22:55:23.349Z","2023-03-30T22:55:32.560Z",TRUE,"pitch","71d6e3d7-9ef6-428e-9c8d-7d1e6cf77151",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,2,NA,NA,3.57,1.7,NA,124.94,188.88,"fly_ball","medium","9",199.19,113.13,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jorge Soler flies out to right fielder Starling Marte.",0,5,3,71,"bottom",9,"2023-03-30T22:54:21.414Z","2023-03-30T22:55:32.560Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.2,85.4,8,0.91,0.4043,6.4766,29.4123,-13.3345,0.1843,10.1343,-0.2083,1.8482,6.3681,-135.4361,-7.2573,-2.6133,50.0031,5.494,0.341,6,3.6,24,2648,193,94.7,47,280,NA,NA,NA,TRUE,-14.5,17,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718774,"2023-03-30",3,"2023-03-30T22:55:09.969Z","2023-03-30T22:55:13.643Z",TRUE,"pitch","b255bf88-939f-4b85-b7d5-dfd9990ea3d6",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.5693,1.7505,NA,111.98,188.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jorge Soler flies out to right fielder Starling Marte.",0,5,3,71,"bottom",9,"2023-03-30T22:54:21.414Z","2023-03-30T22:55:32.560Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.8,85.2,8,0.9,0.4057,6.9842,29.0486,-16.1784,0.6653,8.6625,0.1316,1.8711,6.8578,-134.9583,-6.6726,-2.5277,50.0051,5.5129,1.2279,8.4,3.6,24,2492,192,NA,NA,NA,NA,NA,NA,FALSE,-17.3,14.4,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718774,"2023-03-30",2,"2023-03-30T22:54:53.155Z","2023-03-30T22:54:56.475Z",TRUE,"pitch","0c148be9-862d-4143-bb6c-65e15c62b5b2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.6348,1.8011,NA,57.15,205.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jorge Soler flies out to right fielder Starling Marte.",0,5,3,71,"bottom",9,"2023-03-30T22:54:21.414Z","2023-03-30T22:55:32.560Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.5,85,14,0.89,0.4079,6.5443,28.6685,-17.3797,2.1826,8.0988,1.5701,1.236,9.8131,-134.2032,-7.7224,-2.4152,50.0014,5.3856,3.9855,16.8,4.8,24,2523,186,NA,NA,NA,NA,NA,NA,FALSE,-19,13.2,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718774,"2023-03-30",1,"2023-03-30T22:54:35.237Z","2023-03-30T22:54:39.325Z",TRUE,"pitch","80f5c445-e6db-4e67-a57a-76ae4312cc53",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5693,1.7402,NA,155.79,123.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jorge Soler flies out to right fielder Starling Marte.",0,5,3,71,"bottom",9,"2023-03-30T22:54:21.414Z","2023-03-30T22:55:32.560Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.2,81.7,11,0.52,0.4212,7.1447,27.0226,-23.0225,2.7447,5.3454,-1.0176,4.2705,3.2262,-129.9908,0.7283,-2.6311,50.0054,5.7334,4.7016,13.2,6,24,2484,176,NA,NA,NA,NA,NA,NA,FALSE,-24.2,10.1,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718774,"2023-03-30",0,"2023-03-30T22:54:21.414Z","2023-03-30T22:54:25.747Z",TRUE,"pitch","5ca8db9f-7939-46b0-8a75-97e951dada27",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5135,1.7117,NA,145.4,136.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jorge Soler flies out to right fielder Starling Marte.",0,5,3,71,"bottom",9,"2023-03-30T22:54:21.414Z","2023-03-30T22:55:32.560Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,76,11,0.9,0.4551,7.1825,22.1912,-32.8843,1.8489,-0.4857,-0.7451,3.7858,3.9081,-120.1322,2.2154,-2.63,50.0008,5.7647,2.7152,6,9.6,24,2358,75,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-0.1,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718774,"2023-03-30",5,"2023-03-30T22:53:50.505Z","2023-03-30T22:53:55.092Z",TRUE,"pitch","5dbb0520-a12f-4ed0-96f2-094e85494efd",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.65,1.71,NA,119.52,206.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,5,3,70,"bottom",9,"2023-03-30T22:52:09.772Z","2023-03-30T22:53:55.092Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.5,80,13,0.9,0.4352,6.5704,25.8527,-43.3039,2.2735,-6.9423,-0.0662,1.2019,5.6614,-125.9112,-2.172,-2.6402,50.002,5.5837,3.6449,6,10.8,24,2636,43,NA,NA,NA,NA,NA,NA,TRUE,-49.4,-12.8,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718774,"2023-03-30",4,"2023-03-30T22:53:28.545Z","2023-03-30T22:53:32.474Z",TRUE,"pitch","ff0fd402-95f1-4340-9801-8884cb65f3f8",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.65,1.71,NA,102.51,169.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,5,3,70,"bottom",9,"2023-03-30T22:52:09.772Z","2023-03-30T22:53:55.092Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.3,86.1,6,0.9,0.3999,6.9396,31.0583,-16.2338,-0.1932,8.3965,0.3802,2.5755,8.1819,-137.1101,-4.8606,-2.621,50.0055,5.4835,-0.3669,4.8,3.6,24,2616,197,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14.3,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718774,"2023-03-30",3,"2023-03-30T22:53:13.145Z","2023-03-30T22:53:17.608Z",TRUE,"pitch","c2cd1c98-8bdb-4574-abf0-99268a65527a",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.6493,1.8539,NA,131.57,168.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,5,3,70,"bottom",9,"2023-03-30T22:52:09.772Z","2023-03-30T22:53:55.092Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.7,77.5,4,0.9,0.4459,6.992,26.2348,-41.1166,4.0091,-5.8614,-0.3823,2.5907,4.4962,-123.1988,0.8762,-2.7572,50.004,5.7269,6.1146,9.6,10.8,24,2678,49,NA,NA,NA,NA,NA,NA,FALSE,-48.5,-10.1,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718774,"2023-03-30",2,"2023-03-30T22:52:59.222Z","2023-03-30T22:53:03.310Z",TRUE,"pitch","4fa330e9-0640-41fc-a8cc-136d8e187d3c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5532,1.7084,NA,125.92,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,5,3,70,"bottom",9,"2023-03-30T22:52:09.772Z","2023-03-30T22:53:55.092Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.6,85.2,2,0.9,0.4032,6.8879,31.3469,-17.9932,0.432,7.5962,-0.2341,3.6216,6.5095,-136.1315,-1.9663,-2.7176,50.0026,5.6058,0.8067,7.2,3.6,24,2727,192,NA,NA,NA,NA,NA,NA,FALSE,-17.9,13.6,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718774,"2023-03-30",1,"2023-03-30T22:52:40.105Z","2023-03-30T22:52:43.545Z",TRUE,"pitch","2333fb22-e0ad-4721-8e59-b84cd3230b17",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.65,1.71,NA,100.26,158.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,5,3,70,"bottom",9,"2023-03-30T22:52:09.772Z","2023-03-30T22:53:55.092Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.1,85.8,6,0.91,0.4011,6.9032,31.1649,-12.4494,-0.6253,10.4524,0.4393,2.9618,8.4795,-136.7507,-4.4526,-2.6252,50.0043,5.4702,-1.1815,3.6,2.4,24,2730,194,NA,NA,NA,NA,NA,NA,FALSE,-13,18.1,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718774,"2023-03-30",0,"2023-03-30T22:52:11.726Z","2023-03-30T22:52:15.481Z",TRUE,"pitch","3eb3f7c1-a544-4fe0-87fa-028cf32a22b5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6992,1.8778,NA,46.4,198.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,5,3,70,"bottom",9,"2023-03-30T22:52:09.772Z","2023-03-30T22:53:55.092Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.3,14,2,0.4046,7.3526,30.9807,-19.2625,-10.6878,6.9629,1.8521,1.5075,15.1948,-135.6177,-6.8056,-2.4471,50.0024,5.4035,-19.8155,38.4,6,24,2447,207,NA,NA,NA,NA,NA,NA,FALSE,-20.5,11.2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718774,"2023-03-30",5,"2023-03-30T22:51:37.652Z","2023-03-30T22:51:43.354Z",TRUE,"pitch","dde4bbdb-3246-4975-b316-4479b3b76743",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,0,NA,NA,3.43,1.7,NA,91.41,241.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,5,3,69,"bottom",9,"2023-03-30T22:50:19.834Z","2023-03-30T22:51:43.354Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.3,80,14,0.9,0.4374,7.164,26.0899,-39.4751,3.1425,-4.6031,0.6712,-0.0868,7.003,-125.3784,-6.046,-2.5696,50.0012,5.5888,4.9861,8.4,10.8,24,2610,36,NA,NA,NA,NA,NA,NA,TRUE,-46.4,-9.6,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
