"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716943,"2023-08-19",2,"2023-08-19T19:46:04.426Z","2023-08-19T19:46:11.713Z",TRUE,"pitch","3daaa3a8-d16c-4df2-80ed-5d224fb2c43c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.21,1.47,NA,95.26,173.95,"line_drive","medium","7",52.23,103.21,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Lineout","field_out","Isiah Kiner-Falefa lines out to left fielder Masataka Yoshida.",0,8,1,74,"bottom",9,"2023-08-19T19:45:13.656Z","2023-08-19T19:46:11.713Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,75.7,6,0.9,0.4576,6.6012,22.9894,-31.1678,5.8067,0.6954,0.5703,2.4012,4.9354,-119.6604,-0.3678,-2.2731,50.0035,5.3481,8.4248,16.8,9.6,24,2479,62,94.4,18,300,NA,NA,NA,TRUE,-39,1.4,-11.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716943,"2023-08-19",1,"2023-08-19T19:45:48.743Z","2023-08-19T19:45:51.919Z",TRUE,"pitch","7ff6d3ed-a21e-4753-a5d2-d6615a7d7ca1",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.21,1.47,NA,85.61,185.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Lineout","field_out","Isiah Kiner-Falefa lines out to left fielder Masataka Yoshida.",0,8,1,74,"bottom",9,"2023-08-19T19:45:13.656Z","2023-08-19T19:46:11.713Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.2,74.9,9,0.9,0.4633,6.6592,22.8008,-30.7373,8.3466,1.0171,0.8234,1.9728,4.914,-118.2675,-1.2287,-2.3667,50.0043,5.3212,11.8098,21.6,9.6,24,2576,61,NA,NA,NA,NA,NA,NA,FALSE,-39.6,1.8,-16.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716943,"2023-08-19",0,"2023-08-19T19:45:34.833Z","2023-08-19T19:45:39.239Z",TRUE,"pitch","847a9355-3329-4460-989c-89b4a18152ff",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2103,1.4962,NA,92.38,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Lineout","field_out","Isiah Kiner-Falefa lines out to left fielder Masataka Yoshida.",0,8,1,74,"bottom",9,"2023-08-19T19:45:13.656Z","2023-08-19T19:46:11.713Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.6,3,0.9,0.4021,6.6425,30.2436,-26.059,-10.8224,3.2574,0.6459,2.8066,11.01,-136.2712,-1.9574,-2.0428,50.0053,5.3364,-20.3354,33.6,7.2,24,2068,221,NA,NA,NA,NA,NA,NA,FALSE,-25.6,5.6,17.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716943,"2023-08-19",7,"2023-08-19T19:45:06.582Z","2023-08-19T19:45:11.661Z",TRUE,"pitch","76dec101-e462-475b-9237-604ffb5086e5",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.51,1.7,NA,88.9,187.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,8,1,73,"bottom",9,"2023-08-19T19:42:35.955Z","2023-08-19T19:45:11.661Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,75.7,9,0.9,0.4576,6.6028,24.5547,-31.5248,9.1134,0.4516,0.7372,1.9128,4.4752,-119.992,-1.5016,-2.3399,50.0047,5.3716,13.209,24,9.6,24,2579,57,NA,NA,NA,NA,NA,NA,TRUE,-39.7,0.7,-17.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716943,"2023-08-19",6,"2023-08-19T19:44:41.644Z","2023-08-19T19:44:49.330Z",TRUE,"pitch","d88ed5db-c7e6-409a-8683-f748dffc8768",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.51,1.7,NA,128.4,155.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,8,1,73,"bottom",9,"2023-08-19T19:42:35.955Z","2023-08-19T19:45:11.661Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.1,1,0.9,0.4031,6.5059,32.1075,-23.0915,-9.8451,4.8666,-0.2991,3.072,8.2622,-136.2831,-1.7914,-2.1025,50.0045,5.3454,-18.3784,34.8,6,24,2052,221,NA,NA,NA,NA,NA,NA,FALSE,-22.8,8.6,16,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716943,"2023-08-19",5,"2023-08-19T19:44:20.112Z","2023-08-19T19:44:24.910Z",TRUE,"pitch","8b85ef82-d23e-4865-8c3e-9ad8d387afff",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.51,1.7,NA,102.98,193.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,8,1,73,"bottom",9,"2023-08-19T19:42:35.955Z","2023-08-19T19:45:11.661Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.8,9,0.9,0.4019,6.3566,30.6445,-27.3259,-11.1883,2.5776,0.3679,1.6632,10.2507,-136.4043,-4.4199,-1.9894,50.0006,5.1936,-21.0324,33.6,7.2,24,2121,226,NA,NA,NA,NA,NA,NA,FALSE,-27.4,3.8,18,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716943,"2023-08-19",4,"2023-08-19T19:44:02.724Z","2023-08-19T19:44:08.471Z",TRUE,"pitch","9f725724-236b-4b26-8347-8c86a310a618",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.5105,1.6741,NA,63.53,188.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,8,1,73,"bottom",9,"2023-08-19T19:42:35.955Z","2023-08-19T19:45:11.661Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,85.8,14,0.9,0.4018,6.4202,30.8429,-24.0882,-10.6394,4.2994,1.4027,1.8686,12.6589,-136.481,-4.571,-1.9196,50.0041,5.2301,-20.016,34.8,6,24,2016,220,NA,NA,NA,NA,NA,NA,FALSE,-24.2,7,16.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716943,"2023-08-19",3,"2023-08-19T19:43:47.592Z","2023-08-19T19:43:51.895Z",TRUE,"pitch","ef5d2463-f333-4054-b2ba-8850756ab5e9",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.5105,1.6741,NA,85.7,170.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,8,1,73,"bottom",9,"2023-08-19T19:42:35.955Z","2023-08-19T19:45:11.661Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.1,6,0.9,0.4041,6.6803,31.5752,-27.7577,-12.4476,2.376,0.8211,2.5319,11.8304,-135.8824,-2.4404,-1.9856,50.0031,5.3832,-23.1279,36,7.2,24,2126,222,NA,NA,NA,NA,NA,NA,FALSE,-27.6,4,19.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716943,"2023-08-19",2,"2023-08-19T19:43:25.230Z","2023-08-19T19:43:31.997Z",TRUE,"pitch","7c5078e2-545a-448e-afc4-c6febb20210d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4842,1.5959,NA,209.91,160.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,8,1,73,"bottom",9,"2023-08-19T19:42:35.955Z","2023-08-19T19:45:11.661Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.2,11,0.9,0.3996,6.765,29.8262,-22.8169,-8.119,4.9154,-2.4374,2.9175,2.4924,-136.9863,-2.4081,-2.3033,50.0029,5.3653,-15.4532,32.4,6,24,1987,225,NA,NA,NA,NA,NA,NA,FALSE,-22.2,8.6,14.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716943,"2023-08-19",1,"2023-08-19T19:43:10.201Z","2023-08-19T19:43:14.153Z",TRUE,"pitch","3e2322de-e751-41e3-b4dd-f4bd236dee0f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5891,1.6741,NA,96.8,174.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,8,1,73,"bottom",9,"2023-08-19T19:42:35.955Z","2023-08-19T19:45:11.661Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.1,6,0.9,0.4014,6.5727,28.3938,-24.9322,-9.2172,3.833,0.5299,2.3697,10.2928,-136.1728,-3.3421,-2.0917,50.001,5.3273,-17.4025,31.2,6,24,1988,224,NA,NA,NA,NA,NA,NA,FALSE,-24.6,6.5,14.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
