"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718520,"2023-04-19",0,"2023-04-19T02:24:37.491Z","2023-04-19T02:24:43.469Z",TRUE,"pitch","44707a8f-7a09-4d63-9b3e-ab2795febf7a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2084,1.6235,NA,104.16,170.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Alex Bregman singles on a ground ball to left fielder Whit Merrifield, deflected by third baseman Matt Chapman. Mauricio Dubon to 2nd.",0,4,0,61,"bottom",8,"2023-04-19T02:24:37.491Z","2023-04-19T02:25:57.545Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.8,8,2,0.4002,5.9472,32.2935,-15.8105,-5.4685,8.6385,0.013,1.8437,8.4954,-137.2296,-5.5813,-2.422,50.003,4.9929,-10.3596,26.4,3.6,24,2440,225,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.5,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718520,"2023-04-19",4,"2023-04-19T02:22:56.699Z","2023-04-19T02:23:04.630Z",TRUE,"pitch","6500ccb3-f3a5-46f2-8ba1-51b40e8bdbc5",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.4,1.62,NA,133.08,167.31,"ground_ball","medium","6",118.21,165.89,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Astros challenged (play at 1st), call on the field was overturned: Mauricio Dubon singles on a ground ball to shortstop Bo Bichette.",0,4,0,60,"bottom",8,"2023-04-19T02:21:42.506Z","2023-04-19T02:23:04.630Z",TRUE,FALSE,TRUE,FALSE,33,0,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,87.7,4,2,0.3909,6.1551,34.5724,-20.8857,-11.094,5.6894,-0.4219,2.6471,8.7789,-140.6171,-3.0402,-2.1571,50.0049,5.1117,-22.0193,43.2,6,24,2376,219,76.5,-48,3,NA,NA,NA,FALSE,-19.7,9.8,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643289,"Mauricio Dubón","/api/v1/people/643289",NA,NA,NA,NA,NA,NA,TRUE,FALSE,"MF",117
718520,"2023-04-19",3,"2023-04-19T02:22:35.122Z","2023-04-19T02:22:42.219Z",TRUE,"pitch","cf0aeaa7-c960-472a-827f-aa96ea89f74a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.4,1.62,NA,105.59,191.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Astros challenged (play at 1st), call on the field was overturned: Mauricio Dubon singles on a ground ball to shortstop Bo Bichette.",0,4,0,60,"bottom",8,"2023-04-19T02:21:42.506Z","2023-04-19T02:23:04.630Z",TRUE,FALSE,TRUE,FALSE,33,0,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.6,76.7,9,2,0.4513,5.9822,25.4681,-35.0371,6.9463,-1.917,0.2994,1.7538,4.3955,-121.7037,-0.9464,-2.4371,50.0057,5.2014,10.3482,18,9.6,24,2759,76,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-3.5,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718520,"2023-04-19",2,"2023-04-19T02:22:16.369Z","2023-04-19T02:22:21.667Z",TRUE,"pitch","62e1175d-4f68-49be-b5db-4a2e95e146c5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.4,1.62,NA,112.78,148.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Astros challenged (play at 1st), call on the field was overturned: Mauricio Dubon singles on a ground ball to shortstop Bo Bichette.",0,4,0,60,"bottom",8,"2023-04-19T02:21:42.506Z","2023-04-19T02:23:04.630Z",TRUE,FALSE,TRUE,FALSE,33,0,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.5,2,2,0.391,5.9751,34.8958,-16.5922,-6.9742,7.8593,0.1106,3.3576,8.9675,-140.6302,-1.9874,-2.2286,50.0046,5.162,-13.8307,34.8,4.8,24,2447,228,NA,NA,NA,NA,NA,NA,FALSE,-15.6,13.9,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718520,"2023-04-19",1,"2023-04-19T02:22:02.767Z","2023-04-19T02:22:07.230Z",TRUE,"pitch","628de87e-3a2b-454b-a0b4-3851e85ab481",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3723,1.5909,NA,143.11,188.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Astros challenged (play at 1st), call on the field was overturned: Mauricio Dubon singles on a ground ball to shortstop Bo Bichette.",0,4,0,60,"bottom",8,"2023-04-19T02:21:42.506Z","2023-04-19T02:23:04.630Z",TRUE,FALSE,TRUE,FALSE,33,0,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,87.1,7,2,0.3922,6.1068,37.2226,-22.4686,-11.3164,4.9354,-0.685,1.8776,8.3656,-140.629,-4.5773,-2.2553,50.0057,5.0185,-22.2635,40.8,6,24,2195,223,NA,NA,NA,NA,NA,NA,FALSE,-21.7,7.9,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718520,"2023-04-19",0,"2023-04-19T02:21:49.601Z","2023-04-19T02:21:55.185Z",TRUE,"pitch","ee1251f5-38b2-47cc-b320-4d41cdce7406",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.4,1.62,NA,121.57,174.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Astros challenged (play at 1st), call on the field was overturned: Mauricio Dubon singles on a ground ball to shortstop Bo Bichette.",0,4,0,60,"bottom",8,"2023-04-19T02:21:42.506Z","2023-04-19T02:23:04.630Z",TRUE,FALSE,TRUE,FALSE,33,0,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,77,5,2,0.4471,5.9848,26.742,-25.9394,6.7529,4.1152,-0.1199,2.3759,4.1159,-122.997,-1.3496,-2.6983,50.0049,5.1527,10.2416,22.8,7.2,24,2776,78,NA,NA,NA,NA,NA,NA,FALSE,-31.2,7.3,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718520,"2023-04-19",4,"2023-04-19T02:21:21.190Z","2023-04-19T02:21:26.731Z",TRUE,"pitch","83f0e64c-dede-491e-8144-2deec23e62fa",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.0956,1.3736,NA,138.97,187.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Martin Maldonado called out on strikes.",0,4,0,59,"bottom",8,"2023-04-19T02:20:13.546Z","2023-04-19T02:21:26.731Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.6,82.9,7,2,0.4159,6.0647,28.5953,-24.1663,0.7963,4.5586,-0.5764,1.9061,4.8868,-131.8079,-3.5007,-2.5594,50.0003,5.0404,1.3969,6,6,24,2520,165,NA,NA,NA,NA,NA,NA,TRUE,-25.7,7.7,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718520,"2023-04-19",3,"2023-04-19T02:21:06.340Z","2023-04-19T02:21:14.306Z",TRUE,"pitch","1b03c38d-28b1-41e3-8bba-55d645d9c2fc",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.0674,1.4308,NA,114.31,183.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Martin Maldonado called out on strikes.",0,4,0,59,"bottom",8,"2023-04-19T02:20:13.546Z","2023-04-19T02:21:26.731Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.2,83.2,5,2,0.4139,5.9701,29.6388,-22.7308,-1.4343,5.3314,0.0705,2.0599,7.4942,-132.5846,-3.4393,-2.6124,50.0034,5.0421,-2.5413,2.4,4.8,24,2469,191,NA,NA,NA,NA,NA,NA,FALSE,-24,9.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718520,"2023-04-19",2,"2023-04-19T02:20:51.185Z","2023-04-19T02:20:57.545Z",TRUE,"pitch","ec015c72-cd6c-4cc6-a660-834f7c77c820",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.0956,1.4593,NA,54.86,139.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Martin Maldonado called out on strikes.",0,4,0,59,"bottom",8,"2023-04-19T02:20:13.546Z","2023-04-19T02:21:26.731Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.4,12,2,0.3972,5.9872,32.4225,-17.613,-7.2302,7.5702,1.6301,3.6681,12.8736,-138.2,-0.6963,-2.161,50.0018,5.1125,-13.9069,31.2,4.8,24,2353,229,NA,NA,NA,NA,NA,NA,FALSE,-16.7,13.8,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718520,"2023-04-19",1,"2023-04-19T02:20:38.451Z","2023-04-19T02:20:43.956Z",TRUE,"pitch","c933b03d-a6cc-4d97-be53-bc26ae2ba695",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0392,1.4022,NA,70.67,181.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Martin Maldonado called out on strikes.",0,4,0,59,"bottom",8,"2023-04-19T02:20:13.546Z","2023-04-19T02:21:26.731Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.6,75.8,14,2,0.4541,5.9747,28.1192,-32.3616,8.3327,-0.1271,1.2154,2.1229,6.4139,-121.5345,-0.4679,-2.5588,50.0039,5.1764,12.2227,22.8,9.6,24,2827,73,NA,NA,NA,NA,NA,NA,FALSE,-39.8,0,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718520,"2023-04-19",0,"2023-04-19T02:20:21.087Z","2023-04-19T02:20:27.925Z",TRUE,"pitch","104804f0-e0d3-4b11-a668-94f44dcc3ace",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.18,1.46,NA,109.82,163.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Martin Maldonado called out on strikes.",0,4,0,59,"bottom",8,"2023-04-19T02:20:13.546Z","2023-04-19T02:21:26.731Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.2,82.5,2,2,0.4178,5.8425,28.2043,-23.1746,-0.4198,5.1756,0.1883,2.7934,7.5658,-131.1893,-1.6063,-2.6808,50.0064,5.144,-0.731,2.4,6,24,2417,197,NA,NA,NA,NA,NA,NA,FALSE,-24.5,9.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718520,"2023-04-19",1,"2023-04-19T02:18:00.932Z","2023-04-19T02:18:08.860Z",TRUE,"pitch","755c5b44-d1ba-450c-b627-f65e892d52dc",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.3,1.61,NA,144.37,172.91,"ground_ball","medium","6",114.66,153.69,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Matt Chapman grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.",0,4,0,58,"top",8,"2023-04-19T02:17:33.597Z","2023-04-19T02:18:08.860Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87,4,0.9,0.3937,6.4064,34.8703,-24.5469,-11.276,3.9031,-0.7181,2.4396,5.738,-139.7246,-2.4716,-1.3462,50.003,4.9686,-22.0386,39.6,7.2,24,2326,216,93.1,-24,5,NA,NA,NA,TRUE,-23.3,6.7,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718520,"2023-04-19",0,"2023-04-19T02:17:46.202Z","2023-04-19T02:17:49.790Z",TRUE,"pitch","70da17fa-e1ff-4edc-b28a-0eb538716f82",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,2,NA,NA,3.3,1.61,NA,117.6,176.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Matt Chapman grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.",0,4,0,58,"top",8,"2023-04-19T02:17:33.597Z","2023-04-19T02:18:08.860Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87,5,0.89,0.3938,6.2647,34.2248,-15.383,-5.4232,8.5882,-0.0159,2.2894,5.9715,-139.6007,-4.5597,-1.4878,50.0017,4.9712,-10.6018,28.8,3.6,24,2317,224,NA,NA,NA,NA,NA,NA,FALSE,-15.2,14.6,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718520,"2023-04-19",3,"2023-04-19T02:17:10.880Z","2023-04-19T02:17:21.518Z",TRUE,"pitch","c475f708-a96d-4914-9c38-5ff2db4ad321",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.16,1.45,NA,115.87,167.12,"fly_ball","medium","8",144.69,75.8,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Daulton Varsho flies out to center fielder Jake Meyers.",0,4,0,57,"top",8,"2023-04-19T02:16:14.003Z","2023-04-19T02:17:21.518Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,86.8,2,0.75,0.3939,6.2638,35.0499,-16.409,-7.9967,8.0768,0.0296,2.6542,6.5329,-139.6889,-3.3699,-1.3147,50.0036,4.9723,-15.6113,39.6,4.8,24,2333,224,89.5,37,311,NA,NA,NA,TRUE,-16,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718520,"2023-04-19",2,"2023-04-19T02:16:56.016Z","2023-04-19T02:17:00.308Z",TRUE,"pitch","ee0d15f7-a0b0-4447-8334-70944e968e7e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1602,1.4493,NA,161.79,182.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Daulton Varsho flies out to center fielder Jake Meyers.",0,4,0,57,"top",8,"2023-04-19T02:16:14.003Z","2023-04-19T02:17:21.518Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,82.4,13,0.9,0.4164,6.2959,30.8613,-25.9769,-8.4488,3.5493,-1.175,2.0783,3.7211,-132.0501,-2.0627,-1.5129,50.0048,4.8009,-14.7667,27.6,7.2,24,1854,241,NA,NA,NA,NA,NA,NA,FALSE,-27.4,6.1,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718520,"2023-04-19",1,"2023-04-19T02:16:37.387Z","2023-04-19T02:16:42.768Z",TRUE,"pitch","862c01da-a1c2-4d35-a299-8d797515366f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.16,1.45,NA,125.47,197.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Daulton Varsho flies out to center fielder Jake Meyers.",0,4,0,57,"top",8,"2023-04-19T02:16:14.003Z","2023-04-19T02:17:21.518Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.8,82.7,8,0.9,0.416,6.5218,30.0988,-29.0351,-10.708,1.7872,-0.2223,1.5234,6.8312,-132.0618,-2.8717,-1.4614,50.0001,4.7775,-18.7686,30,8.4,24,1933,235,NA,NA,NA,NA,NA,NA,FALSE,-30.6,2.8,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
