"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716469,"2023-09-23",6,"2023-09-23T21:15:31.145Z","2023-09-23T21:15:39.367Z",TRUE,"pitch","a75fafa2-1dc8-4a5d-a56d-710738144cd0",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.46,1.59,NA,139.77,170.89,"line_drive","medium","8",136.26,48.35,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Lineout","field_out","Ryan McMahon lines out to center fielder Pete Crow-Armstrong.",0,3,6,79,"top",9,"2023-09-23T21:13:44.581Z","2023-09-23T21:15:39.367Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,85.3,4,2,0.4061,6.2953,25.0924,-25.4423,-9.7749,3.6422,-0.5975,2.5143,12.7998,-134.1324,0.6578,-4.1295,50.0035,4.0601,-18.0704,32.4,6,24,2330,255,99.8,20,375,NA,NA,NA,TRUE,-24.8,7,15.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716469,"2023-09-23",5,"2023-09-23T21:15:10.101Z","2023-09-23T21:15:13.101Z",TRUE,"pitch","065833ae-f720-4b88-bf9f-d858ec0a33b2",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.46,1.59,NA,124.26,194.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Lineout","field_out","Ryan McMahon lines out to center fielder Pete Crow-Armstrong.",0,3,6,79,"top",9,"2023-09-23T21:13:44.581Z","2023-09-23T21:15:39.367Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.9,8,0.93,0.4065,6.4031,28.6791,-28.4433,-12.7784,2.0255,-0.1906,1.6534,14.3323,-134.6455,-0.8209,-3.9171,50.0014,3.9713,-23.5099,36,7.2,24,2475,254,NA,NA,NA,NA,NA,NA,FALSE,-28.2,3.7,20.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716469,"2023-09-23",4,"2023-09-23T21:14:53.181Z","2023-09-23T21:14:57.666Z",TRUE,"pitch","180d5f0e-0354-493b-93c0-d33f3181245e",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.46,1.59,NA,145.87,205.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Lineout","field_out","Ryan McMahon lines out to center fielder Pete Crow-Armstrong.",0,3,6,79,"top",9,"2023-09-23T21:13:44.581Z","2023-09-23T21:15:39.367Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86,13,0.9,0.402,6.391,29.2084,-35.6895,-13.4272,-1.8691,-0.7573,1.2484,13.2992,-136.1388,-0.8098,-3.9555,50.0032,4.0148,-25.2666,32.4,9.6,24,2466,253,NA,NA,NA,NA,NA,NA,FALSE,-34.6,-3.4,21.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716469,"2023-09-23",3,"2023-09-23T21:14:34.124Z","2023-09-23T21:14:37.504Z",TRUE,"pitch","521ef0cc-c428-4f46-9ec3-d91358645e6e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.4605,1.5873,NA,111.68,174.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Lineout","field_out","Ryan McMahon lines out to center fielder Pete Crow-Armstrong.",0,3,6,79,"top",9,"2023-09-23T21:13:44.581Z","2023-09-23T21:15:39.367Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.1,5,0.91,0.4045,6.3932,30.1519,-30.9189,-12.7431,0.6737,0.1396,2.3646,15.0864,-135.5157,1.3293,-3.849,50.0003,4.0307,-23.6525,33.6,8.4,24,2539,251,NA,NA,NA,NA,NA,NA,FALSE,-29.8,1.8,19.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716469,"2023-09-23",1,"2023-09-23T21:14:16.869Z","2023-09-23T21:14:22.980Z",TRUE,"pitch","8c534267-eab9-47e7-b2d1-4e78e318c85d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4605,1.6095,NA,143.1,129.63,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"79","atBat","Lineout","field_out","Ryan McMahon lines out to center fielder Pete Crow-Armstrong.",0,3,6,79,"top",9,"2023-09-23T21:13:44.581Z","2023-09-23T21:15:39.367Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,84.3,11,2,0.4093,6.3828,25.9083,-25.2636,-9.6245,3.8015,-0.6846,4.0425,12.0392,-133.2933,4.748,-3.9879,50.0028,4.0545,-17.4974,32.4,6,24,2403,251,NA,NA,NA,NA,NA,NA,FALSE,-24.2,8.2,15.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716469,"2023-09-23",0,"2023-09-23T21:13:56.575Z","2023-09-23T21:13:59.804Z",TRUE,"pitch","80eff9b7-fada-4337-a2e8-0a2546e8c20d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4605,1.5873,NA,185.48,197.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Lineout","field_out","Ryan McMahon lines out to center fielder Pete Crow-Armstrong.",0,3,6,79,"top",9,"2023-09-23T21:13:44.581Z","2023-09-23T21:15:39.367Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,86.2,13,0.9,0.4017,6.3009,27.1542,-35.8477,-11.7267,-1.9418,-1.7965,1.5347,10.3645,-135.8559,0.0423,-4.12,50.0061,3.9913,-22.1299,28.8,8.4,24,2430,257,NA,NA,NA,NA,NA,NA,FALSE,-34.4,-3.4,19.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716469,"2023-09-23",2,"2023-09-23T21:14:28.305Z","2023-09-23T21:14:34.124Z",FALSE,"action",NA,NA,"Nolan Jones advances to 2nd on defensive indifference.","Defensive Indiff",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,666134,"/api/v1/people/666134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8c534267-eab9-47e7-b2d1-4e78e318c85d","defensive_indiff",NA,NA,NA,NA,NA,NA,"79","atBat","Lineout","field_out","Ryan McMahon lines out to center fielder Pete Crow-Armstrong.",0,3,6,79,"top",9,"2023-09-23T21:13:44.581Z","2023-09-23T21:15:39.367Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716469,"2023-09-23",3,"2023-09-23T21:13:29.707Z","2023-09-23T21:13:34.735Z",TRUE,"pitch","bb4635e8-fe04-433d-9b6b-2123b10baabb",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.28,1.71,NA,83.78,167.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Kris Bryant strikes out swinging.",0,3,6,78,"top",9,"2023-09-23T21:12:20.442Z","2023-09-23T21:13:34.735Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592178,"Kris Bryant","/api/v1/people/592178","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,77.4,12,0.91,0.449,6.5321,21.9277,-27.7003,3.3005,2.9665,0.8716,2.6453,10.6651,-121.5891,2.3942,-3.9856,50.006,4.038,4.9839,14.4,7.2,24,2554,54,NA,NA,NA,NA,NA,NA,TRUE,-32.8,6.2,-8.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666134,"Nolan Jones","/api/v1/people/666134",NA,NA,NA,NA,NA,NA
716469,"2023-09-23",2,"2023-09-23T21:13:10.650Z","2023-09-23T21:13:13.846Z",TRUE,"pitch","7a8d9d6b-c7a2-41d3-aedd-5dc3e85d9a20",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.28,1.71,NA,137.22,157.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Kris Bryant strikes out swinging.",0,3,6,78,"top",9,"2023-09-23T21:12:20.442Z","2023-09-23T21:13:34.735Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592178,"Kris Bryant","/api/v1/people/592178","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.6,1,0.91,0.4039,6.425,26.9555,-33.3364,-10.4568,-0.6198,-0.5304,3,12.5291,-135.1405,3.3964,-3.8486,50.0059,4.0558,-19.5212,27.6,8.4,24,2400,253,NA,NA,NA,NA,NA,NA,FALSE,-31.7,-0.2,16.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716469,"2023-09-23",1,"2023-09-23T21:12:51.244Z","2023-09-23T21:12:54.986Z",TRUE,"pitch","f96fc15e-a626-4d3e-832e-d5f937fa8a9e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3622,1.7425,NA,125.85,164.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Kris Bryant strikes out swinging.",0,3,6,78,"top",9,"2023-09-23T21:12:20.442Z","2023-09-23T21:13:34.735Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592178,"Kris Bryant","/api/v1/people/592178","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.9,5,0.91,0.4021,6.529,27.8115,-30.5256,-11.1407,0.8791,-0.2321,2.7448,13.9175,-135.8661,2.1117,-3.9569,50.0055,4.0688,-20.9777,31.2,7.2,24,2532,253,NA,NA,NA,NA,NA,NA,FALSE,-28.9,2.3,17.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716469,"2023-09-23",0,"2023-09-23T21:12:34.936Z","2023-09-23T21:12:39.745Z",TRUE,"pitch","589f493f-8dc3-49da-823a-b95a37f8f8f9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3622,1.7203,NA,167.69,174.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Kris Bryant strikes out swinging.",0,3,6,78,"top",9,"2023-09-23T21:12:20.442Z","2023-09-23T21:13:34.735Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592178,"Kris Bryant","/api/v1/people/592178","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.7,13,0.91,0.3987,6.3942,27.7912,-30.8443,-10.144,0.6927,-1.3299,2.3823,11.2163,-136.9135,1.1071,-4.145,50.0002,4.0699,-19.4213,28.8,7.2,24,2502,245,NA,NA,NA,NA,NA,NA,FALSE,-29,1.7,16.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
