"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718006,"2023-05-27",4,"2023-05-27T19:16:18.815Z","2023-05-27T19:16:23.917Z",TRUE,"pitch","8efe2062-cc81-4b73-92ea-172cec8335a8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3507,1.6963,NA,138.63,207.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Trent Grisham walks.",0,2,2,61,"top",9,"2023-05-27T19:15:06.256Z","2023-05-27T19:17:19.167Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.9,84.4,13,2,0.4102,6.0167,28.9051,-22.8599,1.9589,5.1572,-0.5675,1.1674,-5.9225,-133.5528,-7.4771,1.4247,50.0008,5.6487,3.5367,6,6,24,2248,145,NA,NA,NA,NA,NA,NA,FALSE,-24.6,7.9,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",2,"2023-05-27T19:15:55.207Z","2023-05-27T19:15:59.225Z",TRUE,"pitch","dc0ebef7-e179-4397-bf33-20ee9bef3226",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.43,1.67,NA,76.97,214.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Trent Grisham walks.",0,2,2,61,"top",9,"2023-05-27T19:15:06.256Z","2023-05-27T19:17:19.167Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.5,82.7,14,2,0.4177,5.9628,29.6187,-24.4306,12.1871,4.4541,1.0503,0.9049,-5.9179,-131.4767,-7.6208,1.7551,50.0033,5.6724,21.1938,37.2,7.2,24,2241,134,NA,NA,NA,NA,NA,NA,FALSE,-27.2,6.5,-20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",1,"2023-05-27T19:15:43.634Z","2023-05-27T19:15:48.377Z",TRUE,"pitch","8ecca2da-4887-4a0d-baf5-3b56fa5ebdc8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3507,1.6173,NA,46.17,215.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Trent Grisham walks.",0,2,2,61,"top",9,"2023-05-27T19:15:06.256Z","2023-05-27T19:17:19.167Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.5,14,2,0.3906,5.9392,33.0547,-19.3897,10.986,6.4256,1.8583,0.875,-2.2577,-140.4611,-10.0244,1.2475,50.0046,5.7618,21.8617,44.4,6,24,2082,135,NA,NA,NA,NA,NA,NA,FALSE,-19.8,9.7,-19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",0,"2023-05-27T19:15:24.975Z","2023-05-27T19:15:29.144Z",TRUE,"pitch","b45dfeeb-8d39-411e-abd5-3140ae50f0cb",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.43,1.67,NA,99.32,201.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Trent Grisham walks.",0,2,2,61,"top",9,"2023-05-27T19:15:06.256Z","2023-05-27T19:17:19.167Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.3,14,2,0.3959,5.8009,30.9715,-23.0017,9.8858,4.732,0.4638,1.3737,-5.8569,-138.3657,-8.0682,1.3239,50.0038,5.8697,19.1628,36,6,24,2223,133,NA,NA,NA,NA,NA,NA,FALSE,-23.2,7.1,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",3,"2023-05-27T19:16:08.226Z","2023-05-27T19:16:18.815Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,663757,"/api/v1/people/663757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Trent Grisham walks.",0,2,2,61,"top",9,"2023-05-27T19:15:06.256Z","2023-05-27T19:17:19.167Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",5,"2023-05-27T19:14:53.663Z","2023-05-27T19:15:01.982Z",TRUE,"pitch","4638e435-14dc-40b7-9b38-e3c38324fa99",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.5,1.58,NA,89.51,167.92,"ground_ball","medium","6",112.67,155.71,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Xander Bogaerts grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,2,2,60,"top",9,"2023-05-27T19:13:53.058Z","2023-05-27T19:15:01.982Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,89.2,6,2,0.3864,5.626,33.1421,-18.5551,9.405,6.6968,0.7213,2.6244,-1.1154,-141.8652,-6.3175,-0.1016,50.0049,6.0675,19.1275,43.2,6,24,2202,135,82.9,-26,8,NA,NA,NA,TRUE,-17.9,11,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",4,"2023-05-27T19:14:38.821Z","2023-05-27T19:14:45.363Z",TRUE,"pitch","96dbf0eb-0d68-4400-ab28-1f9201deb044",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5526,1.5273,NA,55.55,193.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Xander Bogaerts grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,2,2,60,"top",9,"2023-05-27T19:13:53.058Z","2023-05-27T19:15:01.982Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.4,81.9,14,2,0.4217,5.8556,28.7211,-27.1941,9.7084,2.9203,1.6122,1.6589,-0.73,-130.1687,-4.8763,0.6366,50.0051,5.6293,16.5705,30,7.2,24,2158,130,NA,NA,NA,NA,NA,NA,FALSE,-30,4.3,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",3,"2023-05-27T19:14:27.369Z","2023-05-27T19:14:30.967Z",TRUE,"pitch","1471021a-20d2-4fdf-9eac-bf3316fc2f64",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.6842,1.7114,NA,111.5,201.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Xander Bogaerts grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,2,2,60,"top",9,"2023-05-27T19:13:53.058Z","2023-05-27T19:15:01.982Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,81.7,14,2,0.4227,5.7414,28.5087,-27.1578,9.7589,2.9532,0.1443,1.3922,-3.7425,-129.8332,-5.1099,0.3408,50.0034,5.4661,16.5736,28.8,7.2,24,2108,124,NA,NA,NA,NA,NA,NA,FALSE,-30.1,4.3,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",2,"2023-05-27T19:14:07.159Z","2023-05-27T19:14:14.662Z",TRUE,"pitch","f97fff83-2e3c-4791-8862-6f2c9a6b0a19",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.579,1.5536,NA,65.21,187.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Xander Bogaerts grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,2,2,60,"top",9,"2023-05-27T19:13:53.058Z","2023-05-27T19:15:01.982Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,79.9,14,2,0.432,5.7776,27.1347,-28.7009,9.8045,2.1375,1.3586,1.9118,-1.594,-127.0211,-3.6661,0.7226,50.004,5.6674,15.9486,27.6,8.4,24,2021,127,NA,NA,NA,NA,NA,NA,FALSE,-32.8,3.2,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",1,"2023-05-27T19:13:55.371Z","2023-05-27T19:13:58.810Z",TRUE,"pitch","1c42cf8f-9630-42f7-acea-33f240972ea9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6582,1.5799,NA,108.58,192.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Xander Bogaerts grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,2,2,60,"top",9,"2023-05-27T19:13:53.058Z","2023-05-27T19:15:01.982Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.9,8,2,0.3983,5.6154,29.3318,-21.6434,9.9463,5.4908,0.2208,1.7008,-3.9407,-137.3096,-6.9396,0.3794,50.0003,5.7249,19.0602,38.4,6,24,2175,130,NA,NA,NA,NA,NA,NA,FALSE,-21.8,8.8,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",0,"2023-05-27T19:13:25.725Z","2023-05-27T19:13:55.371Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Xander Bogaerts replaces Jose Azocar.","Offensive Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,593428,"/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","602","60","atBat","Groundout","field_out","Xander Bogaerts grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,2,2,60,"top",9,"2023-05-27T19:13:53.058Z","2023-05-27T19:15:01.982Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,640492,"/api/v1/people/640492",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",2,"2023-05-27T19:11:14.620Z","2023-05-27T19:11:22.830Z",TRUE,"pitch","f2acb3c1-c651-472a-9fc6-fd24ff290322",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.08,1.5,NA,121.9,193.27,"ground_ball","medium","4",135.13,160.71,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Grounded Into DP","grounded_into_double_play","Anthony Volpe grounds into a double play, second baseman Jake Cronenworth to shortstop Ha-Seong Kim to first baseman Brandon Dixon. Oswaldo Cabrera out at 2nd. Anthony Volpe out at 1st.",0,2,2,59,"bottom",8,"2023-05-27T19:09:50.639Z","2023-05-27T19:11:22.830Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.8,8,0.9,0.3979,5.9757,29.9784,-18.0732,-7.4593,7.3486,-0.1285,1.6857,7.0236,-137.5388,-8.0303,-1.7438,50.0068,5.865,-14.3211,33.6,4.8,24,2487,204,97.8,-26,2,NA,NA,NA,TRUE,-18.7,11.8,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",1,"2023-05-27T19:10:34.996Z","2023-05-27T19:10:40.586Z",TRUE,"pitch","fc802826-e894-48d8-968a-4a3e6309d0e2",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.08,1.5,NA,103.59,176.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Grounded Into DP","grounded_into_double_play","Anthony Volpe grounds into a double play, second baseman Jake Cronenworth to shortstop Ha-Seong Kim to first baseman Brandon Dixon. Oswaldo Cabrera out at 2nd. Anthony Volpe out at 1st.",0,2,2,59,"bottom",8,"2023-05-27T19:09:50.639Z","2023-05-27T19:11:22.830Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,83.8,6,0.91,0.415,5.8627,24.558,-20.9493,1.1044,6.3452,0.3519,2.3178,5.5238,-131.3493,-5.5188,-1.9111,50.0037,5.9768,1.9532,7.2,4.8,24,2399,190,NA,NA,NA,NA,NA,NA,FALSE,-22.6,10.7,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",0,"2023-05-27T19:10:15.750Z","2023-05-27T19:10:21.416Z",TRUE,"pitch","bc337eb4-d256-4b93-b72e-849816a2abda",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1588,1.3946,NA,98.39,182.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Grounded Into DP","grounded_into_double_play","Anthony Volpe grounds into a double play, second baseman Jake Cronenworth to shortstop Ha-Seong Kim to first baseman Brandon Dixon. Oswaldo Cabrera out at 2nd. Anthony Volpe out at 1st.",0,2,2,59,"bottom",8,"2023-05-27T19:09:50.639Z","2023-05-27T19:11:22.830Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.6,6,0.9,0.3995,5.965,29.1164,-21.3346,-8.74,5.6912,0.4882,2.0887,8.7323,-136.8959,-6.4912,-1.6014,50.0064,5.9427,-16.6572,33.6,6,24,2268,208,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",6,"2023-05-27T19:09:30.688Z","2023-05-27T19:09:42.889Z",TRUE,"pitch","d17a65b1-4e5a-4a52-b952-eae1c3b7abd0",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.32,1.53,NA,112.39,140.38,"fly_ball","medium","8",74.49,54.51,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Kyle Higashioka flies out to center fielder Trent Grisham.",0,2,2,58,"bottom",8,"2023-05-27T19:06:38.221Z","2023-05-27T19:09:42.889Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,76.1,12,0.87,0.4545,5.9057,22.1751,-27.1664,-6.0657,3.4014,0.121,3.6446,5.9336,-120.2625,-0.5759,-1.584,50.0029,6.2857,-8.932,15.6,8.4,24,2061,249,106.2,31,403,NA,NA,NA,TRUE,-33.6,6.2,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",5,"2023-05-27T19:09:03.436Z","2023-05-27T19:09:09.294Z",TRUE,"pitch","293b13df-6557-409b-b27e-d896fc75133b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.32,1.53,NA,131.69,161.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Kyle Higashioka flies out to center fielder Trent Grisham.",0,2,2,58,"bottom",8,"2023-05-27T19:06:38.221Z","2023-05-27T19:09:42.889Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.4,84,1,0.9,0.4136,5.873,23.9933,-20.5562,0.7362,6.5167,-0.3854,2.8748,4.005,-131.6759,-4.1989,-2.0123,50.0015,5.982,1.3119,4.8,4.8,24,2424,185,NA,NA,NA,NA,NA,NA,FALSE,-21.7,11.3,-2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
