"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717021,"2023-08-12",4,"2023-08-13T02:10:30.656Z","2023-08-13T02:10:36.182Z",TRUE,"pitch","420f896c-8c33-4e01-a2ca-35dbdbc73538",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.13,1.47,NA,123.09,205.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","DJ Stewart strikes out swinging.",0,6,0,75,"bottom",9,"2023-08-13T02:09:44.539Z","2023-08-13T02:10:36.182Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,621466,"DJ Stewart","/api/v1/people/621466","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.5,82.4,13,0.91,0.4203,6.2439,26.3592,-27.5783,-8.8594,2.6686,-0.1599,1.2177,6.3657,-130.1431,-4.7988,-1.482,50.0022,5.1649,-15.2534,26.4,7.2,24,1880,238,NA,NA,NA,NA,NA,NA,TRUE,-30.1,4,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717021,"2023-08-12",3,"2023-08-13T02:10:15.868Z","2023-08-13T02:10:20.189Z",TRUE,"pitch","70b5ad99-cc96-4941-b7df-cd1a5ed51098",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.13,1.47,NA,128.38,163.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","DJ Stewart strikes out swinging.",0,6,0,75,"bottom",9,"2023-08-13T02:09:44.539Z","2023-08-13T02:10:36.182Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,621466,"DJ Stewart","/api/v1/people/621466","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.8,1,0.89,0.4018,6.084,28.9979,-15.354,-3.2296,8.9316,-0.2986,2.7801,4.0177,-136.1404,-4.2778,-1.3717,50.002,5.4296,-6.0817,18,3.6,24,2260,215,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717021,"2023-08-12",2,"2023-08-13T02:10:01.399Z","2023-08-13T02:10:05.934Z",TRUE,"pitch","adc9db67-184b-44a4-9deb-dc69c2bf5b33",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.165,1.5283,NA,176.8,153.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","DJ Stewart strikes out swinging.",0,6,0,75,"bottom",9,"2023-08-13T02:09:44.539Z","2023-08-13T02:10:36.182Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,621466,"DJ Stewart","/api/v1/people/621466","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87,11,0.9,0.3954,5.9991,30.5156,-15.0123,-3.0525,8.8296,-1.5689,3.1544,1.09,-138.4446,-3.6535,-1.5708,50.0024,5.4939,-5.9335,20.4,3.6,24,2282,218,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15.5,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717021,"2023-08-12",1,"2023-08-13T02:09:46.798Z","2023-08-13T02:09:50.467Z",TRUE,"pitch","5848eda1-2129-410a-a769-bb7c33b4bb45",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.13,1.47,NA,124.35,171.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","DJ Stewart strikes out swinging.",0,6,0,75,"bottom",9,"2023-08-13T02:09:44.539Z","2023-08-13T02:10:36.182Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,621466,"DJ Stewart","/api/v1/people/621466","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.2,5,0.9,0.3997,6.0158,29.9989,-15.6144,-3.1833,8.7089,-0.1928,2.4763,4.8872,-136.9726,-4.8429,-1.5859,50.0045,5.3335,-6.0548,16.8,3.6,24,2247,220,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717021,"2023-08-12",0,"2023-08-13T02:09:27.696Z","2023-08-13T02:09:46.798Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter DJ Stewart replaces Tim Locastro.","Offensive Substitution",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,621466,"/api/v1/people/621466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","75","atBat","Strikeout","strikeout","DJ Stewart strikes out swinging.",0,6,0,75,"bottom",9,"2023-08-13T02:09:44.539Z","2023-08-13T02:10:36.182Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,621466,"DJ Stewart","/api/v1/people/621466","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,641796,"/api/v1/people/641796",NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717021,"2023-08-12",5,"2023-08-13T02:09:05.040Z","2023-08-13T02:09:19.853Z",TRUE,"pitch","a27c03c2-7104-4461-af06-7b2d94052ad5",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.22,1.52,NA,119.79,193.95,"fly_ball","medium","9",188.21,119.29,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Omar Narvaez flies out to right fielder Ronald Acuna Jr.",0,6,0,74,"bottom",9,"2023-08-13T02:07:53.287Z","2023-08-13T02:09:19.853Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,553882,"Omar Narváez","/api/v1/people/553882","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.4,8,0.76,0.4082,6.0385,29.3281,-16.9935,-3.7655,8.3269,-0.0733,1.6602,4.4384,-134.2357,-6.233,-1.2598,50.0046,5.2243,-6.8661,18,4.8,24,2164,217,76.8,40,253,NA,NA,NA,TRUE,-18.2,13.9,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668901,"Mark Vientos","/api/v1/people/668901",NA,NA,NA,NA,NA,NA
717021,"2023-08-12",4,"2023-08-13T02:08:49.470Z","2023-08-13T02:08:54.924Z",TRUE,"pitch","ee609a88-7b99-4685-8f95-d905442086d7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2552,1.647,NA,158.91,159.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Omar Narvaez flies out to right fielder Ronald Acuna Jr.",0,6,0,74,"bottom",9,"2023-08-13T02:07:53.287Z","2023-08-13T02:09:19.853Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,553882,"Omar Narváez","/api/v1/people/553882","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,79,11,0.9,0.4342,6.0936,28.3908,-29.6489,-9.4644,1.5692,-1.0994,2.9285,4.3985,-126.6587,-0.0037,-1.6388,50.0023,5.3217,-15.216,25.2,8.4,24,1855,235,NA,NA,NA,NA,NA,NA,FALSE,-33.2,3.1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717021,"2023-08-12",3,"2023-08-13T02:08:29.244Z","2023-08-13T02:08:34.506Z",TRUE,"pitch","54fa72a9-2974-44f6-a103-a7443584a70c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.22,1.52,NA,100.28,165.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Omar Narvaez flies out to right fielder Ronald Acuna Jr.",0,6,0,74,"bottom",9,"2023-08-13T02:07:53.287Z","2023-08-13T02:09:19.853Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,553882,"Omar Narváez","/api/v1/people/553882","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.3,3,0.89,0.4026,6.1855,30.9595,-15.2531,-3.0446,9.0344,0.4386,2.7273,5.8628,-136.2505,-4.0989,-1.3491,50.0042,5.3108,-5.7038,15.6,3.6,24,2347,215,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.6,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717021,"2023-08-12",2,"2023-08-13T02:08:10.986Z","2023-08-13T02:08:16.347Z",TRUE,"pitch","81aded73-7b94-48cc-98b7-0c8c7055f815",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,1,NA,NA,3.3085,1.4709,NA,99.47,233.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Omar Narvaez flies out to right fielder Ronald Acuna Jr.",0,6,0,74,"bottom",9,"2023-08-13T02:07:53.287Z","2023-08-13T02:09:19.853Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,553882,"Omar Narváez","/api/v1/people/553882","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.6,80.8,14,0.9,0.4278,6.3011,29.4716,-33.6979,-9.9145,-0.9179,0.4599,0.2,7.973,-128.5773,-5.7284,-1.4104,50.0048,5.1073,-16.4147,22.8,9.6,24,1764,237,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-2.9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717021,"2023-08-12",1,"2023-08-13T02:07:55.541Z","2023-08-13T02:08:01.128Z",TRUE,"pitch","189d1539-93a5-489b-943c-586c2a9e0cd6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4274,1.647,NA,117.88,199.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Omar Narvaez flies out to right fielder Ronald Acuna Jr.",0,6,0,74,"bottom",9,"2023-08-13T02:07:53.287Z","2023-08-13T02:09:19.853Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,553882,"Omar Narváez","/api/v1/people/553882","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.1,13,0.91,0.3962,6.0431,30.0948,-14.7324,-5.4639,9.0034,-0.0231,1.4665,5.852,-138.1322,-7.5767,-1.4568,50.0031,5.231,-10.5843,30,3.6,24,2421,218,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14.9,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
