"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718667,"2023-04-08",2,"2023-04-08T22:23:59.137Z","2023-04-08T22:24:04.837Z",TRUE,"pitch","07b0d443-602f-4a89-a6c0-e08de17271b3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,2.96,1.5101,NA,68.63,152.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Kerry Carpenter singles on a ground ball to right fielder Alex Verdugo. Javier Baez to 2nd.",0,12,2,69,"bottom",8,"2023-04-08T22:23:14.302Z","2023-04-08T22:24:34.666Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87,12,0.91,0.3923,6.3428,36.6323,-11.6338,-6.8865,10.4399,1.2691,3.2043,12.2613,-140.5072,-3.0571,-2.2889,50,5.0802,-13.5472,39.6,3.6,24,2133,211,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.2,9.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",1,"2023-04-08T22:23:37.446Z","2023-04-08T22:23:41.456Z",TRUE,"pitch","41173e67-de46-4fa0-8829-6cba17066551",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.18,1.51,NA,96.23,170.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Kerry Carpenter singles on a ground ball to right fielder Alex Verdugo. Javier Baez to 2nd.",0,12,2,69,"bottom",8,"2023-04-08T22:23:14.302Z","2023-04-08T22:24:34.666Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,87.4,6,0.91,0.39,6.3694,37.7616,-7.122,-6.0734,12.5943,0.5449,2.516,10.0355,-141.444,-5.9042,-2.2901,50.0024,5.1105,-12.0814,46.8,2.4,24,2350,209,NA,NA,NA,NA,NA,NA,FALSE,-7.9,21.4,8.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",0,"2023-04-08T22:23:15.883Z","2023-04-08T22:23:20.874Z",TRUE,"pitch","da972baf-f25d-4a24-8932-0025ce133121",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.18,1.51,NA,122.77,162.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Kerry Carpenter singles on a ground ball to right fielder Alex Verdugo. Javier Baez to 2nd.",0,12,2,69,"bottom",8,"2023-04-08T22:23:14.302Z","2023-04-08T22:24:34.666Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.6,2,0.91,0.3873,6.319,33.7798,-10.5259,-7.1792,10.6985,-0.1514,2.8409,9.1401,-141.6809,-4.3289,-2.4935,50.0038,5.067,-14.529,46.8,3.6,24,2140,212,NA,NA,NA,NA,NA,NA,FALSE,-10.3,18.6,11,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",2,"2023-04-08T22:22:37.189Z","2023-04-08T22:22:45.889Z",TRUE,"pitch","229da3eb-dad4-413c-ba63-5cef83e53240",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,2,NA,NA,3.34,1.53,NA,76.91,167.39,"ground_ball","medium","6",114.66,150.64,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Field Error","field_error","Javier Baez reaches on a fielding error by shortstop Enrique Hernandez.",0,12,2,68,"bottom",8,"2023-04-08T22:21:50.517Z","2023-04-08T22:22:45.889Z",TRUE,FALSE,FALSE,FALSE,0,0,2,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.7,77.2,12,2,0.4469,6.3256,26.9814,-33.095,5.8021,-0.6094,1.0518,2.6439,7.1406,-123.1025,0.5586,-2.6523,50.0015,5.2409,8.8028,16.8,9.6,24,2615,61,90.3,-2,43,NA,NA,NA,FALSE,-39.2,-0.6,-12.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,595879,"Javier Báez","/api/v1/people/595879",NA,NA,NA,NA,NA,NA
718667,"2023-04-08",1,"2023-04-08T22:22:17.126Z","2023-04-08T22:22:22.039Z",TRUE,"pitch","1734973b-aaa9-45eb-bab6-b7472657e204",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.34,1.53,NA,110.51,147.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Field Error","field_error","Javier Baez reaches on a fielding error by shortstop Enrique Hernandez.",0,12,2,68,"bottom",8,"2023-04-08T22:21:50.517Z","2023-04-08T22:22:45.889Z",TRUE,FALSE,FALSE,FALSE,0,0,2,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,87.8,2,0.91,0.388,6.5525,38.2892,-8.2644,-4.5964,11.9014,0.1702,3.3736,8.5586,-142.178,-3.707,-2.3078,50.0026,5.2375,-9.235,37.2,2.4,24,2478,205,NA,NA,NA,NA,NA,NA,FALSE,-8.3,20.8,6.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",0,"2023-04-08T22:21:58.133Z","2023-04-08T22:22:03.886Z",TRUE,"pitch","0ece68ea-78f5-4028-ac69-84017d3a3cd8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3399,1.5301,NA,127.15,191.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Field Error","field_error","Javier Baez reaches on a fielding error by shortstop Enrique Hernandez.",0,12,2,68,"bottom",8,"2023-04-08T22:21:50.517Z","2023-04-08T22:22:45.889Z",TRUE,FALSE,FALSE,FALSE,0,0,2,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.4,8,0.91,0.3881,6.4649,34.8983,-10.9296,-6.6018,10.5548,-0.2663,1.7614,8.4884,-141.5838,-7.1663,-2.4576,50.0061,5.0392,-13.2922,42,3.6,24,2423,214,NA,NA,NA,NA,NA,NA,FALSE,-11.4,17.6,10.1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",3,"2023-04-08T22:21:31.874Z","2023-04-08T22:21:36.401Z",TRUE,"pitch","ff99db54-5806-492b-9b63-255e4858ed36",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.34,1.61,NA,142.74,142.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,12,2,67,"bottom",8,"2023-04-08T22:20:30.549Z","2023-04-08T22:21:36.401Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,682985,"Riley Greene","/api/v1/people/682985","L","Left",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88.1,11,0.91,0.3879,6.3524,35.5991,-11.9719,-7.6473,10.028,-0.6752,3.5657,7.8848,-141.7932,-2.287,-2.5126,50.0064,5.157,-15.4119,46.8,3.6,24,2397,217,NA,NA,NA,NA,NA,NA,TRUE,-11.3,17.8,12,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",2,"2023-04-08T22:21:16.150Z","2023-04-08T22:21:21.553Z",TRUE,"pitch","a903a068-4538-4772-af5c-55f11d98fdc1",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.1201,1.5366,NA,108.81,162.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,12,2,67,"bottom",8,"2023-04-08T22:20:30.549Z","2023-04-08T22:21:36.401Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,682985,"Riley Greene","/api/v1/people/682985","L","Left",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,75.9,2,2,0.4538,6.0473,26.2549,-35.2332,7.3394,-2.0784,0.2148,2.8275,4.6483,-121.2303,1.4554,-2.6886,50.003,5.3217,10.7979,18,9.6,24,2488,54,NA,NA,NA,NA,NA,NA,FALSE,-42.8,-3.1,-14.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",1,"2023-04-08T22:20:53.033Z","2023-04-08T22:20:58.961Z",TRUE,"pitch","afd665d8-48d9-4067-8067-cf380aa21661",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2178,1.6101,NA,102.97,246.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,12,2,67,"bottom",8,"2023-04-08T22:20:30.549Z","2023-04-08T22:21:36.401Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,682985,"Riley Greene","/api/v1/people/682985","L","Left",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.2,77.1,14,2,0.4501,5.6658,27.5347,-31.9733,9.0076,0.1398,0.368,-0.2941,4.6849,-122.398,-5.8028,-2.7507,50.0056,4.895,13.4652,22.8,9.6,24,2438,49,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-1.1,-17.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",0,"2023-04-08T22:20:36.915Z","2023-04-08T22:20:40.584Z",TRUE,"pitch","c4f2ce0c-a1a6-4df8-b577-e54edf55bffd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2666,1.6101,NA,147.52,189.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,12,2,67,"bottom",8,"2023-04-08T22:20:30.549Z","2023-04-08T22:21:36.401Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,682985,"Riley Greene","/api/v1/people/682985","L","Left",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.1,7,0.9,0.3898,6.1815,33.724,-14.6695,-7.1964,8.766,-0.8008,1.8176,7.5905,-140.8232,-6.2142,-2.6037,50.0012,5.0118,-14.3681,38.4,3.6,24,2176,217,NA,NA,NA,NA,NA,NA,FALSE,-14.6,14.6,11.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",9,"2023-04-08T22:20:06.669Z","2023-04-08T22:20:15.239Z",TRUE,"pitch","93e81c1f-96d2-4108-bb5f-cc724b15077d",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.26,1.56,NA,101.68,198.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Akil Baddoo strikes out swinging.",0,12,2,66,"bottom",8,"2023-04-08T22:18:03.741Z","2023-04-08T22:20:15.239Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,76.2,9,2,0.4527,6.4153,27.5252,-34.11,8.0734,-1.3112,0.4019,1.5076,4.7029,-121.7577,-1.3767,-2.6139,50.0022,5.0762,11.9241,20.4,9.6,24,2362,50,NA,NA,NA,NA,NA,NA,TRUE,-42,-2.4,-15.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",8,"2023-04-08T22:19:46.874Z","2023-04-08T22:19:53.663Z",TRUE,"pitch","e63fe720-e332-485b-a677-5bfdf0818f6d",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,2.9912,1.5601,NA,185.51,141.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Akil Baddoo strikes out swinging.",0,12,2,66,"bottom",8,"2023-04-08T22:18:03.741Z","2023-04-08T22:20:15.239Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,74.8,11,2,0.4586,6.17,25.9035,-31.5562,8.9838,0.4265,-1.7972,3.6158,-0.071,-120.0152,2.7295,-2.9317,50.0015,5.2976,12.9415,22.8,9.6,24,2319,66,NA,NA,NA,NA,NA,NA,FALSE,-38.8,1.8,-16.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",7,"2023-04-08T22:19:30.154Z","2023-04-08T22:19:35.192Z",TRUE,"pitch","54c5dab1-47fc-4776-9085-09437e876b06",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.0401,1.5601,NA,148.27,160.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Akil Baddoo strikes out swinging.",0,12,2,66,"bottom",8,"2023-04-08T22:18:03.741Z","2023-04-08T22:20:15.239Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,89.3,1,0.91,0.3834,6.244,35.2855,-11.7978,-6.5502,9.8747,-0.8204,2.9116,6.9854,-143.2435,-4.1655,-2.448,50.0014,5.131,-13.5146,43.2,3.6,24,2295,214,NA,NA,NA,NA,NA,NA,FALSE,-11.3,17.2,10.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",6,"2023-04-08T22:19:10.191Z","2023-04-08T22:19:13.833Z",TRUE,"pitch","11f4a0c7-19cf-417e-a9c8-4e7342704506",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.26,1.56,NA,146.17,166.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Akil Baddoo strikes out swinging.",0,12,2,66,"bottom",8,"2023-04-08T22:18:03.741Z","2023-04-08T22:20:15.239Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.4,4,0.91,0.3887,6.1536,32.0308,-11.4896,-8.3248,10.2904,-0.7654,2.6952,8.0059,-140.8957,-4.6573,-2.5622,50.0049,5.1122,-16.7382,50.4,3.6,24,2358,217,NA,NA,NA,NA,NA,NA,FALSE,-11.3,17.9,13.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",5,"2023-04-08T22:18:40.642Z","2023-04-08T22:18:46.802Z",TRUE,"pitch","6494a16a-55f5-4efb-9b1d-0a3779746c92",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.26,1.56,NA,90.55,186.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Akil Baddoo strikes out swinging.",0,12,2,66,"bottom",8,"2023-04-08T22:18:03.741Z","2023-04-08T22:20:15.239Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,75.8,9,2,0.4551,6.6262,26.6228,-28.7433,6.8998,2.3493,0.6939,1.9402,5.9865,-120.9999,-1.5696,-2.7212,50.005,5.1486,10.0924,21.6,8.4,24,2431,55,NA,NA,NA,NA,NA,NA,FALSE,-35.9,4.1,-14,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",4,"2023-04-08T22:18:21.223Z","2023-04-08T22:18:25.595Z",TRUE,"pitch","9b4d61b6-0baf-4b34-a803-60bb0b78fd8f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.26,1.56,NA,132.97,162.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Akil Baddoo strikes out swinging.",0,12,2,66,"bottom",8,"2023-04-08T22:18:03.741Z","2023-04-08T22:20:15.239Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,85.8,1,0.9,0.3986,6.1792,34.1883,-12.5898,-6.5784,10.2709,-0.4189,2.8231,8.4327,-138.0513,-3.7495,-2.6758,50.0048,5.062,-12.5467,38.4,3.6,24,2195,214,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.9,9.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",3,"2023-04-08T22:18:06.044Z","2023-04-08T22:18:12.475Z",TRUE,"pitch","3b4e8159-c09e-4391-a358-99b3363fc2f3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9668,1.5601,NA,73.29,184.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Akil Baddoo strikes out swinging.",0,12,2,66,"bottom",8,"2023-04-08T22:18:03.741Z","2023-04-08T22:20:15.239Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,76.4,14,2,0.4515,6.3265,26.7929,-31.0735,6.4059,0.7447,1.1466,2.0265,6.9578,-121.9022,-0.9571,-2.5907,50.0053,5.1373,9.5202,19.2,9.6,24,2386,53,NA,NA,NA,NA,NA,NA,FALSE,-38,1.3,-13.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
