"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
744934,"2024-05-17",6,"2024-05-18T01:11:56.970Z","2024-05-18T01:12:00.659Z",TRUE,"pitch","12ae9a0f-069f-4673-9af7-1c0c7d65461f",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.4465,1.5285,NA,132.13,228.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Bo Bichette flies out to left fielder Randy Arozarena.",0,4,0,49,"bottom",7,"2024-05-18T01:09:33.445Z","2024-05-18T01:12:26.742Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81,74.6,13,0.9,0.4654,6.3569,22.5407,-26.3373,9.1448,4.1641,-0.3969,0.389,-6.1859,-117.7206,-6.279,1.0779,50.0054,5.5321,12.8253,22.8,8.4,24,1645,126,NA,NA,NA,NA,NA,NA,FALSE,-35.6,6.2,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",5,"2024-05-18T01:11:33.573Z","2024-05-18T01:11:38.054Z",TRUE,"pitch","157edf4e-d932-4bb8-a8c6-19ac6c1baf04",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.75,1.75,NA,126.63,189.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Bo Bichette flies out to left fielder Randy Arozarena.",0,4,0,49,"bottom",7,"2024-05-18T01:09:33.445Z","2024-05-18T01:12:26.742Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.8,69.2,8,2,0.4993,6.6423,22.1264,-34.5605,-9.2143,-1.9706,-0.2526,1.834,-1.026,-110.2782,-0.037,1.4155,50.0001,5.539,-11.1901,18,12,24,2547,296,NA,NA,NA,NA,NA,NA,FALSE,-51.4,-3.2,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",4,"2024-05-18T01:11:15.056Z","2024-05-18T01:11:19.186Z",TRUE,"pitch","243acc84-b70f-4b01-a867-742236b80845",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3787,1.5285,NA,126.2,132.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Bo Bichette flies out to left fielder Randy Arozarena.",0,4,0,49,"bottom",7,"2024-05-18T01:09:33.445Z","2024-05-18T01:12:26.742Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.1,81.4,11,0.91,0.4225,6.2406,26.892,-21.6826,8.5171,6.1651,-0.2415,3.928,-6.2592,-129.6003,-0.1902,1.0974,50.0061,5.6574,14.5023,31.2,6,24,2187,140,NA,NA,NA,NA,NA,NA,FALSE,-23.2,11.4,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",3,"2024-05-18T01:10:49.731Z","2024-05-18T01:10:55.565Z",TRUE,"pitch","e236f513-8787-4040-9df8-b939c2d4544a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.75,1.75,NA,127.63,113.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Bo Bichette flies out to left fielder Randy Arozarena.",0,4,0,49,"bottom",7,"2024-05-18T01:09:33.445Z","2024-05-18T01:12:26.742Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.6,81.1,11,0.9,0.4216,6.2685,29.5715,-14.3224,4.5685,10.4629,-0.2789,4.6294,-5.2628,-130.3422,-0.0053,1.1809,50.0001,5.7206,7.793,25.2,3.6,24,2382,144,NA,NA,NA,NA,NA,NA,FALSE,-15.1,19.2,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",2,"2024-05-18T01:10:30.913Z","2024-05-18T01:10:34.581Z",TRUE,"pitch","76999e73-a0ae-4dce-9fd8-f70f38934893",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4239,1.5285,NA,66.96,177.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Bo Bichette flies out to left fielder Randy Arozarena.",0,4,0,49,"bottom",7,"2024-05-18T01:09:33.445Z","2024-05-18T01:12:26.742Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74,67.6,14,2,0.5108,6.4804,20.5717,-33.3863,-11.5458,-1.0459,1.3128,2.2705,2.3673,-107.6661,0.7782,1.6912,50.0013,5.6308,-13.4077,21.6,12,24,2632,301,NA,NA,NA,NA,NA,NA,FALSE,-51.6,-1.3,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",1,"2024-05-18T01:10:00.415Z","2024-05-18T01:10:03.797Z",TRUE,"pitch","e87957be-9c27-412b-bf29-c6e7d3a1ab60",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.75,1.75,NA,107.37,129.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Bo Bichette flies out to left fielder Randy Arozarena.",0,4,0,49,"bottom",7,"2024-05-18T01:09:33.445Z","2024-05-18T01:12:26.742Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.8,80.7,12,0.86,0.4246,6.2529,28.3634,-14.0857,3.0811,10.7449,0.2527,4.0362,-3.4625,-129.2879,-1.4081,1.2125,50.0026,5.6753,5.187,16.8,3.6,24,2285,146,NA,NA,NA,NA,NA,NA,FALSE,-15.5,19.3,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",0,"2024-05-18T01:09:39.106Z","2024-05-18T01:09:43.325Z",TRUE,"pitch","73efe0e1-4af1-40d7-9867-fdd0211a7e19",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.75,1.75,NA,152.6,151.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Bo Bichette flies out to left fielder Randy Arozarena.",0,4,0,49,"bottom",7,"2024-05-18T01:09:33.445Z","2024-05-18T01:12:26.742Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.7,77.5,11,0.91,0.4447,6.2278,25.2795,-26.165,-2.7758,3.9133,-0.9338,3.2274,-4.1528,-123.3104,-0.5228,1.1348,50.0012,5.6561,-4.2594,10.8,7.2,24,2357,177,NA,NA,NA,NA,NA,NA,FALSE,-31,7.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",5,"2024-05-18T01:09:03.978Z","2024-05-18T01:09:13.440Z",TRUE,"pitch","18ee5784-b7a0-4c70-99c2-aa12625667fe",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.75,1.73,NA,138.91,153.06,"popup","medium","4",138.53,155.3,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Pop Out","field_out","George Springer pops out to second baseman Richie Palacios.",0,4,0,48,"bottom",7,"2024-05-18T01:07:25.814Z","2024-05-18T01:09:13.440Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,543807,"George Springer","/api/v1/people/543807","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.9,78.2,1,0.91,0.442,6.2461,23.7535,-27.0694,-3.1904,3.2825,-0.5749,3.175,-3.2434,-123.7184,-0.7077,1.1657,50.006,5.7256,-4.9654,12,7.2,24,2513,181,76.3,68,122,NA,NA,NA,TRUE,-31.7,6,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",4,"2024-05-18T01:08:47.707Z","2024-05-18T01:08:51.322Z",TRUE,"pitch","c8f873cd-2d31-4d05-93aa-fd0b31b63cbe",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.6047,1.6423,NA,90.27,169.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Pop Out","field_out","George Springer pops out to second baseman Richie Palacios.",0,4,0,48,"bottom",7,"2024-05-18T01:07:25.814Z","2024-05-18T01:09:13.440Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,543807,"George Springer","/api/v1/people/543807","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.5,77.1,6,0.9,0.4491,6.2185,22.8857,-28.881,-1.6143,2.18,0.7013,2.5827,-0.8622,-121.7412,-1.3475,1.2692,50.0004,5.6328,-2.4333,4.8,8.4,24,2343,176,NA,NA,NA,NA,NA,NA,FALSE,-35,4,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",3,"2024-05-18T01:08:28.484Z","2024-05-18T01:08:32.044Z",TRUE,"pitch","52bf9c8d-f636-4f40-b06d-31733b63cfee",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.6273,1.6196,NA,66.57,180.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Pop Out","field_out","George Springer pops out to second baseman Richie Palacios.",0,4,0,48,"bottom",7,"2024-05-18T01:07:25.814Z","2024-05-18T01:09:13.440Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,543807,"George Springer","/api/v1/people/543807","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.9,73.6,14,0.89,0.4704,7.0574,21.6471,-27.8799,8.2152,3.1241,1.3231,2.1767,-2.4684,-116.3857,-1.9914,1.3296,50.0002,5.6813,11.2791,21.6,8.4,24,1518,125,NA,NA,NA,NA,NA,NA,FALSE,-37.3,5.4,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",2,"2024-05-18T01:08:10.152Z","2024-05-18T01:08:19.873Z",TRUE,"pitch","962b9788-30d6-420b-9f97-bd8a292690c5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.6951,1.6423,NA,155.99,146.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Pop Out","field_out","George Springer pops out to second baseman Richie Palacios.",0,4,0,48,"bottom",7,"2024-05-18T01:07:25.814Z","2024-05-18T01:09:13.440Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,543807,"George Springer","/api/v1/people/543807","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.4,80.6,11,0.91,0.4264,6.3111,27.4109,-16.3039,6.7894,9.5055,-1.0228,3.4143,-7.3259,-128.598,-2.4645,0.9849,50.0039,5.6541,11.3381,30,4.8,24,2170,144,NA,NA,NA,NA,NA,NA,FALSE,-18.2,16.8,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",1,"2024-05-18T01:07:49.028Z","2024-05-18T01:07:54.441Z",TRUE,"pitch","93b29e70-714e-4964-b501-34e422f79798",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.75,1.73,NA,145.26,170.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Pop Out","field_out","George Springer pops out to second baseman Richie Palacios.",0,4,0,48,"bottom",7,"2024-05-18T01:07:25.814Z","2024-05-18T01:09:13.440Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,543807,"George Springer","/api/v1/people/543807","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.6,77.8,4,0.9,0.4443,6.3235,23.9225,-24.8999,0.1544,4.7196,-0.7414,2.5162,-4.6107,-123.1783,-2.533,1.1326,50.0006,5.6579,0.2387,1.2,7.2,24,2388,161,NA,NA,NA,NA,NA,NA,FALSE,-29.9,8.2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",0,"2024-05-18T01:07:31.850Z","2024-05-18T01:07:35.554Z",TRUE,"pitch","e71dcc1c-6d0d-4e78-8672-e6e38e3e72ca",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6499,1.5968,NA,68.12,164.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Pop Out","field_out","George Springer pops out to second baseman Richie Palacios.",0,4,0,48,"bottom",7,"2024-05-18T01:07:25.814Z","2024-05-18T01:09:13.440Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,543807,"George Springer","/api/v1/people/543807","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74.9,68.6,12,2,0.5033,6.1397,19.981,-29.3889,-6.3413,2.3249,1.2822,2.7495,0.9036,-109.0253,0.4404,1.6848,50.0031,5.7282,-7.5992,14.4,10.8,24,2360,288,NA,NA,NA,NA,NA,NA,FALSE,-44.3,4.7,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",2,"2024-05-18T01:04:54.240Z","2024-05-18T01:05:01.157Z",TRUE,"pitch","5dc95487-e05b-41ab-87d9-1a5e559f8b48",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.28,1.51,NA,155.66,185.33,"ground_ball","medium","6",115.33,169,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Grounded Into DP","grounded_into_double_play","Randy Arozarena grounds into a double play, shortstop Bo Bichette to second baseman Isiah Kiner-Falefa to first baseman Vladimir Guerrero Jr. Yandy Díaz out at 2nd. Randy Arozarena out at 1st.",0,4,0,47,"top",7,"2024-05-18T01:03:56.903Z","2024-05-18T01:05:01.157Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,81.8,13,0.91,0.423,5.9979,27.2184,-27.8953,-0.054,2.5232,-1.0142,1.9795,-7.0979,-129.5314,-3.8149,1.7694,50.0064,5.6059,-0.0909,2.4,7.2,24,2154,163,76.8,-12,12,NA,NA,NA,TRUE,-30.6,4,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",1,"2024-05-18T01:04:28.956Z","2024-05-18T01:04:32.443Z",TRUE,"pitch","f0cab2c7-0ff5-4d01-a7a3-872f86ecb18c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.28,1.51,NA,102.88,160.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Grounded Into DP","grounded_into_double_play","Randy Arozarena grounds into a double play, shortstop Bo Bichette to second baseman Isiah Kiner-Falefa to first baseman Vladimir Guerrero Jr. Yandy Díaz out at 2nd. Randy Arozarena out at 1st.",0,4,0,47,"top",7,"2024-05-18T01:03:56.903Z","2024-05-18T01:05:01.157Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,87.3,3,0.91,0.3909,6.0663,36.7642,-8.5774,5.9312,11.9065,0.3705,2.9,-4.6002,-140.9936,-6.511,1.2656,50.0016,5.8156,11.7528,45.6,3.6,24,2528,146,NA,NA,NA,NA,NA,NA,FALSE,-9.4,20.2,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",0,"2024-05-18T01:04:08.053Z","2024-05-18T01:04:11.706Z",TRUE,"pitch","b3ce6b94-d8cf-4b32-aace-0929bcb09ea9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3787,1.5285,NA,92.06,203.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Grounded Into DP","grounded_into_double_play","Randy Arozarena grounds into a double play, shortstop Bo Bichette to second baseman Isiah Kiner-Falefa to first baseman Vladimir Guerrero Jr. Yandy Díaz out at 2nd. Randy Arozarena out at 1st.",0,4,0,47,"top",7,"2024-05-18T01:03:56.903Z","2024-05-18T01:05:01.157Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,81.9,14,0.9,0.422,5.9343,28.289,-27.8909,2.1048,2.5147,0.6543,1.321,-4.4434,-129.9967,-5.4652,2.1154,50.005,5.5787,3.5886,4.8,7.2,24,2201,158,NA,NA,NA,NA,NA,NA,FALSE,-30.8,3.5,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
