"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718635,"2023-04-10",5,"2023-04-11T01:24:15.970Z","2023-04-11T01:24:19.846Z",TRUE,"pitch","34f6c9b1-42b5-4b29-8cd9-7bbefdd4270a",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.38,1.54,NA,123.24,163.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,1,5,68,"top",9,"2023-04-11T01:22:30.079Z","2023-04-11T01:24:19.846Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.5,81.7,5,0.8,0.4215,6.6043,28.5014,-19.3775,-2.3379,7.4925,-0.1637,2.7724,1.8873,-130.1881,-6.2805,-0.596,50.0057,6.693,-3.9954,9.6,4.8,24,1048,232,NA,NA,NA,NA,NA,NA,TRUE,-22,12.4,3.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718635,"2023-04-10",4,"2023-04-11T01:23:56.048Z","2023-04-11T01:23:59.906Z",TRUE,"pitch","77e65d65-8d42-451d-8700-416dfa8f3155",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2646,1.4466,NA,123.06,138.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,1,5,68,"top",9,"2023-04-11T01:22:30.079Z","2023-04-11T01:24:19.846Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.5,90.2,11,2,0.3799,6.558,36.4082,-5.3057,-3.576,12.7889,-0.1589,3.7174,1.3491,-144.6474,-7.9734,-0.1691,50.0046,6.8472,-7.5142,44.4,2.4,24,2402,190,NA,NA,NA,NA,NA,NA,FALSE,-6.2,21.6,6.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718635,"2023-04-10",3,"2023-04-11T01:23:32.677Z","2023-04-11T01:23:35.913Z",TRUE,"pitch","156c7fe1-026c-4c4d-9f1a-b751ec12a17e",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.38,1.54,NA,89.41,164.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,1,5,68,"top",9,"2023-04-11T01:22:30.079Z","2023-04-11T01:24:19.846Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.6,91.1,6,2,0.3763,6.6877,37.0705,-3.6515,-3.9938,13.3218,0.7238,2.7651,4.6466,-146.0121,-10.6518,-0.3757,50.0015,6.6945,-8.5505,49.2,2.4,24,2446,191,NA,NA,NA,NA,NA,NA,FALSE,-5.4,22,6.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718635,"2023-04-10",1,"2023-04-11T01:22:55.866Z","2023-04-11T01:23:02.976Z",TRUE,"pitch","8913ce6a-af85-45f6-9cb9-76a0d3212093",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3337,1.4699,NA,168.24,166.37,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,1,5,68,"top",9,"2023-04-11T01:22:30.079Z","2023-04-11T01:24:19.846Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100,90.5,11,2,0.3787,6.4631,37.2523,-4.2277,-3.9527,13.2213,-1.3444,2.6817,-0.9803,-145.2114,-10.5476,-0.4884,50.0016,6.6361,-8.3541,51.6,2.4,24,2401,192,NA,NA,NA,NA,NA,NA,FALSE,-5.9,21.7,7.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718635,"2023-04-10",0,"2023-04-11T01:22:36.672Z","2023-04-11T01:22:39.826Z",TRUE,"pitch","46eba327-d3e0-4803-98ae-9498217db723",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.38,1.54,NA,127.19,146.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,1,5,68,"top",9,"2023-04-11T01:22:30.079Z","2023-04-11T01:24:19.846Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.3,90.8,2,2,0.3772,6.4091,37.2639,-5.5417,-4.7172,12.4973,-0.2672,3.4031,2.0707,-145.7386,-8.5846,-0.3779,50.0017,6.736,-10.0507,50.4,2.4,24,2450,192,NA,NA,NA,NA,NA,NA,FALSE,-6.6,20.9,8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718635,"2023-04-10",2,"2023-04-11T01:23:10.994Z","2023-04-11T01:23:32.677Z",FALSE,"action",NA,NA,"Jace Peterson advances to 2nd on defensive indifference.","Defensive Indiff",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,607054,"/api/v1/people/607054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8913ce6a-af85-45f6-9cb9-76a0d3212093","defensive_indiff",NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,1,5,68,"top",9,"2023-04-11T01:22:30.079Z","2023-04-11T01:24:19.846Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718635,"2023-04-10",4,"2023-04-11T01:22:04.508Z","2023-04-11T01:22:08.697Z",TRUE,"pitch","a5c7e824-2b3d-4340-bd65-34335131f499",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,1,NA,NA,3.38,1.66,NA,146.98,214.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Conner Capel strikes out swinging.",0,1,5,67,"top",9,"2023-04-11T01:20:20.826Z","2023-04-11T01:22:08.697Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668843,"Conner Capel","/api/v1/people/668843","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.6,81.4,13,0.88,0.4262,6.4691,27.7556,-24.3829,-7.0978,4.6584,-0.7864,0.9134,2.4078,-128.7067,-9.4252,-0.8143,50.0004,6.5241,-11.8561,22.8,7.2,24,1009,221,NA,NA,NA,NA,NA,NA,TRUE,-28.6,6.5,12.2,NA,NA,NA,NA,NA,TRUE,TRUE,607054,"Jace Peterson","/api/v1/people/607054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718635,"2023-04-10",3,"2023-04-11T01:21:43.078Z","2023-04-11T01:21:46.827Z",TRUE,"pitch","f0521d40-54f7-4a2c-8dc6-19a7fbaf0123",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,1,NA,NA,3.38,1.66,NA,110.29,158.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Conner Capel strikes out swinging.",0,1,5,67,"top",9,"2023-04-11T01:20:20.826Z","2023-04-11T01:22:08.697Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668843,"Conner Capel","/api/v1/people/668843","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.8,90.6,2,2,0.3786,6.4307,36.0206,-6.3004,-7.1651,12.2291,0.1762,2.9746,4.2034,-145.0298,-9.3253,-0.3661,50.0067,6.6273,-15.1658,58.8,3.6,24,2351,191,NA,NA,NA,NA,NA,NA,FALSE,-7.3,20.3,12.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718635,"2023-04-10",2,"2023-04-11T01:21:20.061Z","2023-04-11T01:21:25.129Z",TRUE,"pitch","ef1f389a-28b8-4981-92bc-857a57a86c9d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4488,1.683,NA,104.74,199.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Conner Capel strikes out swinging.",0,1,5,67,"top",9,"2023-04-11T01:20:20.826Z","2023-04-11T01:22:08.697Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668843,"Conner Capel","/api/v1/people/668843","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.3,81.6,14,0.84,0.4233,6.6712,28.8994,-22.6279,-6.4193,5.6404,0.3216,1.457,4.5954,-129.7372,-8.503,-0.6447,50.0065,6.5216,-10.8695,21.6,6,24,908,230,NA,NA,NA,NA,NA,NA,FALSE,-26.2,8.4,10.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718635,"2023-04-10",1,"2023-04-11T01:20:56.218Z","2023-04-11T01:21:00.873Z",TRUE,"pitch","fedd158b-74e3-41ff-bd6b-d1405a6bc344",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4258,1.7063,NA,84.8,179.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Conner Capel strikes out swinging.",0,1,5,67,"top",9,"2023-04-11T01:20:20.826Z","2023-04-11T01:22:08.697Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668843,"Conner Capel","/api/v1/people/668843","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100,90.9,14,2,0.3783,6.5664,35.4462,-1.3151,-3.437,14.5508,0.8448,2.2105,4.3274,-145.0578,-12.4025,-0.2232,50.0065,6.631,-7.2912,55.2,1.2,24,2481,192,NA,NA,NA,NA,NA,NA,FALSE,-3.7,23.9,5.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
