"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718596,"2023-04-13",0,"2023-04-13T19:33:51.501Z","2023-04-13T19:34:14.872Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Conner Capel replaces Carlos Perez.","Offensive Substitution",7,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,668843,"/api/v1/people/668843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","701","68","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,7,7,68,"top",8,"2023-04-13T19:34:12.522Z","2023-04-13T19:35:49.115Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,542208,"/api/v1/people/542208",1,NA,NA,NA,NA,TRUE,TRUE,679631,"Terrin Vavra","/api/v1/people/679631",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",5,"2023-04-13T19:33:17.953Z","2023-04-13T19:33:28.776Z",TRUE,"pitch","f3192f30-796a-44dc-9d7e-d99744554ddb",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.301,1.504,NA,79.34,173.72,"ground_ball","medium","7",94.24,144.43,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Carlos Perez singles on a ground ball to left fielder Austin Hays.",0,7,7,67,"top",8,"2023-04-13T19:31:26.569Z","2023-04-13T19:33:28.776Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",76.1,69.8,12,0.7,0.495,5.8078,20.5323,-23.9483,7.5276,6.6421,0.9881,2.4096,0.9947,-110.8144,-1.9197,-0.4447,50.0034,5.7985,9.3253,21.6,8.4,24,1546,135,93,0,46,NA,NA,NA,FALSE,-35.5,11.8,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,679631,"Terrin Vavra","/api/v1/people/679631",NA,NA,NA,542208,"Carlos Pérez","/api/v1/people/542208"
718596,"2023-04-13",4,"2023-04-13T19:32:58.036Z","2023-04-13T19:33:01.091Z",TRUE,"pitch","44bb2b46-ba78-477e-8087-d8518c2cb28b",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.301,1.504,NA,78.11,147.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Carlos Perez singles on a ground ball to left fielder Austin Hays.",0,7,7,67,"top",8,"2023-04-13T19:31:26.569Z","2023-04-13T19:33:28.776Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.9,12,0.91,0.4061,5.6281,28.2655,-18.0638,-1.7205,7.6559,1.0203,3.3906,4.3576,-134.6826,-3.1469,-0.3926,50.0063,5.8462,-3.173,7.2,3.6,24,2395,160,NA,NA,NA,NA,NA,NA,FALSE,-18.4,13.4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,679631,"Terrin Vavra","/api/v1/people/679631",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",3,"2023-04-13T19:32:37.462Z","2023-04-13T19:32:42.307Z",TRUE,"pitch","4f5f9500-76a5-48c8-9b3e-381c6b4fb9bc",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.301,1.504,NA,145.01,176.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Carlos Perez singles on a ground ball to left fielder Austin Hays.",0,7,7,67,"top",8,"2023-04-13T19:31:26.569Z","2023-04-13T19:33:28.776Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.9,79.4,4,2,0.4363,5.5307,23.8453,-26.1983,-1.8487,3.7356,-0.7349,2.3056,0.0998,-125.2382,-3.5484,-0.5348,50.0008,5.8691,-2.9541,6,7.2,24,2703,196,NA,NA,NA,NA,NA,NA,FALSE,-30.5,6.2,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,679631,"Terrin Vavra","/api/v1/people/679631",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",2,"2023-04-13T19:32:19.465Z","2023-04-13T19:32:23.165Z",TRUE,"pitch","fe90d8ec-4db6-4530-95e5-992533dd7417",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2795,1.5474,NA,153.4,200.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Carlos Perez singles on a ground ball to left fielder Austin Hays.",0,7,7,67,"top",8,"2023-04-13T19:31:26.569Z","2023-04-13T19:33:28.776Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.2,79.4,13,2,0.4391,5.785,21.6564,-28.3211,-2.5602,2.435,-0.9549,1.4141,-0.1152,-124.1043,-5.1691,-0.5748,50.002,5.8446,-4.0477,8.4,7.2,24,2763,218,NA,NA,NA,NA,NA,NA,FALSE,-33.6,3.6,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,679631,"Terrin Vavra","/api/v1/people/679631",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",1,"2023-04-13T19:32:03.342Z","2023-04-13T19:32:06.930Z",TRUE,"pitch","aab4186f-4147-4be3-a015-1bdce128fa44",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3263,1.4844,NA,173.07,176.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Carlos Perez singles on a ground ball to left fielder Austin Hays.",0,7,7,67,"top",8,"2023-04-13T19:31:26.569Z","2023-04-13T19:33:28.776Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75.2,13,2,0.4601,5.6783,24.1972,-34.6084,-8.3828,-1.699,-1.471,2.3249,0.4014,-119.3181,-1.5473,-0.5539,50.0023,6.1169,-12.0163,19.2,10.8,24,2697,322,NA,NA,NA,NA,NA,NA,FALSE,-44,-3.2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,679631,"Terrin Vavra","/api/v1/people/679631",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",0,"2023-04-13T19:31:45.718Z","2023-04-13T19:31:49.060Z",TRUE,"pitch","db2b79b7-13f9-449f-933c-3deed066059b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3263,1.4844,NA,115.86,169.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Carlos Perez singles on a ground ball to left fielder Austin Hays.",0,7,7,67,"top",8,"2023-04-13T19:31:26.569Z","2023-04-13T19:33:28.776Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.4,5,0.92,0.4092,5.881,27.2165,-15.413,1.0998,9.2232,0.03,2.5732,0.9587,-133.5517,-5.5235,-0.4758,50.0003,5.7665,1.9973,7.2,3.6,24,2504,157,NA,NA,NA,NA,NA,NA,FALSE,-16.6,15.8,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,679631,"Terrin Vavra","/api/v1/people/679631",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",1,"2023-04-13T19:31:13.496Z","2023-04-13T19:31:19.656Z",TRUE,"pitch","510465fc-a023-470d-b35f-8c71adabb66e",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.15,1.49,NA,148.67,188.01,"ground_ball","medium","4",151.33,153.15,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Jace Peterson grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn.",0,7,7,66,"top",8,"2023-04-13T19:31:11.146Z","2023-04-13T19:31:19.656Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,607054,"Jace Peterson","/api/v1/people/607054","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.4,78.1,13,2,0.4443,5.7513,22.7007,-26.8793,-1.9352,3.4358,-0.8309,1.8803,-0.2593,-122.9251,-4.0309,-0.4726,50.004,5.8046,-2.9832,6,7.2,24,2550,192,62.1,-22,7,NA,NA,NA,TRUE,-32.5,5.6,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,679631,"Terrin Vavra","/api/v1/people/679631",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",0,"2023-04-13T19:30:01.513Z","2023-04-13T19:31:13.496Z",FALSE,"action",NA,NA,"Pitching Change: Danny Coulombe replaces Bryan Baker.","Pitching Substitution",7,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543056,"/api/v1/people/543056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Groundout","field_out","Jace Peterson grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn.",0,7,7,66,"top",8,"2023-04-13T19:31:11.146Z","2023-04-13T19:31:19.656Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,607054,"Jace Peterson","/api/v1/people/607054","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,679631,"Terrin Vavra","/api/v1/people/679631",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",3,"2023-04-13T19:28:32.661Z","2023-04-13T19:28:40.996Z",TRUE,"pitch","90f75ee7-0e42-4751-8c67-1bc50f898f09",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.06,1.44,NA,129.77,173.22,"ground_ball","medium","4",152.19,155.67,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Adam Frazier grounds out, second baseman Jace Peterson to first baseman Ryan Noda.",0,7,7,65,"bottom",7,"2023-04-13T19:27:01.585Z","2023-04-13T19:28:40.996Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.7,4,2,0.4062,5.8333,30.5552,-14.5139,-3.7613,9.5977,-0.335,2.4282,1.8205,-135.0567,-7.011,-0.5307,50.0001,6.0866,-6.9184,21.6,3.6,24,2202,204,95.9,-11,13,NA,NA,NA,TRUE,-15.8,16,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,679631,"Terrin Vavra","/api/v1/people/679631",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",2,"2023-04-13T19:28:11.966Z","2023-04-13T19:28:15.305Z",TRUE,"pitch","88ab5e0a-1471-4265-abf2-388d3c6ecff9",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.0689,1.4204,NA,93.22,143.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Adam Frazier grounds out, second baseman Jace Peterson to first baseman Ryan Noda.",0,7,7,65,"bottom",7,"2023-04-13T19:27:01.585Z","2023-04-13T19:28:40.996Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.7,74.8,12,2,0.4642,5.7146,20.7235,-35.0248,1.1611,-2.0167,0.6239,3.517,2.2682,-117.6491,0.6136,-0.5007,50.0037,6.4794,1.6399,3.6,9.6,24,2226,50,NA,NA,NA,NA,NA,NA,FALSE,-44.9,-3.2,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,679631,"Terrin Vavra","/api/v1/people/679631",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",1,"2023-04-13T19:27:49.234Z","2023-04-13T19:27:54.100Z",TRUE,"pitch","614a8b95-9dfa-4be5-b7a7-0ca5dbecc072",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.0695,1.421,NA,150.23,124.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Adam Frazier grounds out, second baseman Jace Peterson to first baseman Ryan Noda.",0,7,7,65,"bottom",7,"2023-04-13T19:27:01.585Z","2023-04-13T19:28:40.996Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.4,11,2,0.4025,5.8377,29.9942,-15.3569,-1.7913,8.9697,-0.8717,4.2458,-0.2624,-136.0921,-2.5768,-0.5413,50.0021,6.2691,-3.3584,12,3.6,24,2304,194,NA,NA,NA,NA,NA,NA,FALSE,-15.4,15.8,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,679631,"Terrin Vavra","/api/v1/people/679631",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",0,"2023-04-13T19:27:28.135Z","2023-04-13T19:27:31.532Z",TRUE,"pitch","da5f904a-4458-4212-a33f-5d1dd22b8906",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0687,1.4202,NA,163.45,206.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Adam Frazier grounds out, second baseman Jace Peterson to first baseman Ryan Noda.",0,7,7,65,"bottom",7,"2023-04-13T19:27:01.585Z","2023-04-13T19:28:40.996Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86,13,2,0.4028,5.9574,28.3712,-13.0893,-3.9966,10.1794,-1.2186,1.1982,0.2138,-135.7229,-10.2563,-0.7787,50.0004,5.9263,-7.4904,26.4,3.6,24,2157,209,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.6,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,679631,"Terrin Vavra","/api/v1/people/679631",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",2,"2023-04-13T19:26:47.174Z","2023-04-13T19:26:56.805Z",TRUE,"pitch","dac341cd-d1a3-4a68-866b-4e2e42477451",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,0,2,NA,NA,3.23,1.52,NA,85.83,159.27,"ground_ball","medium","8",124.28,91.2,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Austin Hays singles on a ground ball to center fielder Esteury Ruiz.",0,7,7,64,"bottom",7,"2023-04-13T19:25:43.016Z","2023-04-13T19:26:56.805Z",TRUE,FALSE,FALSE,FALSE,33,2,0,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.5,3,2,0.4005,5.7786,26.427,-16.0651,-2.4104,8.4782,0.8176,2.9449,2.983,-136.135,-5.685,0.0271,50.0042,6.1504,-4.5808,13.2,3.6,24,2273,197,103.7,7,142,NA,NA,NA,FALSE,-16.4,14.5,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,679631,"Terrin Vavra","/api/v1/people/679631",NA,NA,NA,669720,"Austin Hays","/api/v1/people/669720"
718596,"2023-04-13",1,"2023-04-13T19:26:24.211Z","2023-04-13T19:26:27.416Z",TRUE,"pitch","5ee0b4ec-8640-4a39-af83-a7b30c48dd31",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2559,1.5002,NA,139.53,108.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Austin Hays singles on a ground ball to center fielder Esteury Ruiz.",0,7,7,64,"bottom",7,"2023-04-13T19:25:43.016Z","2023-04-13T19:26:56.805Z",TRUE,FALSE,FALSE,FALSE,33,2,0,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.7,11,2,0.4065,5.6993,28.1633,-15.8862,-0.7654,8.8529,-0.5912,4.8149,-0.1843,-134.5401,-1.1605,-0.4224,50.0039,6.3735,-1.4086,4.8,3.6,24,2234,198,NA,NA,NA,NA,NA,NA,FALSE,-15.8,16,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,679631,"Terrin Vavra","/api/v1/people/679631",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",0,"2023-04-13T19:26:05.678Z","2023-04-13T19:26:10.237Z",TRUE,"pitch","ba227529-33e8-4aeb-81e5-5550b1d223d5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2327,1.5004,NA,98.52,234.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Austin Hays singles on a ground ball to center fielder Esteury Ruiz.",0,7,7,64,"bottom",7,"2023-04-13T19:25:43.016Z","2023-04-13T19:26:56.805Z",TRUE,FALSE,FALSE,FALSE,33,2,0,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.8,14,2,0.4439,5.8609,23.385,-35.3839,-0.7927,-2.0836,0.4849,0.1737,1.99,-123.1716,-6.9911,-0.2288,50.0018,6.0236,-1.2241,1.2,9.6,24,2253,20,NA,NA,NA,NA,NA,NA,FALSE,-43.1,-5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,679631,"Terrin Vavra","/api/v1/people/679631",NA,NA,NA,NA,NA,NA
