"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717377,"2023-07-16",4,"2023-07-16T21:22:49.381Z","2023-07-16T21:22:54.816Z",TRUE,"pitch","0ce521eb-d8b8-48ae-8341-430f48499035",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.34,1.56,NA,145.93,210.95,"line_drive","soft","3",150.38,172.96,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Jose Ramirez lines out softly to first baseman Nathaniel Lowe.",0,5,6,72,"top",9,"2023-07-16T21:21:15.022Z","2023-07-16T21:22:54.816Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,608070,"José Ramírez","/api/v1/people/608070","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,76.2,13,0.91,0.4585,6.189,22.1662,-34.0122,-3.0522,-1.268,-0.759,1.0308,-3.7252,-119.2948,-5.3425,1.2173,50.004,6.3526,-4.4155,8.4,9.6,24,2388,313,44.4,33,95,NA,NA,NA,TRUE,-43.9,-3.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717377,"2023-07-16",3,"2023-07-16T21:22:28.065Z","2023-07-16T21:22:32.196Z",TRUE,"pitch","d4d0679f-1d2c-41b6-9387-e9ae8b112d68",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2913,1.5155,NA,184.99,202.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Jose Ramirez lines out softly to first baseman Nathaniel Lowe.",0,5,6,72,"top",9,"2023-07-16T21:21:15.022Z","2023-07-16T21:22:54.816Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,608070,"José Ramírez","/api/v1/people/608070","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,75.8,13,0.9,0.4605,6.399,22.0891,-31.0678,-2.7892,0.7758,-1.7836,1.3313,-5.7906,-118.7985,-5.2843,1.0449,50.005,6.3982,-3.9999,8.4,9.6,24,2352,316,NA,NA,NA,NA,NA,NA,FALSE,-40.6,0.4,6.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717377,"2023-07-16",2,"2023-07-16T21:22:04.119Z","2023-07-16T21:22:07.508Z",TRUE,"pitch","1a1a9350-8b56-4805-94c1-ecbce450cd5e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.34,1.56,NA,134.58,189.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Jose Ramirez lines out softly to first baseman Nathaniel Lowe.",0,5,6,72,"top",9,"2023-07-16T21:21:15.022Z","2023-07-16T21:22:54.816Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,608070,"José Ramírez","/api/v1/people/608070","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.4,74.5,7,0.91,0.4645,6.4373,24.87,-32.6069,-2.2888,-0.3061,-0.4613,1.8191,-3.181,-118.4108,-3.7586,1.2025,50.0041,6.4444,-3.2153,6,9.6,24,2396,304,NA,NA,NA,NA,NA,NA,FALSE,-43,-1.3,5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717377,"2023-07-16",1,"2023-07-16T21:21:34.982Z","2023-07-16T21:21:39.604Z",TRUE,"pitch","46164b67-01ef-4db0-aa73-bb52719af0a2",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.34,1.56,NA,146.79,153.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Jose Ramirez lines out softly to first baseman Nathaniel Lowe.",0,5,6,72,"top",9,"2023-07-16T21:21:15.022Z","2023-07-16T21:22:54.816Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,608070,"José Ramírez","/api/v1/people/608070","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,82.5,1,0.9,0.4155,6.2183,30.6574,-13.7848,3.7731,10.4747,-0.7816,3.1696,-5.7449,-132.2816,-5.8188,0.9374,50.0057,6.4251,6.6265,19.2,3.6,24,2204,148,NA,NA,NA,NA,NA,NA,FALSE,-15.6,17.8,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717377,"2023-07-16",0,"2023-07-16T21:21:15.022Z","2023-07-16T21:21:18.297Z",TRUE,"pitch","37f9a833-e090-44f2-887e-fa70f3a13f11",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2815,1.5145,NA,134.57,205.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Jose Ramirez lines out softly to first baseman Nathaniel Lowe.",0,5,6,72,"top",9,"2023-07-16T21:21:15.022Z","2023-07-16T21:22:54.816Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,608070,"José Ramírez","/api/v1/people/608070","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.9,75,13,0.91,0.4647,6.2264,21.8746,-32.4087,-1.4535,-0.164,-0.4611,1.2377,-3.3536,-117.7574,-4.9316,1.1691,50.0055,6.3497,-2.0456,4.8,9.6,24,2142,305,NA,NA,NA,NA,NA,NA,FALSE,-43,-1.2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717377,"2023-07-16",2,"2023-07-16T21:18:22.248Z","2023-07-16T21:18:30.243Z",TRUE,"pitch","fbcd01aa-05c4-4b15-88b7-287c7ac0b8a3",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.34,1.58,NA,124.1,187.54,"ground_ball","medium","5",97.96,165.14,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Forceout","force_out","Rangers challenged (play at 1st), call on the field was upheld: Amed Rosario grounds into a force out, third baseman Josh Jung to second baseman Marcus Semien. Steven Kwan out at 2nd. Amed Rosario to 1st.",0,5,6,71,"top",9,"2023-07-16T21:17:28.989Z","2023-07-16T21:18:30.243Z",TRUE,FALSE,TRUE,TRUE,0,1,1,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.4,74.3,8,2,0.4682,6.1653,22.3939,-34.8649,-2.4619,-1.9476,-0.1863,1.8976,-2.6796,-117.0415,-3.0503,1.2937,50,6.4875,-3.4093,6,10.8,24,2328,308,82,-21,7,NA,NA,NA,TRUE,-46.3,-4,5.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA,FALSE,FALSE,"MF",140
717377,"2023-07-16",1,"2023-07-16T21:17:57.817Z","2023-07-16T21:18:01.014Z",TRUE,"pitch","e25d2bfd-e14d-4838-bf6f-19a126573e75",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.34,1.58,NA,150.72,189.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Forceout","force_out","Rangers challenged (play at 1st), call on the field was upheld: Amed Rosario grounds into a force out, third baseman Josh Jung to second baseman Marcus Semien. Steven Kwan out at 2nd. Amed Rosario to 1st.",0,5,6,71,"top",9,"2023-07-16T21:17:28.989Z","2023-07-16T21:18:30.243Z",TRUE,FALSE,TRUE,TRUE,0,1,1,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.7,74.9,13,2,0.4685,6.3057,18.0385,-33.9003,-2.6,-1.2359,-0.8848,1.8268,-3.9647,-116.1083,-3.3417,1.171,50.0057,6.4518,-3.6152,7.2,9.6,24,2332,313,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-2.8,5.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717377,"2023-07-16",0,"2023-07-16T21:17:38.306Z","2023-07-16T21:17:42.588Z",TRUE,"pitch","71ce86fa-bf35-4817-ada6-299b285a793e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3093,1.5416,NA,111.34,138.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Forceout","force_out","Rangers challenged (play at 1st), call on the field was upheld: Amed Rosario grounds into a force out, third baseman Josh Jung to second baseman Marcus Semien. Steven Kwan out at 2nd. Amed Rosario to 1st.",0,5,6,71,"top",9,"2023-07-16T21:17:28.989Z","2023-07-16T21:18:30.243Z",TRUE,FALSE,TRUE,TRUE,0,1,1,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,84.3,12,0.88,0.4101,6.151,25.9292,-16.5987,3.7777,8.6003,0.1485,3.7209,-3.458,-133.0657,-4.1107,0.9679,50.0031,6.4723,6.8414,19.2,3.6,24,2024,150,NA,NA,NA,NA,NA,NA,FALSE,-17.4,15,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717377,"2023-07-16",3,"2023-07-16T21:17:00.341Z","2023-07-16T21:17:12.396Z",TRUE,"pitch","ca142193-81f1-4542-8bdb-0b182fad19e2",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.25,1.51,NA,114.71,135.28,"ground_ball","medium","7",101.45,118.87,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Steven Kwan singles on a ground ball to left fielder Travis Jankowski.",0,5,6,70,"top",9,"2023-07-16T21:15:47.696Z","2023-07-16T21:17:12.396Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.6,12,0.89,0.4121,6.1033,27.9119,-14.9909,4.0869,9.6002,0.0601,3.8332,-3.4314,-132.8027,-4.2713,0.8367,50.0032,6.5497,7.315,22.8,3.6,24,2063,149,90.1,5,112,NA,NA,NA,FALSE,-16.1,16.7,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717377,"2023-07-16",2,"2023-07-16T21:16:37.498Z","2023-07-16T21:16:42.962Z",TRUE,"pitch","b5b0a2c3-0597-4370-9c0f-8f8c4e299f78",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.25,1.51,NA,141.22,172.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Steven Kwan singles on a ground ball to left fielder Travis Jankowski.",0,5,6,70,"top",9,"2023-07-16T21:15:47.696Z","2023-07-16T21:17:12.396Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.6,75.3,4,0.91,0.4639,6.3265,19.2646,-32.0576,-3.8042,0.0767,-0.6355,2.4674,-3.2089,-117.4293,-2.385,1.2358,50.0001,6.4376,-5.3865,9.6,9.6,24,2271,306,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-0.1,7.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
