"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718285,"2023-05-06",4,"2023-05-07T00:07:45.863Z","2023-05-07T00:07:54.091Z",TRUE,"pitch","d84e1b2e-3869-4ae7-9f12-7c1190a1e5b3",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.26,1.52,NA,130.8,182.99,"ground_ball","medium","5",97.78,171.04,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Mike Zunino grounds out, third baseman Jose Miranda to first baseman Alex Kirilloff.",0,3,3,56,"bottom",7,"2023-05-07T00:07:04.481Z","2023-05-07T00:07:54.091Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,572287,"Mike Zunino","/api/v1/people/572287","R","Right",660896,"Jorge Alcala","/api/v1/people/660896","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79.9,4,2,0.4337,6.161,26.277,-31.3176,2.2439,0.5275,-0.3619,2.0665,4.6159,-126.387,-4.2296,-2.5049,50.0005,6.2827,3.6212,8.4,8.4,24,2566,159,61.4,-52,5,NA,NA,NA,TRUE,-36.1,0.2,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718285,"2023-05-06",3,"2023-05-07T00:07:31.945Z","2023-05-07T00:07:35.659Z",TRUE,"pitch","b417e883-d3ff-44e8-98ee-7e687c6a7784",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2602,1.5203,NA,81.81,191.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Mike Zunino grounds out, third baseman Jose Miranda to first baseman Alex Kirilloff.",0,3,3,56,"bottom",7,"2023-05-07T00:07:04.481Z","2023-05-07T00:07:54.091Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,572287,"Mike Zunino","/api/v1/people/572287","R","Right",660896,"Jorge Alcala","/api/v1/people/660896","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.4,14,2,0.4093,6.2138,29.2262,-17.9527,-8.7812,7.8439,0.9231,1.7432,10.9993,-133.877,-8.3041,-2.1001,50.0035,6.1732,-15.9221,34.8,4.8,24,2230,213,NA,NA,NA,NA,NA,NA,FALSE,-19.9,12.5,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718285,"2023-05-06",2,"2023-05-07T00:07:19.681Z","2023-05-07T00:07:23.444Z",TRUE,"pitch","24025e31-f996-4b2d-a0bb-12ed3753c816",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3309,1.4264,NA,133.42,147.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Mike Zunino grounds out, third baseman Jose Miranda to first baseman Alex Kirilloff.",0,3,3,56,"bottom",7,"2023-05-07T00:07:04.481Z","2023-05-07T00:07:54.091Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,572287,"Mike Zunino","/api/v1/people/572287","R","Right",660896,"Jorge Alcala","/api/v1/people/660896","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,82.4,1,2,0.418,6.4142,28.1786,-20.3079,-9.7471,6.8265,-0.4307,3.3848,8.063,-131.1208,-3.7163,-2.2819,50.003,6.3391,-16.9428,36,6,24,2072,215,NA,NA,NA,NA,NA,NA,FALSE,-22,11.8,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718285,"2023-05-06",1,"2023-05-07T00:07:06.844Z","2023-05-07T00:07:10.576Z",TRUE,"pitch","266491d4-2796-487e-a5e3-082642f802a4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.151,1.502,NA,176.9,153.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Mike Zunino grounds out, third baseman Jose Miranda to first baseman Alex Kirilloff.",0,3,3,56,"bottom",7,"2023-05-07T00:07:04.481Z","2023-05-07T00:07:54.091Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,572287,"Mike Zunino","/api/v1/people/572287","R","Right",660896,"Jorge Alcala","/api/v1/people/660896","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86,11,2,0.4006,6.1672,30.2041,-16.5375,-8.1539,8.2602,-1.5715,3.1685,4.5088,-136.7446,-5.6551,-2.1824,50.0051,6.3983,-15.4413,39.6,4.8,24,2109,216,NA,NA,NA,NA,NA,NA,FALSE,-17,13.9,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718285,"2023-05-06",0,"2023-05-07T00:06:38.037Z","2023-05-07T00:07:06.844Z",FALSE,"action",NA,NA,"Alex Kirilloff remains in the game as the first baseman.","Defensive Switch",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666135,"/api/v1/people/666135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"3","First Base","Infielder","1B","401","56","atBat","Groundout","field_out","Mike Zunino grounds out, third baseman Jose Miranda to first baseman Alex Kirilloff.",0,3,3,56,"bottom",7,"2023-05-07T00:07:04.481Z","2023-05-07T00:07:54.091Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,572287,"Mike Zunino","/api/v1/people/572287","R","Right",660896,"Jorge Alcala","/api/v1/people/660896","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,456781,"/api/v1/people/456781",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718285,"2023-05-06",2,"2023-05-07T00:04:49.084Z","2023-05-07T00:04:57.224Z",TRUE,"pitch","c74557cc-cd8d-452b-891a-1b3051216995",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.36,1.68,NA,158.45,177.61,"ground_ball","medium","6",119.74,148.6,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Alex Kirilloff grounds out, shortstop Amed Rosario to first baseman Josh Bell.",0,3,3,55,"top",7,"2023-05-07T00:04:32.857Z","2023-05-07T00:04:57.224Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.3,83.2,13,0.91,0.4184,6.6771,23.3823,-31.2701,-5.8344,0.5207,-1.0873,2.2657,3.7686,-130.1441,-3.085,-1.7849,50.0039,5.7974,-10.1628,16.8,7.2,24,1315,233,94,0,43,NA,NA,NA,TRUE,-33.2,0.6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718285,"2023-05-06",1,"2023-05-07T00:04:35.194Z","2023-05-07T00:04:39.034Z",TRUE,"pitch","3b4fcafd-e7c5-48cb-8ef5-2f6517380c66",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.151,1.5527,NA,127.08,175.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Alex Kirilloff grounds out, shortstop Amed Rosario to first baseman Josh Bell.",0,3,3,55,"top",7,"2023-05-07T00:04:32.857Z","2023-05-07T00:04:57.224Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.3,5,0.9,0.391,6.8658,29.9763,-17.4701,-7.4279,7.3892,-0.2643,2.3566,6.9757,-139.8125,-5.744,-1.8203,50.0023,5.5746,-14.7819,36,4.8,24,2586,213,NA,NA,NA,NA,NA,NA,FALSE,-17,12.5,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718285,"2023-05-06",0,"2023-05-07T00:04:19.225Z","2023-05-07T00:04:35.194Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Alex Kirilloff replaces Donovan Solano.","Offensive Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,666135,"/api/v1/people/666135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","401","55","atBat","Groundout","field_out","Alex Kirilloff grounds out, shortstop Amed Rosario to first baseman Josh Bell.",0,3,3,55,"top",7,"2023-05-07T00:04:32.857Z","2023-05-07T00:04:57.224Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,456781,"/api/v1/people/456781",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718285,"2023-05-06",4,"2023-05-07T00:03:27.470Z","2023-05-07T00:03:55.022Z",TRUE,"pitch","22f1fec5-283f-41c0-8278-05d376e91b4b",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.5,1.7,NA,145,151.72,"fly_ball","medium","7",14.41,76.03,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Home Run","home_run","Carlos Correa homers (5) on a fly ball to left field.",1,3,3,54,"top",7,"2023-05-07T00:01:54.001Z","2023-05-07T00:03:55.022Z",TRUE,TRUE,FALSE,FALSE,75,2,2,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.7,1,0.88,0.3985,6.7482,28.0019,-15.782,-0.8161,8.5493,-0.7346,3.2243,2.7103,-137.0346,-3.7184,-1.6269,50.0022,5.6652,-1.5651,3.6,3.6,24,2554,205,105.7,24,407,NA,NA,NA,FALSE,-15.7,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718285,"2023-05-06",3,"2023-05-07T00:03:11.190Z","2023-05-07T00:03:16.681Z",TRUE,"pitch","d98c26dc-5a96-4263-8e91-6c1ac4333325",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5873,1.705,NA,114.73,202.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Home Run","home_run","Carlos Correa homers (5) on a fly ball to left field.",1,3,3,54,"top",7,"2023-05-07T00:01:54.001Z","2023-05-07T00:03:55.022Z",TRUE,TRUE,FALSE,FALSE,75,2,2,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89,82.9,14,0.9,0.4206,6.8177,23.7186,-30.5727,-5.527,0.9257,0.0596,1.3438,6.2962,-129.5687,-5.4582,-1.6688,50.001,5.7769,-9.5213,15.6,7.2,24,1433,228,NA,NA,NA,NA,NA,NA,FALSE,-33.4,0.8,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718285,"2023-05-06",1,"2023-05-07T00:02:30.400Z","2023-05-07T00:02:35.650Z",TRUE,"pitch","c2a527a6-c274-4c14-9ede-b511420ac459",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.5,1.7,NA,134.07,144.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Home Run","home_run","Carlos Correa homers (5) on a fly ball to left field.",1,3,3,54,"top",7,"2023-05-07T00:01:54.001Z","2023-05-07T00:03:55.022Z",TRUE,TRUE,FALSE,FALSE,75,2,2,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.8,1,0.9,0.3933,6.8772,28.3527,-15.4087,-3.4126,8.5189,-0.4479,3.5069,4.3697,-138.7728,-3.3859,-1.5927,50.0061,5.7568,-6.7193,20.4,3.6,24,2550,208,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718285,"2023-05-06",2,"2023-05-07T00:02:51.513Z","2023-05-07T00:02:56.513Z",FALSE,"no_pitch","7a9d5dba-bae8-42a8-bda1-c9decda085af",2,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Home Run","home_run","Carlos Correa homers (5) on a fly ball to left field.",1,3,3,54,"top",7,"2023-05-07T00:01:54.001Z","2023-05-07T00:03:55.022Z",TRUE,TRUE,FALSE,FALSE,75,2,2,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",663986,"Trevor Stephan",NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718285,"2023-05-06",0,"2023-05-07T00:02:14.869Z","2023-05-07T00:02:19.067Z",TRUE,"pitch","26781d4a-e69e-407e-84ff-d3acecf5d0ae",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4845,1.6288,NA,119.6,184.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Home Run","home_run","Carlos Correa homers (5) on a fly ball to left field.",1,3,3,54,"top",7,"2023-05-07T00:01:54.001Z","2023-05-07T00:03:55.022Z",TRUE,TRUE,FALSE,FALSE,75,2,2,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,79,8,0.9,0.4402,6.759,23.1924,-33.4852,5.4947,-0.8362,-0.0681,2.0095,2.0994,-124.0904,-2.5948,-1.6373,50.0021,5.839,8.6284,14.4,9.6,24,2562,90,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-1.8,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718285,"2023-05-06",2,"2023-05-07T00:01:41.830Z","2023-05-07T00:01:49.731Z",TRUE,"pitch","a37ef876-06fb-4988-9b3f-db90abcfc7ad",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,1,NA,NA,3.27,1.61,NA,153.46,231.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging, catcher Mike Zunino to first baseman Josh Bell.",0,2,3,53,"top",7,"2023-05-07T00:00:51.446Z","2023-05-07T00:01:49.731Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.5,82.3,13,0.9,0.4238,6.7741,24.0101,-25.2192,-7.5837,4.0978,-0.9565,0.2575,4.2154,-128.7277,-8.6392,-1.6208,50.0026,5.5769,-12.8651,24,7.2,24,1522,233,NA,NA,NA,NA,NA,NA,TRUE,-28.8,5.9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718285,"2023-05-06",1,"2023-05-07T00:01:24.679Z","2023-05-07T00:01:28.466Z",TRUE,"pitch","516eec13-bb44-468f-9197-0d9306e07125",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.27,1.61,NA,134.11,143.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging, catcher Mike Zunino to first baseman Josh Bell.",0,2,3,53,"top",7,"2023-05-07T00:00:51.446Z","2023-05-07T00:01:49.731Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.1,11,0.91,0.3912,6.7807,29.9128,-13.9728,-5.8641,9.1558,-0.4489,3.5361,5.3914,-139.7337,-3.3458,-1.6364,50.0047,5.6604,-11.6598,36,3.6,24,2556,210,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.1,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718285,"2023-05-06",0,"2023-05-07T00:01:04.825Z","2023-05-07T00:01:10.055Z",TRUE,"pitch","4aec2d6d-82c8-4f21-88c2-96d7b4e61b07",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.27,1.61,NA,107.34,156.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging, catcher Mike Zunino to first baseman Josh Bell.",0,2,3,53,"top",7,"2023-05-07T00:00:51.446Z","2023-05-07T00:01:49.731Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88,2,0.9,0.3922,6.7596,29.4849,-14.2285,-5.0826,9.0715,0.2533,3.0381,6.8666,-139.3331,-4.5487,-1.5756,50.0025,5.6229,-10.055,30,3.6,24,2607,213,NA,NA,NA,NA,NA,NA,FALSE,-13.9,15.7,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
