"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746891,"2024-04-20",1,"2024-04-21T01:45:16.824Z","2024-04-21T01:45:20.012Z",TRUE,"pitch","347b8cbe-cac7-4020-a312-b755dfdd6a66",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5405,1.7471,NA,106.11,199.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,3,5,57,"top",8,"2024-04-21T01:44:53.319Z","2024-04-21T01:46:18.184Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",676962,"Ben Brown","/api/v1/people/676962","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88,14,0.91,0.392,6.641,31.9406,-9.5642,-6.2861,11.4419,0.2858,1.4644,6.3289,-139.791,-11.2128,-1.1924,50.0033,6.1586,-12.4234,42,3.6,24,2193,211,NA,NA,NA,NA,NA,NA,FALSE,-11.2,18.5,10.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746891,"2024-04-20",0,"2024-04-21T01:45:02.838Z","2024-04-21T01:45:05.838Z",TRUE,"pitch","2caae1a3-3764-4b5f-95ad-9368cae31dc5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5086,1.675,NA,153.94,126.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,3,5,57,"top",8,"2024-04-21T01:44:53.319Z","2024-04-21T01:46:18.184Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",676962,"Ben Brown","/api/v1/people/676962","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Chicago Cubs",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.5,77.2,11,0.91,0.4489,6.3076,22.3494,-35.6828,1.873,-2.3272,-0.969,4.1696,0.7524,-121.7,1.3064,-1.5248,50.0011,6.7007,2.828,4.8,9.6,24,2328,75,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-3.7,-3.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746891,"2024-04-20",4,"2024-04-21T01:46:01.871Z","2024-04-21T01:46:14.388Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,650559,"/api/v1/people/650559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,3,5,57,"top",8,"2024-04-21T01:44:53.319Z","2024-04-21T01:46:18.184Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",676962,"Ben Brown","/api/v1/people/676962","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746891,"2024-04-20",2,"2024-04-21T01:44:32.424Z","2024-04-21T01:44:37.975Z",TRUE,"pitch","20769d62-31e7-4922-a622-1e10c27596fb",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,0,NA,NA,3.18,1.51,NA,109.98,243.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Luis Arraez strikes out swinging, catcher Yan Gomes to first baseman Michael Busch.",0,3,5,56,"top",8,"2024-04-21T01:43:54.197Z","2024-04-21T01:44:37.975Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",676962,"Ben Brown","/api/v1/people/676962","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Chicago Cubs","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87,80.7,14,0.9,0.4331,6.5757,25.81,-33.2875,0.7126,-0.6857,0.1841,-0.1744,3.5509,-126.4605,-9.2775,-1.3309,50.0036,6.2123,1.1541,2.4,8.4,24,2164,46,NA,NA,NA,NA,NA,NA,TRUE,-39.4,-3.1,-2.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746891,"2024-04-20",1,"2024-04-21T01:44:15.483Z","2024-04-21T01:44:19.312Z",TRUE,"pitch","3b77f20e-075e-40f0-ac05-a142c5928c2d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.18,1.51,NA,122.91,187.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Luis Arraez strikes out swinging, catcher Yan Gomes to first baseman Michael Busch.",0,3,5,56,"top",8,"2024-04-21T01:43:54.197Z","2024-04-21T01:44:37.975Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",676962,"Ben Brown","/api/v1/people/676962","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.8,8,0.9,0.3961,6.6128,33.3784,-12.305,-5.5239,10.2788,-0.155,1.9021,5.4383,-138.7244,-9.2733,-1.4308,50.0061,6.1258,-10.6813,32.4,3.6,24,2162,216,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.7,8.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746891,"2024-04-20",0,"2024-04-21T01:44:03.093Z","2024-04-21T01:44:08.643Z",TRUE,"pitch","883b20b8-e27c-4876-b033-21b1aaa20717",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3472,1.5014,NA,147.64,159.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Luis Arraez strikes out swinging, catcher Yan Gomes to first baseman Michael Busch.",0,3,5,56,"top",8,"2024-04-21T01:43:54.197Z","2024-04-21T01:44:37.975Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",676962,"Ben Brown","/api/v1/people/676962","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Chicago Cubs","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.5,78.2,1,0.91,0.4438,6.3336,22.9891,-33.5308,1.9437,-0.877,-0.8039,2.9221,1.2464,-123.1056,-1.742,-1.5682,50.0031,6.4604,3.0022,6,8.4,24,2189,59,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-1.7,-3.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746891,"2024-04-20",0,"2024-04-21T01:41:44.256Z","2024-04-21T01:41:52.576Z",TRUE,"pitch","6aae5708-fa38-4dc0-a151-b4037c810fec",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.82,1.79,NA,115.06,177.42,"fly_ball","medium","7",71.07,94.27,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Cody Bellinger flies out to left fielder Bryan De La Cruz.",0,3,5,55,"bottom",7,"2024-04-21T01:41:40.781Z","2024-04-21T01:41:52.576Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.3,8,0.89,0.3957,6.6433,30.5202,-23.8752,-11.567,4.2743,0.0508,2.2725,10.9662,-138.3737,-5.687,-2.4584,50.0039,5.9514,-22.4605,38.4,7.2,24,2012,229,94.9,38,295,NA,NA,NA,TRUE,-23.5,6.7,18.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746891,"2024-04-20",2,"2024-04-21T01:41:13.969Z","2024-04-21T01:41:21.032Z",TRUE,"pitch","78aa2733-84f2-4a5b-9c75-ca7d69641f0a",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.29,1.57,NA,131.6,175.31,"ground_ball","medium","6",117.31,154.38,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Grounded Into DP","grounded_into_double_play","Nico Hoerner grounds into a double play, shortstop Tim Anderson to second baseman Luis Arraez to first baseman Emmanuel Rivera. Alexander Canario out at 2nd. Nico Hoerner out at 1st.",0,3,5,54,"bottom",7,"2024-04-21T01:40:32.533Z","2024-04-21T01:41:21.032Z",TRUE,FALSE,FALSE,TRUE,24,1,1,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.1,4,0.9,0.3971,6.5716,29.3267,-20.092,-11.8846,6.2645,-0.383,2.3508,10.0413,-137.6952,-6.5909,-2.5251,50.0024,6.1256,-22.9204,44.4,6,24,2018,230,95.4,-3,28,NA,NA,NA,TRUE,-20.3,10.2,19.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746891,"2024-04-20",1,"2024-04-21T01:40:50.210Z","2024-04-21T01:40:53.705Z",TRUE,"pitch","859b9a6c-f209-4904-9c19-81c4b374b7b4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.29,1.57,NA,128.09,184.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Grounded Into DP","grounded_into_double_play","Nico Hoerner grounds into a double play, shortstop Tim Anderson to second baseman Luis Arraez to first baseman Emmanuel Rivera. Alexander Canario out at 2nd. Nico Hoerner out at 1st.",0,3,5,54,"bottom",7,"2024-04-21T01:40:32.533Z","2024-04-21T01:41:21.032Z",TRUE,FALSE,FALSE,TRUE,24,1,1,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.2,7,0.91,0.3975,6.678,28.5014,-23.9722,-11.6893,4.2586,-0.291,2.027,10.1216,-137.4394,-6.5603,-2.4904,50.0037,6.0569,-22.5181,39.6,7.2,24,1957,225,NA,NA,NA,NA,NA,NA,FALSE,-24,6.6,19.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746891,"2024-04-20",0,"2024-04-21T01:40:34.047Z","2024-04-21T01:40:37.320Z",TRUE,"pitch","a714b56a-96cc-47e3-b68a-d1d5026ae066",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3417,1.5793,NA,69.29,210.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Grounded Into DP","grounded_into_double_play","Nico Hoerner grounds into a double play, shortstop Tim Anderson to second baseman Luis Arraez to first baseman Emmanuel Rivera. Alexander Canario out at 2nd. Nico Hoerner out at 1st.",0,3,5,54,"bottom",7,"2024-04-21T01:40:32.533Z","2024-04-21T01:41:21.032Z",TRUE,FALSE,FALSE,TRUE,24,1,1,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87,14,0.9,0.3986,6.6189,29.9797,-21.7122,-12.1204,5.4656,1.2517,1.0597,13.8236,-137.3193,-9.1709,-2.2692,50.0001,5.9158,-23.1801,40.8,7.2,24,2019,228,NA,NA,NA,NA,NA,NA,FALSE,-22.7,8,19.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746891,"2024-04-20",6,"2024-04-21T01:40:03.403Z","2024-04-21T01:40:06.841Z",TRUE,"pitch","b71f085a-2aef-4805-aefe-84062499d997",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.4391,1.6052,NA,57.55,162.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Alexander Canario walks.",0,3,5,53,"bottom",7,"2024-04-21T01:38:48.393Z","2024-04-21T01:40:06.841Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672744,"Alexander Canario","/api/v1/people/672744","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.1,12,2,0.4049,6.6751,29.8844,-10.9483,-6.4323,11.4569,1.5597,2.8256,12.4927,-135.3439,-6.4123,-2.2829,50.0049,5.9944,-11.9201,37.2,3.6,24,2001,226,NA,NA,NA,NA,NA,NA,FALSE,-12.2,19.4,9,NA,NA,NA,NA,NA,FALSE,FALSE,672744,"Alexander Canario","/api/v1/people/672744",NA,NA,NA
746891,"2024-04-20",5,"2024-04-21T01:39:48.651Z","2024-04-21T01:39:52.325Z",TRUE,"pitch","c525a6de-9878-434b-bcc7-ca031cb4c753",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3943,1.5234,NA,144.17,123.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Alexander Canario walks.",0,3,5,53,"bottom",7,"2024-04-21T01:38:48.393Z","2024-04-21T01:40:06.841Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672744,"Alexander Canario","/api/v1/people/672744","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.3,11,0.95,0.3971,6.4987,32.5092,-12.6225,-7.1358,10.1605,-0.7128,4.2803,7.3411,-138.2553,-2.9179,-2.4828,50.0068,6.2034,-13.7369,42,3.6,24,2169,227,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17.9,11.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
746891,"2024-04-20",4,"2024-04-21T01:39:33.908Z","2024-04-21T01:39:37.588Z",TRUE,"pitch","e372ea9f-ac92-4de9-a88a-0b7dfc908e7f",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.6345,1.6788,NA,92.21,182.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Alexander Canario walks.",0,3,5,53,"bottom",7,"2024-04-21T01:38:48.393Z","2024-04-21T01:40:06.841Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672744,"Alexander Canario","/api/v1/people/672744","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,85.7,9,0.86,0.4022,6.6478,31.5391,-21.5511,-13.7599,5.662,0.6503,2.0699,12.6349,-136.469,-6.8251,-2.264,50.0042,6.1003,-25.8174,44.4,7.2,24,2043,226,NA,NA,NA,NA,NA,NA,FALSE,-22.4,8.8,22.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
746891,"2024-04-20",3,"2024-04-21T01:39:16.843Z","2024-04-21T01:39:20.236Z",TRUE,"pitch","9133c7de-a685-45b7-8efb-9e6ad7c0f749",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.651,1.6957,NA,80.83,197.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Alexander Canario walks.",0,3,5,53,"bottom",7,"2024-04-21T01:38:48.393Z","2024-04-21T01:40:06.841Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672744,"Alexander Canario","/api/v1/people/672744","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,75.2,14,0.9,0.4623,6.5725,24.3483,-36.6033,0.5359,-3.1238,0.9488,1.5293,7.4223,-118.8121,-3.2081,-2.2948,50.0015,6.2484,0.7595,3.6,10.8,24,2244,48,NA,NA,NA,NA,NA,NA,FALSE,-47.5,-6.2,-2.9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
746891,"2024-04-20",2,"2024-04-21T01:39:03.395Z","2024-04-21T01:39:07.731Z",TRUE,"pitch","202a2ced-af22-4f99-94de-759ac8157d17",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.319,1.513,NA,140.93,139.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Alexander Canario walks.",0,3,5,53,"bottom",7,"2024-04-21T01:38:48.393Z","2024-04-21T01:40:06.841Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672744,"Alexander Canario","/api/v1/people/672744","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,85.9,11,2,0.3988,6.5482,32.5506,-14.6008,-9.7072,9.2154,-0.6277,3.6833,8.6427,-137.6981,-3.823,-2.5566,50.0019,6.0872,-18.5109,46.8,4.8,24,2145,224,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16,15.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
746891,"2024-04-20",1,"2024-04-21T01:38:50.569Z","2024-04-21T01:38:53.909Z",TRUE,"pitch","6169000e-8fc2-4c2d-894f-e1812e082fa7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6843,1.6988,NA,67.48,164.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Alexander Canario walks.",0,3,5,53,"bottom",7,"2024-04-21T01:38:48.393Z","2024-04-21T01:40:06.841Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672744,"Alexander Canario","/api/v1/people/672744","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,75.8,12,0.92,0.4567,6.6368,25.23,-34.7949,0.8489,-1.8017,1.2991,2.7532,8.3858,-120.335,-1.0192,-2.3538,50.0031,6.2885,1.2338,4.8,9.6,24,2152,55,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-3.2,-3.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
746891,"2024-04-20",0,"2024-04-21T01:38:18.231Z","2024-04-21T01:38:50.569Z",FALSE,"action",NA,NA,"Defensive Substitution: Nick Fortes replaces Jesús Sánchez, batting 9th, playing catcher.","Defensive Sub",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663743,"/api/v1/people/663743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"2","Catcher","Catcher","C","902","53","atBat","Walk","walk","Alexander Canario walks.",0,3,5,53,"bottom",7,"2024-04-21T01:38:48.393Z","2024-04-21T01:40:06.841Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672744,"Alexander Canario","/api/v1/people/672744","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,660821,"/api/v1/people/660821",FALSE,FALSE,NA,NA,NA,NA,NA,NA
