"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718655,"2023-04-09",4,"2023-04-09T19:49:06.340Z","2023-04-09T19:49:15.034Z",TRUE,"pitch","cc218029-28ec-41f5-92a9-dc4674919c5b",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.17,1.48,NA,79.7,173.08,"fly_ball","medium","9",156.61,85.93,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Jace Peterson flies out to right fielder Josh Lowe.",0,0,11,73,"top",9,"2023-04-09T19:47:14.891Z","2023-04-09T19:49:15.034Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,607054,"Jace Peterson","/api/v1/people/607054","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.7,12,0.91,0.4098,6.648,31.3899,-11.3507,-3.8155,11.532,0.9786,2.4334,6.883,-134.1127,-6.0973,-1.1356,50.0022,5.5604,-6.8899,22.8,3.6,24,2572,213,81.8,38,293,NA,NA,NA,TRUE,-12.8,19.6,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718655,"2023-04-09",3,"2023-04-09T19:48:42.831Z","2023-04-09T19:48:46.940Z",TRUE,"pitch","11a43372-826f-4497-a361-ba209b6654d7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1246,1.48,NA,114.39,138.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Jace Peterson flies out to right fielder Josh Lowe.",0,0,11,73,"top",9,"2023-04-09T19:47:14.891Z","2023-04-09T19:49:15.034Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,607054,"Jace Peterson","/api/v1/people/607054","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,79.1,12,0.73,0.4338,6.371,27.697,-26.1796,-4.2396,3.7214,0.0685,3.7058,4.8874,-126.6282,-0.2617,-1.3427,50.0044,5.9187,-6.8334,12,7.2,24,2071,228,NA,NA,NA,NA,NA,NA,FALSE,-29.4,7,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718655,"2023-04-09",2,"2023-04-09T19:48:19.588Z","2023-04-09T19:48:24.897Z",TRUE,"pitch","c572e988-4bff-454f-acdb-419741f12873",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1246,1.48,NA,143.72,145.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Jace Peterson flies out to right fielder Josh Lowe.",0,0,11,73,"top",9,"2023-04-09T19:47:14.891Z","2023-04-09T19:49:15.034Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,607054,"Jace Peterson","/api/v1/people/607054","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,79.4,11,0.84,0.4316,6.1833,29.2034,-27.7478,-6.8675,2.7189,-0.7011,3.4576,3.7292,-127.5081,-0.7879,-1.2998,50.001,5.9841,-11.1688,20.4,7.2,24,2024,235,NA,NA,NA,NA,NA,NA,FALSE,-31,4.9,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718655,"2023-04-09",1,"2023-04-09T19:47:58.074Z","2023-04-09T19:48:01.937Z",TRUE,"pitch","f11382c4-6b4c-49a7-bc1c-5f6d5c62d983",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.1791,1.48,NA,132.33,188.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Jace Peterson flies out to right fielder Josh Lowe.",0,0,11,73,"top",9,"2023-04-09T19:47:14.891Z","2023-04-09T19:49:15.034Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,607054,"Jace Peterson","/api/v1/people/607054","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,75.9,7,0.89,0.4554,6.4121,25.4549,-34.6465,1.822,-1.6922,-0.4021,1.8734,2.1057,-120.6797,-2.1017,-1.5257,50.0031,5.8339,2.6626,4.8,9.6,24,2435,82,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-3.4,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718655,"2023-04-09",0,"2023-04-09T19:47:34.833Z","2023-04-09T19:47:38.331Z",TRUE,"pitch","0579c095-4af8-47a4-babb-cf643eac0254",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.17,1.48,NA,109.21,185.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Jace Peterson flies out to right fielder Josh Lowe.",0,0,11,73,"top",9,"2023-04-09T19:47:14.891Z","2023-04-09T19:49:15.034Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,607054,"Jace Peterson","/api/v1/people/607054","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,78.9,8,0.88,0.4372,6.3693,27.0088,-30.422,-9.1565,1.1054,0.2043,1.9634,6.5456,-125.6038,-3.5677,-1.2544,50.0048,5.8938,-14.5355,22.8,8.4,24,1966,232,NA,NA,NA,NA,NA,NA,FALSE,-35.5,1.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718655,"2023-04-09",7,"2023-04-09T19:47:01.054Z","2023-04-09T19:47:05.515Z",TRUE,"pitch","efcd9d9d-ec4a-47b5-b7a1-355b757ad975",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.226,1.53,NA,146.74,156.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tony Kemp called out on strikes.",0,0,11,72,"top",9,"2023-04-09T19:44:29.327Z","2023-04-09T19:47:05.515Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643393,"Tony Kemp","/api/v1/people/643393","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.7,1,0.88,0.4107,6.5554,29.2196,-16.4987,-4.8208,8.7074,-0.7803,3.0378,3.2332,-133.4549,-3.5857,-1.3824,50.0031,5.5901,-8.6797,25.2,4.8,24,2356,215,NA,NA,NA,NA,NA,NA,TRUE,-17.4,15.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668843,"Conner Capel","/api/v1/people/668843",NA,NA,NA,NA,NA,NA
718655,"2023-04-09",6,"2023-04-09T19:46:34.731Z","2023-04-09T19:46:37.768Z",TRUE,"pitch","1da79175-00f7-42bc-b879-0869269e4df9",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.28,1.53,NA,107.53,170.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tony Kemp called out on strikes.",0,0,11,72,"top",9,"2023-04-09T19:44:29.327Z","2023-04-09T19:47:05.515Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643393,"Tony Kemp","/api/v1/people/643393","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.4,5,0.89,0.4122,6.6347,29.2746,-13.5054,-4.8308,10.447,0.2484,2.5212,5.851,-133.0161,-5.1959,-1.3551,50.0035,5.4838,-8.6334,26.4,3.6,24,2621,211,NA,NA,NA,NA,NA,NA,FALSE,-14.9,18,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718655,"2023-04-09",4,"2023-04-09T19:46:00.884Z","2023-04-09T19:46:04.775Z",TRUE,"pitch","ba166570-b0c6-4015-a57a-3cc4a8e4a1f4",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.2173,1.53,NA,127.43,169.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tony Kemp called out on strikes.",0,0,11,72,"top",9,"2023-04-09T19:44:29.327Z","2023-04-09T19:47:05.515Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643393,"Tony Kemp","/api/v1/people/643393","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.2,5,0.89,0.4124,6.6312,30.3002,-14.0009,-5.346,10.188,-0.2736,2.5611,4.8496,-133.1304,-5.2781,-1.43,50,5.5935,-9.5331,28.8,3.6,24,2565,215,NA,NA,NA,NA,NA,NA,FALSE,-15.5,17.4,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718655,"2023-04-09",3,"2023-04-09T19:45:42.554Z","2023-04-09T19:45:45.759Z",TRUE,"pitch","f2852802-38cf-4e4e-ac22-acd6b87faede",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2441,1.53,NA,117.78,212.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tony Kemp called out on strikes.",0,0,11,72,"top",9,"2023-04-09T19:44:29.327Z","2023-04-09T19:47:05.515Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643393,"Tony Kemp","/api/v1/people/643393","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,79.1,13,0.9,0.4364,6.3902,28.3121,-29.9092,-11.3336,1.4204,-0.0206,0.9729,6.7483,-126.0633,-5.4711,-1.2753,50.0023,5.6189,-18.0361,27.6,9.6,24,2151,241,NA,NA,NA,NA,NA,NA,FALSE,-35.4,1.4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718655,"2023-04-09",2,"2023-04-09T19:45:23.660Z","2023-04-09T19:45:28.317Z",TRUE,"pitch","6ce360db-80d4-48c6-8bf3-06c21d8a7ca1",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.2441,1.53,NA,136.34,150.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tony Kemp called out on strikes.",0,0,11,72,"top",9,"2023-04-09T19:44:29.327Z","2023-04-09T19:47:05.515Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643393,"Tony Kemp","/api/v1/people/643393","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.5,1,0.9,0.4116,6.6311,29.0873,-14.8913,-3.1003,9.6426,-0.5074,3.2552,3.6345,-133.156,-3.305,-1.4884,50.0044,5.5927,-5.5579,16.8,3.6,24,2606,206,NA,NA,NA,NA,NA,NA,FALSE,-15.7,16.9,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
