"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717746,"2023-06-16",6,"2023-06-16T03:22:40.179Z","2023-06-16T03:22:49.278Z",TRUE,"pitch","2604d3ac-822b-4871-a4da-c64f7598b294",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,2.85,1.29,NA,109.34,189.01,"ground_ball","medium","5",107.56,162.84,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Jeimer Candelario to first baseman Dominic Smith.",0,4,1,80,"bottom",10,"2023-06-16T03:20:11.509Z","2023-06-16T03:22:49.278Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,514888,"Jose Altuve","/api/v1/people/514888","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,73.2,5,0.89,0.476,6.9011,21.814,-36.8191,5.2025,-3.4637,0.2009,1.8435,3.1116,-115.1644,-2.4622,-1.8446,50.0032,6.495,6.9735,10.8,12,24,2063,29,83.1,-16,9,NA,NA,NA,TRUE,-50.4,-6.6,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717746,"2023-06-16",5,"2023-06-16T03:22:10.810Z","2023-06-16T03:22:14.844Z",TRUE,"pitch","30b8321d-ff42-431b-9f5c-afe7c9d2ef38",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,2.85,1.29,NA,112.07,209.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Jeimer Candelario to first baseman Dominic Smith.",0,4,1,80,"bottom",10,"2023-06-16T03:20:11.509Z","2023-06-16T03:22:49.278Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,514888,"Jose Altuve","/api/v1/people/514888","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,82.9,14,0.9,0.4184,6.6632,27.5994,-21.1932,-8.7984,6.3251,0.1293,1.0932,8.0251,-130.9092,-9.3879,-1.8326,50.0021,6.3118,-15.2725,31.2,6,24,1777,209,NA,NA,NA,NA,NA,NA,FALSE,-24.2,9.5,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717746,"2023-06-16",4,"2023-06-16T03:21:50.702Z","2023-06-16T03:21:56.212Z",TRUE,"pitch","aaef151c-e30f-402f-8576-2a0c4e11a571",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,2.7328,1.2467,NA,120.23,118.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Jeimer Candelario to first baseman Dominic Smith.",0,4,1,80,"bottom",10,"2023-06-16T03:20:11.509Z","2023-06-16T03:22:49.278Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,514888,"Jose Altuve","/api/v1/people/514888","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.6,11,0.91,0.4021,6.6457,29.6431,-14.7274,1.0195,9.2817,-0.0848,4.4686,5.0145,-136.1669,-2.8244,-2.0819,50.0024,6.5371,1.9146,10.8,3.6,24,2535,193,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.4,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717746,"2023-06-16",3,"2023-06-16T03:21:22.348Z","2023-06-16T03:21:26.133Z",TRUE,"pitch","aa0baf94-eb51-4ead-ad38-a30e5419f18d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,2.85,1.29,NA,59.68,156.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Jeimer Candelario to first baseman Dominic Smith.",0,4,1,80,"bottom",10,"2023-06-16T03:20:11.509Z","2023-06-16T03:22:49.278Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,514888,"Jose Altuve","/api/v1/people/514888","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.8,12,0.91,0.3983,7.0209,29.7639,-13.6942,0.5931,9.6483,1.5036,3.0368,9.3216,-137.3753,-6.5026,-2.0075,50.0052,6.3613,1.1372,12,3.6,24,2480,195,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717746,"2023-06-16",2,"2023-06-16T03:20:57.255Z","2023-06-16T03:21:00.854Z",TRUE,"pitch","7fa24588-262b-422e-b865-ae2b7259505b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,2.85,1.29,NA,154.7,204.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Jeimer Candelario to first baseman Dominic Smith.",0,4,1,80,"bottom",10,"2023-06-16T03:20:11.509Z","2023-06-16T03:22:49.278Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,514888,"Jose Altuve","/api/v1/people/514888","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,82.8,13,0.9,0.4171,6.9924,29.2494,-18.5956,-9.7266,7.7793,-0.989,1.2866,5.8753,-131.5912,-9.3952,-1.9929,50.0013,6.2944,-16.9698,37.2,6,24,1804,211,NA,NA,NA,NA,NA,NA,FALSE,-21.5,12.1,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717746,"2023-06-16",1,"2023-06-16T03:20:33.870Z","2023-06-16T03:20:37.144Z",TRUE,"pitch","4a0c7624-20ef-4613-bcb7-1c883a26399c",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,2.85,1.29,NA,127.76,220.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Jeimer Candelario to first baseman Dominic Smith.",0,4,1,80,"bottom",10,"2023-06-16T03:20:11.509Z","2023-06-16T03:22:49.278Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,514888,"Jose Altuve","/api/v1/people/514888","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.3,83.4,13,0.9,0.4146,6.8836,29.5164,-17.6438,-9.6465,8.2294,-0.2822,0.6614,7.131,-132.3637,-11.266,-1.7644,50.0032,6.2784,-17.0354,37.2,6,24,1791,209,NA,NA,NA,NA,NA,NA,FALSE,-20.8,12.5,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717746,"2023-06-16",0,"2023-06-16T03:20:11.509Z","2023-06-16T03:20:14.591Z",TRUE,"pitch","cee4ba07-5ea9-45c4-8379-caba3fee85cf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,2.9309,1.2467,NA,99.03,169.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Jeimer Candelario to first baseman Dominic Smith.",0,4,1,80,"bottom",10,"2023-06-16T03:20:11.509Z","2023-06-16T03:22:49.278Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,514888,"Jose Altuve","/api/v1/people/514888","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.9,3,0.92,0.402,7.0379,29.5031,-10.9606,1.9708,11.2814,0.4714,2.551,6.1822,-136.1669,-8.0953,-2.0831,50.002,6.318,3.7061,21.6,2.4,24,2546,192,NA,NA,NA,NA,NA,NA,FALSE,-12.2,19,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717746,"2023-06-16",3,"2023-06-16T03:19:37.846Z","2023-06-16T03:19:46.390Z",TRUE,"pitch","422b30d4-8a96-47a9-bb24-4ce5c0780af0",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.15,1.49,NA,125.49,186.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,4,1,79,"bottom",10,"2023-06-16T03:18:22.673Z","2023-06-16T03:19:46.390Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.9,83.8,8,0.9,0.4137,7.1856,26.0399,-17.7055,-8.2008,8.1316,-0.2227,1.9442,7.1423,-132.0176,-8.1376,-1.8875,50.0021,6.3513,-14.589,34.8,4.8,24,1683,211,NA,NA,NA,NA,NA,NA,TRUE,-19.8,13.3,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,643289,"Mauricio Dubón","/api/v1/people/643289",NA,NA,NA
717746,"2023-06-16",2,"2023-06-16T03:19:17.068Z","2023-06-16T03:19:21.106Z",TRUE,"pitch","86411ada-2add-4604-bd7a-4a1d5a0798c7",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.15,1.49,NA,155.88,202.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,4,1,79,"bottom",10,"2023-06-16T03:18:22.673Z","2023-06-16T03:19:46.390Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,83.5,13,0.9,0.4163,6.9278,25.9047,-20.4148,-7.4194,6.6959,-1.02,1.3576,4.7861,-131.2028,-9.0603,-1.8973,50.0004,6.3575,-13.0256,28.8,6,24,1551,203,NA,NA,NA,NA,NA,NA,FALSE,-22.9,10.4,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717746,"2023-06-16",1,"2023-06-16T03:18:57.518Z","2023-06-16T03:19:02.634Z",TRUE,"pitch","1113d10d-f3c3-423f-aca7-21c9fb8dd23e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2132,1.4755,NA,62.9,198.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,4,1,79,"bottom",10,"2023-06-16T03:18:22.673Z","2023-06-16T03:19:46.390Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.6,14,0.92,0.4008,7.0885,28.8639,-10.892,1.9564,11.2403,1.4192,1.5073,8.0107,-136.441,-10.8695,-1.8039,50.0005,6.2836,3.7021,21.6,3.6,24,2603,188,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.2,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
