"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745348,"2024-04-24",0,"2024-04-24T03:56:22.149Z","2024-04-24T03:56:29.692Z",TRUE,"pitch","78ee2961-4950-40c9-b4cc-7f53d8cd6b8d",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.2,1.56,NA,102.65,175.96,"ground_ball","medium","5",109.8,161.93,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Omar Narváez grounds out, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",0,1,5,68,"top",9,"2024-04-24T03:56:15.490Z","2024-04-24T03:56:29.692Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,553882,"Omar Narváez","/api/v1/people/553882","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.9,6,0.89,0.4192,6.1995,24.299,-30.6553,1.4166,0.878,0.3765,2.3267,3.5181,-130.0721,-2.3325,-1.1714,50.0044,5.5327,2.4556,6,7.2,24,2410,66,59.2,-16,11,NA,NA,NA,TRUE,-32.6,1.3,-3.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745348,"2024-04-24",5,"2024-04-24T03:55:51.218Z","2024-04-24T03:55:55.751Z",TRUE,"pitch","050f0025-f265-48e0-afd9-e20b7e69db53",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.16,1.53,NA,113.6,215.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,1,5,67,"top",9,"2024-04-24T03:54:56.844Z","2024-04-24T03:55:55.751Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.9,14,0.88,0.4199,6.4595,25.9208,-33.73,0.9274,-0.8985,0.0892,0.8622,3.3077,-130.1811,-5.0066,-1.3156,50.0062,5.3477,1.6001,3.6,8.4,24,2338,73,NA,NA,NA,NA,NA,NA,TRUE,-36.5,-2.5,-2.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,643446,"Jeff McNeil","/api/v1/people/643446",621466,"DJ Stewart","/api/v1/people/621466"
745348,"2024-04-24",4,"2024-04-24T03:55:32.881Z","2024-04-24T03:55:36.768Z",TRUE,"pitch","245142c4-b96d-45b9-bae6-ea3ec95ee667",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.16,1.53,NA,96.33,181.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,1,5,67,"top",9,"2024-04-24T03:54:56.844Z","2024-04-24T03:55:55.751Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,81.8,6,0.9,0.4227,6.3918,26.9562,-28.0354,1.4969,2.4379,0.5422,2.1272,4.1371,-129.5421,-3.0225,-1.2699,50.0061,5.4514,2.5453,7.2,7.2,24,2324,94,NA,NA,NA,NA,NA,NA,FALSE,-30.5,4,-3.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745348,"2024-04-24",3,"2024-04-24T03:55:15.009Z","2024-04-24T03:55:19.229Z",TRUE,"pitch","db71983f-f6e0-4565-96f0-26f6c9dfa734",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.2391,1.5867,NA,136.22,190.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,1,5,67,"top",9,"2024-04-24T03:54:56.844Z","2024-04-24T03:55:55.751Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.6,91.7,7,0.9,0.377,6.1552,31.4628,-14.6042,-5.7362,8.2025,-0.5042,1.8002,4.786,-144.8631,-7.4184,-1.4264,50.0002,5.2733,-12.2812,34.8,3.6,24,2335,230,NA,NA,NA,NA,NA,NA,FALSE,-13.8,13.7,9.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745348,"2024-04-24",2,"2024-04-24T03:54:58.959Z","2024-04-24T03:55:02.932Z",TRUE,"pitch","7f38a045-3424-4744-bfa6-155eb179e557",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3475,1.5757,NA,118.47,176.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,1,5,67,"top",9,"2024-04-24T03:54:56.844Z","2024-04-24T03:55:55.751Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.4,91.5,5,0.9,0.3776,6.3339,31.1735,-14.3511,-5.1317,8.3482,-0.0387,2.3074,5.903,-144.6159,-5.9349,-1.4318,50.0063,5.2539,-10.9602,32.4,3.6,24,2388,226,NA,NA,NA,NA,NA,NA,FALSE,-13.3,14.2,8.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745348,"2024-04-24",0,"2024-04-24T03:52:21.321Z","2024-04-24T03:52:58.551Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,1,5,67,"top",9,"2024-04-24T03:54:56.844Z","2024-04-24T03:55:55.751Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745348,"2024-04-24",1,"2024-04-24T03:52:58.551Z","2024-04-24T03:54:58.959Z",FALSE,"action",NA,NA,"Pitching Change: Camilo Doval replaces Tyler Rogers.","Pitching Substitution",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,666808,"/api/v1/people/666808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"67","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,1,5,67,"top",9,"2024-04-24T03:54:56.844Z","2024-04-24T03:55:55.751Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745348,"2024-04-24",1,"2024-04-24T03:51:53.989Z","2024-04-24T03:52:04.843Z",TRUE,"pitch","43db4819-ac3b-4b34-8d69-1be62c0041da",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,1,NA,NA,3.52,1.67,NA,130.92,171.37,"ground_ball","medium","9",196.3,111.47,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Jeff McNeil singles on a ground ball to right fielder Mike Yastrzemski. DJ Stewart to 3rd.",0,1,5,66,"top",9,"2024-04-24T03:51:29.281Z","2024-04-24T03:52:04.843Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",73.5,66.8,4,2,0.5145,6.1939,19.248,-21.8461,4.6572,9.0101,-0.3652,2.4967,5.6931,-106.6628,7.1787,-3.6792,50.0013,1.5542,5.337,16.8,7.2,24,2269,127,92.3,3,68,NA,NA,NA,FALSE,-32.4,18.7,-10.1,NA,NA,NA,FALSE,TRUE,NA,NA,NA,643446,"Jeff McNeil","/api/v1/people/643446",621466,"DJ Stewart","/api/v1/people/621466"
745348,"2024-04-24",0,"2024-04-24T03:51:36.487Z","2024-04-24T03:51:40.463Z",TRUE,"pitch","9f96815a-8d99-49fb-8de0-a8e467094160",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6004,1.7425,NA,140.62,223.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Jeff McNeil singles on a ground ball to right fielder Mike Yastrzemski. DJ Stewart to 3rd.",0,1,5,66,"top",9,"2024-04-24T03:51:29.281Z","2024-04-24T03:52:04.843Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",81.2,74.2,13,2,0.4654,6.074,22.5412,-43.3394,-0.7033,-7.9667,-0.6198,0.5691,6.7857,-117.7215,7.3046,-3.4492,50,1.4398,-0.9861,0,12,24,1805,330,NA,NA,NA,NA,NA,NA,FALSE,-54.1,-12.2,-0.4,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745348,"2024-04-24",3,"2024-04-24T03:50:58.260Z","2024-04-24T03:51:06.539Z",TRUE,"pitch","9b746af7-b205-4eed-ba1c-06425f8be9d0",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,0,NA,NA,3.15,1.48,NA,126.62,165.85,"ground_ball","medium","4",140.22,171.69,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Forceout","force_out","DJ Stewart grounds into a force out, second baseman Thairo Estrada to shortstop Nick Ahmed. Pete Alonso scores. Brett Baty out at 2nd. DJ Stewart to 1st.",1,1,5,65,"top",9,"2024-04-24T03:49:07.604Z","2024-04-24T03:51:06.539Z",TRUE,TRUE,FALSE,TRUE,0,1,2,1,621466,"DJ Stewart","/api/v1/people/621466","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",73.9,67.4,2,2,0.5109,6.0287,18.2705,-22.671,3.9424,8.1605,-0.2525,2.701,6.111,-107.1454,7.8003,-3.652,50.0008,1.5459,4.5889,14.4,7.2,24,2386,125,73.8,-2,32,NA,NA,NA,TRUE,-33.1,17.3,-8.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA
