"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717366,"2023-07-18",2,"2023-07-18T04:17:56.177Z","2023-07-18T04:18:02.031Z",TRUE,"pitch","954a36e6-aef9-498f-9ffb-88517ef80e60",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.55,1.68,NA,139.69,200.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,7,0,70,"bottom",9,"2023-07-18T04:16:50.720Z","2023-07-18T04:18:02.031Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.4,80.9,13,0.87,0.4299,6.5219,24.5341,-31.1672,-5.8007,0.6118,-0.5952,1.4276,7.1905,-127.1026,-5.1627,-2.699,50.0027,5.942,-9.5501,14.4,8.4,24,1277,239,NA,NA,NA,NA,NA,NA,TRUE,-35.5,0.2,9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717366,"2023-07-18",1,"2023-07-18T04:17:35.045Z","2023-07-18T04:17:39.496Z",TRUE,"pitch","e330a2fe-756f-4e90-8c6e-3b0571f90451",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.55,1.68,NA,135.98,183.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,7,0,70,"bottom",9,"2023-07-18T04:16:50.720Z","2023-07-18T04:18:02.031Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,88.1,7,0.98,0.3933,6.6368,28.5052,-21.2121,-8.8841,5.5698,-0.498,2.0399,9.6131,-138.8088,-6.4177,-2.8374,50.0046,5.7754,-17.4917,34.8,6,24,2000,215,NA,NA,NA,NA,NA,NA,FALSE,-20.9,9,14.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717366,"2023-07-18",0,"2023-07-18T04:17:18.324Z","2023-07-18T04:17:21.990Z",TRUE,"pitch","972133f9-4cc1-47bc-9241-6e814f35d20c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6796,1.6823,NA,120.65,190.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,7,0,70,"bottom",9,"2023-07-18T04:16:50.720Z","2023-07-18T04:18:02.031Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,88.1,8,0.99,0.3948,6.5979,26.6441,-22.8112,-9.3859,4.788,-0.0957,1.7935,10.1835,-137.9872,-6.6382,-2.59,50.0037,5.7353,-18.3568,34.8,6,24,2080,218,NA,NA,NA,NA,NA,NA,FALSE,-22.4,7.6,15.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717366,"2023-07-18",4,"2023-07-18T04:16:41.675Z","2023-07-18T04:16:45.426Z",TRUE,"pitch","a0908d75-e77c-4465-9366-84bf57fc348c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.692,1.784,NA,120.62,208.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Cody Thomas walks.",0,7,0,69,"bottom",9,"2023-07-18T04:15:16.466Z","2023-07-18T04:16:45.426Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,642137,"Cody Thomas","/api/v1/people/642137","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,88.4,13,0.89,0.3935,6.5404,27.7163,-18.3176,-4.9339,7.0473,-0.0949,1.112,8.7035,-138.5813,-9.5926,-2.6194,50.0048,5.8145,-9.7052,21.6,4.8,24,2039,219,NA,NA,NA,NA,NA,NA,FALSE,-18.7,11.2,7.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,642137,"Cody Thomas","/api/v1/people/642137"
717366,"2023-07-18",3,"2023-07-18T04:16:25.009Z","2023-07-18T04:16:28.170Z",TRUE,"pitch","27006b5b-e0d3-4884-9c4a-f4f9f995eb95",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.7239,1.784,NA,57.87,202.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Cody Thomas walks.",0,7,0,69,"bottom",9,"2023-07-18T04:15:16.466Z","2023-07-18T04:16:45.426Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,642137,"Cody Thomas","/api/v1/people/642137","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92,85.5,14,0.9,0.4086,6.4934,25.5833,-23.0413,0.7528,5.005,1.5512,1.3332,11.0284,-133.4612,-7.4206,-2.7126,50.0046,5.7799,1.3722,7.2,6,24,2051,214,NA,NA,NA,NA,NA,NA,FALSE,-24.5,7.8,-3.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717366,"2023-07-18",2,"2023-07-18T04:16:08.054Z","2023-07-18T04:16:11.649Z",TRUE,"pitch","c521357a-0229-4b22-bbbd-6da81be351ce",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.7874,1.847,NA,158.75,143.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Cody Thomas walks.",0,7,0,69,"bottom",9,"2023-07-18T04:15:16.466Z","2023-07-18T04:16:45.426Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,642137,"Cody Thomas","/api/v1/people/642137","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.7,11,2,0.3935,6.5355,29.3273,-14.1133,-5.2805,9.1896,-1.0952,3.5372,6.6298,-138.8829,-4.6381,-2.8204,50.0023,6.1584,-10.3781,31.2,3.6,24,2067,210,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16,8.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717366,"2023-07-18",1,"2023-07-18T04:15:54.681Z","2023-07-18T04:15:58.219Z",TRUE,"pitch","3dcb5897-ce24-4bf0-9509-b0f20e103178",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.8516,1.8792,NA,67.59,165.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Cody Thomas walks.",0,7,0,69,"bottom",9,"2023-07-18T04:15:16.466Z","2023-07-18T04:16:45.426Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,642137,"Cody Thomas","/api/v1/people/642137","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.4,85.2,14,0.91,0.4074,6.434,27.5468,-21.6957,0.1923,5.7156,1.2961,2.7131,11.2281,-134.1617,-4.4763,-2.9585,50.0019,5.9388,0.3501,6,4.8,24,2143,207,NA,NA,NA,NA,NA,NA,FALSE,-22.4,9.6,-2.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717366,"2023-07-18",0,"2023-07-18T04:15:39.410Z","2023-07-18T04:15:42.666Z",TRUE,"pitch","e986b45e-879b-4fd6-a874-ae99b80be7a8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.8516,1.9427,NA,121.29,165.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Cody Thomas walks.",0,7,0,69,"bottom",9,"2023-07-18T04:15:16.466Z","2023-07-18T04:16:45.426Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,642137,"Cody Thomas","/api/v1/people/642137","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,88,5,0.93,0.3927,6.5214,29.4145,-14.9649,-4.6133,8.7207,-0.1126,2.7104,8.1878,-139.1569,-6.2099,-2.4854,50.0028,5.9513,-9.1044,24,3.6,24,2078,215,NA,NA,NA,NA,NA,NA,FALSE,-15,14.8,6.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717366,"2023-07-18",2,"2023-07-18T04:15:09.146Z","2023-07-18T04:15:14.357Z",TRUE,"pitch","1b7e98a5-f157-496d-8f69-98ef87700673",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.48,1.65,NA,128.36,206.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Aledmys Diaz strikes out swinging.",0,7,0,68,"bottom",9,"2023-07-18T04:14:01.642Z","2023-07-18T04:15:14.357Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.7,80.6,13,0.64,0.4328,6.7172,23.6252,-32.5066,-3.3725,-0.2069,-0.2981,1.1822,7.0174,-126.1545,-5.342,-2.6671,50.0019,5.9216,-5.4827,7.2,8.4,24,1276,237,NA,NA,NA,NA,NA,NA,TRUE,-37.4,-1.3,4.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717366,"2023-07-18",1,"2023-07-18T04:14:49.838Z","2023-07-18T04:14:52.838Z",TRUE,"pitch","5e236a17-6b4c-4806-82c9-4c87e2dd0fc5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.48,1.65,NA,147.56,158.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Aledmys Diaz strikes out swinging.",0,7,0,68,"bottom",9,"2023-07-18T04:14:01.642Z","2023-07-18T04:15:14.357Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.5,84.2,1,0.9,0.4105,6.4285,27.8712,-25.9756,1.1612,3.4357,-0.8016,2.9591,5.3035,-133.2846,-3.2988,-2.9658,50.0032,6.0826,2.0948,7.2,6,24,2066,191,NA,NA,NA,NA,NA,NA,FALSE,-26.8,5.8,-3.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
