"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718710,"2023-04-04",2,"2023-04-05T01:54:08.882Z","2023-04-05T01:54:19.636Z",TRUE,"pitch","5b5171f0-9e28-4e03-8266-9465d6945641",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.28,1.59,NA,145.91,178.27,"popup","medium","3",156.34,187.52,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Josh Donaldson pops out to first baseman Darick Hall in foul territory.",0,4,1,69,"bottom",9,"2023-04-05T01:53:05.657Z","2023-04-05T01:54:19.636Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Philadelphia Phillies","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,77.8,4,2,0.4441,6.9006,25.1914,-33.5281,8.8468,-0.8815,-0.7583,2.2412,2.3098,-123.4523,0.6018,-2.8559,50.0021,4.8225,13.6163,22.8,9.6,24,2498,55,78.2,75,80,NA,NA,NA,TRUE,-39.2,-1.2,-16.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718710,"2023-04-04",1,"2023-04-05T01:53:41.242Z","2023-04-05T01:53:49.245Z",TRUE,"pitch","976c5cb1-ba25-4d48-b1ec-d72234ef65ff",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.28,1.59,NA,101.04,175.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Josh Donaldson pops out to first baseman Darick Hall in foul territory.",0,4,1,69,"bottom",9,"2023-04-05T01:53:05.657Z","2023-04-05T01:54:19.636Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.8,6,0.91,0.3897,7.0654,28.9334,-17.3706,-5.3467,7.3826,0.4188,2.3578,10.7842,-140.081,-3.0566,-2.7705,50.0039,4.5859,-10.7238,25.2,3.6,24,2328,221,NA,NA,NA,NA,NA,NA,FALSE,-16.3,13,7.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718710,"2023-04-04",0,"2023-04-05T01:53:20.068Z","2023-04-05T01:53:24.180Z",TRUE,"pitch","a85caacb-e510-4580-8469-07f63cd53aac",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3857,1.5901,NA,133.07,176.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Josh Donaldson pops out to first baseman Darick Hall in foul territory.",0,4,1,69,"bottom",9,"2023-04-05T01:53:05.657Z","2023-04-05T01:54:19.636Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.1,4,0.9,0.4008,7.0448,28.562,-16.372,-5.5653,8.343,-0.4216,2.3155,8.7589,-136.3937,-2.7872,-2.9439,50.0012,4.4727,-10.5396,27.6,3.6,24,2190,224,NA,NA,NA,NA,NA,NA,FALSE,-16.3,14.8,8.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718710,"2023-04-04",1,"2023-04-05T01:52:33.110Z","2023-04-05T01:52:44.966Z",TRUE,"pitch","ba5225c2-3ab3-438e-80d0-f82e58e4ed13",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.71,1.82,NA,100.4,167.69,"ground_ball","medium","9",166.49,116.31,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Giancarlo Stanton singles on a ground ball to right fielder Nick Castellanos. Aaron Judge to 2nd.",0,4,1,68,"bottom",9,"2023-04-05T01:52:01.888Z","2023-04-05T01:52:44.966Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.3,6,0.9,0.3941,6.9897,31.6743,-17.0988,-6.6208,7.7113,0.4356,2.633,11.508,-139.0586,-2.2343,-2.8994,50.0042,4.5834,-12.9469,30,4.8,24,2399,223,109.6,-5,24,NA,NA,NA,FALSE,-16.3,13.7,9.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,519317,"Giancarlo Stanton","/api/v1/people/519317",592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA
718710,"2023-04-04",0,"2023-04-05T01:52:15.556Z","2023-04-05T01:52:22.981Z",TRUE,"pitch","24815997-1ec0-4fdd-8af3-cc20f739103d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7102,1.8201,NA,97.71,145.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Giancarlo Stanton singles on a ground ball to right fielder Nick Castellanos. Aaron Judge to 2nd.",0,4,1,68,"bottom",9,"2023-04-05T01:52:01.888Z","2023-04-05T01:52:44.966Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.2,3,0.92,0.3969,7.0278,33.6376,-12.8886,-5.3121,10.0231,0.506,3.4416,10.9417,-138.4998,-0.962,-2.8226,50.0065,4.6636,-10.2256,30,3.6,24,2381,227,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.1,7.1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718710,"2023-04-04",4,"2023-04-05T01:51:38.233Z","2023-04-05T01:51:49.118Z",TRUE,"pitch","21ca6fc5-92f4-44d1-bf73-b3dae5a3aef7",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.16,1.48,NA,116.46,150.36,"fly_ball","medium","9",212.15,112.33,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Gleyber Torres flies out to right fielder Nick Castellanos.",0,4,1,67,"bottom",9,"2023-04-05T01:50:30.940Z","2023-04-05T01:51:49.118Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.4,2,0.91,0.3935,6.9224,30.6709,-16.9443,-5.9592,7.7608,0.0142,3.2748,10.1296,-139.0883,-0.6387,-2.8978,50.004,4.6291,-11.6974,28.8,3.6,24,2352,223,98.9,44,302,NA,NA,NA,TRUE,-15.7,14.2,8.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
718710,"2023-04-04",3,"2023-04-05T01:51:11.339Z","2023-04-05T01:51:19.409Z",TRUE,"pitch","3bf06644-ae17-4663-bb03-e540500568c4",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.1338,1.4801,NA,86.41,219.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Gleyber Torres flies out to right fielder Nick Castellanos.",0,4,1,67,"bottom",9,"2023-04-05T01:50:30.940Z","2023-04-05T01:51:49.118Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Philadelphia Phillies",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.6,78.3,14,2,0.4425,6.9401,28.0742,-37.2386,7.7086,-3.2675,0.8024,0.7318,6.6222,-124.424,-2.0536,-2.9083,50.006,4.6928,11.9281,19.2,10.8,24,2659,48,NA,NA,NA,NA,NA,NA,FALSE,-43.9,-6.1,-15.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718710,"2023-04-04",2,"2023-04-05T01:50:51.785Z","2023-04-05T01:50:56.418Z",TRUE,"pitch","3ecec688-9b5a-4302-9ea2-31d363641332",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.081,1.4801,NA,112.57,193.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Gleyber Torres flies out to right fielder Nick Castellanos.",0,4,1,67,"bottom",9,"2023-04-05T01:50:30.940Z","2023-04-05T01:51:49.118Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.9,8,0.91,0.3966,6.823,30.344,-14.935,-6.2026,8.9213,0.1162,1.6649,10.5605,-138.0461,-5.0235,-2.9508,50.0057,4.5117,-11.9905,31.2,3.6,24,2350,225,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15.2,9.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718710,"2023-04-04",1,"2023-04-05T01:50:33.300Z","2023-04-05T01:50:37.500Z",TRUE,"pitch","3f6600b3-9088-4c17-988a-6b184ccb4570",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.16,1.48,NA,119.21,158.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Gleyber Torres flies out to right fielder Nick Castellanos.",0,4,1,67,"bottom",9,"2023-04-05T01:50:30.940Z","2023-04-05T01:51:49.118Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.7,2,0.91,0.3958,6.7796,32.1255,-14.8205,-5.6864,8.9556,-0.0581,2.9767,9.9655,-138.5944,-1.707,-2.9681,50.0023,4.5948,-11.0194,30,3.6,24,2265,231,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.1,8.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718710,"2023-04-04",0,"2023-04-05T01:49:55.183Z","2023-04-05T01:50:33.300Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Gleyber Torres flies out to right fielder Nick Castellanos.",0,4,1,67,"bottom",9,"2023-04-05T01:50:30.940Z","2023-04-05T01:51:49.118Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
