"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717292,"2023-07-23",4,"2023-07-23T20:31:36.735Z","2023-07-23T20:31:50.266Z",TRUE,"pitch","f028b394-8b7f-459f-8f4f-4e9b30db009b",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.16,1.5,NA,107.87,192.53,"line_drive","medium","9",200.15,73.71,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Luis Arraez singles on a line drive to right fielder Nolan Jones. Joey Wendle scores. Jesus Sanchez to 3rd. Nick Fortes to 2nd.",1,2,3,76,"bottom",10,"2023-07-23T20:30:47.179Z","2023-07-23T20:31:50.266Z",TRUE,TRUE,FALSE,FALSE,60,1,1,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",86.4,80.1,8,0.93,0.435,5.8527,24.877,-38.7981,3.7175,-4.1248,0.2395,1.7129,3.8384,-125.7949,-2.9767,-1.7875,50.0016,6.0485,5.9724,9.6,9.6,24,2919,94,99.5,15,227,NA,NA,NA,FALSE,-44.4,-7.9,-7.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",663743,"Nick Fortes","/api/v1/people/663743",660821,"Jesús Sánchez","/api/v1/people/660821"
717292,"2023-07-23",3,"2023-07-23T20:31:12.964Z","2023-07-23T20:31:17.038Z",TRUE,"pitch","a69c9e6e-ac23-400f-a0d2-7fb4073b2b9e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.1211,1.4595,NA,144.22,154.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Luis Arraez singles on a line drive to right fielder Nolan Jones. Joey Wendle scores. Jesus Sanchez to 3rd. Nick Fortes to 2nd.",1,2,3,76,"bottom",10,"2023-07-23T20:30:47.179Z","2023-07-23T20:31:50.266Z",TRUE,TRUE,FALSE,FALSE,60,1,1,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",85,78.1,1,0.92,0.4427,5.6748,25.2812,-38.1412,4.9242,-3.8544,-0.7142,3.128,1.1258,-123.8315,0.3098,-1.8146,50.0018,6.1984,7.6277,12,9.6,24,3003,40,NA,NA,NA,NA,NA,NA,FALSE,-44.5,-6.6,-9.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
717292,"2023-07-23",2,"2023-07-23T20:30:49.430Z","2023-07-23T20:30:53.436Z",TRUE,"pitch","a041005c-eb4f-4d38-b44b-9df9114fa674",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1211,1.4801,NA,65.25,200.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Luis Arraez singles on a line drive to right fielder Nolan Jones. Joey Wendle scores. Jesus Sanchez to 3rd. Nick Fortes to 2nd.",1,2,3,76,"bottom",10,"2023-07-23T20:30:47.179Z","2023-07-23T20:31:50.266Z",TRUE,TRUE,FALSE,FALSE,60,1,1,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",85.5,79,14,0.91,0.4408,6.0303,25.5492,-36.5305,4.006,-2.787,1.3576,1.4182,6.1759,-124.3868,-3.7012,-1.6803,50.0026,5.9624,6.2609,10.8,9.6,24,2966,34,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-5.6,-8.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
717292,"2023-07-23",0,"2023-07-23T20:29:18.576Z","2023-07-23T20:30:04.851Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Luis Arraez singles on a line drive to right fielder Nolan Jones. Joey Wendle scores. Jesus Sanchez to 3rd. Nick Fortes to 2nd.",1,2,3,76,"bottom",10,"2023-07-23T20:30:47.179Z","2023-07-23T20:31:50.266Z",TRUE,TRUE,FALSE,FALSE,60,1,1,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
717292,"2023-07-23",1,"2023-07-23T20:30:04.851Z","2023-07-23T20:30:49.430Z",FALSE,"action",NA,NA,"Defensive Substitution: Harold Castro replaces left fielder Jurickson Profar, batting 1st, playing left field.","Defensive Sub",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,605612,"/api/v1/people/605612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"7","Outfielder","Outfielder","LF","101","76","atBat","Single","single","Luis Arraez singles on a line drive to right fielder Nolan Jones. Joey Wendle scores. Jesus Sanchez to 3rd. Nick Fortes to 2nd.",1,2,3,76,"bottom",10,"2023-07-23T20:30:47.179Z","2023-07-23T20:31:50.266Z",TRUE,TRUE,FALSE,FALSE,60,1,1,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,595777,"/api/v1/people/595777",NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
717292,"2023-07-23",4,"2023-07-23T20:28:34.534Z","2023-07-23T20:28:39.565Z",TRUE,"pitch","15f2d6a6-c766-4ab6-a613-4de648bb9f1f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.1413,1.4595,NA,122.04,204.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Nick Fortes walks. Joey Wendle to 3rd. Jesus Sanchez to 2nd.",0,2,2,75,"bottom",10,"2023-07-23T20:27:06.277Z","2023-07-23T20:28:39.565Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,663743,"Nick Fortes","/api/v1/people/663743","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.7,13,0.91,0.3929,5.8834,32.1641,-10.2306,-7.3352,11.1581,-0.1322,1.2701,7.0799,-139.5289,-10.113,-1.7527,50.0034,5.6213,-14.4258,45.6,3.6,24,2267,227,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.2,11.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663743,"Nick Fortes","/api/v1/people/663743",660821,"Jesús Sánchez","/api/v1/people/660821",621563,"Joey Wendle","/api/v1/people/621563"
717292,"2023-07-23",3,"2023-07-23T20:28:13.714Z","2023-07-23T20:28:16.714Z",TRUE,"pitch","197e36b1-8cb5-4b74-8bc8-355bf55ac733",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.1818,1.4389,NA,53.63,212.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Nick Fortes walks. Joey Wendle to 3rd. Jesus Sanchez to 2nd.",0,2,2,75,"bottom",10,"2023-07-23T20:27:06.277Z","2023-07-23T20:28:39.565Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,663743,"Nick Fortes","/api/v1/people/663743","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",86.6,80,14,2,0.4355,5.8095,26.3604,-35.5919,3.315,-2.1369,1.6625,0.9682,6.6979,-125.9306,-5.3081,-1.4657,50.003,5.9935,5.3046,9.6,9.6,24,2944,40,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-4.9,-7.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663743,"Nick Fortes","/api/v1/people/663743",NA,NA,NA,NA,NA,NA
717292,"2023-07-23",2,"2023-07-23T20:27:51.772Z","2023-07-23T20:27:54.772Z",TRUE,"pitch","19606916-6f50-4b32-a353-15c35964e9a1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1413,1.5006,NA,76.87,199.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Nick Fortes walks. Joey Wendle to 3rd. Jesus Sanchez to 2nd.",0,2,2,75,"bottom",10,"2023-07-23T20:27:06.277Z","2023-07-23T20:28:39.565Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,663743,"Nick Fortes","/api/v1/people/663743","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.7,14,0.9,0.3974,6.0257,31.646,-12.956,-7.2533,9.9955,1.0529,1.4378,9.5953,-138.0007,-9.1501,-1.5321,50.0012,5.6761,-13.9436,38.4,3.6,24,2239,225,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.2,11,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663743,"Nick Fortes","/api/v1/people/663743",NA,NA,NA,NA,NA,NA
717292,"2023-07-23",1,"2023-07-23T20:27:30.474Z","2023-07-23T20:27:34.194Z",TRUE,"pitch","a219c6c9-56c5-4bc6-9f9a-e4df0c356bb2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1211,1.5006,NA,153.05,130.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Nick Fortes walks. Joey Wendle to 3rd. Jesus Sanchez to 2nd.",0,2,2,75,"bottom",10,"2023-07-23T20:27:06.277Z","2023-07-23T20:28:39.565Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,663743,"Nick Fortes","/api/v1/people/663743","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.9,77.6,11,0.85,0.444,5.7441,25.6624,-35.6532,5.8997,-2.2579,-0.9459,4.0271,0.4587,-123.5743,1.7704,-1.9002,50.0039,6.3064,9.0834,14.4,9.6,24,2836,53,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-3.4,-10.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663743,"Nick Fortes","/api/v1/people/663743",NA,NA,NA,NA,NA,NA
717292,"2023-07-23",0,"2023-07-23T20:27:13.568Z","2023-07-23T20:27:17.116Z",TRUE,"pitch","b5445b98-3bbb-4798-82df-62e712e67f38",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.19,1.52,NA,73.76,187.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Nick Fortes walks. Joey Wendle to 3rd. Jesus Sanchez to 2nd.",0,2,2,75,"bottom",10,"2023-07-23T20:27:06.277Z","2023-07-23T20:28:39.565Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,663743,"Nick Fortes","/api/v1/people/663743","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",85.5,78.9,14,2,0.4404,5.7098,25.4821,-35.3843,4.4346,-2.053,1.1345,1.8986,5.2451,-124.4747,-3.2047,-1.5777,50.0009,6.1387,6.9424,12,9.6,24,2889,50,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-4.2,-9.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663743,"Nick Fortes","/api/v1/people/663743",NA,NA,NA,NA,NA,NA
