"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717717,"2023-06-17",4,"2023-06-18T01:40:57.244Z","2023-06-18T01:41:03.942Z",TRUE,"pitch","e19fa124-263f-40fa-a985-e3a627c430ac",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.4,1.6,NA,116.2,206.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Manuel Margot strikes out swinging.",0,0,2,65,"top",9,"2023-06-18T01:39:45.525Z","2023-06-18T01:41:03.942Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,622534,"Manuel Margot","/api/v1/people/622534","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,80.7,14,0.9,0.4284,6.8717,28.4277,-31.1981,-0.8873,0.5895,0.0209,1.1931,-6.9748,-128.2361,-3.7522,2.9,50.0035,5.1297,-1.4643,4.8,8.4,24,2498,299,NA,NA,NA,NA,NA,NA,TRUE,-35,0.4,3.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717717,"2023-06-17",3,"2023-06-18T01:40:28.217Z","2023-06-18T01:40:32.444Z",TRUE,"pitch","e8ce554d-bd42-43d5-a4ca-2afb2ba14358",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.4,1.6,NA,113.19,140.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Manuel Margot strikes out swinging.",0,0,2,65,"top",9,"2023-06-18T01:39:45.525Z","2023-06-18T01:41:03.942Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,622534,"Manuel Margot","/api/v1/people/622534","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.1,88.6,12,0.91,0.3859,6.7843,36.1882,-9.5768,5.2457,11.1087,0.1,3.6369,-9.0319,-142.532,-3.6567,2.6448,50.0064,5.5532,10.6751,38.4,2.4,24,2035,151,NA,NA,NA,NA,NA,NA,FALSE,-9.4,19.4,-7.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717717,"2023-06-17",1,"2023-06-18T01:40:05.427Z","2023-06-18T01:40:10.112Z",TRUE,"pitch","ea57a864-73e6-468c-8d55-0cb316eaeaff",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.4,1.6,NA,131.11,204.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Manuel Margot strikes out swinging.",0,0,2,65,"top",9,"2023-06-18T01:39:45.525Z","2023-06-18T01:41:03.942Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,622534,"Manuel Margot","/api/v1/people/622534","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,78.9,13,0.9,0.4386,6.717,26.3658,-29.9053,-0.5362,1.4406,-0.3703,1.2582,-7.7408,-125.1067,-3.4839,2.8398,50.0038,5.1324,-0.8463,4.8,8.4,24,2472,310,NA,NA,NA,NA,NA,NA,FALSE,-35.2,2,2.9,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717717,"2023-06-17",0,"2023-06-18T01:39:52.014Z","2023-06-18T01:39:56.332Z",TRUE,"pitch","63dbffaa-1a6d-4dfa-9e45-391c44f4aad0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5436,1.7192,NA,89.47,156.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Manuel Margot strikes out swinging.",0,0,2,65,"top",9,"2023-06-18T01:39:45.525Z","2023-06-18T01:41:03.942Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,622534,"Manuel Margot","/api/v1/people/622534","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,78.7,3,0.88,0.4361,6.5202,28.5512,-29.3679,0.2211,1.7589,0.7222,3.0302,-5.6939,-126.1809,0.316,2.9907,50,5.2927,0.3524,1.2,7.2,24,2499,280,NA,NA,NA,NA,NA,NA,FALSE,-33.1,3.5,1.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717717,"2023-06-17",2,"2023-06-18T01:40:16.179Z","2023-06-18T01:40:28.217Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,622534,"/api/v1/people/622534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Manuel Margot strikes out swinging.",0,0,2,65,"top",9,"2023-06-18T01:39:45.525Z","2023-06-18T01:41:03.942Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,622534,"Manuel Margot","/api/v1/people/622534","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717717,"2023-06-17",4,"2023-06-18T01:39:12.179Z","2023-06-18T01:39:20.145Z",TRUE,"pitch","1704c892-ad96-462d-b639-d3a9c2bde4c7",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.44,1.57,NA,93.16,200.72,"ground_ball","medium","6",116.96,150.41,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Taylor Walls singles on a ground ball to shortstop Xander Bogaerts.",0,0,2,64,"top",9,"2023-06-18T01:38:03.813Z","2023-06-18T01:39:20.145Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,670764,"Taylor Walls","/api/v1/people/670764","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,77.8,14,0.91,0.4429,6.6236,28.3396,-31.3705,-2.9667,0.5189,0.6253,1.4097,-4.9527,-124.3687,-2.8876,3.0393,50.0027,5.227,-4.5779,9.6,8.4,24,2424,303,63.7,-17,6,NA,NA,NA,FALSE,-37.4,0.5,6.7,NA,NA,NA,FALSE,TRUE,NA,NA,NA,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA
717717,"2023-06-17",3,"2023-06-18T01:38:54.942Z","2023-06-18T01:38:58.902Z",TRUE,"pitch","88176075-c239-4a9c-bc7c-cb0732d7312b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3934,1.6941,NA,170.74,174.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Taylor Walls singles on a ground ball to shortstop Xander Bogaerts.",0,0,2,64,"top",9,"2023-06-18T01:38:03.813Z","2023-06-18T01:39:20.145Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,670764,"Taylor Walls","/api/v1/people/670764","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.4,89.1,13,0.91,0.3854,6.9014,35.1554,-7.834,5.5092,11.9226,-1.4099,2.3859,-13.2236,-142.5436,-7.2227,2.59,50.0056,5.4589,11.2502,39.6,2.4,24,2236,156,NA,NA,NA,NA,NA,NA,FALSE,-8.6,20,-7.1,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717717,"2023-06-17",1,"2023-06-18T01:38:29.018Z","2023-06-18T01:38:32.801Z",TRUE,"pitch","ca4542ed-194c-4435-af77-caee415f9c55",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.44,1.5769,NA,91.45,161.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Taylor Walls singles on a ground ball to shortstop Xander Bogaerts.",0,0,2,64,"top",9,"2023-06-18T01:38:03.813Z","2023-06-18T01:39:20.145Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,670764,"Taylor Walls","/api/v1/people/670764","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,76.9,6,0.91,0.4447,6.6328,30.3119,-36.324,-3.6224,-2.7124,0.6704,2.8451,-4.4313,-124.2746,1.0707,2.9633,50.0049,5.4812,-5.5349,10.8,9.6,24,2482,305,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-4.3,7.8,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717717,"2023-06-17",0,"2023-06-18T01:38:13.702Z","2023-06-18T01:38:16.920Z",TRUE,"pitch","67e3b480-80a7-4939-985a-dd426a2559bd",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.44,1.57,NA,132.47,150.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Taylor Walls singles on a ground ball to shortstop Xander Bogaerts.",0,0,2,64,"top",9,"2023-06-18T01:38:03.813Z","2023-06-18T01:39:20.145Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,670764,"Taylor Walls","/api/v1/people/670764","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,87.9,1,0.91,0.3896,6.6258,34.8274,-8.2365,5.1417,11.9891,-0.4059,3.2672,-9.9913,-141.0621,-4.7391,2.5288,50.0064,5.5107,10.2699,39.6,2.4,24,2101,151,NA,NA,NA,NA,NA,NA,FALSE,-8.5,20.8,-7.1,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717717,"2023-06-17",2,"2023-06-18T01:38:41.482Z","2023-06-18T01:38:54.942Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,670764,"/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Taylor Walls singles on a ground ball to shortstop Xander Bogaerts.",0,0,2,64,"top",9,"2023-06-18T01:38:03.813Z","2023-06-18T01:39:20.145Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,670764,"Taylor Walls","/api/v1/people/670764","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
