"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746968,"2024-04-30",2,"2024-05-01T01:43:56.516Z","2024-05-01T01:43:59.658Z",TRUE,"pitch","0ebb876a-e47e-4d49-8b55-29998a9bb8de",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.44,1.63,NA,111.64,164.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Patrick Bailey strikes out swinging.",0,0,4,72,"top",9,"2024-05-01T01:42:52.659Z","2024-05-01T01:43:59.658Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,86.9,5,0.91,0.3929,6.7923,36.2538,-6.0792,-4.6964,13.3074,0.1406,2.7377,2.6847,-140.2241,-7.6717,-0.227,50.003,5.9288,-9.2087,46.8,2.4,24,2440,203,NA,NA,NA,NA,NA,NA,TRUE,-7.4,22.4,7.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746968,"2024-04-30",1,"2024-05-01T01:43:34.776Z","2024-05-01T01:43:37.777Z",TRUE,"pitch","c43d4020-fa3f-4f45-aa51-2cbf253eba39",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.44,1.63,NA,101.13,174.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Patrick Bailey strikes out swinging.",0,0,4,72,"top",9,"2024-05-01T01:42:52.659Z","2024-05-01T01:43:59.658Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.5,6,0.88,0.3917,6.8059,34.2876,-9.5517,-1.3282,11.4448,0.4162,2.3911,2.2971,-140.3014,-8.003,-0.2438,50.0022,5.9179,-2.6254,10.8,2.4,24,2350,194,NA,NA,NA,NA,NA,NA,FALSE,-10.6,19.1,1.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746968,"2024-04-30",0,"2024-05-01T01:43:18.030Z","2024-05-01T01:43:21.596Z",TRUE,"pitch","29a2148b-f212-4e1e-8883-8d54fee1c17c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.513,1.8073,NA,129.11,159.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Patrick Bailey strikes out swinging.",0,0,4,72,"top",9,"2024-05-01T01:42:52.659Z","2024-05-01T01:43:59.658Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.4,4,0.9,0.3887,6.8251,32.4805,-8.2082,-2.4595,11.9177,-0.3178,2.919,0.8607,-141.0035,-7.0184,-0.3077,50.0022,5.9721,-4.9452,26.4,2.4,24,2345,199,NA,NA,NA,NA,NA,NA,FALSE,-8.9,20.3,4.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746968,"2024-04-30",2,"2024-05-01T01:42:33.482Z","2024-05-01T01:42:41.522Z",TRUE,"pitch","e16eaca0-f023-4d3a-82b0-8a02ac953d36",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.11,1.48,NA,88,181.36,"ground_ball","medium","4",157.59,150.06,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Michael Conforto grounds out, second baseman Enmanuel Valdez to first baseman Bobby Dalbec. Wilmer Flores to 3rd. Matt Chapman to 2nd.",0,0,4,71,"top",9,"2024-05-01T01:42:13.597Z","2024-05-01T01:42:41.522Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,82.9,6,0.91,0.4174,6.7855,27.4908,-27.0259,2.895,2.9473,0.7609,2.1266,2.7175,-131.1696,-4.6721,-0.6641,50.0005,5.9436,5.0475,10.8,7.2,24,2378,140,101.9,3,73,NA,NA,NA,TRUE,-29,4.6,-5.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,656305,"Matt Chapman","/api/v1/people/656305",527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA
746968,"2024-04-30",1,"2024-05-01T01:42:15.726Z","2024-05-01T01:42:19.261Z",TRUE,"pitch","ba2189f6-3baf-4f51-9a9f-179d25e2aeef",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2087,1.5125,NA,127.38,170.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Michael Conforto grounds out, second baseman Enmanuel Valdez to first baseman Bobby Dalbec. Wilmer Flores to 3rd. Matt Chapman to 2nd.",0,0,4,71,"top",9,"2024-05-01T01:42:13.597Z","2024-05-01T01:42:41.522Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,83.7,5,0.91,0.413,6.6248,27.6187,-24.8619,2.3154,4.1065,-0.2722,2.5183,0.2245,-132.4851,-4.3876,-0.6589,50.0059,6.0073,4.1274,9.6,6,24,2471,167,NA,NA,NA,NA,NA,NA,FALSE,-26.2,6.7,-4.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746968,"2024-04-30",0,"2024-05-01T01:41:27.293Z","2024-05-01T01:42:15.726Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Michael Conforto grounds out, second baseman Enmanuel Valdez to first baseman Bobby Dalbec. Wilmer Flores to 3rd. Matt Chapman to 2nd.",0,0,4,71,"top",9,"2024-05-01T01:42:13.597Z","2024-05-01T01:42:41.522Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746968,"2024-04-30",1,"2024-05-01T01:40:55.652Z","2024-05-01T01:41:06.857Z",TRUE,"pitch","776160c4-597b-4d1d-9557-402357a6f347",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,1,NA,NA,3.54,1.67,NA,140.02,174.22,"line_drive","medium","8",146.17,96.86,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Matt Chapman singles on a line drive to center fielder Jarren Duran. Wilmer Flores to 2nd.",0,0,4,70,"top",9,"2024-05-01T01:40:13.636Z","2024-05-01T01:41:06.857Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.9,4,0.91,0.3954,6.6128,32.7494,-10.4365,-6.3267,11.198,-0.604,2.3911,1.7596,-138.8357,-7.7427,-0.4264,50.002,5.9208,-12.2787,44.4,3.6,24,2371,201,81.5,14,186,NA,NA,NA,FALSE,-11.4,18.7,11,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA,NA,NA,NA
746968,"2024-04-30",0,"2024-05-01T01:40:39.208Z","2024-05-01T01:40:48.226Z",TRUE,"pitch","90cf3bdb-0d1e-48e5-bd97-fa34f133ffdb",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.4674,1.6949,NA,77.24,234.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Matt Chapman singles on a line drive to center fielder Jarren Duran. Wilmer Flores to 2nd.",0,0,4,70,"top",9,"2024-05-01T01:40:13.636Z","2024-05-01T01:41:06.857Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.3,14,2,0.4551,6.6646,26.2831,-33.4095,6.3835,-0.8461,1.0431,0.1679,2.3693,-120.9227,-6.0809,-0.782,50.0012,5.6895,9.3364,15.6,9.6,24,2539,44,NA,NA,NA,NA,NA,NA,FALSE,-42.8,-2.9,-12.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746968,"2024-04-30",3,"2024-05-01T01:40:02.871Z","2024-05-01T01:40:14.272Z",TRUE,"pitch","73a535ef-c2da-45bc-ab1f-9c565ab9bc5a",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.1,1.54,NA,98.11,181.04,"ground_ball","medium","8",129.71,87.7,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Wilmer Flores singles on a ground ball to center fielder Jarren Duran.",0,0,4,69,"top",9,"2024-05-01T01:38:48.545Z","2024-05-01T01:40:14.272Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,75.1,6,2,0.4595,6.7053,27.3246,-46.4061,3.7761,-9.9305,0.4956,2.1384,1.0221,-120.0735,0.4946,-0.4281,50.0049,6.123,5.4104,7.2,13.2,24,2599,22,102.9,3,76,NA,NA,NA,FALSE,-58.2,-17.4,-7.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746968,"2024-04-30",2,"2024-05-01T01:39:47.372Z","2024-05-01T01:39:51.509Z",TRUE,"pitch","695f0d5d-1a0a-494f-a58c-ee8b8c228873",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1529,1.6754,NA,92.79,116.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Wilmer Flores singles on a ground ball to center fielder Jarren Duran.",0,0,4,69,"top",9,"2024-05-01T01:38:48.545Z","2024-05-01T01:40:14.272Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.1,12,0.91,0.3917,6.7361,35.818,-9.8992,-3.698,11.2808,0.6351,4.5122,3.7996,-140.5635,-2.6703,-0.2624,50.0003,6.1297,-7.3008,31.2,2.4,24,2232,202,NA,NA,NA,NA,NA,NA,FALSE,-9.7,19.9,5.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
