"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716566,"2023-09-16",3,"2023-09-16T22:02:48.747Z","2023-09-16T22:02:52.767Z",TRUE,"pitch","8b6d4b04-c82e-4c54-a8cc-df3959dd4774",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1645,1.4811,NA,148.22,193.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Triple","triple","Daulton Varsho triples (2) on a sharp line drive to center fielder Ceddanne Rafaela. Cavan Biggio scores.",1,2,2,68,"bottom",9,"2023-09-16T22:02:08.061Z","2023-09-16T22:03:42.914Z",TRUE,TRUE,FALSE,FALSE,72,3,1,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.6,7,0.9,0.4277,6.5637,26.9398,-36.7456,-6.7526,-2.756,-0.8189,1.6954,7.1141,-128.1437,1.6037,-2.7562,50.0011,3.936,-11.2083,15.6,9.6,24,1624,254,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-4.3,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",2,"2023-09-16T22:02:27.887Z","2023-09-16T22:02:31.663Z",TRUE,"pitch","71af50d9-45f8-4b90-97a9-11ac0dffa5d5",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1426,1.3688,NA,107.95,192.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Triple","triple","Daulton Varsho triples (2) on a sharp line drive to center fielder Ceddanne Rafaela. Cavan Biggio scores.",1,2,2,68,"bottom",9,"2023-09-16T22:02:08.061Z","2023-09-16T22:03:42.914Z",TRUE,TRUE,FALSE,FALSE,72,3,1,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,74.3,8,2,0.4638,6.5997,24.7907,-31.076,7.5045,0.7827,0.2374,1.7271,5.2078,-118.5573,1.8569,-2.9706,50.005,3.7905,10.5766,20.4,9.6,24,2612,65,NA,NA,NA,NA,NA,NA,FALSE,-39.4,2.2,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",1,"2023-09-16T22:02:10.331Z","2023-09-16T22:02:14.307Z",TRUE,"pitch","ab81dae6-1c66-4769-b425-b137d2dbd99e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1862,1.4579,NA,100.64,204.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Triple","triple","Daulton Varsho triples (2) on a sharp line drive to center fielder Ceddanne Rafaela. Cavan Biggio scores.",1,2,2,68,"bottom",9,"2023-09-16T22:02:08.061Z","2023-09-16T22:03:42.914Z",TRUE,TRUE,FALSE,FALSE,72,3,1,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75.2,14,2,0.4601,6.6183,23.5709,-29.9348,7.2054,1.5591,0.4292,1.2857,5.4982,-119.1962,0.6255,-2.8458,50.0022,3.7295,10.3333,20.4,9.6,24,2653,71,NA,NA,NA,NA,NA,NA,FALSE,-37.6,3.2,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",0,"2023-09-16T22:01:18.509Z","2023-09-16T22:02:10.331Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"68","atBat","Triple","triple","Daulton Varsho triples (2) on a sharp line drive to center fielder Ceddanne Rafaela. Cavan Biggio scores.",1,2,2,68,"bottom",9,"2023-09-16T22:02:08.061Z","2023-09-16T22:03:42.914Z",TRUE,TRUE,FALSE,FALSE,72,3,1,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",6,"2023-09-16T22:00:57.183Z","2023-09-16T22:01:05.868Z",TRUE,"pitch","6683bc67-d398-4343-b3b0-03faeb55b37a",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,2.96,1.39,NA,82.74,183.01,"line_drive","medium","9",187.19,115.34,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Alejandro Kirk lines out to right fielder Alex Verdugo.",0,2,1,67,"bottom",9,"2023-09-16T21:58:47.144Z","2023-09-16T22:01:05.868Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,73.9,14,2,0.465,6.6949,25.7818,-29.8508,8.5053,1.6588,0.8988,2.0657,5.7145,-118.4673,2.4194,-2.6621,50.0026,3.7877,11.9071,24,9.6,24,2554,74,83.1,21,259,NA,NA,NA,TRUE,-37.8,4,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",624415,"Cavan Biggio","/api/v1/people/624415",NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",5,"2023-09-16T22:00:37.695Z","2023-09-16T22:00:41.251Z",TRUE,"pitch","1c5e5cb7-2e94-4020-9228-58fee5b784a1",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,2.9589,1.3213,NA,132.51,187.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Alejandro Kirk lines out to right fielder Alex Verdugo.",0,2,1,67,"bottom",9,"2023-09-16T21:58:47.144Z","2023-09-16T22:01:05.868Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.9,4,0.9,0.4009,6.5897,29.8341,-22.6844,-7.2006,5.0173,-0.4068,1.8913,8.0596,-136.5854,-1.4789,-2.4591,50.0023,3.9983,-13.6173,27.6,6,24,2164,244,NA,NA,NA,NA,NA,NA,FALSE,-22.1,9,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",3,"2023-09-16T22:00:07.776Z","2023-09-16T22:00:15.030Z",TRUE,"pitch","8be90fda-cfb7-4044-9e21-a048497c29f2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,2.8918,1.3439,NA,22.8,216.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Alejandro Kirk lines out to right fielder Alex Verdugo.",0,2,1,67,"bottom",9,"2023-09-16T21:58:47.144Z","2023-09-16T22:01:05.868Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,85,14,0.61,0.4077,6.8101,28.6773,-36.5095,-10.1315,-2.3673,2.4713,0.831,16.2167,-134.2744,-1.1335,-2.3262,50.0049,3.8529,-18.5294,22.8,8.4,24,2351,257,NA,NA,NA,NA,NA,NA,FALSE,-36.4,-4.3,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",2,"2023-09-16T21:59:47.954Z","2023-09-16T21:59:52.213Z",TRUE,"pitch","b7235017-047f-4357-a195-1d1780d6f18c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,2.9806,1.4559,NA,88.43,200.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Alejandro Kirk lines out to right fielder Alex Verdugo.",0,2,1,67,"bottom",9,"2023-09-16T21:58:47.144Z","2023-09-16T22:01:05.868Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81,74,9,2,0.4666,6.669,24.1367,-30.3495,7.7648,1.3109,0.7494,1.4308,5.9542,-117.7724,1.1827,-2.828,50.0031,3.7472,10.8149,21.6,9.6,24,2586,73,NA,NA,NA,NA,NA,NA,FALSE,-39,3,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",1,"2023-09-16T21:59:26.457Z","2023-09-16T21:59:29.720Z",TRUE,"pitch","97fa4ccf-6dad-4344-bb5c-a6548896b503",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,2.96,1.39,NA,124.8,172.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Alejandro Kirk lines out to right fielder Alex Verdugo.",0,2,1,67,"bottom",9,"2023-09-16T21:58:47.144Z","2023-09-16T22:01:05.868Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.8,5,0.9,0.4056,6.6336,29.8077,-23.4622,-4.105,4.7202,-0.2047,2.4421,7.5944,-135.1191,0.2557,-2.5201,50.0062,3.9967,-7.5829,14.4,4.8,24,2248,239,NA,NA,NA,NA,NA,NA,FALSE,-22.9,8.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",0,"2023-09-16T21:59:07.076Z","2023-09-16T21:59:10.779Z",TRUE,"pitch","aa4d58de-45e7-4db8-8a5c-81e866f9d2e7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.8907,1.3879,NA,105.42,202.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Alejandro Kirk lines out to right fielder Alex Verdugo.",0,2,1,67,"bottom",9,"2023-09-16T21:58:47.144Z","2023-09-16T22:01:05.868Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.6,9,0.91,0.4024,6.7726,31.5294,-36.0877,-10.2207,-2.0928,0.3039,1.357,11.0844,-136.3942,-0.359,-2.4953,50,3.9906,-19.1499,25.2,8.4,24,2281,247,NA,NA,NA,NA,NA,NA,FALSE,-34.9,-3.6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",4,"2023-09-16T22:00:22.925Z","2023-09-16T22:00:37.695Z",FALSE,"action",NA,NA,"Wild pitch by pitcher John Schreiber. Cavan Biggio to 2nd.","Wild Pitch",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,1,624415,"/api/v1/people/624415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8be90fda-cfb7-4044-9e21-a048497c29f2","wild_pitch",NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Alejandro Kirk lines out to right fielder Alex Verdugo.",0,2,1,67,"bottom",9,"2023-09-16T21:58:47.144Z","2023-09-16T22:01:05.868Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",5,"2023-09-16T21:58:26.871Z","2023-09-16T21:58:36.859Z",TRUE,"pitch","cbfd70e5-d9a4-46db-8f0f-beb9901f418b",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,1,NA,NA,3.37,1.55,NA,129.26,172.86,"ground_ball","hard","9",182.02,103.3,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Cavan Biggio singles on a sharp ground ball to right fielder Alex Verdugo.",0,2,1,66,"bottom",9,"2023-09-16T21:57:21.678Z","2023-09-16T21:58:36.859Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.3,4,0.9,0.4038,6.7489,28.2814,-20.9482,-7.0252,6.0186,-0.3216,2.4414,8.5896,-135.4195,-0.2641,-2.615,50.0051,3.9997,-13.1105,28.8,4.8,24,2102,246,101.1,6,118,NA,NA,NA,FALSE,-20.4,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,624415,"Cavan Biggio","/api/v1/people/624415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",4,"2023-09-16T21:58:08.650Z","2023-09-16T21:58:13.606Z",TRUE,"pitch","b7aaad3b-611d-4b5f-9b9a-adde49b4f56f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3466,1.4814,NA,136.18,214.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Cavan Biggio singles on a sharp ground ball to right fielder Alex Verdugo.",0,2,1,66,"bottom",9,"2023-09-16T21:57:21.678Z","2023-09-16T21:58:36.859Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,80.4,13,0.91,0.4299,6.7391,26.2047,-37.8365,-9.2906,-3.442,-0.5033,0.882,8.3105,-127.4249,0.0998,-2.6,50.005,3.832,-15.2792,20.4,9.6,24,1646,253,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,624415,"Cavan Biggio","/api/v1/people/624415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",3,"2023-09-16T21:57:52.653Z","2023-09-16T21:57:56.753Z",TRUE,"pitch","28056f04-b003-46f3-8544-18c7270571ea",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.3912,1.5714,NA,114.89,196.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Cavan Biggio singles on a sharp ground ball to right fielder Alex Verdugo.",0,2,1,66,"bottom",9,"2023-09-16T21:57:21.678Z","2023-09-16T21:58:36.859Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.3,8,0.9,0.4001,6.7235,28.2642,-23.0106,-8.021,4.8196,0.0553,1.5553,9.8628,-136.5691,-2.0619,-2.5499,50.0033,3.8925,-15.2507,30,6,24,2189,248,NA,NA,NA,NA,NA,NA,FALSE,-22.4,8.5,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,624415,"Cavan Biggio","/api/v1/people/624415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",2,"2023-09-16T21:57:38.039Z","2023-09-16T21:57:41.714Z",TRUE,"pitch","7604fca0-457e-4d40-a3bc-8c2e093c24d9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3689,1.4589,NA,170.88,204.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Cavan Biggio singles on a sharp ground ball to right fielder Alex Verdugo.",0,2,1,66,"bottom",9,"2023-09-16T21:57:21.678Z","2023-09-16T21:58:36.859Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,79.5,13,0.91,0.4346,6.6293,25.4374,-39.3414,-6.9887,-4.4496,-1.4135,1.2534,5.6063,-126.0007,1.7477,-2.7586,50.0059,3.728,-11.2469,14.4,9.6,24,1669,256,NA,NA,NA,NA,NA,NA,FALSE,-43.9,-7.4,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,624415,"Cavan Biggio","/api/v1/people/624415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",1,"2023-09-16T21:57:24.028Z","2023-09-16T21:57:27.495Z",TRUE,"pitch","758d7a11-fd61-43f0-8b0e-8f72669756e8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3689,1.4814,NA,171.35,175.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Cavan Biggio singles on a sharp ground ball to right fielder Alex Verdugo.",0,2,1,66,"bottom",9,"2023-09-16T21:57:21.678Z","2023-09-16T21:58:36.859Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.6,13,0.9,0.398,6.5859,28.736,-22.4825,-6.0356,5.0437,-1.426,2.3532,5.5974,-137.3176,-0.3167,-2.7008,50.0014,3.992,-11.5934,25.2,4.8,24,2191,244,NA,NA,NA,NA,NA,NA,FALSE,-21.2,9.2,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,624415,"Cavan Biggio","/api/v1/people/624415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
