"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718145,"2023-05-17",3,"2023-05-17T02:17:00.725Z","2023-05-17T02:17:06.003Z",TRUE,"pitch","ec716d1a-869e-4918-8e92-df6018a0e135",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.2887,1.6421,NA,153.56,157.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Walk","walk","Curt Casali walks.",0,2,1,51,"top",8,"2023-05-17T02:15:54.443Z","2023-05-17T02:17:06.003Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,592200,"Curt Casali","/api/v1/people/592200","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.1,11,0.9,0.4038,6.0409,30.8262,-35.2942,-8.8077,-1.6739,-0.9592,3.003,7.9629,-135.8415,2.908,-2.7897,50.0045,4.3784,-16.399,22.8,8.4,24,2278,251,NA,NA,NA,NA,NA,NA,FALSE,-33.6,-2.2,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592200,"Curt Casali","/api/v1/people/592200",NA,NA,NA,NA,NA,NA
718145,"2023-05-17",2,"2023-05-17T02:16:41.918Z","2023-05-17T02:16:46.130Z",TRUE,"pitch","96627235-b86f-4010-ac37-2d191e015867",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.37,1.7184,NA,129.82,226.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Walk","walk","Curt Casali walks.",0,2,1,51,"top",8,"2023-05-17T02:15:54.443Z","2023-05-17T02:17:06.003Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,592200,"Curt Casali","/api/v1/people/592200","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,86,13,0.9,0.4031,6.119,27.7059,-34.3269,-9.1378,-1.149,-0.3364,0.4562,9.7971,-135.5206,-2.7639,-2.7993,50.0023,3.8703,-17.1135,24,8.4,24,2264,264,NA,NA,NA,NA,NA,NA,FALSE,-33.8,-2.5,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",1,"2023-05-17T02:16:26.492Z","2023-05-17T02:16:33.844Z",TRUE,"pitch","8daaf247-dfd6-461d-944a-e7c4ea6f6ccf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2882,1.6,NA,70.9,204.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Walk","walk","Curt Casali walks.",0,2,1,51,"top",8,"2023-05-17T02:15:54.443Z","2023-05-17T02:17:06.003Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,592200,"Curt Casali","/api/v1/people/592200","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,77.3,14,0.89,0.4511,6.1212,21.5029,-29.7495,2.859,1.6176,1.2095,1.258,9.2064,-120.9855,-0.8424,-3.0017,50.0013,4.1962,4.2764,10.8,8.4,24,2834,71,NA,NA,NA,NA,NA,NA,FALSE,-36.2,3,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",0,"2023-05-17T02:16:10.214Z","2023-05-17T02:16:15.720Z",TRUE,"pitch","7dce83b4-d4d9-41f3-90bf-e215e60df7a2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.473,1.6596,NA,42.61,194.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Walk","walk","Curt Casali walks.",0,2,1,51,"top",8,"2023-05-17T02:15:54.443Z","2023-05-17T02:17:06.003Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,592200,"Curt Casali","/api/v1/people/592200","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.5,14,0.91,0.3929,6.2288,27.7021,-34.3038,-10.4723,-1.0756,1.9515,1.6542,15.9623,-138.7756,-1.3947,-2.4841,50.0058,4.4242,-20.6655,26.4,8.4,24,2328,256,NA,NA,NA,NA,NA,NA,FALSE,-31.9,-2,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",3,"2023-05-17T02:15:38.449Z","2023-05-17T02:15:45.688Z",TRUE,"pitch","76424a51-3ac8-4bf3-b089-f5c92a97f042",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.48,1.61,NA,108.61,191.25,"ground_ball","medium","6",107.98,136.89,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Stuart Fairchild grounds out, shortstop Ezequiel Tovar to first baseman Michael Toglia.",0,2,1,50,"top",8,"2023-05-17T02:15:08.652Z","2023-05-17T02:15:45.688Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.8,8,0.9,0.3978,6.1095,29.8522,-32.9686,-10.2011,-0.4095,0.2201,1.7604,11.589,-137.5651,-0.9753,-2.7172,50.0067,4.3498,-19.602,27.6,8.4,24,2267,257,83.4,-30,4,NA,NA,NA,TRUE,-31.3,-0.7,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",2,"2023-05-17T02:15:24.149Z","2023-05-17T02:15:30.044Z",TRUE,"pitch","e3677175-7e6a-48fa-9f2f-013da558394f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4722,1.5887,NA,83.18,189.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Stuart Fairchild grounds out, shortstop Ezequiel Tovar to first baseman Michael Toglia.",0,2,1,50,"top",8,"2023-05-17T02:15:08.652Z","2023-05-17T02:15:45.688Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,77.1,14,0.91,0.4489,5.8282,25.1194,-25.7406,10.0365,4.2693,0.8872,1.8094,6.5954,-122.2314,-0.6394,-3.1538,50.0003,4.2934,15.1149,32.4,8.4,24,2970,80,NA,NA,NA,NA,NA,NA,FALSE,-31.1,7.8,-19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",1,"2023-05-17T02:15:10.856Z","2023-05-17T02:15:15.152Z",TRUE,"pitch","392808d4-e938-4b5f-99d5-22f436bd6201",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5384,1.61,NA,103.79,184.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Stuart Fairchild grounds out, shortstop Ezequiel Tovar to first baseman Michael Toglia.",0,2,1,50,"top",8,"2023-05-17T02:15:08.652Z","2023-05-17T02:15:45.688Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.1,77.1,9,0.9,0.4487,5.9091,25.2427,-30.0223,8.0555,1.4308,0.3467,2.0266,6.04,-122.3113,0.4558,-3.2059,50.0047,4.4224,12.1462,24,8.4,24,2826,76,NA,NA,NA,NA,NA,NA,FALSE,-35.9,3,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",0,"2023-05-17T02:13:26.013Z","2023-05-17T02:15:10.856Z",FALSE,"action",NA,NA,"Pitching Change: Justin Lawrence replaces Peter Lambert.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664875,"/api/v1/people/664875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"50","atBat","Groundout","field_out","Stuart Fairchild grounds out, shortstop Ezequiel Tovar to first baseman Michael Toglia.",0,2,1,50,"top",8,"2023-05-17T02:15:08.652Z","2023-05-17T02:15:45.688Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",3,"2023-05-17T02:12:27.613Z","2023-05-17T02:12:32.823Z",TRUE,"pitch","94c51c18-938f-4a79-be5f-5c03aba802a6",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.57,1.7,NA,105.13,210.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Brenton Doyle strikes out swinging.",0,2,1,49,"bottom",7,"2023-05-17T02:11:26.618Z","2023-05-17T02:12:32.823Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,79.7,14,0.89,0.4374,5.984,23.3102,-31.5729,7.9938,0.3724,0.3113,1.0484,-6.0016,-124.8617,-5.2624,1.6984,50,5.7577,12.7183,20.4,8.4,24,1568,110,NA,NA,NA,NA,NA,NA,TRUE,-37.2,-0.2,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",2,"2023-05-17T02:12:10.357Z","2023-05-17T02:12:13.980Z",TRUE,"pitch","9ee1b813-d98e-4626-a3aa-f5d32faf7e1d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.6287,1.7618,NA,101,219.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Brenton Doyle strikes out swinging.",0,2,1,49,"bottom",7,"2023-05-17T02:11:26.618Z","2023-05-17T02:12:32.823Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,80.4,14,2,0.434,5.8905,23.0652,-30.9096,6.1163,0.786,0.4197,0.7057,-5.1209,-125.7071,-6.3965,1.6786,50.005,5.7608,9.8892,15.6,8.4,24,1535,114,NA,NA,NA,NA,NA,NA,FALSE,-36.1,0.2,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",1,"2023-05-17T02:11:50.120Z","2023-05-17T02:11:54.664Z",TRUE,"pitch","f0fc98db-6fd5-480f-a585-a0f1cfb5de04",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.57,1.7,NA,135.34,155.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Brenton Doyle strikes out swinging.",0,2,1,49,"bottom",7,"2023-05-17T02:11:26.618Z","2023-05-17T02:12:32.823Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.4,75.1,1,0.9,0.4583,5.9157,24.7769,-29.9712,-0.6724,1.5246,-0.4811,3.1003,-5.3508,-119.8486,0.2075,1.8747,50.0016,5.7058,-0.9704,3.6,8.4,24,2438,269,NA,NA,NA,NA,NA,NA,FALSE,-37.4,3.1,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",0,"2023-05-17T02:11:37.500Z","2023-05-17T02:11:41.731Z",TRUE,"pitch","60eafb69-b7fe-490f-90ef-ed54f5bc4bf9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.602,1.781,NA,124.95,179.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Brenton Doyle strikes out swinging.",0,2,1,49,"bottom",7,"2023-05-17T02:11:26.618Z","2023-05-17T02:12:32.823Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,84.2,8,0.9,0.4122,5.9214,25.2743,-25.1002,8.9119,3.9443,-0.2087,2.2008,-7.7853,-132.3034,-4.2,1.5983,50.0011,5.624,15.9742,28.8,7.2,24,2356,132,NA,NA,NA,NA,NA,NA,FALSE,-26.3,6.5,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",4,"2023-05-17T02:11:10.428Z","2023-05-17T02:11:14.631Z",TRUE,"pitch","c878ee9c-1981-4354-98a2-7191517b746b",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.81,1.86,NA,92.48,203.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Michael Toglia strikes out swinging.",0,2,1,48,"bottom",7,"2023-05-17T02:10:05.747Z","2023-05-17T02:11:14.631Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669911,"Michael Toglia","/api/v1/people/669911","R","Right",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,80.2,14,0.89,0.4362,5.9276,20.9014,-31.3532,6.7899,0.5168,0.6432,1.3221,-5.1359,-124.7327,-4.9179,1.8289,50.0061,5.8523,10.8916,18,8.4,24,1562,113,NA,NA,NA,NA,NA,NA,TRUE,-36.6,0.1,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",3,"2023-05-17T02:10:54.901Z","2023-05-17T02:10:58.755Z",TRUE,"pitch","8179638a-0124-4984-a58c-1b9168e63206",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.6804,1.7691,NA,75.84,211.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Michael Toglia strikes out swinging.",0,2,1,48,"bottom",7,"2023-05-17T02:10:05.747Z","2023-05-17T02:11:14.631Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669911,"Michael Toglia","/api/v1/people/669911","R","Right",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,81,14,2,0.4325,5.7933,20.7572,-30.445,5.1849,1.0551,1.0797,1.0264,-3.7544,-125.6948,-5.9318,1.9047,50.0009,5.8297,8.4596,14.4,8.4,24,1483,113,NA,NA,NA,NA,NA,NA,FALSE,-35,1,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",1,"2023-05-17T02:10:33.097Z","2023-05-17T02:10:36.460Z",TRUE,"pitch","a6123357-887a-4a0d-b5c5-fbab185b2da0",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.81,1.86,NA,88.36,210.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Michael Toglia strikes out swinging.",0,2,1,48,"bottom",7,"2023-05-17T02:10:05.747Z","2023-05-17T02:11:14.631Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669911,"Michael Toglia","/api/v1/people/669911","R","Right",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,79.9,14,0.91,0.4366,5.8025,21.9876,-26.5636,7.0936,3.5091,0.7514,1.0578,-4.9255,-124.8273,-6.4818,1.8155,50.0035,5.8367,11.3443,20.4,7.2,24,1442,119,NA,NA,NA,NA,NA,NA,FALSE,-31.6,5.3,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",0,"2023-05-17T02:10:16.359Z","2023-05-17T02:10:21.533Z",TRUE,"pitch","6d2e59d5-d279-4dbf-8942-3da6f6087fd4",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.81,1.86,NA,109.6,191.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Michael Toglia strikes out swinging.",0,2,1,48,"bottom",7,"2023-05-17T02:10:05.747Z","2023-05-17T02:11:14.631Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669911,"Michael Toglia","/api/v1/people/669911","R","Right",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.3,84.1,8,0.9,0.414,6.107,23.1175,-24.3436,9.0945,4.3994,0.1942,1.7477,-7.2172,-131.3927,-5.1625,1.7708,50.0039,5.5054,16.1907,31.2,7.2,24,2336,126,NA,NA,NA,NA,NA,NA,FALSE,-25.9,7.2,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",2,"2023-05-17T02:10:47.661Z","2023-05-17T02:10:54.901Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,669911,"/api/v1/people/669911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Michael Toglia strikes out swinging.",0,2,1,48,"bottom",7,"2023-05-17T02:10:05.747Z","2023-05-17T02:11:14.631Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669911,"Michael Toglia","/api/v1/people/669911","R","Right",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
