"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
718184,"2023-05-14",0,"2023-05-14T02:11:07.553Z","2023-05-14T02:11:10.751Z",TRUE,"pitch","52fb98d7-628f-4eac-a390-33b740903ea2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0957,1.4131,NA,137.23,164.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Double","double","Wilmer Flores doubles (5) on a line drive to left fielder Corbin Carroll. Brett Wisely scores.",1,2,4,56,"top",8,"2023-05-14T02:10:51.687Z","2023-05-14T02:11:59.672Z",TRUE,TRUE,FALSE,FALSE,34,1,1,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.3,1,0.89,0.4007,6.6412,27.7576,-14.7181,-4.0749,9.2119,-0.5308,2.736,7.0107,-136.2747,-5.1169,-2.5983,50.006,5.6421,-7.7253,21.6,3.6,24,2332,212,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",3,"2023-05-14T02:10:23.369Z","2023-05-14T02:10:32.016Z",TRUE,"pitch","6aeb650d-9e20-41ca-9837-ff4b4a6d9da9",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.31,1.63,NA,143.5,157.61,"line_drive","medium","4",150,155.77,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Thairo Estrada lines out to second baseman Ketel Marte.",0,1,4,55,"top",8,"2023-05-14T02:09:48.336Z","2023-05-14T02:10:32.016Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.8,1,0.9,0.4014,6.5888,29.8489,-13.0851,-4.4496,10.1255,-0.6952,3.0062,7.0617,-136.4131,-4.8228,-2.7388,50.0068,5.6984,-8.3926,26.4,3.6,24,2354,216,70.4,13,144,NA,NA,NA,TRUE,-13.6,17.5,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",1,"2023-05-14T02:09:50.664Z","2023-05-14T02:09:53.844Z",TRUE,"pitch","2e86b2e6-263f-4e1c-984f-4c30b2c0154c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4121,1.7254,NA,150.7,185.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Thairo Estrada lines out to second baseman Ketel Marte.",0,1,4,55,"top",8,"2023-05-14T02:09:48.336Z","2023-05-14T02:10:32.016Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.4,13,0.91,0.3987,6.5996,30.9357,-11.954,-5.1299,10.5796,-0.8841,1.9734,6.9204,-137.4784,-7.7625,-2.7693,50.003,5.648,-9.8047,31.2,3.6,24,2249,218,NA,NA,NA,NA,NA,NA,FALSE,-13.1,17.6,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",0,"2023-05-14T02:09:10.075Z","2023-05-14T02:09:50.664Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Thairo Estrada lines out to second baseman Ketel Marte.",0,1,4,55,"top",8,"2023-05-14T02:09:48.336Z","2023-05-14T02:10:32.016Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",2,"2023-05-14T02:10:07.452Z","2023-05-14T02:10:11.604Z",FALSE,"pickoff","d58a6d80-a47d-4748-bdd5-fb968c5a669c",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Thairo Estrada lines out to second baseman Ketel Marte.",0,1,4,55,"top",8,"2023-05-14T02:09:48.336Z","2023-05-14T02:10:32.016Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",4,"2023-05-14T02:08:38.069Z","2023-05-14T02:08:47.473Z",TRUE,"pitch","99f0b075-b91f-4125-a52a-f05597bf519a",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.16,1.49,NA,123.81,172.57,"ground_ball","medium","4",134.76,147.62,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Forceout","force_out","Brett Wisely grounds into a force out, second baseman Ketel Marte to shortstop Geraldo Perdomo. Blake Sabol out at 2nd. Brett Wisely to 1st.",0,1,4,54,"top",8,"2023-05-14T02:06:53.419Z","2023-05-14T02:08:47.473Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,689172,"Brett Wisely","/api/v1/people/689172","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,85.2,5,0.76,0.407,6.5638,26.2576,-18.9684,-2.9321,7.1824,-0.1787,2.4521,7.7954,-134.0721,-4.9979,-2.7302,50.0055,5.6753,-5.394,10.8,4.8,24,2383,206,96.9,-8,17,NA,NA,NA,TRUE,-19.8,12.2,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",2,"2023-05-14T02:07:45.800Z","2023-05-14T02:07:49.777Z",TRUE,"pitch","713c6916-de74-4b39-9f8f-6a27936d0c81",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.16,1.49,NA,138.47,185.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Forceout","force_out","Brett Wisely grounds into a force out, second baseman Ketel Marte to shortstop Geraldo Perdomo. Blake Sabol out at 2nd. Brett Wisely to 1st.",0,1,4,54,"top",8,"2023-05-14T02:06:53.419Z","2023-05-14T02:08:47.473Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,689172,"Brett Wisely","/api/v1/people/689172","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.6,7,0.91,0.4402,6.5474,24.7348,-30.2833,-8.525,1.2059,-0.5633,1.9602,8.103,-124.3775,-2.7676,-2.7544,50.0038,5.5964,-13.3699,21.6,8.4,24,1582,232,NA,NA,NA,NA,NA,NA,FALSE,-35.6,1.8,13.6,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",0,"2023-05-14T02:07:11.792Z","2023-05-14T02:07:14.994Z",TRUE,"pitch","ffcc647a-e4cd-458d-af81-7b2889c582ad",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0929,1.4231,NA,96.59,176.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Forceout","force_out","Brett Wisely grounds into a force out, second baseman Ketel Marte to shortstop Geraldo Perdomo. Blake Sabol out at 2nd. Brett Wisely to 1st.",0,1,4,54,"top",8,"2023-05-14T02:06:53.419Z","2023-05-14T02:08:47.473Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,689172,"Brett Wisely","/api/v1/people/689172","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.9,6,2,0.4127,6.4872,27.3937,-23.9123,-3.1444,4.6291,0.5355,2.3009,9.2778,-132.5422,-4.4969,-2.5964,50.0047,5.7581,-5.6153,8.4,6,24,2263,206,NA,NA,NA,NA,NA,NA,FALSE,-25.3,7.6,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",1,"2023-05-14T02:07:28.269Z","2023-05-14T02:07:33.022Z",FALSE,"pickoff","c8db1c4d-f14b-4450-b29b-9653ee13169e",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Forceout","force_out","Brett Wisely grounds into a force out, second baseman Ketel Marte to shortstop Geraldo Perdomo. Blake Sabol out at 2nd. Brett Wisely to 1st.",0,1,4,54,"top",8,"2023-05-14T02:06:53.419Z","2023-05-14T02:08:47.473Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,689172,"Brett Wisely","/api/v1/people/689172","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",3,"2023-05-14T02:08:20.353Z","2023-05-14T02:08:24.416Z",FALSE,"pickoff","38c04ebf-11e4-4941-a496-b1e7128d1335",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Forceout","force_out","Brett Wisely grounds into a force out, second baseman Ketel Marte to shortstop Geraldo Perdomo. Blake Sabol out at 2nd. Brett Wisely to 1st.",0,1,4,54,"top",8,"2023-05-14T02:06:53.419Z","2023-05-14T02:08:47.473Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,689172,"Brett Wisely","/api/v1/people/689172","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,689172,"Brett Wisely","/api/v1/people/689172",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",1,"2023-05-14T02:06:30.183Z","2023-05-14T02:06:39.084Z",TRUE,"pitch","71d46790-6254-44f3-9fe1-a39f008eefc5",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.42,1.68,NA,105.64,168.04,"ground_ball","medium","4",137.81,150.68,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Blake Sabol singles on a ground ball to second baseman Ketel Marte.",0,1,4,53,"top",8,"2023-05-14T02:06:27.847Z","2023-05-14T02:06:39.084Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,666165,"Blake Sabol","/api/v1/people/666165","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.2,83.9,6,2,0.4122,6.668,27.375,-19.4158,0.5319,7.1258,0.2979,2.6199,7.2397,-132.6932,-4.497,-2.5304,50.0017,5.7441,0.9503,7.2,4.8,24,2378,205,75.8,-21,7,NA,NA,NA,FALSE,-20.6,12.1,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666165,"Blake Sabol","/api/v1/people/666165",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",0,"2023-05-14T02:06:30.746Z","2023-05-14T02:06:31.746Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Blake Sabol replaces Joey Bart.","Offensive Substitution",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666165,"/api/v1/people/666165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","53","atBat","Single","single","Blake Sabol singles on a ground ball to second baseman Ketel Marte.",0,1,4,53,"top",8,"2023-05-14T02:06:27.847Z","2023-05-14T02:06:39.084Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,666165,"Blake Sabol","/api/v1/people/666165","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,663698,"/api/v1/people/663698",FALSE,TRUE,666165,"Blake Sabol","/api/v1/people/666165",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",4,"2023-05-14T02:04:06.024Z","2023-05-14T02:04:15.140Z",TRUE,"pitch","0cbbef0f-9797-45f3-a578-dcacebf566e4",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.54,1.73,NA,119.4,175.96,"popup","medium","5",94.12,186.31,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Pop Out","field_out","Josh Rojas pops out to third baseman J. D. Davis in foul territory.",0,1,4,52,"bottom",7,"2023-05-14T02:02:32.430Z","2023-05-14T02:04:15.140Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668942,"Josh Rojas","/api/v1/people/668942","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.9,71,5,2,0.4855,5.7544,23.437,-29.9999,-9.0326,1.6886,-0.0629,2.3265,-1.3726,-113.4356,-0.6244,1.7242,50.0015,5.6329,-11.6058,21.6,10.8,24,2728,292,70.1,74,86,NA,NA,NA,TRUE,-42.2,3.2,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666165,"Blake Sabol","/api/v1/people/666165",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",3,"2023-05-14T02:03:45.782Z","2023-05-14T02:03:48.782Z",TRUE,"pitch","61a004dd-542c-4982-aeb8-1a96cd69bcca",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5057,1.6631,NA,218.46,220.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Pop Out","field_out","Josh Rojas pops out to third baseman J. D. Davis in foul territory.",0,1,4,52,"bottom",7,"2023-05-14T02:02:32.430Z","2023-05-14T02:04:15.140Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668942,"Josh Rojas","/api/v1/people/668942","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.4,72.7,13,2,0.4776,5.8018,24.3137,-30.0955,-8.9387,1.5616,-2.6618,0.6787,-6.7303,-115.3175,-4.1777,1.4706,50.0009,5.4633,-11.8624,22.8,10.8,24,2841,302,NA,NA,NA,NA,NA,NA,FALSE,-42.1,1.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666165,"Blake Sabol","/api/v1/people/666165",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",2,"2023-05-14T02:03:28.145Z","2023-05-14T02:03:31.145Z",TRUE,"pitch","84c5e06a-173a-4da0-8010-486adc041db3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5714,1.6631,NA,176.71,156.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Pop Out","field_out","Josh Rojas pops out to third baseman J. D. Davis in foul territory.",0,1,4,52,"bottom",7,"2023-05-14T02:02:32.430Z","2023-05-14T02:04:15.140Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668942,"Josh Rojas","/api/v1/people/668942","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,85.2,11,2,0.4036,5.8374,31.0459,-23.9592,8.957,4.4064,-1.5664,3.0599,-10.5245,-135.9369,-2.3378,1.1998,50.0009,5.6023,16.6875,30,6,24,2313,135,NA,NA,NA,NA,NA,NA,FALSE,-23.8,7.7,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666165,"Blake Sabol","/api/v1/people/666165",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",1,"2023-05-14T02:03:09.274Z","2023-05-14T02:03:12.680Z",TRUE,"pitch","14701418-8285-4790-b14e-f278d606c2db",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.6423,1.8235,NA,130.11,196.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Pop Out","field_out","Josh Rojas pops out to third baseman J. D. Davis in foul territory.",0,1,4,52,"bottom",7,"2023-05-14T02:02:32.430Z","2023-05-14T02:04:15.140Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668942,"Josh Rojas","/api/v1/people/668942","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.8,69.9,13,2,0.4939,5.6925,23.774,-33.1944,-10.2403,-0.8283,-0.3439,1.5511,-1.6682,-111.7291,-1.1733,1.7443,50.0003,5.5547,-12.6923,21.6,12,24,2868,293,NA,NA,NA,NA,NA,NA,FALSE,-48.6,-1.4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666165,"Blake Sabol","/api/v1/people/666165",NA,NA,NA,NA,NA,NA,NA,NA,NA
