"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716883,"2023-08-23",6,"2023-08-23T22:33:16.886Z","2023-08-23T22:33:20.929Z",TRUE,"pitch","fec205dd-dd23-452a-a1a5-9e7884e8a05d",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.37,1.62,NA,94.32,169.92,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,0,4,67,"top",9,"2023-08-23T22:31:42.945Z","2023-08-23T22:33:20.929Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.1,6,0.9,0.3893,7.0067,34.3719,-10.2483,4.5752,10.9553,0.5951,2.5503,-7.2045,-141.1146,-5.8105,2.5958,50.007,5.3072,9.1607,32.4,2.4,24,2076,151,NA,NA,NA,NA,NA,NA,TRUE,-10.6,18.7,-6.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716883,"2023-08-23",5,"2023-08-23T22:32:52.078Z","2023-08-23T22:32:55.649Z",TRUE,"pitch","26d9ba7f-652d-4eba-9de8-2414cbc543f1",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.524,1.7078,NA,113.14,188.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,0,4,67,"top",9,"2023-08-23T22:31:42.945Z","2023-08-23T22:33:20.929Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.4,8,0.9,0.3941,6.945,31.6981,-10.497,4.6288,11.0824,0.1013,1.8509,-8.4871,-139.0881,-7.2834,2.5932,50.0018,5.2024,9.0536,30,2.4,24,2056,149,NA,NA,NA,NA,NA,NA,FALSE,-11.3,18.7,-6.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716883,"2023-08-23",4,"2023-08-23T22:32:31.519Z","2023-08-23T22:32:36.821Z",TRUE,"pitch","46cc7112-dfb9-49b0-b8a4-c72d4adb1022",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4784,1.6619,NA,64.61,164.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,0,4,67,"top",9,"2023-08-23T22:31:42.945Z","2023-08-23T22:33:20.929Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,79.9,12,0.81,0.4296,6.7948,28.9259,-28.9547,1.0356,1.9598,1.3745,2.7578,-4.1019,-128.0092,-0.4847,2.8702,50.0032,5.2365,1.7018,1.2,7.2,24,2299,157,NA,NA,NA,NA,NA,NA,FALSE,-31.9,3.7,-0.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716883,"2023-08-23",3,"2023-08-23T22:32:14.734Z","2023-08-23T22:32:20.507Z",TRUE,"pitch","1b7727e8-ff65-421f-8202-6c6028a4856b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.524,1.7537,NA,170.83,200.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,0,4,67,"top",9,"2023-08-23T22:31:42.945Z","2023-08-23T22:33:20.929Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.1,13,0.89,0.3921,6.8471,30.8543,-12.0166,6.1514,10.1959,-1.4123,1.4348,-12.9471,-139.5792,-8.1828,2.4831,50.0027,5.1921,12.1624,33.6,3.6,24,2047,148,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.8,-8.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716883,"2023-08-23",2,"2023-08-23T22:31:58.758Z","2023-08-23T22:32:02.645Z",TRUE,"pitch","7591913e-e929-4e9e-9df8-35791a6523be",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.524,1.7307,NA,103.44,178.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,0,4,67,"top",9,"2023-08-23T22:31:42.945Z","2023-08-23T22:33:20.929Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,86.7,9,0.9,0.3958,6.8251,33.0678,-9.7677,4.0676,11.5748,0.3556,2.2301,-7.7422,-138.7421,-6.7071,2.6628,50.0049,5.3409,7.8762,27.6,2.4,24,2139,145,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19.6,-5.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716883,"2023-08-23",1,"2023-08-23T22:31:45.274Z","2023-08-23T22:31:49.147Z",TRUE,"pitch","ab868504-80c0-44ed-a103-ef21350f1176",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5468,1.7307,NA,147.15,202.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,0,4,67,"top",9,"2023-08-23T22:31:42.945Z","2023-08-23T22:33:20.929Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,79.1,13,0.85,0.4331,6.7397,32.3948,-26.2336,0.6114,3.6921,-0.791,1.348,-8.9099,-127.6841,-4.2687,2.702,50.005,5.1675,0.985,2.4,7.2,24,2415,45,NA,NA,NA,NA,NA,NA,FALSE,-30.5,5.6,1.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716883,"2023-08-23",0,"2023-08-23T22:31:21.243Z","2023-08-23T22:31:45.274Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Yuli Gurriel replaces Joey Wendle.","Offensive Substitution",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,493329,"/api/v1/people/493329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","67","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,0,4,67,"top",9,"2023-08-23T22:31:42.945Z","2023-08-23T22:33:20.929Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,621563,"/api/v1/people/621563",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716883,"2023-08-23",5,"2023-08-23T22:31:08.231Z","2023-08-23T22:31:14.692Z",TRUE,"pitch","e1f24e3f-7dc9-4555-9ff6-eaf3683a802c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.39,1.57,NA,114.23,198.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Garrett Hampson strikes out swinging.",0,0,4,66,"top",9,"2023-08-23T22:30:20.544Z","2023-08-23T22:31:14.692Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,79.4,8,0.84,0.4329,6.8769,29.5847,-27.0987,1.212,3.1441,0.0726,1.4842,-7.1731,-127.2144,-3.8242,2.789,50.0041,5.1901,1.9581,1.2,7.2,24,2367,102,NA,NA,NA,NA,NA,NA,TRUE,-31.3,4.9,-0.4,NA,NA,NA,NA,NA,TRUE,TRUE,665862,"Jazz Chisholm Jr.","/api/v1/people/665862",605137,"Josh Bell","/api/v1/people/605137",650559,"Bryan De La Cruz","/api/v1/people/650559"
716883,"2023-08-23",3,"2023-08-23T22:30:43.533Z","2023-08-23T22:30:47.220Z",TRUE,"pitch","d12bf910-7cd1-4e0f-bf4e-5aae5a2a6aab",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.39,1.57,NA,129.24,195.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Garrett Hampson strikes out swinging.",0,0,4,66,"top",9,"2023-08-23T22:30:20.544Z","2023-08-23T22:31:14.692Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,78.3,7,0.88,0.437,6.8682,31.6905,-27.8381,1.1417,2.7455,-0.3212,1.6098,-7.8868,-126.5287,-3.3563,2.7213,50.0056,5.2444,1.8059,0,7.2,24,2417,40,NA,NA,NA,NA,NA,NA,FALSE,-32.6,4.2,0.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716883,"2023-08-23",2,"2023-08-23T22:30:22.883Z","2023-08-23T22:30:29.125Z",TRUE,"pitch","63ec85ce-eac0-412c-b420-c061e2f8d215",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.39,1.57,NA,112.55,162.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Garrett Hampson strikes out swinging.",0,0,4,66,"top",9,"2023-08-23T22:30:20.544Z","2023-08-23T22:31:14.692Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,86.2,5,0.9,0.3963,7.0198,35.5723,-9.1916,6.0385,11.924,0.1168,2.8223,-8.9902,-139.0113,-5.3546,2.6311,50.0032,5.4039,11.6399,42,2.4,24,2139,149,NA,NA,NA,NA,NA,NA,FALSE,-10,20.4,-8.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
