"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745265,"2024-04-28",1,"2024-04-28T22:36:33.444Z","2024-04-28T22:36:42.113Z",TRUE,"pitch","b339af01-13fd-4fc1-a5db-0e441a87f736",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.39,1.52,NA,105.25,185.12,"fly_ball","medium","7",56.43,92.51,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Mitch Garver flies out to left fielder Lourdes Gurriel Jr.",0,3,2,66,"bottom",9,"2024-04-28T22:35:59.957Z","2024-04-28T22:36:42.113Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,641598,"Mitch Garver","/api/v1/people/641598","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,79.5,9,0.89,0.4347,6.4904,27.7456,-28.6744,0.9766,2.1834,0.3082,1.9874,5.199,-126.3935,-5.0419,-1.9094,50.0045,6.3336,1.567,4.8,7.2,24,2477,71,96.8,41,316,NA,NA,NA,TRUE,-33.6,2.9,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",0,"2024-04-28T22:36:18.239Z","2024-04-28T22:36:21.239Z",TRUE,"pitch","919bf73b-8956-4aaf-890d-6e3a73d073c2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.19,1.3559,NA,129.46,180.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Mitch Garver flies out to left fielder Lourdes Gurriel Jr.",0,3,2,66,"bottom",9,"2024-04-28T22:35:59.957Z","2024-04-28T22:36:42.113Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,641598,"Mitch Garver","/api/v1/people/641598","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.8,4,0.9,0.4364,6.543,23.6013,-33.9306,2.5201,-1.097,-0.3269,2.1571,3.4036,-125.172,-3.725,-2.0281,50.0035,6.422,4.0274,7.2,8.4,24,2576,68,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-2.5,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",1,"2024-04-28T22:35:45.209Z","2024-04-28T22:35:53.584Z",TRUE,"pitch","36e1b8d7-8e6d-4b64-9402-7ee92f671be9",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.23,1.43,NA,91.23,183.56,"ground_ball","medium","1",130.22,181.49,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Ty France grounds out, pitcher Kevin Ginkel to first baseman Christian Walker.",0,3,2,65,"bottom",9,"2024-04-28T22:35:10.086Z","2024-04-28T22:35:53.584Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,664034,"Ty France","/api/v1/people/664034","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.6,6,0.92,0.3956,6.8371,28.8258,-14.6066,-6.4869,9.0365,0.6761,2.0453,9.1606,-138.1083,-8.6437,-1.8308,50.0065,6.184,-12.6177,33.6,3.6,24,2371,218,93,-17,8,NA,NA,NA,TRUE,-15.4,14.8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",0,"2024-04-28T22:35:29.805Z","2024-04-28T22:35:34.833Z",TRUE,"pitch","32644865-702a-439a-8507-043427911b8b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1206,1.4261,NA,105.49,199.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Ty France grounds out, pitcher Kevin Ginkel to first baseman Christian Walker.",0,3,2,65,"bottom",9,"2024-04-28T22:35:10.086Z","2024-04-28T22:35:53.584Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,664034,"Ty France","/api/v1/people/664034","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,86,9,2,0.4038,6.7783,27.0405,-17.7274,-9.2785,7.7366,0.302,1.4627,8.6791,-135.2032,-9.3121,-1.7306,50.0052,6.174,-17.3321,38.4,6,24,2167,218,NA,NA,NA,NA,NA,NA,FALSE,-19.1,12.4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",6,"2024-04-28T22:35:03.225Z","2024-04-28T22:35:06.225Z",TRUE,"pitch","c57e1653-abb4-4b9e-afde-91f50f2c51c7",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.3703,1.5523,NA,112.34,194.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,3,2,64,"bottom",9,"2024-04-28T22:33:52.936Z","2024-04-28T22:35:06.225Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.9,8,0.92,0.394,6.7195,29.6142,-13.0972,-6.8472,9.7344,0.1222,1.6379,7.7561,-138.7663,-9.8973,-1.8129,50.0058,6.1127,-13.4227,38.4,3.6,24,2412,220,NA,NA,NA,NA,NA,NA,TRUE,-14.2,15.8,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",5,"2024-04-28T22:34:48.221Z","2024-04-28T22:34:51.455Z",TRUE,"pitch","f13cd497-6e02-40f8-b6b1-b45aa79becbf",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3356,1.5103,NA,148.06,212.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,3,2,64,"bottom",9,"2024-04-28T22:33:52.936Z","2024-04-28T22:35:06.225Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,81,13,0.9,0.4327,6.5394,22.4983,-33.924,2.503,-1.0789,-0.8149,0.9723,2.1302,-125.9745,-6.531,-1.9927,50.0015,6.2978,4.0736,7.2,8.4,24,2410,76,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-3,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",4,"2024-04-28T22:34:25.920Z","2024-04-28T22:34:29.869Z",TRUE,"pitch","c34299ea-5909-4b79-bc3c-491b6c2b3dc5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.36,1.58,NA,89.64,171.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,3,2,64,"bottom",9,"2024-04-28T22:33:52.936Z","2024-04-28T22:35:06.225Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.4,6,0.91,0.3997,6.7587,29.1133,-14.1728,-7.3415,9.456,0.7179,2.4854,9.2751,-136.8322,-7.6028,-1.7558,50.0016,6.2634,-13.9742,37.2,4.8,24,2282,223,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15.7,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",3,"2024-04-28T22:34:08.954Z","2024-04-28T22:34:13.082Z",TRUE,"pitch","973ee85b-6475-4005-91a3-da8df761c646",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3564,1.5593,NA,132.03,132.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,3,2,64,"bottom",9,"2024-04-28T22:33:52.936Z","2024-04-28T22:35:06.225Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.5,11,0.91,0.398,6.5057,29.6953,-14.2436,-6.9646,9.3397,-0.3942,3.9294,6.7221,-137.4924,-4.1739,-1.9626,50.0032,6.4297,-13.3718,38.4,3.6,24,2390,220,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.2,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",2,"2024-04-28T22:33:55.151Z","2024-04-28T22:33:58.609Z",TRUE,"pitch","7b098657-d3d0-416c-b5d7-1532416ffe8b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3356,1.5593,NA,104.65,177.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,3,2,64,"bottom",9,"2024-04-28T22:33:52.936Z","2024-04-28T22:35:06.225Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.9,6,0.92,0.3988,6.5659,27.3695,-14.0526,-6.54,9.4659,0.3241,2.2842,8.5537,-136.8103,-8.0873,-1.9788,50.0025,6.2214,-12.5207,34.8,3.6,24,2300,215,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15.7,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",0,"2024-04-28T22:32:49.791Z","2024-04-28T22:32:49.821Z",FALSE,"action",NA,NA,"Randal Grichuk remains in the game as the designated hitter.","Defensive Switch",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,545341,"/api/v1/people/545341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","501","64","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,3,2,64,"bottom",9,"2024-04-28T22:33:52.936Z","2024-04-28T22:35:06.225Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,592626,"/api/v1/people/592626",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",1,"2024-04-28T22:32:49.821Z","2024-04-28T22:33:55.151Z",FALSE,"action",NA,NA,"Pitching Change: Kevin Ginkel replaces Ryan Thompson.","Pitching Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656464,"/api/v1/people/656464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"64","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,3,2,64,"bottom",9,"2024-04-28T22:33:52.936Z","2024-04-28T22:35:06.225Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",2,"2024-04-28T22:31:16.592Z","2024-04-28T22:31:22.833Z",TRUE,"pitch","9dc2fa1a-5131-4e5e-97b6-792fef126e40",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.38,1.52,NA,102.22,171.95,"ground_ball","medium","6",104.87,151.58,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Forceout","force_out","Gabriel Moreno grounds into a force out, shortstop Dylan Moore to second baseman Jorge Polanco. Randal Grichuk out at 2nd.",0,3,2,63,"top",9,"2024-04-28T22:30:20.146Z","2024-04-28T22:31:22.833Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",642048,"Tayler Saucedo","/api/v1/people/642048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,79.3,6,2,0.4356,6.6379,24.9278,-29.4033,11.6615,1.7345,0.3877,2.4754,-7.1338,-125.6202,-0.7849,1.746,50.0057,5.1775,18.6816,30,8.4,24,2309,103,86.5,-10,16,NA,NA,NA,TRUE,-33.5,3.2,-19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",1,"2024-04-28T22:30:54.648Z","2024-04-28T22:30:58.004Z",TRUE,"pitch","aa1a2358-cafc-4586-b9f5-4e315c9b89cd",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.38,1.52,NA,92.71,205.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Forceout","force_out","Gabriel Moreno grounds into a force out, shortstop Dylan Moore to second baseman Jorge Polanco. Randal Grichuk out at 2nd.",0,3,2,63,"top",9,"2024-04-28T22:30:20.146Z","2024-04-28T22:31:22.833Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",642048,"Tayler Saucedo","/api/v1/people/642048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,78.5,14,2,0.4399,6.7206,26.2828,-31.0647,12.7815,0.7047,0.6371,1.2242,-7.1536,-124.7625,-3.0725,1.8885,50.0019,5.0454,20.0467,30,9.6,24,2294,109,NA,NA,NA,NA,NA,NA,FALSE,-36.6,0.7,-21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",0,"2024-04-28T22:30:38.194Z","2024-04-28T22:30:41.201Z",TRUE,"pitch","a580f3c2-f9cf-4c79-b322-d201f67237bf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.38,1.5189,NA,137.69,198.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Forceout","force_out","Gabriel Moreno grounds into a force out, shortstop Dylan Moore to second baseman Jorge Polanco. Randal Grichuk out at 2nd.",0,3,2,63,"top",9,"2024-04-28T22:30:20.146Z","2024-04-28T22:31:22.833Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",642048,"Tayler Saucedo","/api/v1/people/642048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.4,7,2,0.4536,6.6767,23.8173,-33.4282,-0.2736,-0.8531,-0.5429,1.4859,-5.9899,-120.8187,-1.8019,2.0051,50,5.1826,-0.4034,2.4,9.6,24,2263,261,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-1.7,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",5,"2024-04-28T22:30:08.949Z","2024-04-28T22:30:13.413Z",TRUE,"pitch","b1312bd2-87da-4e53-a86b-36f7c48248ee",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,3,1,NA,NA,3.15,1.46,NA,108.63,159.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Corbin Carroll strikes out on a foul tip.",0,3,2,62,"top",9,"2024-04-28T22:28:18.839Z","2024-04-28T22:30:13.413Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",642048,"Tayler Saucedo","/api/v1/people/642048","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84,2,2,0.4107,6.6184,27.6285,-28.5756,10.9393,1.9985,0.2195,2.9467,-7.8789,-133.1769,-0.6273,1.7896,50.0047,5.2456,19.7236,32.4,7.2,24,2259,125,NA,NA,NA,NA,NA,NA,TRUE,-28.9,3.7,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,545341,"Randal Grichuk","/api/v1/people/545341",NA,NA,NA,NA,NA,NA
745265,"2024-04-28",4,"2024-04-28T22:29:50.792Z","2024-04-28T22:29:54.128Z",TRUE,"pitch","521d5536-afde-4a9f-b776-a2b466bac9d6",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,1,NA,NA,2.9539,1.3348,NA,186.07,219.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Corbin Carroll strikes out on a foul tip.",0,3,2,62,"top",9,"2024-04-28T22:28:18.839Z","2024-04-28T22:30:13.413Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",642048,"Tayler Saucedo","/api/v1/people/642048","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,78.4,13,2,0.4441,6.6802,23.6638,-29.3458,-0.784,1.8324,-1.8119,0.7322,-8.5507,-123.1558,-4.3853,1.8017,50.0008,5.008,-1.2076,4.8,8.4,24,2304,202,NA,NA,NA,NA,NA,NA,FALSE,-35.5,2.5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
