"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717368,"2023-07-18",1,"2023-07-18T02:46:17.195Z","2023-07-18T02:46:26.039Z",TRUE,"pitch","19ce9b4c-9f84-4e01-8bc2-db66d0f14e41",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.54,1.63,NA,116.49,172.1,"ground_ball","medium","5",96.9,164.37,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Matt Duffy grounds out, third baseman Zach McKinstry to first baseman Spencer Torkelson.",0,3,2,69,"bottom",9,"2023-07-18T02:45:54.597Z","2023-07-18T02:46:26.039Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,622110,"Matt Duffy","/api/v1/people/622110","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.8,79,5,2,0.4384,5.959,24.8325,-33.2208,-1.168,-0.6652,0.0133,2.4695,5.6069,-124.871,-1.4512,-2.108,50.0005,5.788,-1.8474,1.2,8.4,24,2165,58,96.8,-7,21,NA,NA,NA,TRUE,-38.4,-1.3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717368,"2023-07-18",0,"2023-07-18T02:46:01.830Z","2023-07-18T02:46:06.016Z",TRUE,"pitch","99a2cbca-2331-487f-bdbb-e8a3accb7608",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5999,1.6281,NA,157.23,179.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Matt Duffy grounds out, third baseman Zach McKinstry to first baseman Spencer Torkelson.",0,3,2,69,"bottom",9,"2023-07-18T02:45:54.597Z","2023-07-18T02:46:26.039Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,622110,"Matt Duffy","/api/v1/people/622110","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.6,13,0.9,0.3987,5.9645,29.7582,-22.5836,-9.3008,5.0121,-1.0555,2.2099,6.3234,-137.281,-4.8799,-2.1778,50.0025,5.5434,-17.7915,34.8,6,24,2118,224,NA,NA,NA,NA,NA,NA,FALSE,-22.4,8.3,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717368,"2023-07-18",4,"2023-07-18T02:45:25.883Z","2023-07-18T02:45:33.131Z",TRUE,"pitch","b3bcd9e2-38e2-4a54-9f18-c85471632640",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.4982,1.6717,NA,144.62,158.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Drew Waters called out on strikes.",0,3,2,68,"bottom",9,"2023-07-18T02:44:16.558Z","2023-07-18T02:45:33.131Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,671221,"Drew Waters","/api/v1/people/671221","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.3,78.9,1,2,0.4372,6.1433,27.0797,-37.9733,-0.7188,-3.6501,-0.7245,2.9666,4.2024,-125.6032,0.6407,-2.331,50.0053,5.8131,-1.1407,0,9.6,24,2192,52,NA,NA,NA,NA,NA,NA,TRUE,-43.1,-6.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717368,"2023-07-18",3,"2023-07-18T02:45:06.502Z","2023-07-18T02:45:11.288Z",TRUE,"pitch","d84fb56f-f2d2-43e4-a8b0-139dbdd60a58",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5127,1.7152,NA,129.46,212.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Drew Waters called out on strikes.",0,3,2,68,"bottom",9,"2023-07-18T02:44:16.558Z","2023-07-18T02:45:33.131Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,671221,"Drew Waters","/api/v1/people/671221","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.3,79.4,13,2,0.4367,5.9741,26.1982,-33.2015,-1.7583,-0.6495,-0.3269,0.9733,5.6248,-125.5845,-4.5141,-2.3703,50.0008,5.5044,-2.8002,2.4,8.4,24,2293,49,NA,NA,NA,NA,NA,NA,FALSE,-38.8,-2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717368,"2023-07-18",2,"2023-07-18T02:44:50.593Z","2023-07-18T02:44:54.833Z",TRUE,"pitch","d88f47b6-0d7e-4790-b7d0-b3d577f76da1",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.5,1.64,NA,125.91,192.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Drew Waters called out on strikes.",0,3,2,68,"bottom",9,"2023-07-18T02:44:16.558Z","2023-07-18T02:45:33.131Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,671221,"Drew Waters","/api/v1/people/671221","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.5,79.9,8,2,0.4346,6.3235,24.8306,-32.662,-0.6654,-0.3035,-0.2338,1.7303,5.3052,-125.8889,-3.1395,-2.2793,50.003,5.6293,-1.072,0,8.4,24,2289,33,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-1.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717368,"2023-07-18",1,"2023-07-18T02:44:33.733Z","2023-07-18T02:44:38.269Z",TRUE,"pitch","1837f691-b19d-405f-9530-2ceb38414f96",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5127,1.6862,NA,147.71,202.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Drew Waters called out on strikes.",0,3,2,68,"bottom",9,"2023-07-18T02:44:16.558Z","2023-07-18T02:45:33.131Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,671221,"Drew Waters","/api/v1/people/671221","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.7,13,0.9,0.425,6.5157,24.7506,-26.4704,-8.3929,3.383,-0.8057,1.3612,6.8006,-128.5074,-5.4358,-2.3862,50.0014,5.5406,-14.1423,25.2,7.2,24,1517,244,NA,NA,NA,NA,NA,NA,FALSE,-29.6,5.2,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717368,"2023-07-18",0,"2023-07-18T02:44:17.379Z","2023-07-18T02:44:21.014Z",TRUE,"pitch","2b9c9d53-e509-4af4-96d6-74a76c24d334",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.5,1.64,NA,99.43,196.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Drew Waters called out on strikes.",0,3,2,68,"bottom",9,"2023-07-18T02:44:16.558Z","2023-07-18T02:45:33.131Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,671221,"Drew Waters","/api/v1/people/671221","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.5,80.1,9,2,0.4344,6.414,24.0066,-32.0827,-1.7743,0.0549,0.4609,1.5538,7.6554,-125.7918,-3.5981,-2.3829,50.0007,5.5862,-2.8612,2.4,8.4,24,2272,15,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-0.5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717368,"2023-07-18",4,"2023-07-18T02:43:51.081Z","2023-07-18T02:43:55.307Z",TRUE,"pitch","42cbfc1a-0cfc-4de7-8e2a-6ed50723cf4e",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.43,1.64,NA,140.02,197.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,3,2,67,"bottom",9,"2023-07-18T02:43:14.643Z","2023-07-18T02:43:55.307Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,668472,"Nick Pratto","/api/v1/people/668472","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.6,79.7,7,2,0.435,6.064,26.1248,-34.3196,-2.051,-1.3345,-0.6038,1.5316,4.7903,-126.0161,-3.3197,-2.2648,50.0059,5.6449,-3.2929,3.6,8.4,24,2293,36,NA,NA,NA,NA,NA,NA,TRUE,-39.5,-3,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717368,"2023-07-18",3,"2023-07-18T02:43:33.094Z","2023-07-18T02:43:37.919Z",TRUE,"pitch","254260d9-d1a7-4fc4-a845-970538f09e8e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.3384,1.6457,NA,123.97,194.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,3,2,67,"bottom",9,"2023-07-18T02:43:14.643Z","2023-07-18T02:43:55.307Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,668472,"Nick Pratto","/api/v1/people/668472","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.2,79.2,8,2,0.4373,6.2903,26.2832,-33.1623,-2.0811,-0.6194,-0.1829,1.6303,5.9491,-125.4425,-3.2424,-2.3189,50.0058,5.654,-3.3053,3.6,8.4,24,2264,21,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-1.7,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717368,"2023-07-18",2,"2023-07-18T02:43:16.904Z","2023-07-18T02:43:19.994Z",TRUE,"pitch","afcec149-5c84-40c3-9e6a-d14cd6b9d248",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.43,1.64,NA,110.89,197.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,3,2,67,"bottom",9,"2023-07-18T02:43:14.643Z","2023-07-18T02:43:55.307Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,668472,"Nick Pratto","/api/v1/people/668472","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.3,80.4,8,2,0.434,6.2366,22.9351,-33.6054,-0.6283,-0.8823,0.1604,1.5212,6.3341,-125.6789,-3.6328,-2.2997,50.0044,5.6844,-1.0159,0,8.4,24,2278,36,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-2.2,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
