"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717998,"2023-05-28",1,"2023-05-28T04:50:57.524Z","2023-05-28T04:51:02.089Z",TRUE,"pitch","e86dbf0b-aa71-45dd-b8b4-08831bcdb0c6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5101,1.7121,NA,117.17,203.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Garrett Hampson strikes out swinging.",0,4,3,68,"top",8,"2023-05-28T04:50:16.678Z","2023-05-28T04:52:31.833Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,75.8,13,0.91,0.4574,6.8552,24.2967,-26.5318,-10.2423,3.8881,-0.0045,1.3235,2.4433,-119.9883,-6.217,0.2914,50.003,6.3276,-14.8598,27.6,8.4,24,1774,248,NA,NA,NA,NA,NA,NA,FALSE,-34.7,5.8,17.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",0,"2023-05-28T04:50:33.721Z","2023-05-28T04:50:37.208Z",TRUE,"pitch","df7c2e0c-3766-4344-81e6-98a76474ee34",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.37,1.61,NA,102.92,164.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Garrett Hampson strikes out swinging.",0,4,3,68,"top",8,"2023-05-28T04:50:16.678Z","2023-05-28T04:52:31.833Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.2,6,0.89,0.4089,6.4282,29.561,-12.8695,-3.8801,10.6267,0.3693,2.7546,0.9618,-134.0722,-7.459,0.5095,50.0044,6.4955,-7.0491,25.2,3.6,24,2175,201,NA,NA,NA,NA,NA,NA,FALSE,-14.5,17.8,6.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",3,"2023-05-28T04:49:57.382Z","2023-05-28T04:50:02.719Z",TRUE,"pitch","9297c950-03b8-490b-8f9b-0b2e574d46ee",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.22,1.51,NA,96.21,199.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jacob Stallings strikes out swinging.",0,4,3,67,"top",8,"2023-05-28T04:49:14.779Z","2023-05-28T04:50:02.719Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.2,74.9,9,0.91,0.4635,6.606,22.4103,-25.8122,-8.234,4.4959,0.5454,1.4614,3.0006,-118.1523,-5.8527,0.3291,50.0032,6.3413,-11.6469,22.8,8.4,24,1571,218,NA,NA,NA,NA,NA,NA,TRUE,-34.4,7,14.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,621563,"Joey Wendle","/api/v1/people/621563",NA,NA,NA,NA
717998,"2023-05-28",2,"2023-05-28T04:49:36.726Z","2023-05-28T04:49:40.478Z",TRUE,"pitch","07adfb69-9a6c-4864-8f9a-910182304953",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.2912,1.6209,NA,83.33,185.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jacob Stallings strikes out swinging.",0,4,3,67,"top",8,"2023-05-28T04:49:14.779Z","2023-05-28T04:50:02.719Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,75.9,14,0.92,0.4587,6.5605,22.129,-32.9726,1.8115,-0.5562,0.8833,1.9752,1.1066,-119.2506,-3.6705,0.1785,50.0012,6.4972,2.618,4.8,9.6,24,1678,74,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-1.6,-3.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",1,"2023-05-28T04:49:16.921Z","2023-05-28T04:49:20.477Z",TRUE,"pitch","ac373d82-4777-4764-a508-ed3465a81aef",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3574,1.6868,NA,108.42,186.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jacob Stallings strikes out swinging.",0,4,3,67,"top",8,"2023-05-28T04:49:14.779Z","2023-05-28T04:50:02.719Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,76,8,0.92,0.4581,6.4721,21.9217,-31.2829,2.1681,0.6132,0.225,1.9304,-0.296,-119.3452,-4.1604,0.0685,50.0029,6.499,3.1425,6,8.4,24,2151,112,NA,NA,NA,NA,NA,NA,FALSE,-40.1,0.4,-3.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",0,"2023-05-28T04:48:55.885Z","2023-05-28T04:49:16.921Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,607732,"/api/v1/people/607732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jacob Stallings strikes out swinging.",0,4,3,67,"top",8,"2023-05-28T04:49:14.779Z","2023-05-28T04:50:02.719Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",6,"2023-05-28T04:48:25.775Z","2023-05-28T04:48:28.775Z",TRUE,"pitch","8b798e44-8ed1-444c-a33f-56332ab404ff",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,0,NA,NA,3.29,1.56,NA,107.68,221.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Jon Berti strikes out swinging.",0,4,3,66,"top",8,"2023-05-28T04:47:03.303Z","2023-05-28T04:48:28.775Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.7,75,14,0.91,0.4626,6.6834,24.2083,-27.786,-9.6271,3.0897,0.2444,0.63,3.221,-118.7194,-7.2672,0.1152,50.0003,6.2837,-13.6436,24,9.6,24,1579,231,NA,NA,NA,NA,NA,NA,TRUE,-37.3,4,16.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,621563,"Joey Wendle","/api/v1/people/621563",NA,NA,NA,NA
717998,"2023-05-28",5,"2023-05-28T04:48:04.701Z","2023-05-28T04:48:08.691Z",TRUE,"pitch","a3685859-4ea9-4bff-861d-02c38ab1f3e9",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,2.62,1.4334,NA,98.76,172.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Jon Berti strikes out swinging.",0,4,3,66,"top",8,"2023-05-28T04:47:03.303Z","2023-05-28T04:48:28.775Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.1,73.6,3,0.92,0.4703,6.5304,22.5801,-30.0059,-8.9797,1.5769,0.4785,2.4496,3.4897,-116.6161,-2.751,0.1267,50.0024,6.4843,-12.3279,20.4,9.6,24,1450,228,NA,NA,NA,NA,NA,NA,FALSE,-40.2,2.4,15.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",3,"2023-05-28T04:47:26.524Z","2023-05-28T04:47:32.342Z",TRUE,"pitch","4a480c8c-1c06-4448-bd85-68e61ca21cb1",2,"Missed Bunt",NA,NA,NA,NA,FALSE,"M","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"M","Missed Bunt",1,1,0,NA,NA,3.29,1.56,NA,126.04,162.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Jon Berti strikes out swinging.",0,4,3,66,"top",8,"2023-05-28T04:47:03.303Z","2023-05-28T04:48:28.775Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.4,2,0.87,0.4122,6.2294,30.2647,-15.2896,-4.3265,9.4587,-0.2371,2.8076,1.3622,-133.1855,-6.4176,-0.195,50.0045,6.3663,-7.7251,24,3.6,24,2215,210,NA,NA,NA,NA,NA,NA,FALSE,-16.9,15.8,7.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",2,"2023-05-28T04:47:05.240Z","2023-05-28T04:47:09.915Z",TRUE,"pitch","e6b491c8-e14d-45a8-a3b9-b5227175db3b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.6962,1.3321,NA,71.89,191.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Jon Berti strikes out swinging.",0,4,3,66,"top",8,"2023-05-28T04:47:03.303Z","2023-05-28T04:48:28.775Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.3,75.3,14,0.92,0.4623,6.3036,22.3594,-33.186,2.2542,-0.7083,1.1835,1.7654,2.5596,-118.4321,-3.7389,-0.2037,50.0059,6.3961,3.2059,6,9.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-1.9,-4.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",0,"2023-05-28T04:44:11.759Z","2023-05-28T04:44:42.853Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Jon Berti strikes out swinging.",0,4,3,66,"top",8,"2023-05-28T04:47:03.303Z","2023-05-28T04:48:28.775Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",1,"2023-05-28T04:44:42.853Z","2023-05-28T04:47:05.240Z",FALSE,"action",NA,NA,"Pitching Change: Chris Devenski replaces Chase Silseth.","Pitching Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,606965,"/api/v1/people/606965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Strikeout","strikeout","Jon Berti strikes out swinging.",0,4,3,66,"top",8,"2023-05-28T04:47:03.303Z","2023-05-28T04:48:28.775Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",4,"2023-05-28T04:47:46.375Z","2023-05-28T04:48:04.701Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 2B",NA,NA,NA,NA,FALSE,"2",NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"4a480c8c-1c06-4448-bd85-68e61ca21cb1",NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Jon Berti strikes out swinging.",0,4,3,66,"top",8,"2023-05-28T04:47:03.303Z","2023-05-28T04:48:28.775Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",8,"2023-05-28T04:44:01.019Z","2023-05-28T04:44:06.905Z",TRUE,"pitch","7e62c3d5-bc77-4f85-951f-a96c3ca4dbe6",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.4083,1.6107,NA,153.8,152.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Joey Wendle walks.",0,4,3,65,"top",8,"2023-05-28T04:41:53.911Z","2023-05-28T04:44:06.905Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621563,"Joey Wendle","/api/v1/people/621563","L","Left",681217,"Chase Silseth","/api/v1/people/681217","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.3,82.3,11,2,0.4174,5.8949,29.3462,-22.1837,1.4823,5.738,-0.9655,3.2105,2.0036,-131.4926,-2.4862,-1.9316,50.0028,5.8241,2.581,7.2,4.8,24,1699,210,NA,NA,NA,NA,NA,NA,FALSE,-23.6,10.1,-3.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,621563,"Joey Wendle","/api/v1/people/621563",NA,NA,NA,NA
717998,"2023-05-28",7,"2023-05-28T04:43:41.948Z","2023-05-28T04:43:48.825Z",TRUE,"pitch","19242ebf-bc83-4ed6-bf0e-a41f873bf5a6",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.4185,1.6209,NA,82.37,190.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Joey Wendle walks.",0,4,3,65,"top",8,"2023-05-28T04:41:53.911Z","2023-05-28T04:44:06.905Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621563,"Joey Wendle","/api/v1/people/621563","L","Left",681217,"Chase Silseth","/api/v1/people/681217","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91,83.3,14,2,0.4144,6.213,29.1897,-22.2144,0.2283,5.6319,0.9085,1.7921,6.2977,-132.3553,-6.1136,-1.5349,50.0023,5.767,0.4019,3.6,6,24,1246,153,NA,NA,NA,NA,NA,NA,FALSE,-24.1,9,-1.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",4,"2023-05-28T04:42:55.138Z","2023-05-28T04:42:58.595Z",TRUE,"pitch","765b04a0-15eb-4360-96a2-d9baf0ef13e3",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.4337,1.6107,NA,108.46,163.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Joey Wendle walks.",0,4,3,65,"top",8,"2023-05-28T04:41:53.911Z","2023-05-28T04:44:06.905Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621563,"Joey Wendle","/api/v1/people/621563","L","Left",681217,"Chase Silseth","/api/v1/people/681217","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.1,84.2,5,0.71,0.4088,6.0941,29.3712,-17.5598,-0.9024,8.0425,0.2239,2.7915,5.2752,-134.0518,-4.624,-1.6534,50.0037,5.795,-1.6405,1.2,3.6,24,2826,251,NA,NA,NA,NA,NA,NA,FALSE,-18.5,13.8,0.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",3,"2023-05-28T04:42:37.044Z","2023-05-28T04:42:40.816Z",TRUE,"pitch","ff861ce0-261f-4c19-8d62-daa12fbf7ff3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.4337,1.6361,NA,147.42,140.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Joey Wendle walks.",0,4,3,65,"top",8,"2023-05-28T04:41:53.911Z","2023-05-28T04:44:06.905Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621563,"Joey Wendle","/api/v1/people/621563","L","Left",681217,"Chase Silseth","/api/v1/people/681217","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.2,82.9,11,2,0.4137,5.8996,30.1219,-17.5984,-3.9688,8.2233,-0.7981,3.6379,3.7257,-132.7305,-2.583,-1.7087,50.0053,5.9148,-7.0369,19.2,4.8,24,1652,159,NA,NA,NA,NA,NA,NA,FALSE,-18.6,14.5,6.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
