"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716827,"2023-08-27",4,"2023-08-27T19:54:29.775Z","2023-08-27T19:54:38.887Z",TRUE,"pitch","a5ee3516-905e-4808-a63d-1d5714eff220",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.319,1.513,NA,120.52,180.38,"ground_ball","medium","5",106.59,162.09,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Jacob Young grounds into a double play, third baseman Jake Burger to second baseman Luis Arraez to first baseman Yuli Gurriel. Ildemaro Vargas out at 2nd. Jacob Young out at 1st.",0,1,2,67,"top",9,"2023-08-27T19:52:55.119Z","2023-08-27T19:54:38.887Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,696285,"Jacob Young","/api/v1/people/696285","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,82.7,5,0.9,0.419,6.4034,26.3266,-31.7949,-3.0416,0.2215,-0.0923,2.1628,-5.1615,-130.4959,-1.0012,2.3032,50.0048,4.9372,-5.269,10.8,7.2,24,2716,237,94.5,-16,9,NA,NA,NA,TRUE,-33.5,0.4,6.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716827,"2023-08-27",3,"2023-08-27T19:54:08.624Z","2023-08-27T19:54:12.846Z",TRUE,"pitch","31351bec-50eb-4d16-a631-4b69dc0c150a",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.319,1.513,NA,147.16,206.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Jacob Young grounds into a double play, third baseman Jake Burger to second baseman Luis Arraez to first baseman Yuli Gurriel. Ildemaro Vargas out at 2nd. Jacob Young out at 1st.",0,1,2,67,"top",9,"2023-08-27T19:52:55.119Z","2023-08-27T19:54:38.887Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,696285,"Jacob Young","/api/v1/people/696285","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82,13,0.9,0.4227,6.4299,27.539,-30.8498,-2.2186,0.7792,-0.7911,1.1915,-7.3105,-129.652,-3.3031,2.3553,50.0039,4.8408,-3.7688,9.6,7.2,24,2654,242,NA,NA,NA,NA,NA,NA,FALSE,-33.6,0.8,5.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716827,"2023-08-27",2,"2023-08-27T19:53:45.074Z","2023-08-27T19:53:49.635Z",TRUE,"pitch","7515e641-8966-4697-a862-4795b81290f6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3296,1.4248,NA,132.24,211.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Jacob Young grounds into a double play, third baseman Jake Burger to second baseman Luis Arraez to first baseman Yuli Gurriel. Ildemaro Vargas out at 2nd. Jacob Young out at 1st.",0,1,2,67,"top",9,"2023-08-27T19:52:55.119Z","2023-08-27T19:54:38.887Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,696285,"Jacob Young","/api/v1/people/696285","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.6,13,0.9,0.3881,6.5397,34.4585,-13.1868,5.0194,9.4256,-0.3999,0.9968,-8.895,-141.5326,-8.09,2.1417,50.0014,4.7503,10.1102,27.6,3.6,24,2583,137,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.4,-7.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716827,"2023-08-27",1,"2023-08-27T19:53:24.962Z","2023-08-27T19:53:30.594Z",TRUE,"pitch","a0980b7b-a539-482a-bc92-13a97e7c5f0c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3498,1.4248,NA,158.9,212.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Jacob Young grounds into a double play, third baseman Jake Burger to second baseman Luis Arraez to first baseman Yuli Gurriel. Ildemaro Vargas out at 2nd. Jacob Young out at 1st.",0,1,2,67,"top",9,"2023-08-27T19:52:55.119Z","2023-08-27T19:54:38.887Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,696285,"Jacob Young","/api/v1/people/696285","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.7,13,0.9,0.3887,6.4238,33.0181,-12.9392,4.6746,9.5704,-1.0991,0.9731,-10.3895,-141.0787,-8.3068,2.0289,50.0013,4.7956,9.3946,25.2,3.6,24,2611,142,NA,NA,NA,NA,NA,NA,FALSE,-13.6,15.7,-6.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716827,"2023-08-27",0,"2023-08-27T19:53:08.565Z","2023-08-27T19:53:13.162Z",TRUE,"pitch","b0089bbd-1d01-49c5-9873-7a4315334db8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.37,1.4865,NA,128.27,161.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Jacob Young grounds into a double play, third baseman Jake Burger to second baseman Luis Arraez to first baseman Yuli Gurriel. Ildemaro Vargas out at 2nd. Jacob Young out at 1st.",0,1,2,67,"top",9,"2023-08-27T19:52:55.119Z","2023-08-27T19:54:38.887Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,696285,"Jacob Young","/api/v1/people/696285","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,81.6,1,0.9,0.4229,6.4194,27.2776,-32.8876,-1.9844,-0.4238,-0.2957,2.8512,-6.2623,-129.558,0.8628,2.4112,50.0008,5.0291,-3.3681,8.4,8.4,24,2744,245,NA,NA,NA,NA,NA,NA,FALSE,-34.8,-0.4,5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716827,"2023-08-27",3,"2023-08-27T19:52:21.614Z","2023-08-27T19:52:31.349Z",TRUE,"pitch","17371f14-b6b6-4595-9a57-75529f468942",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,1,NA,NA,3.31,1.5,NA,139.5,163.2,"line_drive","medium","7",61.19,95.93,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Ildemaro Vargas singles on a line drive to left fielder Bryan De La Cruz. Keibert Ruiz to 2nd.",0,1,2,66,"top",9,"2023-08-27T19:51:07.943Z","2023-08-27T19:52:31.349Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88,1,0.89,0.39,6.3389,33.6209,-14.1084,2.4075,9.0561,-0.5904,2.7993,-8.5006,-140.7478,-3.666,2.1637,50.0035,5.0397,4.8036,10.8,3.6,24,2477,140,87.8,18,239,NA,NA,NA,FALSE,-13.6,15.7,-2.5,NA,NA,NA,NA,NA,FALSE,TRUE,545121,"Ildemaro Vargas","/api/v1/people/545121",660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA
716827,"2023-08-27",2,"2023-08-27T19:52:03.386Z","2023-08-27T19:52:07.688Z",TRUE,"pitch","34e095c4-1a3e-4254-92c5-b6f76b779660",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.3498,1.5482,NA,99.87,184.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Ildemaro Vargas singles on a line drive to left fielder Bryan De La Cruz. Keibert Ruiz to 2nd.",0,1,2,66,"top",9,"2023-08-27T19:51:07.943Z","2023-08-27T19:52:31.349Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,82,9,0.9,0.4212,6.3922,27.4837,-32.5798,-3.0733,-0.2359,0.4495,2.0132,-4.4074,-130.0766,-1.0574,2.5656,50.0035,4.8969,-5.2621,10.8,8.4,24,2603,241,NA,NA,NA,NA,NA,NA,FALSE,-34.7,-0.5,6.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716827,"2023-08-27",1,"2023-08-27T19:51:41.560Z","2023-08-27T19:51:47.660Z",TRUE,"pitch","35cbbbbd-32a4-4e1b-98e5-31cd97aa278b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4104,1.5276,NA,162.67,209.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Ildemaro Vargas singles on a line drive to left fielder Bryan De La Cruz. Keibert Ruiz to 2nd.",0,1,2,66,"top",9,"2023-08-27T19:51:07.943Z","2023-08-27T19:52:31.349Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.9,82.7,13,0.88,0.4193,6.401,27.8148,-30.1738,-2.6284,1.1578,-1.1981,1.0846,-8.498,-130.6957,-3.6442,2.4384,50.003,4.7657,-4.5416,10.8,7.2,24,2667,239,NA,NA,NA,NA,NA,NA,FALSE,-32.4,1.4,6.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716827,"2023-08-27",0,"2023-08-27T19:51:19.706Z","2023-08-27T19:51:26.118Z",TRUE,"pitch","3b6b6bd7-a4c5-4174-9cd9-e5ea99ae60c5",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.3498,1.5276,NA,141.85,217.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Ildemaro Vargas singles on a line drive to left fielder Bryan De La Cruz. Keibert Ruiz to 2nd.",0,1,2,66,"top",9,"2023-08-27T19:51:07.943Z","2023-08-27T19:52:31.349Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.3,82.9,13,0.9,0.418,6.4748,29.0777,-33.8481,-4.0281,-0.9622,-0.6519,0.8022,-6.564,-131.2883,-3.965,2.4088,50.0031,4.8647,-6.9976,13.2,8.4,24,2788,240,NA,NA,NA,NA,NA,NA,FALSE,-36.1,-2.4,8.8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716827,"2023-08-27",4,"2023-08-27T19:50:41.084Z","2023-08-27T19:50:51.868Z",TRUE,"pitch","b356ec39-0d79-4486-afca-699035a77af9",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.45,1.6,NA,139.4,195.54,"ground_ball","medium","7",67.5,107.66,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Keibert Ruiz singles on a ground ball to left fielder Bryan De La Cruz.",0,1,2,65,"top",9,"2023-08-27T19:49:48.792Z","2023-08-27T19:50:51.868Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,660688,"Keibert Ruiz","/api/v1/people/660688","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.2,83.6,7,0.9,0.4158,6.4096,25.8455,-33.0901,-3.6714,-0.5202,-0.5876,1.6014,-6.3873,-131.3412,-2.3529,2.3456,50.0026,4.9513,-6.4624,13.2,8.4,24,2612,274,90.8,3,72,NA,NA,NA,FALSE,-34.6,-1.2,7.9,NA,NA,NA,NA,NA,FALSE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
