"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745192,"2024-04-21",1,"2024-04-21T20:50:20.075Z","2024-04-21T20:50:27.003Z",TRUE,"pitch","2eb69df1-b0f2-45b5-a59d-0f6d4a79a642",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.31,1.57,NA,125.86,199.25,"ground_ball","medium","3",154.82,170.73,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Brendan Donovan grounds out to first baseman Owen Miller.",0,2,0,70,"bottom",9,"2024-04-21T20:49:55.077Z","2024-04-21T20:50:27.003Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.8,83.7,8,2,0.4144,6.1543,26.819,-30.6833,-10.127,0.8431,-0.2325,1.4641,8.451,-131.9424,-4.8099,-2.1538,50.0036,5.5592,-17.9414,27.6,8.4,24,2116,235,83.4,-1,28,NA,NA,NA,TRUE,-32.4,0.7,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745192,"2024-04-21",0,"2024-04-21T20:50:06.601Z","2024-04-21T20:50:10.666Z",TRUE,"pitch","e6af696d-e780-4a04-9875-89f41905e1c1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1314,1.6655,NA,98.37,183.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Brendan Donovan grounds out to first baseman Owen Miller.",0,2,0,70,"bottom",9,"2024-04-21T20:49:55.077Z","2024-04-21T20:50:27.003Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.8,9,2,0.4475,6.1145,21.9306,-29.9488,4.7627,1.4643,0.4888,2.0521,5.3331,-121.9788,-2.4256,-2.3373,50.0039,5.6183,7.2421,14.4,8.4,24,2631,62,NA,NA,NA,NA,NA,NA,FALSE,-36.2,2.4,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745192,"2024-04-21",2,"2024-04-21T20:49:34.636Z","2024-04-21T20:49:42.605Z",TRUE,"pitch","3c0223fa-5ac9-47f7-8eb6-562f91e5532e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.32,1.51,NA,133.77,167.46,"ground_ball","medium","5",99.49,170.73,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Iván Herrera grounds out, third baseman Joey Ortiz to first baseman Owen Miller.",0,2,0,69,"bottom",9,"2024-04-21T20:49:19.301Z","2024-04-21T20:49:42.605Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,671056,"Iván Herrera","/api/v1/people/671056","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.8,4,2,0.3976,6.2033,29.2458,-22.8647,-10.3268,4.8395,-0.44,2.6413,8.1715,-137.5137,-3.6647,-2.102,50.0022,5.5343,-19.8634,37.2,6,24,2252,212,92.7,-31,5,NA,NA,NA,TRUE,-22.3,8.2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745192,"2024-04-21",1,"2024-04-21T20:49:21.609Z","2024-04-21T20:49:25.581Z",TRUE,"pitch","28e50325-a195-40f8-85ad-970b02caee21",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2283,1.499,NA,78.75,182.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Iván Herrera grounds out, third baseman Joey Ortiz to first baseman Owen Miller.",0,2,0,69,"bottom",9,"2024-04-21T20:49:19.301Z","2024-04-21T20:49:42.605Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,671056,"Iván Herrera","/api/v1/people/671056","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77.4,14,2,0.4498,6.1982,22.9721,-30.8624,4.7765,0.8744,1.0035,2.0782,6.4116,-121.5997,-2.2537,-2.2841,50.0045,5.6844,7.1805,14.4,8.4,24,2494,49,NA,NA,NA,NA,NA,NA,FALSE,-37.8,1.3,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745192,"2024-04-21",0,"2024-04-21T20:48:55.392Z","2024-04-21T20:49:21.609Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Iván Herrera replaces Michael Siani.","Offensive Substitution",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,671056,"/api/v1/people/671056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","69","atBat","Groundout","field_out","Iván Herrera grounds out, third baseman Joey Ortiz to first baseman Owen Miller.",0,2,0,69,"bottom",9,"2024-04-21T20:49:19.301Z","2024-04-21T20:49:42.605Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,671056,"Iván Herrera","/api/v1/people/671056","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,672279,"/api/v1/people/672279",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745192,"2024-04-21",5,"2024-04-21T20:48:44.680Z","2024-04-21T20:48:48.174Z",TRUE,"pitch","0ad9e527-dc35-4634-bf94-26a55379329d",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.49,1.63,NA,132.61,175.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,2,0,68,"bottom",9,"2024-04-21T20:47:37.601Z","2024-04-21T20:48:48.174Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.6,4,2,0.3971,6.1765,31.6049,-12.3519,-6.7103,10.2938,-0.4095,2.3423,7.2896,-138.1033,-5.9911,-2.2151,50.0052,5.3754,-12.9254,39.6,3.6,24,2338,217,NA,NA,NA,NA,NA,NA,TRUE,-13,17.5,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745192,"2024-04-21",4,"2024-04-21T20:48:27.180Z","2024-04-21T20:48:30.676Z",TRUE,"pitch","3d83a93b-247c-46c7-b09a-26d031097077",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.269,1.6575,NA,124.37,128.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,2,0,68,"bottom",9,"2024-04-21T20:47:37.601Z","2024-04-21T20:48:48.174Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.8,11,2,0.4014,6.044,28.7503,-13.685,-8.137,9.7952,-0.1935,4.0664,8.3403,-136.243,-1.4355,-2.231,50.006,5.5417,-15.365,44.4,3.6,24,2438,215,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.6,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745192,"2024-04-21",3,"2024-04-21T20:48:07.227Z","2024-04-21T20:48:10.658Z",TRUE,"pitch","5d7b7150-2ee4-49bc-b396-785d56810910",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.49,1.63,NA,103.12,172.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,2,0,68,"bottom",9,"2024-04-21T20:47:37.601Z","2024-04-21T20:48:48.174Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.7,6,2,0.399,6.167,27.4706,-13.2127,-7.1473,9.9101,0.3642,2.4564,9.4488,-136.7955,-5.818,-2.1907,50.0042,5.501,-13.6775,39.6,3.6,24,2408,216,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745192,"2024-04-21",2,"2024-04-21T20:47:52.542Z","2024-04-21T20:47:55.921Z",TRUE,"pitch","fd64f431-aec8-4100-a266-7d569d6badf4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.49,1.63,NA,102.64,197.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,2,0,68,"bottom",9,"2024-04-21T20:47:37.601Z","2024-04-21T20:48:48.174Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,81.9,9,2,0.424,6.1374,24.7808,-27.0729,-11.0636,3.0091,0.3768,1.5319,10.4306,-128.7993,-5.2169,-2.2727,50.0002,5.6568,-18.7323,31.2,8.4,24,1819,238,NA,NA,NA,NA,NA,NA,FALSE,-30.1,4.6,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745192,"2024-04-21",1,"2024-04-21T20:47:39.939Z","2024-04-21T20:47:43.596Z",TRUE,"pitch","d2fd719d-8723-4627-9f45-eaf135dfb8c9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5795,1.6671,NA,136.67,153.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,2,0,68,"bottom",9,"2024-04-21T20:47:37.601Z","2024-04-21T20:48:48.174Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,76.4,1,2,0.4557,5.9227,20.5189,-32.8518,4.5496,-0.4591,-0.516,3.1714,3.5294,-119.6494,0.4136,-2.5952,50.0047,5.9123,6.675,12,9.6,24,2437,53,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-0.5,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
