"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717180,"2023-08-02",5,"2023-08-02T03:33:17.270Z","2023-08-02T03:33:35.524Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,624424,"/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Michael Conforto walks.",0,3,4,52,"bottom",7,"2023-08-02T03:31:47.344Z","2023-08-02T03:33:39.301Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",4,"2023-08-02T03:31:18.428Z","2023-08-02T03:31:44.474Z",TRUE,"pitch","0448eb61-c3f6-421d-97ab-eb495567e8ca",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,1,NA,NA,3.26,1.58,NA,109.75,182.27,"line_drive","medium","9",222.27,75.01,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Home Run","home_run","LaMonte Wade Jr. homers (10) on a line drive to right field.",1,3,4,51,"bottom",7,"2023-08-02T03:29:54.006Z","2023-08-02T03:31:44.474Z",TRUE,TRUE,FALSE,FALSE,65,3,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.7,8,0.9,0.3901,6.9155,29.4521,-27.1929,-11.3352,2.4907,0.1902,2.0928,10.5317,-140.001,-3.6611,-2.1344,50.004,5.1828,-22.6676,36,7.2,24,2216,231,108.8,21,386,NA,NA,NA,FALSE,-25.4,4,18.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",3,"2023-08-02T03:31:04.098Z","2023-08-02T03:31:07.101Z",TRUE,"pitch","148d9721-2864-4975-8b49-c9661ce0bcd5",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.0723,1.5159,NA,115.8,173.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Home Run","home_run","LaMonte Wade Jr. homers (10) on a line drive to right field.",1,3,4,51,"bottom",7,"2023-08-02T03:29:54.006Z","2023-08-02T03:31:44.474Z",TRUE,TRUE,FALSE,FALSE,65,3,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,88.9,5,0.9,0.3877,6.9101,31.7292,-27.7647,-11.7728,2.1817,0.0315,2.4005,10.374,-141.2143,-2.5411,-2.1576,50.0036,5.0954,-23.8117,37.2,7.2,24,2265,238,NA,NA,NA,NA,NA,NA,FALSE,-25.4,3.6,19.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",2,"2023-08-02T03:30:49.211Z","2023-08-02T03:30:52.875Z",TRUE,"pitch","1a7ca11a-e378-4fa1-999d-7de6e739f4cb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.2214,1.5735,NA,113.11,196.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Home Run","home_run","LaMonte Wade Jr. homers (10) on a line drive to right field.",1,3,4,51,"bottom",7,"2023-08-02T03:29:54.006Z","2023-08-02T03:31:44.474Z",TRUE,TRUE,FALSE,FALSE,65,3,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.4,83.7,8,0.9,0.4151,7.0633,25.2659,-30.6825,-9.7805,0.8416,0.1021,1.5725,9.5125,-131.4435,-3.2602,-2.2759,50.0018,5.0833,-17.2841,26.4,8.4,24,1719,247,NA,NA,NA,NA,NA,NA,FALSE,-32.2,1.1,15.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",1,"2023-08-02T03:30:35.096Z","2023-08-02T03:30:39.009Z",TRUE,"pitch","c8025dd0-350a-4913-8e9e-29e110b85adb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1027,1.4859,NA,159.96,176.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Home Run","home_run","LaMonte Wade Jr. homers (10) on a line drive to right field.",1,3,4,51,"bottom",7,"2023-08-02T03:29:54.006Z","2023-08-02T03:31:44.474Z",TRUE,TRUE,FALSE,FALSE,65,3,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,83.2,13,0.89,0.4165,6.7828,24.8106,-27.1917,-9.243,2.8388,-1.1272,2.2899,6.2415,-130.9526,-2.1887,-2.3275,50.0029,5.1484,-16.2295,28.8,7.2,24,1617,256,NA,NA,NA,NA,NA,NA,FALSE,-28.6,4.9,15.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",0,"2023-08-02T03:30:14.805Z","2023-08-02T03:30:18.427Z",TRUE,"pitch","d8e71225-30fc-4a5c-a4e0-b66280130685",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0114,1.5159,NA,262.68,131.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Home Run","home_run","LaMonte Wade Jr. homers (10) on a line drive to right field.",1,3,4,51,"bottom",7,"2023-08-02T03:29:54.006Z","2023-08-02T03:31:44.474Z",TRUE,TRUE,FALSE,FALSE,65,3,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,75.8,11,0.91,0.4574,6.2087,19.3159,-28.1075,6.8289,2.7904,-3.8218,3.956,-4.2098,-119.0099,2.8209,-2.9318,50.0042,5.275,9.9578,18,8.4,24,2752,82,NA,NA,NA,NA,NA,NA,FALSE,-34.4,5.9,-11.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",7,"2023-08-02T03:29:47.636Z","2023-08-02T03:29:51.714Z",TRUE,"pitch","7f1794ab-be34-44f1-acb2-5bbb7c2d7cd9",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.57,1.69,NA,191.65,173.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,3,3,50,"bottom",7,"2023-08-02T03:28:11.881Z","2023-08-02T03:29:51.714Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,89,13,0.9,0.3874,6.5106,32.581,-34.0071,-10.9681,-0.9055,-1.9585,2.4085,5.112,-141.4559,-1.3189,-2.3651,50.003,5.0631,-22.2041,31.2,8.4,24,2172,242,NA,NA,NA,NA,NA,NA,TRUE,-30.7,-1.7,18.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",5,"2023-08-02T03:29:18.488Z","2023-08-02T03:29:21.810Z",TRUE,"pitch","2cd74cf6-0242-455f-9557-013c017d8729",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.57,1.69,NA,131.34,156.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,3,3,50,"bottom",7,"2023-08-02T03:28:11.881Z","2023-08-02T03:29:51.714Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,88.8,1,0.9,0.3877,6.5482,32.0814,-31.3605,-9.5691,0.3993,-0.3761,3.0361,8.3293,-141.2736,-0.1971,-2.1189,50.0009,5.122,-19.3474,28.8,7.2,24,2218,244,NA,NA,NA,NA,NA,NA,FALSE,-28.1,0.8,15.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",4,"2023-08-02T03:29:01.589Z","2023-08-02T03:29:05.455Z",TRUE,"pitch","cf1cb92f-3e27-41ff-9a82-bb6c7e7963e3",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.4731,1.686,NA,145.88,152.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,3,3,50,"bottom",7,"2023-08-02T03:28:11.881Z","2023-08-02T03:29:51.714Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,88.1,1,0.9,0.3889,6.579,34.9369,-31.8829,-10.9667,0.1472,-0.7575,3.1965,7.8386,-141.3178,0.4195,-2.1553,50.0056,5.1093,-21.9832,32.4,7.2,24,2243,245,NA,NA,NA,NA,NA,NA,FALSE,-28.7,0.6,18.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",3,"2023-08-02T03:28:44.091Z","2023-08-02T03:28:47.497Z",TRUE,"pitch","216ad7a5-a1ab-4d16-8cb8-17dd7dfc5b85",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.5037,1.6258,NA,69.99,191.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,3,3,50,"bottom",7,"2023-08-02T03:28:11.881Z","2023-08-02T03:29:51.714Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.6,14,0.9,0.3893,6.4901,32.1765,-27.6489,-12.7271,2.2584,1.2334,1.7608,13.3371,-140.753,-4.1714,-1.9146,50.0034,5.0539,-25.5178,38.4,7.2,24,2155,245,NA,NA,NA,NA,NA,NA,FALSE,-25.9,3.4,20.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",2,"2023-08-02T03:28:28.356Z","2023-08-02T03:28:32.125Z",TRUE,"pitch","1b5e5962-4c80-4595-8049-e5817de0e004",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4731,1.6258,NA,83.85,178.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,3,3,50,"bottom",7,"2023-08-02T03:28:11.881Z","2023-08-02T03:29:51.714Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.6,14,0.9,0.3905,6.6312,29.8333,-30.4024,-10.0296,0.8927,0.8697,2.2232,11.463,-139.9402,-2.5176,-1.9651,50.0069,5.1141,-20.0147,30,7.2,24,2181,245,NA,NA,NA,NA,NA,NA,FALSE,-28.2,1.3,16,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",1,"2023-08-02T03:28:14.219Z","2023-08-02T03:28:17.436Z",TRUE,"pitch","aa58420e-7f65-4573-aa94-e97937e51ae9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.531,1.6834,NA,86.12,161.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,3,3,50,"bottom",7,"2023-08-02T03:28:11.881Z","2023-08-02T03:29:51.714Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,89.3,6,0.9,0.3878,6.6352,28.4481,-31.4856,-9.7976,0.3381,0.81,2.8764,11.1531,-140.6179,-0.7051,-1.9132,50.0004,5.1525,-19.8442,28.8,7.2,24,2029,252,NA,NA,NA,NA,NA,NA,FALSE,-28.3,0.7,15.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",0,"2023-08-02T03:26:40.808Z","2023-08-02T03:28:14.219Z",FALSE,"action",NA,NA,"Pitching Change: Miguel Castro replaces Zac Gallen.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,612434,"/api/v1/people/612434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"50","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,3,3,50,"bottom",7,"2023-08-02T03:28:11.881Z","2023-08-02T03:29:51.714Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",6,"2023-08-02T03:29:31.334Z","2023-08-02T03:29:47.636Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,572041,"/api/v1/people/572041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,3,3,50,"bottom",7,"2023-08-02T03:28:11.881Z","2023-08-02T03:29:51.714Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",0,"2023-08-02T03:24:21.576Z","2023-08-02T03:24:31.146Z",TRUE,"pitch","1d850e73-dc12-4c6a-ae4b-57c3a3120368",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.43,1.65,NA,117.35,185.2,"fly_ball","medium","7",49.7,103.73,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Jake McCarthy flies out to left fielder AJ Pollock.",0,3,3,49,"top",7,"2023-08-02T03:24:04.758Z","2023-08-02T03:24:31.146Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,88.3,8,0.9,0.3921,5.7803,29.6588,-28.757,-8.6898,1.7243,-0.0093,1.9846,11.5516,-139.3839,-4.0824,-3.0673,50.0016,5.3547,-17.1959,26.4,7.2,24,2170,267,91.8,39,303,NA,NA,NA,TRUE,-27.2,2.5,13.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",1,"2023-08-02T03:23:49.246Z","2023-08-02T03:23:58.506Z",TRUE,"pitch","24436abf-a789-43b9-a0f4-21a1309171cc",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.54,1.67,NA,163.56,158.51,"popup","medium","6",108.94,133.86,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Pop Out","field_out","Lourdes Gurriel Jr. pops out to shortstop Brandon Crawford.",0,3,3,48,"top",7,"2023-08-02T03:23:18.422Z","2023-08-02T03:23:58.506Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,88.7,11,0.9,0.3909,5.7855,27.0901,-27.8988,-7.7295,2.1432,-1.2215,2.9729,8.1914,-139.3552,-1.7998,-3.1747,50.0043,5.4445,-15.4237,26.4,6,24,2192,246,80.5,63,166,NA,NA,NA,TRUE,-25.8,3.7,12.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",0,"2023-08-02T03:23:33.234Z","2023-08-02T03:23:36.662Z",TRUE,"pitch","16d800fd-f86f-4f66-965d-b8ec34f4686c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5655,1.6058,NA,117.6,171.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Pop Out","field_out","Lourdes Gurriel Jr. pops out to shortstop Brandon Crawford.",0,3,3,48,"top",7,"2023-08-02T03:23:18.422Z","2023-08-02T03:23:58.506Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,89,5,0.91,0.3901,6.107,27.4734,-28.2771,-9.1942,1.9449,-0.0159,2.502,11.8252,-139.6781,-2.7235,-3.0832,50.0012,5.3227,-18.4115,28.8,7.2,24,2136,249,NA,NA,NA,NA,NA,NA,FALSE,-26.2,3.2,14.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
