"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718336,"2023-05-02",5,"2023-05-03T02:45:57.616Z","2023-05-03T02:46:07.626Z",TRUE,"pitch","c56fda28-7c76-4e67-8b83-c19158ee2883",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.6,1.68,NA,136.77,194.6,"popup","medium","5",75.26,157.3,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Pop Out","field_out","Vinnie Pasquantino pops out to third baseman Gunnar Henderson in foul territory.",0,11,7,86,"bottom",9,"2023-05-03T02:44:05.744Z","2023-05-03T02:46:07.626Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.5,82.8,7,0.91,0.4169,6.0761,28.8733,-29.5736,-10.9981,1.4836,-0.5185,1.6362,7.4958,-131.5811,-4.2336,-1.9807,50.0002,5.4665,-19.2117,30,8.4,24,1801,266,79.1,64,166,NA,NA,NA,TRUE,-31.6,1.9,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718336,"2023-05-02",4,"2023-05-03T02:45:32.166Z","2023-05-03T02:45:37.671Z",TRUE,"pitch","5f90964f-482a-4b4a-9ad6-1f8b8de76846",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.6,1.68,NA,141.38,206.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Pop Out","field_out","Vinnie Pasquantino pops out to third baseman Gunnar Henderson in foul territory.",0,11,7,86,"bottom",9,"2023-05-03T02:44:05.744Z","2023-05-03T02:46:07.626Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,82.4,13,0.91,0.4192,6.1105,28.9226,-32.6516,-11.3643,-0.2788,-0.6395,1.2058,7.6264,-130.9218,-4.2986,-2.1211,50.0014,5.3263,-19.6284,28.8,8.4,24,1802,271,NA,NA,NA,NA,NA,NA,FALSE,-35.2,-1.3,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718336,"2023-05-02",3,"2023-05-03T02:45:06.371Z","2023-05-03T02:45:10.793Z",TRUE,"pitch","71b09760-200d-409e-b261-efe9036994ac",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.6,1.68,NA,113.1,174.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Pop Out","field_out","Vinnie Pasquantino pops out to third baseman Gunnar Henderson in foul territory.",0,11,7,86,"bottom",9,"2023-05-03T02:44:05.744Z","2023-05-03T02:46:07.626Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.4,81.5,5,0.91,0.4228,6.128,28.3464,-32.3337,-11.8477,-0.093,0.1022,2.3767,9.3726,-129.7918,-1.6834,-2.0247,50.0042,5.5069,-20.1216,28.8,8.4,24,1792,266,NA,NA,NA,NA,NA,NA,FALSE,-34.8,-0.4,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718336,"2023-05-02",2,"2023-05-03T02:44:46.131Z","2023-05-03T02:44:51.895Z",TRUE,"pitch","4e910390-9710-4150-86d0-a07e5ca9ceba",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5567,1.8104,NA,91.48,193.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Pop Out","field_out","Vinnie Pasquantino pops out to third baseman Gunnar Henderson in foul territory.",0,11,7,86,"bottom",9,"2023-05-03T02:44:05.744Z","2023-05-03T02:46:07.626Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,82.2,14,0.91,0.4197,6.273,29.0106,-31.3658,-11.7374,0.4733,0.6696,1.6863,10.5189,-130.7784,-3.449,-1.8906,50.0065,5.389,-20.2229,28.8,8.4,24,1754,267,NA,NA,NA,NA,NA,NA,FALSE,-33.7,0.2,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718336,"2023-05-02",1,"2023-05-03T02:44:26.037Z","2023-05-03T02:44:31.433Z",TRUE,"pitch","fe6f109c-6243-4514-b102-e5ea836a725b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4195,1.6735,NA,143.22,206.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Pop Out","field_out","Vinnie Pasquantino pops out to third baseman Gunnar Henderson in foul territory.",0,11,7,86,"bottom",9,"2023-05-03T02:44:05.744Z","2023-05-03T02:46:07.626Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,82.1,13,0.9,0.4196,5.9895,29.9082,-26.8107,-11.6954,3.111,-0.6878,1.1898,7.5898,-130.9809,-5.3263,-2.1165,50.0007,5.2764,-20.1423,33.6,8.4,24,1861,267,NA,NA,NA,NA,NA,NA,FALSE,-29.4,4.6,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718336,"2023-05-02",0,"2023-05-03T02:44:10.146Z","2023-05-03T02:44:14.933Z",TRUE,"pitch","485abe28-ca3d-4564-b780-ba96a8f0aa52",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3904,1.6735,NA,122.28,147.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Pop Out","field_out","Vinnie Pasquantino pops out to third baseman Gunnar Henderson in foul territory.",0,11,7,86,"bottom",9,"2023-05-03T02:44:05.744Z","2023-05-03T02:46:07.626Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.6,2,0.9,0.3936,5.8972,30.5719,-34.0909,-11.1011,-0.9745,-0.1384,3.3643,9.5837,-139.0527,1.1501,-2.1838,50.0042,5.2035,-21.7861,30,8.4,24,2066,266,NA,NA,NA,NA,NA,NA,FALSE,-31.2,-1.3,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718336,"2023-05-02",4,"2023-05-03T02:43:43.912Z","2023-05-03T02:43:48.917Z",TRUE,"pitch","a0f0b745-2ae4-41bb-9a3a-dd1f40f69ccf",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.54,1.65,NA,74.22,207.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,11,7,85,"bottom",9,"2023-05-03T02:42:29.046Z","2023-05-03T02:43:48.917Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.4,83,14,0.89,0.4178,6.0607,27.7244,-32.1776,-11.0837,-0.0026,1.1224,1.1768,11.4976,-131.1094,-4.7165,-1.8797,50.0029,5.4005,-19.2964,27.6,8.4,24,1699,270,NA,NA,NA,NA,NA,NA,TRUE,-34.6,-0.8,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664728,"Kyle Isbel","/api/v1/people/664728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718336,"2023-05-02",3,"2023-05-03T02:43:21.760Z","2023-05-03T02:43:25.231Z",TRUE,"pitch","679fa783-a9fa-4846-b5c7-b81d85d5bbf7",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.4176,1.6435,NA,55.62,220.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,11,7,85,"bottom",9,"2023-05-03T02:42:29.046Z","2023-05-03T02:43:48.917Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,82.5,14,0.9,0.4199,6.1995,28.1812,-29.3311,-11.9556,1.6558,1.6103,0.6624,12.9938,-130.5648,-6.3967,-1.884,50.0061,5.3592,-20.5897,30,8.4,24,1744,270,NA,NA,NA,NA,NA,NA,FALSE,-32.4,1.7,18.7,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718336,"2023-05-02",2,"2023-05-03T02:43:03.159Z","2023-05-03T02:43:07.555Z",TRUE,"pitch","c2ea334d-7a42-4d9c-a3cf-0b7af6664ee7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3304,1.6435,NA,89.47,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,11,7,85,"bottom",9,"2023-05-03T02:42:29.046Z","2023-05-03T02:43:48.917Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.7,6,0.9,0.3982,5.8562,29.8277,-34.7227,-11.1787,-1.3265,0.7222,2.7695,10.9252,-137.4353,-0.2912,-1.8479,50.0046,5.2306,-21.4344,28.8,8.4,24,2104,256,NA,NA,NA,NA,NA,NA,FALSE,-32.9,-2.3,18,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718336,"2023-05-02",0,"2023-05-03T02:42:34.433Z","2023-05-03T02:42:38.435Z",TRUE,"pitch","24abf151-befa-4a7e-b66d-1751d231cd87",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3595,1.6435,NA,89.64,182.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,11,7,85,"bottom",9,"2023-05-03T02:42:29.046Z","2023-05-03T02:43:48.917Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.4,9,0.89,0.3997,5.8901,30.0088,-35.0335,-11.7098,-1.5034,0.7177,2.0955,11.6323,-136.9959,-1.4543,-2.0602,50.0029,5.026,-22.2786,28.8,8.4,24,2173,260,NA,NA,NA,NA,NA,NA,FALSE,-33.7,-2.9,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
