"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress"
717011,"2023-08-13",3,"2023-08-13T19:50:14.187Z","2023-08-13T19:50:19.413Z",TRUE,"pitch","5c331a8b-cb21-47d3-9e5b-52eecfdd4077",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,2.9994,1.3796,NA,121.36,176.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Billy McKinney walks.",0,7,2,57,"top",7,"2023-08-13T19:49:13.215Z","2023-08-13T19:50:36.661Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641856,"Billy McKinney","/api/v1/people/641856","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.4,5,0.89,0.3976,6.0001,31.7992,-15.124,-6.3871,8.8795,-0.1144,2.3144,5.9559,-137.9587,-5.6322,-1.4755,50.0024,5.4084,-12.2639,33.6,3.6,24,2115,230,NA,NA,NA,NA,NA,NA,FALSE,-15.5,15,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",2,"2023-08-13T19:49:54.937Z","2023-08-13T19:49:58.108Z",TRUE,"pitch","ef8076fb-637c-4aa0-8958-54e30655c9c4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.0203,1.4215,NA,116.5,203.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Billy McKinney walks.",0,7,2,57,"top",7,"2023-08-13T19:49:13.215Z","2023-08-13T19:50:36.661Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641856,"Billy McKinney","/api/v1/people/641856","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.7,8,0.91,0.4187,5.7725,26.7347,-23.1938,-0.8388,5.1764,0.013,1.3242,4.0982,-130.6769,-6.4082,-1.4645,50.004,5.5431,-1.456,1.2,6,24,2367,219,NA,NA,NA,NA,NA,NA,FALSE,-25.6,8.2,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",1,"2023-08-13T19:49:36.071Z","2023-08-13T19:49:40.084Z",TRUE,"pitch","b9743d42-17e7-4079-8df8-047f1e23a523",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,2.9588,1.3796,NA,128.18,211.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Billy McKinney walks.",0,7,2,57,"top",7,"2023-08-13T19:49:13.215Z","2023-08-13T19:50:36.661Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641856,"Billy McKinney","/api/v1/people/641856","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.2,13,0.9,0.4301,5.7916,29.3377,-31.5598,-11.0023,0.3781,-0.2933,1.0004,6.6324,-127.9385,-5.009,-1.5058,50.0054,5.4919,-18.0239,26.4,9.6,24,1834,236,NA,NA,NA,NA,NA,NA,FALSE,-36.1,-0.4,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",0,"2023-08-13T19:49:13.215Z","2023-08-13T19:49:25.434Z",FALSE,"no_pitch","ec40c4e8-92e3-40d9-aab0-1e1cb22a2e2b",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Billy McKinney walks.",0,7,2,57,"top",7,"2023-08-13T19:49:13.215Z","2023-08-13T19:50:36.661Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641856,"Billy McKinney","/api/v1/people/641856","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",623211,"Huascar Brazobán",NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",7,"2023-08-13T19:48:35.178Z","2023-08-13T19:48:43.118Z",TRUE,"pitch","9dd6d18f-bd73-48fd-9dc6-2b2291c2ff3b",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.02,1.43,NA,189.73,174.92,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Harrison Bader strikes out swinging. Gleyber Torres steals (12) 2nd base.",0,7,2,56,"top",7,"2023-08-13T19:45:35.470Z","2023-08-13T19:48:43.118Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90,82,11,0.89,0.4197,5.8962,30.4644,-33.8915,-10.2747,-0.9971,-1.908,2.3651,2.6799,-131.053,-1.9529,-1.616,50.0035,5.6775,-17.6813,26.4,9.6,24,1713,234,NA,NA,NA,NA,NA,NA,TRUE,-36,-2,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA,NA
717011,"2023-08-13",6,"2023-08-13T19:48:08.692Z","2023-08-13T19:48:12.020Z",TRUE,"pitch","6aaf4079-988c-4d7b-91d9-7f4cd9acaf6f",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.02,1.43,NA,154.83,194.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Harrison Bader strikes out swinging. Gleyber Torres steals (12) 2nd base.",0,7,2,56,"top",7,"2023-08-13T19:45:35.470Z","2023-08-13T19:48:43.118Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.1,13,0.9,0.3931,6.2629,35.2264,-16.5997,-6.9268,7.9442,-0.9925,1.6581,4.0209,-139.9902,-6.5313,-1.5569,50.0032,5.1316,-13.5794,34.8,4.8,24,2120,228,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.1,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",5,"2023-08-13T19:47:42.207Z","2023-08-13T19:47:45.930Z",TRUE,"pitch","82f20152-eaea-4814-883e-5ed01d084342",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.02,1.43,NA,168.94,182.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Harrison Bader strikes out swinging. Gleyber Torres steals (12) 2nd base.",0,7,2,56,"top",7,"2023-08-13T19:45:35.470Z","2023-08-13T19:48:43.118Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.6,80.5,13,0.9,0.4271,5.9598,30.1292,-34.4973,-9.1259,-1.3941,-1.3627,2.0958,3.6501,-128.9002,-2.0525,-1.6221,50.0064,5.6004,-15.155,22.8,9.6,24,1721,236,NA,NA,NA,NA,NA,NA,FALSE,-38,-2.8,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",4,"2023-08-13T19:47:19.161Z","2023-08-13T19:47:22.333Z",TRUE,"pitch","f945b23b-867a-4bb6-9ff9-43bd8ff0933e",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,2.8784,1.3896,NA,59.53,225.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Harrison Bader strikes out swinging. Gleyber Torres steals (12) 2nd base.",0,7,2,56,"top",7,"2023-08-13T19:45:35.470Z","2023-08-13T19:48:43.118Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.1,81.1,14,0.91,0.428,6.5608,26.2976,-22.3987,-1.0343,5.8935,1.5078,0.4817,8.4622,-127.9416,-7.3116,-1.7075,50.0016,5.1307,-1.7157,0,6,24,2402,238,NA,NA,NA,NA,NA,NA,FALSE,-26.2,9.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",3,"2023-08-13T19:46:51.871Z","2023-08-13T19:46:55.971Z",TRUE,"pitch","a71edb0e-db84-47a3-a93a-54fce2b16bdf",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.02,1.43,NA,162.57,166.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Harrison Bader strikes out swinging. Gleyber Torres steals (12) 2nd base.",0,7,2,56,"top",7,"2023-08-13T19:45:35.470Z","2023-08-13T19:48:43.118Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.8,11,0.9,0.3957,5.9412,33.2551,-23.997,-9.7126,4.2219,-1.1955,2.6591,4.0182,-138.8079,-3.5177,-1.4063,50.0024,5.5546,-18.8096,36,6,24,2203,220,NA,NA,NA,NA,NA,NA,FALSE,-23.2,7.1,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",2,"2023-08-13T19:46:30.282Z","2023-08-13T19:46:34.511Z",TRUE,"pitch","84c18659-27e1-4db1-9714-8b7d855f76a7",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.02,1.43,NA,131.36,189.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Harrison Bader strikes out swinging. Gleyber Torres steals (12) 2nd base.",0,7,2,56,"top",7,"2023-08-13T19:45:35.470Z","2023-08-13T19:48:43.118Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,82.2,7,0.91,0.4186,5.7877,29.4137,-22.3905,-1.0303,5.6484,-0.3767,1.822,3.7242,-131.1785,-5.2321,-1.685,50.0014,5.526,-1.7845,2.4,6,24,2439,216,NA,NA,NA,NA,NA,NA,FALSE,-24.6,9.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",1,"2023-08-13T19:46:09.050Z","2023-08-13T19:46:14.624Z",TRUE,"pitch","df30257c-90b9-46c2-92fe-7466bbeae8ba",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,2.8988,1.369,NA,103.82,214.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Harrison Bader strikes out swinging. Gleyber Torres steals (12) 2nd base.",0,7,2,56,"top",7,"2023-08-13T19:45:35.470Z","2023-08-13T19:48:43.118Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,81.4,14,0.89,0.4251,5.909,27.0848,-26.6534,-9.1088,3.2842,0.3458,0.9054,7.7386,-128.9081,-6.2798,-1.5133,50.0025,5.4338,-15.312,26.4,7.2,24,1701,236,NA,NA,NA,NA,NA,NA,FALSE,-30.1,4.7,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",0,"2023-08-13T19:45:51.582Z","2023-08-13T19:45:55.701Z",TRUE,"pitch","91eb7041-1cc6-4ae1-94eb-2a606b6d64bf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0206,1.3896,NA,135.59,162.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Harrison Bader strikes out swinging. Gleyber Torres steals (12) 2nd base.",0,7,2,56,"top",7,"2023-08-13T19:45:35.470Z","2023-08-13T19:48:43.118Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86,1,0.88,0.3998,5.9244,31.3818,-25.5971,-9.094,3.4645,-0.4878,2.8213,6.1819,-137.201,-2.7846,-1.5928,50.0047,5.6007,-17.2766,31.2,6,24,2177,216,NA,NA,NA,NA,NA,NA,FALSE,-25,5.9,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",6,"2023-08-13T19:45:20.142Z","2023-08-13T19:45:24.238Z",TRUE,"pitch","a7f565ab-b4ee-4465-8037-39dd7ef6f883",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.3284,1.5765,NA,113.5,190.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Giancarlo Stanton called out on strikes.",0,7,2,55,"top",7,"2023-08-13T19:43:02.638Z","2023-08-13T19:45:24.238Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.2,8,0.89,0.3938,6.1983,33.1956,-13.7949,-5.1502,9.3952,0.0918,1.7997,6.5081,-139.4379,-6.8123,-1.6103,50.0066,5.1961,-10.0799,28.8,3.6,24,2142,226,NA,NA,NA,NA,NA,NA,TRUE,-14.3,15.6,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",5,"2023-08-13T19:45:02.154Z","2023-08-13T19:45:06.774Z",TRUE,"pitch","b3bf3e10-c67d-457a-969a-0cc7408dc122",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4092,1.6586,NA,109.62,206.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Giancarlo Stanton called out on strikes.",0,7,2,55,"top",7,"2023-08-13T19:43:02.638Z","2023-08-13T19:45:24.238Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.4,81.1,14,0.91,0.4262,5.7462,27.1269,-23.8568,-0.7609,4.9747,0.1937,1.2012,5.0955,-128.6146,-5.9316,-1.7159,50.0043,5.3922,-1.2731,1.2,6,24,2281,216,NA,NA,NA,NA,NA,NA,FALSE,-27.2,7.9,0.2,NA,NA,NA,NA,NA,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",4,"2023-08-13T19:44:42.385Z","2023-08-13T19:44:45.864Z",TRUE,"pitch","2526ad2a-c132-4d40-9a6c-d455c2671399",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4092,1.6792,NA,158.63,179.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Giancarlo Stanton called out on strikes.",0,7,2,55,"top",7,"2023-08-13T19:43:02.638Z","2023-08-13T19:45:24.238Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.7,13,0.89,0.3914,5.9429,33.3009,-14.503,-4.5634,8.9194,-1.0921,2.1848,3.203,-140.2349,-6.0745,-1.6593,50.0028,5.3343,-9.0402,27.6,3.6,24,2177,226,NA,NA,NA,NA,NA,NA,FALSE,-14.5,15,7.6,NA,NA,NA,NA,NA,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",3,"2023-08-13T19:44:21.701Z","2023-08-13T19:44:25.105Z",TRUE,"pitch","89f6917c-1b45-4c2a-ba33-9cbfc7bac822",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.59,1.74,NA,148.57,184.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Giancarlo Stanton called out on strikes.",0,7,2,55,"top",7,"2023-08-13T19:43:02.638Z","2023-08-13T19:45:24.238Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.3,81.5,7,0.9,0.4227,6.2877,29.0494,-31.069,-9.8138,0.6489,-0.8284,2.0009,5.063,-129.9439,-3.1073,-1.5345,50.001,5.5903,-16.6609,26.4,8.4,24,1864,238,NA,NA,NA,NA,NA,NA,FALSE,-33.8,0.7,16.6,NA,NA,NA,NA,NA,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
