"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
745991,"2024-05-13",0,"2024-05-14T01:54:23.825Z","2024-05-14T01:55:01.067Z",FALSE,"action",NA,NA,"Andruw Monasterio remains in the game as the second baseman.","Defensive Switch",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,655316,"/api/v1/people/655316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","101","63","atBat","Lineout","field_out","Rowdy Tellez lines out to center fielder Blake Perkins.",0,5,2,63,"top",8,"2024-05-14T01:54:58.702Z","2024-05-14T01:56:53.896Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",669952,"Mitch White","/api/v1/people/669952","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,668930,"/api/v1/people/668930",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",3,"2024-05-14T01:55:42.098Z","2024-05-14T01:56:07.175Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,642133,"/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Rowdy Tellez lines out to center fielder Blake Perkins.",0,5,2,63,"top",8,"2024-05-14T01:54:58.702Z","2024-05-14T01:56:53.896Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",669952,"Mitch White","/api/v1/people/669952","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",1,"2024-05-14T01:52:00.466Z","2024-05-14T01:52:17.353Z",TRUE,"pitch","335743b1-900d-4e23-b4b5-9f120a422e15",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.49,1.75,NA,109.86,175.9,"fly_ball","medium","9",189.84,64.76,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Double","double","Willy Adames doubles (11) on a fly ball to right fielder Bryan Reynolds. Andruw Monasterio scores. William Contreras scores. Willy Adames out at 3rd on the throw, right fielder Bryan Reynolds to shortstop Oneil Cruz to third baseman Jared Triolo.",2,5,2,62,"bottom",7,"2024-05-14T01:51:31.714Z","2024-05-14T01:52:17.353Z",TRUE,TRUE,FALSE,TRUE,34,1,0,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.8,77.1,5,0.9,0.4491,6.7543,23.4499,-33.0963,6.0872,-0.6127,0.1874,2.3288,-7.204,-121.8659,-0.0157,2.3879,50.0015,5.1887,9.1756,13.2,9.6,24,1416,106,98.6,26,368,NA,NA,NA,TRUE,-39.7,-0.8,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",0,"2024-05-14T01:51:44.496Z","2024-05-14T01:51:49.062Z",TRUE,"pitch","19df3d0b-8158-40eb-a251-d236c8449431",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5526,1.7195,NA,154.08,143.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Double","double","Willy Adames doubles (11) on a fly ball to right fielder Bryan Reynolds. Andruw Monasterio scores. William Contreras scores. Willy Adames out at 3rd on the throw, right fielder Bryan Reynolds to shortstop Oneil Cruz to third baseman Jared Triolo.",2,5,2,62,"bottom",7,"2024-05-14T01:51:31.714Z","2024-05-14T01:52:17.353Z",TRUE,TRUE,FALSE,TRUE,34,1,0,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,82.4,11,2,0.4191,6.4295,26.2621,-24.9962,3.3697,4.1479,-0.9727,3.5373,-9.0418,-130.4499,-0.3054,2.0936,50.0047,5.5329,5.8354,9.6,6,24,1977,93,NA,NA,NA,NA,NA,NA,FALSE,-26.3,7.7,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",4,"2024-05-14T01:51:13.491Z","2024-05-14T01:51:21.813Z",TRUE,"pitch","2ba907b5-6e73-4b7b-b9c6-c3efeeff8346",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.1837,1.5866,NA,92.42,196.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Christian Yelich called out on strikes.",0,5,0,61,"bottom",7,"2024-05-14T01:49:27.454Z","2024-05-14T01:51:21.813Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,83.5,9,0.92,0.4135,6.5132,29.0652,-32.5124,10.9656,-0.1906,0.6448,1.584,-7.8302,-132.6022,-3.1085,2.2153,50.0034,5.1502,19.4761,28.8,8.4,24,1762,113,NA,NA,NA,NA,NA,NA,TRUE,-33.8,-0.8,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,661388,"William Contreras","/api/v1/people/661388",655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",3,"2024-05-14T01:50:42.819Z","2024-05-14T01:50:46.996Z",TRUE,"pitch","00562fa5-9a02-41eb-9b80-48fcab4e1764",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.31,1.68,NA,101.26,196.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Christian Yelich called out on strikes.",0,5,0,61,"bottom",7,"2024-05-14T01:49:27.454Z","2024-05-14T01:51:21.813Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83,14,0.92,0.4162,6.4952,28.5825,-30.0292,10.956,1.2253,0.4129,1.5482,-8.4817,-131.7219,-3.8135,2.2548,50.0045,5.2407,19.21,30,8.4,24,1802,114,NA,NA,NA,NA,NA,NA,FALSE,-31.9,1.6,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",2,"2024-05-14T01:50:15.389Z","2024-05-14T01:50:19.615Z",TRUE,"pitch","444f2d6c-14f6-4235-a205-2754779d60b6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.31,1.68,NA,138.74,198.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Christian Yelich called out on strikes.",0,5,0,61,"bottom",7,"2024-05-14T01:49:27.454Z","2024-05-14T01:51:21.813Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.8,83.1,13,0.92,0.416,6.5364,28.2931,-30.6631,10.3475,0.8611,-0.5704,1.474,-10.7384,-131.7413,-3.6348,2.2165,50.0036,5.141,18.1686,26.4,8.4,24,1884,111,NA,NA,NA,NA,NA,NA,FALSE,-32.5,1,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",1,"2024-05-14T01:49:55.816Z","2024-05-14T01:50:01.097Z",TRUE,"pitch","69639f08-f5ee-4df4-b1db-6da5653366b3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2556,1.6263,NA,163.5,199.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Christian Yelich called out on strikes.",0,5,0,61,"bottom",7,"2024-05-14T01:49:27.454Z","2024-05-14T01:51:21.813Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.2,81.4,13,0.88,0.4264,6.6408,25.2189,-26.5313,2.6566,3.3751,-1.22,1.4721,-9.629,-128.2068,-4.3093,2.231,50.0053,5.2329,4.4463,6,7.2,24,1941,94,NA,NA,NA,NA,NA,NA,FALSE,-29.8,5.4,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",0,"2024-05-14T01:49:39.100Z","2024-05-14T01:49:43.841Z",TRUE,"pitch","bcb496a5-95a6-40bc-adda-53b6c2afc70c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2405,1.4508,NA,196.14,194.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Christian Yelich called out on strikes.",0,5,0,61,"bottom",7,"2024-05-14T01:49:27.454Z","2024-05-14T01:51:21.813Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,81.1,13,0.88,0.4286,6.6533,24.6125,-26.7036,3.0516,3.303,-2.0762,1.6447,-11.6055,-127.4725,-3.9802,2.1263,50.0029,5.319,5.0555,6,7.2,24,1993,98,NA,NA,NA,NA,NA,NA,FALSE,-30.1,5.3,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",2,"2024-05-14T01:49:02.643Z","2024-05-14T01:49:13.504Z",TRUE,"pitch","ca2acf18-a7c2-4096-a8c8-39c805ff2e12",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.46,1.71,NA,129.64,161.34,"line_drive","medium","8",121.55,77.04,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","William Contreras singles on a line drive to center fielder Michael A. Taylor. Andruw Monasterio to 2nd.",0,5,0,60,"bottom",7,"2024-05-14T01:48:10.732Z","2024-05-14T01:49:13.504Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,661388,"William Contreras","/api/v1/people/661388","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.7,76.9,4,0.9,0.4498,6.7335,23.3261,-33.2152,5.3712,-0.6953,-0.3316,2.8683,-8.0096,-121.6694,1.0542,2.3015,50.0015,5.3024,8.0729,10.8,9.6,24,1511,114,99.2,17,263,NA,NA,NA,FALSE,-39.8,-0.7,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,661388,"William Contreras","/api/v1/people/661388",655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",1,"2024-05-14T01:48:43.956Z","2024-05-14T01:48:48.127Z",TRUE,"pitch","4c49dfef-510e-4a62-bdb2-4c76cf7d560a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5487,1.7652,NA,156.96,175.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","William Contreras singles on a line drive to center fielder Michael A. Taylor. Andruw Monasterio to 2nd.",0,5,0,60,"bottom",7,"2024-05-14T01:48:10.732Z","2024-05-14T01:49:13.504Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,661388,"William Contreras","/api/v1/people/661388","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,81.5,13,0.87,0.4248,6.4736,25.8034,-24.8718,2.4999,4.3361,-1.0482,2.3541,-8.7606,-128.7622,-2.9015,2.068,50.0063,5.4124,4.2148,6,6,24,1960,108,NA,NA,NA,NA,NA,NA,FALSE,-27.4,7.4,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",0,"2024-05-14T01:48:27.526Z","2024-05-14T01:48:32.613Z",TRUE,"pitch","6ee46461-dfba-47a1-8e71-2d1c675d9ab9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4689,1.7171,NA,145.13,195.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","William Contreras singles on a line drive to center fielder Michael A. Taylor. Andruw Monasterio to 2nd.",0,5,0,60,"bottom",7,"2024-05-14T01:48:10.732Z","2024-05-14T01:49:13.504Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,661388,"William Contreras","/api/v1/people/661388","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,77.9,7,0.87,0.4455,6.8137,23.5602,-34.4294,6.7579,-1.475,-0.738,1.6149,-9.3964,-122.7859,-1.5108,2.2545,50.0003,5.1587,10.3514,14.4,9.6,24,1549,101,NA,NA,NA,NA,NA,NA,FALSE,-41,-2.8,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",7,"2024-05-14T01:47:57.625Z","2024-05-14T01:48:01.672Z",TRUE,"pitch","84c3b91a-e495-443c-92ff-df4f467ce8d6",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.3082,1.4656,NA,49.78,146.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Andruw Monasterio walks.",0,5,0,59,"bottom",7,"2024-05-14T01:46:17.320Z","2024-05-14T01:48:01.672Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,76.5,12,0.91,0.4514,6.736,23.2223,-33.5048,4.514,-0.8874,1.7634,3.4208,-3.6387,-121.2456,2.4766,2.6955,50.0052,5.3054,6.7362,10.8,9.6,24,1548,103,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-0.7,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",6,"2024-05-14T01:47:38.275Z","2024-05-14T01:47:44.198Z",TRUE,"pitch","2427f0a8-d609-4dc4-9323-448eb56aeebe",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.3,1.55,NA,117.01,185.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Andruw Monasterio walks.",0,5,0,59,"bottom",7,"2024-05-14T01:46:17.320Z","2024-05-14T01:48:01.672Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,84.7,8,0.92,0.4068,6.4485,30.8054,-28.7322,11.2614,1.8773,-3e-04,1.9589,-9.4118,-134.9246,-3.3442,2.0791,50.0046,5.251,20.6559,32.4,7.2,24,1908,114,NA,NA,NA,NA,NA,NA,FALSE,-29.2,2.9,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",5,"2024-05-14T01:47:18.887Z","2024-05-14T01:47:22.368Z",TRUE,"pitch","51064532-dd38-4899-9150-d389ea1f473d",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,1,NA,NA,3.3,1.55,NA,95.21,181.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Andruw Monasterio walks.",0,5,0,59,"bottom",7,"2024-05-14T01:46:17.320Z","2024-05-14T01:48:01.672Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84.3,6,0.92,0.4087,6.4569,29.6174,-28.1108,11.0772,2.2353,0.5717,2.1049,-8.1854,-134.1265,-2.9885,2.2273,50.0021,5.2428,20.1366,32.4,7.2,24,1913,113,NA,NA,NA,NA,NA,NA,FALSE,-28.7,3.6,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",4,"2024-05-14T01:47:04.407Z","2024-05-14T01:47:08.532Z",TRUE,"pitch","405ff163-a269-480d-b547-2adf3bfd64ca",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.0929,1.5055,NA,129.81,171.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Andruw Monasterio walks.",0,5,0,59,"bottom",7,"2024-05-14T01:46:17.320Z","2024-05-14T01:48:01.672Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,81.3,4,0.89,0.4255,6.4586,25.3371,-22.1995,2.5515,5.9386,-0.3362,2.4758,-7.5903,-128.4603,-3.1679,2.3187,50.0029,5.4407,4.2863,7.2,6,24,2015,126,NA,NA,NA,NA,NA,NA,FALSE,-24.7,10.3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
