"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717706,"2023-06-18",5,"2023-06-18T23:31:57.060Z","2023-06-18T23:32:04.981Z",TRUE,"pitch","f487ece8-2be4-4d7e-92fe-55a45ec55a63",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.58,1.76,NA,120.4,174.57,"ground_ball","medium","6",125.15,147.52,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Grounded Into DP","grounded_into_double_play","Pavin Smith grounds into a double play, shortstop Gabriel Arias to first baseman David Fry. Lourdes Gurriel Jr. out at 2nd. Pavin Smith out at 1st.",0,12,3,89,"bottom",9,"2023-06-18T23:30:19.254Z","2023-06-18T23:32:04.981Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,656976,"Pavin Smith","/api/v1/people/656976","L","Left",596057,"Daniel Norris","/api/v1/people/596057","L","Left","vs_LHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",77.6,71.2,5,2,0.4859,6.4218,21.4647,-32.1445,-1.1397,0.0222,-0.0893,2.3783,-5.7893,-112.9241,0.1983,2.6607,50.0032,5.5357,-1.4635,4.8,9.6,24,NA,NA,88,-19,7,NA,NA,NA,TRUE,-45.1,0.4,3.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717706,"2023-06-18",4,"2023-06-18T23:31:33.477Z","2023-06-18T23:31:36.477Z",TRUE,"pitch","dd39f827-f486-496c-a4a8-09f32a52b0a5",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,1,NA,NA,3.4506,1.7586,NA,102.32,222.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Grounded Into DP","grounded_into_double_play","Pavin Smith grounds into a double play, shortstop Gabriel Arias to first baseman David Fry. Lourdes Gurriel Jr. out at 2nd. Pavin Smith out at 1st.",0,12,3,89,"bottom",9,"2023-06-18T23:30:19.254Z","2023-06-18T23:32:04.981Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,656976,"Pavin Smith","/api/v1/people/656976","L","Left",596057,"Daniel Norris","/api/v1/people/596057","L","Left","vs_LHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.8,74.9,14,2,0.4652,6.4417,21.1894,-30.8869,5.2603,0.9115,0.3851,0.5968,-7.0066,-117.5175,-4.0666,2.7147,50.0016,5.2028,7.3962,10.8,9.6,24,1373,112,NA,NA,NA,NA,NA,NA,FALSE,-40.8,1,-7.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717706,"2023-06-18",3,"2023-06-18T23:31:15.577Z","2023-06-18T23:31:19.462Z",TRUE,"pitch","54f9b295-144f-4da5-b754-04871b21b33d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4176,1.7581,NA,165.28,176.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Grounded Into DP","grounded_into_double_play","Pavin Smith grounds into a double play, shortstop Gabriel Arias to first baseman David Fry. Lourdes Gurriel Jr. out at 2nd. Pavin Smith out at 1st.",0,12,3,89,"bottom",9,"2023-06-18T23:30:19.254Z","2023-06-18T23:32:04.981Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,656976,"Pavin Smith","/api/v1/people/656976","L","Left",596057,"Daniel Norris","/api/v1/people/596057","L","Left","vs_LHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.3,75.5,13,2,0.4615,6.4444,20.6403,-30.8376,-1.0795,0.9394,-1.2666,2.3023,-8.3147,-118.278,-0.9104,2.4217,50.0059,5.4973,-1.5431,4.8,8.4,24,2351,285,NA,NA,NA,NA,NA,NA,FALSE,-39.4,1.8,3.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717706,"2023-06-18",2,"2023-06-18T23:30:58.795Z","2023-06-18T23:31:01.795Z",TRUE,"pitch","eb888c9b-0202-4f14-8f79-ad0117c32fa4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.578,1.7914,NA,205.17,216.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Grounded Into DP","grounded_into_double_play","Pavin Smith grounds into a double play, shortstop Gabriel Arias to first baseman David Fry. Lourdes Gurriel Jr. out at 2nd. Pavin Smith out at 1st.",0,12,3,89,"bottom",9,"2023-06-18T23:30:19.254Z","2023-06-18T23:32:04.981Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,656976,"Pavin Smith","/api/v1/people/656976","L","Left",596057,"Daniel Norris","/api/v1/people/596057","L","Left","vs_LHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,79.1,13,2,0.4426,6.3062,22.7297,-27.6097,-1.4074,2.941,-2.3132,0.8204,-10.6988,-123.3873,-5.8344,2.248,50.0058,5.5191,-2.1875,7.2,7.2,24,2435,176,NA,NA,NA,NA,NA,NA,FALSE,-33.6,4.2,4.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717706,"2023-06-18",1,"2023-06-18T23:30:43.207Z","2023-06-18T23:30:46.910Z",TRUE,"pitch","f76cd661-d337-4161-9c83-e11d5d437b79",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.5472,1.6573,NA,136.17,195.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Grounded Into DP","grounded_into_double_play","Pavin Smith grounds into a double play, shortstop Gabriel Arias to first baseman David Fry. Lourdes Gurriel Jr. out at 2nd. Pavin Smith out at 1st.",0,12,3,89,"bottom",9,"2023-06-18T23:30:19.254Z","2023-06-18T23:32:04.981Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,656976,"Pavin Smith","/api/v1/people/656976","L","Left",596057,"Daniel Norris","/api/v1/people/596057","L","Left","vs_LHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.4,72.7,7,2,0.4758,6.5102,22.9107,-29.8201,-0.3157,1.756,-0.503,1.5939,-6.9353,-115.4355,-2.0928,2.5903,50.0035,5.403,-0.4213,3.6,9.6,24,2300,241,NA,NA,NA,NA,NA,NA,FALSE,-40.8,2.9,2.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717706,"2023-06-18",0,"2023-06-18T23:30:29.728Z","2023-06-18T23:30:33.309Z",TRUE,"pitch","ee7ea614-e881-43ba-9b2d-21f2fcda94f9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.578,1.89,NA,138.15,187.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Grounded Into DP","grounded_into_double_play","Pavin Smith grounds into a double play, shortstop Gabriel Arias to first baseman David Fry. Lourdes Gurriel Jr. out at 2nd. Pavin Smith out at 1st.",0,12,3,89,"bottom",9,"2023-06-18T23:30:19.254Z","2023-06-18T23:32:04.981Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,656976,"Pavin Smith","/api/v1/people/656976","L","Left",596057,"Daniel Norris","/api/v1/people/596057","L","Left","vs_LHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",85.4,78.2,7,0.91,0.4414,6.4983,24.6385,-16.3175,5.3294,10.1674,-0.5549,1.9085,-8.6991,-124.043,-5.5125,2.3039,50.0023,5.5185,8.3117,20.4,4.8,24,2135,140,NA,NA,NA,NA,NA,NA,FALSE,-20.3,17.3,-7.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717706,"2023-06-18",3,"2023-06-18T23:29:58.514Z","2023-06-18T23:30:03.101Z",TRUE,"pitch","a591d032-ced1-4ca5-92f0-7f27955bc0f5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.608,1.7257,NA,145.22,198.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Walk","walk","Lourdes Gurriel Jr. walks. Josh Rojas to 2nd.",0,12,3,88,"bottom",9,"2023-06-18T23:29:02.768Z","2023-06-18T23:30:03.101Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",596057,"Daniel Norris","/api/v1/people/596057","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",83.5,76.6,13,0.83,0.4517,6.6977,23.2476,-18.4668,7.6651,9.1968,-0.7404,1.4837,-10.0143,-121.1754,-5.1082,2.4462,50.0006,5.2281,11.4207,26.4,6,24,2157,133,NA,NA,NA,NA,NA,NA,FALSE,-23.8,15.6,-11.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,668942,"Josh Rojas","/api/v1/people/668942"
717706,"2023-06-18",2,"2023-06-18T23:29:41.777Z","2023-06-18T23:29:44.777Z",TRUE,"pitch","c998d211-02df-4b52-8508-e42d2259a25f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.608,1.7914,NA,166.8,167.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Walk","walk","Lourdes Gurriel Jr. walks. Josh Rojas to 2nd.",0,12,3,88,"bottom",9,"2023-06-18T23:29:02.768Z","2023-06-18T23:30:03.101Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",596057,"Daniel Norris","/api/v1/people/596057","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.6,80.7,13,0.92,0.4266,6.5767,27.4242,-15.1661,6.5806,10.1957,-1.3065,2.6539,-11.4338,-128.5598,-3.8654,2.3501,50.0063,5.3592,10.9828,28.8,4.8,24,2292,140,NA,NA,NA,NA,NA,NA,FALSE,-17.4,17.8,-9.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA
717706,"2023-06-18",1,"2023-06-18T23:29:27.040Z","2023-06-18T23:29:30.040Z",TRUE,"pitch","decf67b5-c0a0-4433-a6c0-2cd0533ce500",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.608,1.7914,NA,135.12,209.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Walk","walk","Lourdes Gurriel Jr. walks. Josh Rojas to 2nd.",0,12,3,88,"bottom",9,"2023-06-18T23:29:02.768Z","2023-06-18T23:30:03.101Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",596057,"Daniel Norris","/api/v1/people/596057","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81,74,13,2,0.4669,6.4944,24.5205,-29.0953,0.0717,2.2173,-0.4753,1.0919,-7.258,-117.7659,-3.356,2.6509,50.0038,5.2563,0.0996,2.4,8.4,24,2294,176,NA,NA,NA,NA,NA,NA,FALSE,-38.8,3.4,1.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA
717706,"2023-06-18",0,"2023-06-18T23:29:12.072Z","2023-06-18T23:29:15.090Z",TRUE,"pitch","69618495-fd17-4a80-b81b-4edededcc804",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.748,1.8243,NA,156.24,192.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Walk","walk","Lourdes Gurriel Jr. walks. Josh Rojas to 2nd.",0,12,3,88,"bottom",9,"2023-06-18T23:29:02.768Z","2023-06-18T23:30:03.101Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",596057,"Daniel Norris","/api/v1/people/596057","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.7,81.1,13,0.92,0.4259,6.649,26.2819,-16.0247,8.8482,9.6398,-1.0294,1.7152,-11.6434,-128.52,-5.5522,2.4071,50.0014,5.1452,14.8218,36,4.8,24,2286,132,NA,NA,NA,NA,NA,NA,FALSE,-18.7,16.3,-13.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA
