"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716728,"2023-09-03",3,"2023-09-03T22:17:42.203Z","2023-09-03T22:17:46.164Z",TRUE,"pitch","472f40b9-85d3-447d-8744-67150a6ed4e7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3345,1.6407,NA,55.78,182.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Thairo Estrada called out on strikes.",0,0,4,58,"top",8,"2023-09-03T22:16:45.297Z","2023-09-03T22:18:22.540Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,78,14,2,0.4444,6.8478,25.2509,-24.8505,7.8635,4.7657,1.6062,2.0866,7.3314,-123.3822,-2.083,-2.4287,50.004,5.0425,12.0857,27.6,7.2,24,2628,75,NA,NA,NA,NA,NA,NA,FALSE,-29.8,8.4,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",2,"2023-09-03T22:17:26.108Z","2023-09-03T22:17:29.566Z",TRUE,"pitch","ef78cf3d-9749-4372-9916-b0376d1c696b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4258,1.6636,NA,49.89,195.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Thairo Estrada called out on strikes.",0,0,4,58,"top",8,"2023-09-03T22:16:45.297Z","2023-09-03T22:18:22.540Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.1,78.8,14,2,0.4416,6.9081,23.0572,-24.4716,4.6735,4.9351,1.7607,1.6133,8.5361,-123.6976,-3.3838,-2.3325,50.0015,5.0347,7.2919,19.2,7.2,24,2565,85,NA,NA,NA,NA,NA,NA,FALSE,-29.3,8.4,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",1,"2023-09-03T22:17:11.127Z","2023-09-03T22:17:15.038Z",TRUE,"pitch","bb15ac03-0211-4c17-8589-da0c964d51eb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.38,1.64,NA,87.8,180.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Thairo Estrada called out on strikes.",0,0,4,58,"top",8,"2023-09-03T22:16:45.297Z","2023-09-03T22:18:22.540Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,76.8,9,2,0.4493,6.7782,25.6687,-26.1441,5.1309,4.0172,0.766,2.1642,6.1257,-122.2388,-1.5512,-2.446,50.0061,5.0665,7.712,18,7.2,24,2610,88,NA,NA,NA,NA,NA,NA,FALSE,-31.8,7.1,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",0,"2023-09-03T22:16:57.088Z","2023-09-03T22:17:02.161Z",TRUE,"pitch","c7b36e69-15ad-4db6-af8d-4dbd8f06d65b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3345,1.5948,NA,60.34,198.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Thairo Estrada called out on strikes.",0,0,4,58,"top",8,"2023-09-03T22:16:45.297Z","2023-09-03T22:18:22.540Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,77.2,14,2,0.4468,6.7937,27.5682,-24.2233,4.8092,5.2411,1.4864,1.4857,8.1924,-123.2387,-3.3822,-2.5234,50.0034,4.9529,7.2983,19.2,7.2,24,2565,83,NA,NA,NA,NA,NA,NA,FALSE,-29.8,8.8,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",3,"2023-09-03T22:16:23.741Z","2023-09-03T22:16:32.739Z",TRUE,"pitch","bd1caf67-4e61-46a4-bc99-3c5a50d7f94c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.14,1.5,NA,149.09,173.64,"popup","medium","5",94.98,146.15,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","LaMonte Wade Jr. pops out to third baseman Matthew Batten.",0,0,4,57,"top",8,"2023-09-03T22:15:47.489Z","2023-09-03T22:16:32.739Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.6,11,2,0.3973,6.8846,30.6547,-16.7704,-7.0295,8.0007,-0.8418,2.4125,6.1555,-137.8788,-4.3891,-2.19,50.0048,5.1568,-13.5364,34.8,4.8,24,2488,218,76.1,66,152,NA,NA,NA,TRUE,-16.7,13.8,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",2,"2023-09-03T22:16:06.015Z","2023-09-03T22:16:09.747Z",TRUE,"pitch","8d307a97-53b7-4d49-9793-4fe2ebe89aa8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0717,1.4319,NA,73.59,205.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","LaMonte Wade Jr. pops out to third baseman Matthew Batten.",0,0,4,57,"top",8,"2023-09-03T22:15:47.489Z","2023-09-03T22:16:32.739Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.1,76.8,14,2,0.4498,6.9223,26.8789,-25.8962,8.408,4.1908,1.1387,1.2304,6.094,-122.3317,-3.8353,-2.4875,50.0018,5.0694,12.5847,27.6,8.4,24,2526,76,NA,NA,NA,NA,NA,NA,FALSE,-32.3,6.8,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",1,"2023-09-03T22:15:49.740Z","2023-09-03T22:15:54.996Z",TRUE,"pitch","6add4623-cf4e-4de7-9d88-eb3930016dbf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0717,1.1793,NA,89.86,183.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","LaMonte Wade Jr. pops out to third baseman Matthew Batten.",0,0,4,57,"top",8,"2023-09-03T22:15:47.489Z","2023-09-03T22:16:32.739Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.9,70.8,6,0.9,0.4874,6.8851,24.8427,-39.945,7.8749,-6.108,0.712,2.04,4.1292,-113.3026,1.2094,-2.1702,50.0036,5.5589,10.0176,15.6,13.2,24,2713,52,NA,NA,NA,NA,NA,NA,FALSE,-56.2,-10.2,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",0,"2023-09-03T22:14:52.547Z","2023-09-03T22:15:49.740Z",FALSE,"action",NA,NA,"Pitching Change: Scott Barlow replaces Nick Martinez.","Pitching Substitution",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605130,"/api/v1/people/605130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Pop Out","field_out","LaMonte Wade Jr. pops out to third baseman Matthew Batten.",0,0,4,57,"top",8,"2023-09-03T22:15:47.489Z","2023-09-03T22:16:32.739Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",4,"2023-09-03T22:13:09.878Z","2023-09-03T22:13:17.293Z",TRUE,"pitch","8a2e4e9a-f3b3-449c-81d9-0657fb1f7e98",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.58,1.71,NA,142.46,189.51,"fly_ball","hard","8",153.1,66.3,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Fernando Tatis Jr. flies out sharply to center fielder Wade Meckler.",0,0,4,56,"bottom",7,"2023-09-03T22:11:51.453Z","2023-09-03T22:13:17.293Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.8,83,7,0.91,0.4183,6.1351,26.5835,-33.0339,-6.7714,-0.4953,-0.6678,1.8248,4.4926,-130.7545,-4.2124,-1.5252,50.0028,5.925,-11.7697,18,8.4,24,1537,245,101.4,23,337,NA,NA,NA,TRUE,-35.4,-1.6,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",3,"2023-09-03T22:12:54.965Z","2023-09-03T22:12:59.820Z",TRUE,"pitch","fb8cbadc-c265-400d-a356-2736b0eba246",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5801,1.7336,NA,103.5,135.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Fernando Tatis Jr. flies out sharply to center fielder Wade Meckler.",0,0,4,56,"bottom",7,"2023-09-03T22:11:51.453Z","2023-09-03T22:13:17.293Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.9,12,0.91,0.3873,5.8588,31.3558,-15.3826,-6.5318,8.2865,0.3541,3.8199,6.9632,-141.2588,-3.8226,-1.291,50.0018,6.1757,-13.2355,36,3.6,24,2285,224,NA,NA,NA,NA,NA,NA,FALSE,-14.5,14.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",2,"2023-09-03T22:12:37.643Z","2023-09-03T22:12:42.768Z",TRUE,"pitch","631c8e35-5f79-4673-9b23-5b63fc45eee0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.6486,1.7794,NA,131.15,223.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Fernando Tatis Jr. flies out sharply to center fielder Wade Meckler.",0,0,4,56,"bottom",7,"2023-09-03T22:11:51.453Z","2023-09-03T22:13:17.293Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.7,82.6,13,0.89,0.4204,6.288,27.9777,-33.1571,-10.5162,-0.5755,-0.3713,0.5822,6.7809,-130.3847,-7.1596,-1.6424,50.0005,5.8727,-18.064,26.4,9.6,24,1673,242,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-2.5,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",1,"2023-09-03T22:12:20.053Z","2023-09-03T22:12:25.743Z",TRUE,"pitch","616c4f69-46e9-4524-9510-5488d0a54f50",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.58,1.71,NA,106.74,180.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Fernando Tatis Jr. flies out sharply to center fielder Wade Meckler.",0,0,4,56,"bottom",7,"2023-09-03T22:11:51.453Z","2023-09-03T22:13:17.293Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.8,81.9,8,0.9,0.4234,6.1796,26.1907,-34.9834,-7.8143,-1.6538,0.2692,2.1658,7.0315,-129.2181,-2.8407,-1.4681,50.0061,5.9596,-13.2562,18,8.4,24,1547,244,NA,NA,NA,NA,NA,NA,FALSE,-38,-3.4,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",0,"2023-09-03T22:12:03.504Z","2023-09-03T22:12:08.476Z",TRUE,"pitch","c2cf547a-b056-42ea-ae26-6bcf43726374",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.58,1.71,NA,134.93,181.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Fernando Tatis Jr. flies out sharply to center fielder Wade Meckler.",0,0,4,56,"bottom",7,"2023-09-03T22:11:51.453Z","2023-09-03T22:13:17.293Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,88.3,7,0.91,0.3889,6.0323,35.1935,-22.0218,-12.1459,5.0672,-0.4703,2.1143,6.9341,-141.3744,-6.8174,-1.3896,50.005,5.9923,-24.3468,43.2,7.2,24,2362,223,NA,NA,NA,NA,NA,NA,FALSE,-21.4,7.8,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",3,"2023-09-03T22:11:36.187Z","2023-09-03T22:11:41.467Z",TRUE,"pitch","44d8cd47-8840-4380-b0e1-ea36b3c243e6",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,1,NA,NA,3.35,1.54,NA,99.22,158.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ha-Seong Kim strikes out on a foul tip.",0,0,4,55,"bottom",7,"2023-09-03T22:10:32.662Z","2023-09-03T22:11:41.467Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.1,3,2,0.3926,6.0037,35.5887,-15.444,-12.0053,8.5141,0.4665,2.9553,9.6964,-140.2163,-5.4842,-1.4995,50.0037,5.9664,-23.5925,51.6,6,24,2375,229,NA,NA,NA,NA,NA,NA,TRUE,-15.5,14.3,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",2,"2023-09-03T22:11:16.686Z","2023-09-03T22:11:22.484Z",TRUE,"pitch","9c140310-baf0-4dbb-8afc-3fa221a469af",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.35,1.54,NA,133.78,196.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ha-Seong Kim strikes out on a foul tip.",0,0,4,55,"bottom",7,"2023-09-03T22:10:32.662Z","2023-09-03T22:11:41.467Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.1,81.7,7,0.89,0.4234,6.067,28.0054,-30.1565,-11.1789,1.1951,-0.4402,1.5491,6.2457,-129.5386,-5.1759,-1.4347,50.0062,5.8891,-18.9308,30,8.4,24,1558,246,NA,NA,NA,NA,NA,NA,FALSE,-33.5,1.2,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",1,"2023-09-03T22:10:58.591Z","2023-09-03T22:11:05.578Z",TRUE,"pitch","bc9bf623-ceb6-48ec-93ac-98876f47fd19",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3502,1.5636,NA,96.14,213.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ha-Seong Kim strikes out on a foul tip.",0,0,4,55,"bottom",7,"2023-09-03T22:10:32.662Z","2023-09-03T22:11:41.467Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.5,82.8,14,0.89,0.4205,6.1795,25.8621,-32.4899,-10.7147,-0.1868,0.5472,0.9475,8.7596,-129.9743,-6.2746,-1.4658,50.0004,5.8434,-18.4289,26.4,8.4,24,1623,241,NA,NA,NA,NA,NA,NA,FALSE,-35.6,-1.4,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
