"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717919,"2023-06-03",1,"2023-06-03T03:51:11.959Z","2023-06-03T03:51:20.892Z",TRUE,"pitch","10f38d17-f13b-4e70-bb46-f91db1f6913b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.51,1.67,NA,93.67,179.27,"ground_ball","medium","1",127.19,180.69,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Orlando Arcia grounds out, pitcher Miguel Castro to first baseman Christian Walker.",0,2,3,65,"top",9,"2023-06-03T03:50:40.838Z","2023-06-03T03:51:20.892Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,78.1,9,0.91,0.4441,6.9012,23.2076,-29.4622,5.7497,1.7584,0.612,2.204,4.8724,-123.0918,-0.6652,-2.1362,50.0026,4.9605,8.8701,18,8.4,24,2865,66,85.9,-8,16,NA,NA,NA,TRUE,-34.8,3.2,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717919,"2023-06-03",0,"2023-06-03T03:50:50.852Z","2023-06-03T03:50:56.442Z",TRUE,"pitch","68f3bb99-cbfe-42c2-975c-b7ed1e78ca3a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.51,1.67,NA,142.13,163.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Orlando Arcia grounds out, pitcher Miguel Castro to first baseman Christian Walker.",0,2,3,65,"top",9,"2023-06-03T03:50:40.838Z","2023-06-03T03:51:20.892Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77.3,4,0.91,0.4468,6.8898,23.5477,-29.3859,4.738,1.8342,-0.6593,2.7782,2.5145,-122.4679,0.7877,-2.3141,50.0053,4.9602,7.2184,14.4,8.4,24,2824,72,NA,NA,NA,NA,NA,NA,FALSE,-34.8,3.7,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717919,"2023-06-03",4,"2023-06-03T03:49:48.090Z","2023-06-03T03:50:04.814Z",TRUE,"pitch","98b8677d-3c39-44c6-9e07-6eb2447b034a",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.17,1.61,NA,162.74,165.16,"fly_ball","medium","7",78.15,114.19,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Ozzie Albies flies out to left fielder Lourdes Gurriel Jr.",0,2,3,64,"top",9,"2023-06-03T03:48:09.990Z","2023-06-03T03:50:04.814Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,77.8,11,0.9,0.4446,7.128,22.8096,-24.6492,4.7965,4.8884,-1.2001,2.7268,1.6338,-122.8891,-0.4022,-2.4955,50.0039,4.9743,7.3859,16.8,7.2,24,2860,71,84.4,51,245,NA,NA,NA,TRUE,-29.2,9,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,656541,"Sam Hilliard","/api/v1/people/656541"
717919,"2023-06-03",3,"2023-06-03T03:49:21.832Z","2023-06-03T03:49:26.328Z",TRUE,"pitch","13554c97-a8ee-4824-bbe6-70fbe2ed2a22",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.2771,1.6238,NA,128.47,226.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Ozzie Albies flies out to left fielder Lourdes Gurriel Jr.",0,2,3,64,"top",9,"2023-06-03T03:48:09.990Z","2023-06-03T03:50:04.814Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.6,13,0.8,0.4006,7.2807,28.8426,-29.0552,-11.1473,1.6472,-0.3008,0.4596,8.7729,-136.5027,-6.5637,-2.1012,50.0058,4.8846,-21.1303,32.4,7.2,24,2058,244,NA,NA,NA,NA,NA,NA,FALSE,-29.2,1.8,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA
717919,"2023-06-03",2,"2023-06-03T03:48:36.577Z","2023-06-03T03:48:43.589Z",TRUE,"pitch","1385deab-46ce-4b6d-bc06-cb3e9e587a91",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.17,1.61,NA,156.29,183.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Ozzie Albies flies out to left fielder Lourdes Gurriel Jr.",0,2,3,64,"top",9,"2023-06-03T03:48:09.990Z","2023-06-03T03:50:04.814Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92,84.3,13,0.93,0.4092,7.2309,28.8489,-31.147,-10.2766,0.5669,-1.0307,2.0402,6.7258,-133.8498,-2.0052,-2.2407,50.0037,5.0291,-18.6505,28.8,8.4,24,2071,243,NA,NA,NA,NA,NA,NA,FALSE,-31.6,0.8,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA
717919,"2023-06-03",1,"2023-06-03T03:48:11.981Z","2023-06-03T03:48:15.527Z",TRUE,"pitch","c29df115-7f7b-4a80-8e55-3313452dfd43",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.17,1.61,NA,94.09,180.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Ozzie Albies flies out to left fielder Lourdes Gurriel Jr.",0,2,3,64,"top",9,"2023-06-03T03:48:09.990Z","2023-06-03T03:50:04.814Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.6,90.2,6,0.91,0.3825,7.1097,32.6222,-25.459,-10.3434,3.2333,0.6011,2.1418,11.6075,-143.1291,-3.3159,-2.1606,50.0044,4.9072,-21.4916,36,6,24,2288,248,NA,NA,NA,NA,NA,NA,FALSE,-22.9,5.4,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA
717919,"2023-06-03",0,"2023-06-03T03:47:02.528Z","2023-06-03T03:48:11.981Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Ozzie Albies flies out to left fielder Lourdes Gurriel Jr.",0,2,3,64,"top",9,"2023-06-03T03:48:09.990Z","2023-06-03T03:50:04.814Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA
717919,"2023-06-03",1,"2023-06-03T03:46:26.680Z","2023-06-03T03:46:37.784Z",TRUE,"pitch","709f48cf-1ff1-4941-9f19-8c6320e2c904",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.3,1.59,NA,109.21,193.24,"ground_ball","soft","7",112.67,104.44,NA,NA,TRUE,NA,NA,NA,NA,NA,"63","atBat","Single","single","Eddie Rosario singles on a soft ground ball to left fielder Lourdes Gurriel Jr. Sam Hilliard to 3rd.",0,2,3,63,"top",9,"2023-06-03T03:46:06.728Z","2023-06-03T03:46:37.784Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.1,84.5,8,0.92,0.4089,7.2398,28.237,-24.2248,-10.37,4.3732,0.2043,1.6865,9.6751,-133.8419,-4.0465,-2.1059,50.005,4.9479,-18.8619,33.6,7.2,24,2131,243,65.7,4,50,NA,NA,NA,FALSE,-25.1,7.2,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,656541,"Sam Hilliard","/api/v1/people/656541"
717919,"2023-06-03",0,"2023-06-03T03:46:09.469Z","2023-06-03T03:46:13.597Z",TRUE,"pitch","e15814e3-f068-44cd-a274-959f6ec51f3d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4086,1.6238,NA,141.55,169.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Eddie Rosario singles on a soft ground ball to left fielder Lourdes Gurriel Jr. Sam Hilliard to 3rd.",0,2,3,63,"top",9,"2023-06-03T03:46:06.728Z","2023-06-03T03:46:37.784Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.5,89.9,4,0.91,0.3828,6.9205,33.6542,-28.6872,-10.8579,1.6843,-0.644,2.5608,8.3825,-143.1944,-1.5803,-2.2013,50.004,4.9179,-22.507,34.8,7.2,24,2230,249,NA,NA,NA,NA,NA,NA,FALSE,-25.4,2.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA
717919,"2023-06-03",5,"2023-06-03T03:45:19.178Z","2023-06-03T03:45:34.211Z",TRUE,"pitch","90d733e6-2351-4dcd-9684-66262bc80133",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.38,1.55,NA,118.98,186.26,"fly_ball","hard","7",79.95,46.32,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Travis d'Arnaud flies out sharply to left fielder Lourdes Gurriel Jr.",0,2,3,62,"top",9,"2023-06-03T03:44:01.512Z","2023-06-03T03:45:34.211Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,77.7,8,0.9,0.4465,6.8981,22.254,-26.1744,2.4559,3.9305,-0.0519,1.9453,4.5518,-122.2916,-1.587,-2.2505,50.005,4.8304,3.7498,9.6,7.2,24,2896,72,101.6,32,394,NA,NA,NA,TRUE,-31.4,7.1,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656541,"Sam Hilliard","/api/v1/people/656541",NA,NA,NA,NA,NA,NA
