"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717089,"2023-08-07",2,"2023-08-08T01:29:35.910Z","2023-08-08T01:29:39.737Z",TRUE,"pitch","9106bc0f-71e7-446a-823f-67a20e96ff5f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5932,1.6023,NA,107.2,199.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Alex Verdugo flies out to right fielder Drew Waters.",0,2,2,60,"bottom",8,"2023-08-08T01:29:16.186Z","2023-08-08T01:30:05.271Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85,14,0.91,0.4054,7.2481,30.5047,-13.0731,-6.1092,10.3439,0.257,1.4426,7.4272,-135.287,-8.5707,-1.7349,50.0066,5.5758,-11.2862,32.4,3.6,24,2141,219,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.9,9.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",1,"2023-08-08T01:29:18.541Z","2023-08-08T01:29:23.605Z",TRUE,"pitch","f100bb84-c166-4d9d-bfdf-d66c63bc17f1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4797,1.5651,NA,127.66,200.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Alex Verdugo flies out to right fielder Drew Waters.",0,2,2,60,"bottom",8,"2023-08-08T01:29:16.186Z","2023-08-08T01:30:05.271Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.8,13,0.79,0.4077,6.8809,28.3432,-16.6713,-7.6846,8.4786,-0.2796,1.4308,6.9697,-134.2044,-7.9647,-1.9086,50.0067,5.6191,-14.0571,34.8,4.8,24,2127,215,NA,NA,NA,NA,NA,NA,FALSE,-18.2,13.8,12.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",0,"2023-08-08T01:29:01.865Z","2023-08-08T01:29:18.541Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Alex Verdugo replaces Rob Refsnyder.","Offensive Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,657077,"/api/v1/people/657077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","101","60","atBat","Flyout","field_out","Alex Verdugo flies out to right fielder Drew Waters.",0,2,2,60,"bottom",8,"2023-08-08T01:29:16.186Z","2023-08-08T01:30:05.271Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,608701,"/api/v1/people/608701",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",1,"2023-08-08T01:28:39.271Z","2023-08-08T01:28:45.800Z",TRUE,"pitch","c6122b08-9256-4984-8326-5f64a021c2fa",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.42,1.71,NA,82.59,178.39,"ground_ball","medium","6",128.77,152.36,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Jarren Duran grounds out, shortstop Bobby Witt Jr. to first baseman Matt Beaty.",0,2,2,59,"bottom",8,"2023-08-08T01:28:36.985Z","2023-08-08T01:28:45.800Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,80.8,14,0.92,0.4296,6.7934,24.4837,-25.6869,1.7785,3.9378,0.9027,2.2366,6.5494,-127.1808,-3.6052,-1.9303,50.0058,5.6949,2.9329,8.4,6,24,2284,194,62.5,-31,7,NA,NA,NA,TRUE,-29,6.6,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",0,"2023-08-08T01:28:17.794Z","2023-08-08T01:28:39.271Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Jarren Duran replaces Connor Wong.","Offensive Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,680776,"/api/v1/people/680776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","59","atBat","Groundout","field_out","Jarren Duran grounds out, shortstop Bobby Witt Jr. to first baseman Matt Beaty.",0,2,2,59,"bottom",8,"2023-08-08T01:28:36.985Z","2023-08-08T01:28:45.800Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,657136,"/api/v1/people/657136",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",6,"2023-08-08T01:25:57.998Z","2023-08-08T01:26:04.005Z",TRUE,"pitch","ee8d6666-d2b8-43f7-ab87-906f9d9eaff1",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.16,1.52,NA,158.75,154.35,"line_drive","medium","4",129.03,144.71,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Freddy Fermin lines out to second baseman Luis Urias.",0,2,2,58,"top",8,"2023-08-08T01:23:51.212Z","2023-08-08T01:26:04.005Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.2,11,0.91,0.3999,6.481,30.0633,-24.1533,-8.735,4.2219,-1.0952,3.1269,7.6634,-136.9436,-2.9185,-2.7941,50.0056,5.8576,-16.6041,31.2,6,24,2015,209,54.4,25,143,NA,NA,NA,TRUE,-23.6,7.2,14.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",5,"2023-08-08T01:25:32.602Z","2023-08-08T01:25:35.843Z",TRUE,"pitch","d802ac16-7b46-478c-befd-187f540ab94e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.16,1.52,NA,90.66,172.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Freddy Fermin lines out to second baseman Luis Urias.",0,2,2,58,"top",8,"2023-08-08T01:23:51.212Z","2023-08-08T01:26:04.005Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.5,78.2,6,0.9,0.442,6.379,27.0212,-28.0088,6.0812,2.6836,0.6911,2.4508,6.5649,-124.3535,-2.8507,-2.782,50.0037,5.9575,9.4371,20.4,8.4,24,2152,73,NA,NA,NA,NA,NA,NA,FALSE,-33.4,4.4,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",4,"2023-08-08T01:25:10.610Z","2023-08-08T01:25:13.706Z",TRUE,"pitch","5100c9b4-997c-4ed5-bfad-cbfc3b6eeccd",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.16,1.52,NA,104.54,164.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Freddy Fermin lines out to second baseman Luis Urias.",0,2,2,58,"top",8,"2023-08-08T01:23:51.212Z","2023-08-08T01:26:04.005Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88,3,0.9,0.3922,6.7477,30.929,-16.547,-4.4558,7.9101,0.327,2.7493,9.1565,-139.5605,-5.8909,-2.4152,50.0031,5.9743,-8.804,20.4,3.6,24,2132,215,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.3,6.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",2,"2023-08-08T01:24:44.242Z","2023-08-08T01:24:47.501Z",TRUE,"pitch","4364b1f8-cdf5-4cb1-930f-8937def99114",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.16,1.52,NA,120.13,161.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Freddy Fermin lines out to second baseman Luis Urias.",0,2,2,58,"top",8,"2023-08-08T01:23:51.212Z","2023-08-08T01:26:04.005Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.5,2,0.9,0.3942,6.6214,30.705,-16.282,-4.9151,8.1262,-0.082,2.8738,8.5825,-138.8677,-5.459,-2.5722,50.0039,5.946,-9.6142,24,3.6,24,2145,217,NA,NA,NA,NA,NA,NA,FALSE,-16.2,13.8,7.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",1,"2023-08-08T01:24:27.178Z","2023-08-08T01:24:32.208Z",TRUE,"pitch","2673d3f1-038f-4d0a-96a0-ed0f81bab360",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3613,1.5947,NA,82.4,170.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Freddy Fermin lines out to second baseman Luis Urias.",0,2,2,58,"top",8,"2023-08-08T01:23:51.212Z","2023-08-08T01:26:04.005Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.4,85.8,12,0.91,0.4055,6.6291,25.5587,-23.4117,-0.072,4.7283,0.9078,2.5261,9.5615,-134.3898,-4.5783,-2.6674,50.0023,5.8875,-0.1343,3.6,4.8,24,2075,204,NA,NA,NA,NA,NA,NA,FALSE,-23.9,7.9,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",0,"2023-08-08T01:24:10.371Z","2023-08-08T01:24:14.851Z",TRUE,"pitch","71e370d1-aa18-446a-997e-69f220e053aa",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3882,1.5148,NA,77.03,166.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Freddy Fermin lines out to second baseman Luis Urias.",0,2,2,58,"top",8,"2023-08-08T01:23:51.212Z","2023-08-08T01:26:04.005Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,88.1,12,0.9,0.393,6.6421,28.7612,-15.7189,-5.2693,8.3441,1.0486,2.6656,11.4035,-138.9579,-6.1683,-2.4086,50.0007,5.9439,-10.3899,25.2,3.6,24,2161,213,NA,NA,NA,NA,NA,NA,FALSE,-15.7,14,7.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",3,"2023-08-08T01:24:55.855Z","2023-08-08T01:25:10.610Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,666023,"/api/v1/people/666023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Freddy Fermin lines out to second baseman Luis Urias.",0,2,2,58,"top",8,"2023-08-08T01:23:51.212Z","2023-08-08T01:26:04.005Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",2,"2023-08-08T01:23:32.844Z","2023-08-08T01:23:39.833Z",TRUE,"pitch","12e4a9c9-3e4a-497e-a2bf-edd3bd3961c7",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.42,1.65,NA,126.46,175.53,"ground_ball","medium","3",167.26,154.92,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Matt Beaty grounds out, first baseman Triston Casas to pitcher Chris Martin.",0,2,2,57,"top",8,"2023-08-08T01:22:36.773Z","2023-08-08T01:23:39.833Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,607461,"Matt Beaty","/api/v1/people/607461","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.3,81.8,5,0.88,0.4247,6.7325,24.2205,-29.9458,-6.139,1.3209,-0.2481,2.3425,8.1546,-128.4875,-3.6236,-2.6513,50.003,6.0739,-10.3635,16.8,7.2,24,1402,226,93.1,-34,4,NA,NA,NA,TRUE,-33,1.8,9.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",1,"2023-08-08T01:23:15.964Z","2023-08-08T01:23:20.376Z",TRUE,"pitch","4f13cef7-46dc-4e8b-b430-c30aba24ea03",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5393,1.7135,NA,75,155.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Matt Beaty grounds out, first baseman Triston Casas to pitcher Chris Martin.",0,2,2,57,"top",8,"2023-08-08T01:22:36.773Z","2023-08-08T01:23:39.833Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,607461,"Matt Beaty","/api/v1/people/607461","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.8,85.5,12,0.9,0.4053,6.3854,27.8987,-21.9336,0.1458,5.533,1.1019,3.0665,10.4887,-134.8791,-3.5311,-2.8479,50.0065,5.9297,0.271,6,4.8,24,2180,203,NA,NA,NA,NA,NA,NA,FALSE,-22.2,9.5,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",0,"2023-08-08T01:22:53.803Z","2023-08-08T01:22:57.102Z",TRUE,"pitch","da32ee3a-ba60-4b86-ae17-09f658e49b13",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.42,1.65,NA,113.72,139.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Matt Beaty grounds out, first baseman Triston Casas to pitcher Chris Martin.",0,2,2,57,"top",8,"2023-08-08T01:22:36.773Z","2023-08-08T01:23:39.833Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,607461,"Matt Beaty","/api/v1/people/607461","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.9,85.3,12,0.89,0.4049,6.2783,28.6725,-18.1284,0.1287,7.5762,0.086,3.6828,8.0409,-135.1344,-2.8495,-2.9416,50.0066,6.0203,0.2388,6,3.6,24,2319,200,NA,NA,NA,NA,NA,NA,FALSE,-18.4,13.3,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",5,"2023-08-08T01:22:24.195Z","2023-08-08T01:22:29.357Z",TRUE,"pitch","b2034049-9914-47d6-80d4-e0a990510e2d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.31,1.61,NA,133.99,128.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,2,2,56,"top",8,"2023-08-08T01:21:11.623Z","2023-08-08T01:22:29.357Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.9,11,0.91,0.396,6.7166,30.7246,-16.8206,-5.9135,7.9253,-0.4458,4.0735,8.0025,-138.2914,-2.6431,-2.6083,50.0055,6.1695,-11.4608,28.8,3.6,24,2143,216,NA,NA,NA,NA,NA,NA,TRUE,-16.3,14,9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",3,"2023-08-08T01:21:48.732Z","2023-08-08T01:21:53.109Z",TRUE,"pitch","9044098b-f376-4f8b-b659-4e429cc882b7",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.3913,1.6079,NA,125.48,171.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,2,2,56,"top",8,"2023-08-08T01:21:11.623Z","2023-08-08T01:22:29.357Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.6,5,0.91,0.3932,6.6106,31.6867,-14.5689,-6.1956,8.9598,-0.2224,2.5062,8.6374,-139.3753,-6.9089,-2.5584,50.0024,5.9815,-12.1739,32.4,3.6,24,2253,217,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14.9,9.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
