"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747046,"2024-04-29",1,"2024-04-30T01:06:20.187Z","2024-04-30T01:06:28.028Z",TRUE,"pitch","c7d50d8e-cae6-4e29-9308-afbbc9cd4901",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.47,1.65,NA,137.36,163.99,"ground_ball","medium","4",147.62,149.07,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Anthony Volpe grounds out, second baseman Jordan Westburg to first baseman Ryan Mountcastle.",0,0,2,68,"top",9,"2024-04-30T01:05:46.527Z","2024-04-30T01:06:28.028Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,83.7,4,0.91,0.4122,5.5618,27.4939,-16.1909,0.0111,8.9268,-0.5342,2.7699,0.9793,-132.7224,-5.0323,-0.9088,50.0003,5.8635,0.0198,1.2,3.6,24,2459,167,98.4,-2,37,NA,NA,NA,TRUE,-17.4,15.4,-0.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747046,"2024-04-29",0,"2024-04-30T01:06:03.846Z","2024-04-30T01:06:07.967Z",TRUE,"pitch","172bf96a-0d17-4bbc-a0ca-d399287dc6ba",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4874,1.6827,NA,127.63,182.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Anthony Volpe grounds out, second baseman Jordan Westburg to first baseman Ryan Mountcastle.",0,0,2,68,"top",9,"2024-04-30T01:05:46.527Z","2024-04-30T01:06:28.028Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.1,74.5,7,0.91,0.4652,5.3863,24.2027,-40.0234,-8.1738,-5.601,-0.2789,2.0935,3.348,-118.1035,-0.8458,-0.6592,50.0043,6.1637,-11.4537,15.6,12,24,2756,333,NA,NA,NA,NA,NA,NA,FALSE,-51.8,-10.1,13.9,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747046,"2024-04-29",3,"2024-04-30T01:05:24.843Z","2024-04-30T01:05:36.261Z",TRUE,"pitch","c0865fce-0d2e-42f3-9c61-c1ad352c568b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.67,1.81,NA,108.47,171.27,"fly_ball","medium","8",117.56,61.21,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Trent Grisham flies out to center fielder Cedric Mullins.",0,0,2,67,"top",9,"2024-04-30T01:04:12.620Z","2024-04-30T01:05:36.261Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.6,74.7,5,0.91,0.4629,5.3466,24.6408,-40.7573,-6.4164,-6.0626,0.2237,2.5005,4.124,-118.7379,-0.0136,-0.7098,50.0047,6.2428,-9.0808,12,12,24,2682,332,90.4,27,344,NA,NA,NA,TRUE,-52.1,-10.7,10.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA
747046,"2024-04-29",1,"2024-04-30T01:04:44.533Z","2024-04-30T01:04:50.210Z",TRUE,"pitch","fe050b02-a255-40f9-af57-a9f961ead72c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.67,1.81,NA,151.71,180.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Trent Grisham flies out to center fielder Cedric Mullins.",0,0,2,67,"top",9,"2024-04-30T01:04:12.620Z","2024-04-30T01:05:36.261Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,75.7,13,0.91,0.458,5.4177,24.5882,-40.4609,-8.3397,-5.7331,-0.9106,2.1483,2.1747,-119.8893,-0.8242,-0.7497,50.0019,6.1284,-12.0599,15.6,12,24,2709,330,NA,NA,NA,NA,NA,NA,FALSE,-50.8,-10.3,14.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747046,"2024-04-29",0,"2024-04-30T01:04:26.082Z","2024-04-30T01:04:29.959Z",TRUE,"pitch","eefac70b-045a-4a04-9c74-0beb94a9cde4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7146,1.7271,NA,131.02,153.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Trent Grisham flies out to center fielder Cedric Mullins.",0,0,2,67,"top",9,"2024-04-30T01:04:12.620Z","2024-04-30T01:05:36.261Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.7,78,1,0.9,0.4434,5.3881,24.0081,-29.1655,-2.1377,1.9467,-0.3678,3.1748,1.3442,-123.4242,-1.0939,-0.6411,50.0046,6.0746,-3.3065,6,7.2,24,2580,231,NA,NA,NA,NA,NA,NA,FALSE,-34.4,3.5,3.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747046,"2024-04-29",2,"2024-04-30T01:05:05.508Z","2024-04-30T01:05:24.843Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,663757,"/api/v1/people/663757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Trent Grisham flies out to center fielder Cedric Mullins.",0,0,2,67,"top",9,"2024-04-30T01:04:12.620Z","2024-04-30T01:05:36.261Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747046,"2024-04-29",8,"2024-04-30T01:03:38.989Z","2024-04-30T01:03:53.172Z",TRUE,"pitch","27c21650-a0b9-429f-9f4a-25040b6d2c3a",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.17,1.5,NA,142.17,164.3,"fly_ball","medium","7",70.77,56.06,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Oswaldo Cabrera flies out to left fielder Colton Cowser. Gleyber Torres to 2nd.",0,0,2,66,"top",9,"2024-04-30T01:01:41.381Z","2024-04-30T01:03:53.172Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665828,"Oswaldo Cabrera","/api/v1/people/665828","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.5,79.1,1,0.9,0.4384,5.3475,23.1548,-30.6189,-2.4994,0.9847,-0.6603,2.7586,1.0022,-124.5529,-1.8757,-0.7413,50.0056,6.0344,-3.9588,7.2,8.4,24,2648,229,96.4,28,379,NA,NA,NA,TRUE,-35.5,1.6,4.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA
747046,"2024-04-29",7,"2024-04-30T01:03:16.808Z","2024-04-30T01:03:20.921Z",TRUE,"pitch","b170418c-07af-4be8-a3dd-e67b29cc941e",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.17,1.5,NA,146.15,193.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Oswaldo Cabrera flies out to left fielder Colton Cowser. Gleyber Torres to 2nd.",0,0,2,66,"top",9,"2024-04-30T01:01:41.381Z","2024-04-30T01:03:53.172Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665828,"Oswaldo Cabrera","/api/v1/people/665828","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.1,80,7,0.9,0.4349,5.4839,23.1124,-28.6668,-2.3629,2.1821,-0.7649,1.6657,0.2034,-125.485,-4.7084,-0.5391,50.0062,5.876,-3.8052,7.2,7.2,24,2768,193,NA,NA,NA,NA,NA,NA,FALSE,-33.4,3.2,4.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747046,"2024-04-29",6,"2024-04-30T01:02:57.536Z","2024-04-30T01:03:02.351Z",TRUE,"pitch","2d27c5eb-886b-4470-a09e-60e9c09545a9",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2048,1.4614,NA,124.07,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Oswaldo Cabrera flies out to left fielder Colton Cowser. Gleyber Torres to 2nd.",0,0,2,66,"top",9,"2024-04-30T01:01:41.381Z","2024-04-30T01:03:53.172Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665828,"Oswaldo Cabrera","/api/v1/people/665828","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.4,79.3,11,0.91,0.4352,5.4164,25.6164,-31.6898,-1.7397,0.3034,-0.1855,3.5103,1.6972,-125.8819,-0.2488,-0.6425,50.0043,6.1765,-2.7917,4.8,8.4,24,2698,255,NA,NA,NA,NA,NA,NA,FALSE,-35.9,0.7,2.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747046,"2024-04-29",5,"2024-04-30T01:02:37.492Z","2024-04-30T01:02:40.691Z",TRUE,"pitch","d63900eb-8901-41e6-a661-15bff303d286",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.17,1.5,NA,151.6,187.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Oswaldo Cabrera flies out to left fielder Colton Cowser. Gleyber Torres to 2nd.",0,0,2,66,"top",9,"2024-04-30T01:01:41.381Z","2024-04-30T01:03:53.172Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665828,"Oswaldo Cabrera","/api/v1/people/665828","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.1,79.5,13,0.9,0.4362,5.5022,24.4027,-28.0715,-3.4989,2.5672,-0.9076,1.9107,0.4784,-125.3719,-4.3212,-0.6457,50.0032,5.9373,-5.592,10.8,7.2,24,2738,203,NA,NA,NA,NA,NA,NA,FALSE,-32.8,4,6.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
