"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
747202,"2024-05-19",4,"2024-05-19T02:36:14.623Z","2024-05-19T02:36:22.588Z",TRUE,"pitch","ccd17771-4ab7-49ad-8a12-ebedab88751e",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.59,1.68,NA,105.5,179.37,"ground_ball","medium","6",115.85,149.59,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Ketel Marte grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",0,8,2,68,"bottom",8,"2024-05-19T02:35:14.350Z","2024-05-19T02:36:22.588Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,606466,"Ketel Marte","/api/v1/people/606466","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.1,9,0.93,0.4006,6.6956,30.6264,-17.3976,9.5861,7.8069,0.3018,2.2005,-7.2856,-136.8108,-7.3961,1.756,50.0009,6.1345,18.1413,40.8,6,24,2285,139,103.7,-31,4,NA,NA,NA,TRUE,-18.2,12.7,-15.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",3,"2024-05-19T02:35:52.470Z","2024-05-19T02:35:55.738Z",TRUE,"pitch","f7513893-7225-45a4-8c60-9cec6dcdf570",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5459,1.6366,NA,152.91,239.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Ketel Marte grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",0,8,2,68,"bottom",8,"2024-05-19T02:35:14.350Z","2024-05-19T02:36:22.588Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,606466,"Ketel Marte","/api/v1/people/606466","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,76.5,13,0.9,0.456,6.5105,24.174,-32.545,1.6361,-0.2525,-0.942,-0.0448,-7.5596,-120.284,-7.208,2.0344,50.0053,5.8909,2.3897,2.4,9.6,24,2690,0,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-2,-1.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",2,"2024-05-19T02:35:32.453Z","2024-05-19T02:35:35.453Z",TRUE,"pitch","b7fac5d2-251b-4e36-a62e-79e3e456cd83",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.571,1.5928,NA,119.08,227.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Ketel Marte grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",0,8,2,68,"bottom",8,"2024-05-19T02:35:14.350Z","2024-05-19T02:36:22.588Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,606466,"Ketel Marte","/api/v1/people/606466","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.4,13,0.9,0.4059,6.7773,28.8974,-14.3752,8.9789,9.6446,-0.0547,0.4061,-7.925,-134.8703,-12.2493,1.753,50.0007,6.016,16.5658,42,4.8,24,2209,141,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15,-14.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",1,"2024-05-19T02:35:16.645Z","2024-05-19T02:35:19.661Z",TRUE,"pitch","d3ea101c-7c66-4899-b313-172267f94c1b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5474,1.6335,NA,134.07,190.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Ketel Marte grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",0,8,2,68,"bottom",8,"2024-05-19T02:35:14.350Z","2024-05-19T02:36:22.588Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,606466,"Ketel Marte","/api/v1/people/606466","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76,7,0.9,0.4566,6.5038,24.1252,-33.6753,-0.2911,-1.03,-0.4478,1.7746,-5.7169,-120.1476,-2.9875,2.0042,50.0035,6.0386,-0.4234,2.4,9.6,24,2771,336,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-2.4,1.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",0,"2024-05-19T02:34:08.647Z","2024-05-19T02:35:16.645Z",FALSE,"action",NA,NA,"Pitching Change: Andrew Chafin replaces Alex Lange.","Pitching Substitution",8,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605177,"/api/v1/people/605177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"68","atBat","Groundout","field_out","Ketel Marte grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",0,8,2,68,"bottom",8,"2024-05-19T02:35:14.350Z","2024-05-19T02:36:22.588Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,606466,"Ketel Marte","/api/v1/people/606466","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",5,"2024-05-19T02:32:24.591Z","2024-05-19T02:32:32.131Z",TRUE,"pitch","4defc334-141d-42f1-862c-4a5758e4cc82",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.48,1.7,NA,138.07,169.36,"line_drive","hard","8",135.32,56.73,NA,NA,TRUE,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Matt Vierling lines out sharply to center fielder Corbin Carroll.",0,8,2,67,"top",8,"2024-05-19T02:30:48.591Z","2024-05-19T02:32:32.131Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.5,4,0.92,0.3991,7.1187,30.1737,-21.1928,-8.8502,5.757,-0.5528,2.571,6.6885,-137.2065,-5.7501,-1.8715,50.004,6.1367,-16.8862,34.8,6,24,2291,217,105.7,17,354,NA,NA,NA,TRUE,-21.4,9.4,14.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",4,"2024-05-19T02:32:07.115Z","2024-05-19T02:32:10.115Z",TRUE,"pitch","8d0efc7d-e12c-40a4-8216-1aaf6f735b84",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4289,1.6883,NA,114.32,116.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Matt Vierling lines out sharply to center fielder Corbin Carroll.",0,8,2,67,"top",8,"2024-05-19T02:30:48.591Z","2024-05-19T02:32:32.131Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.5,12,0.9,0.3895,7.0365,30.4252,-18.3471,-3.561,6.8985,0.0704,4.5115,6.8097,-140.3893,-2.0139,-1.9191,50.0063,6.4265,-7.1419,16.8,3.6,24,2429,218,NA,NA,NA,NA,NA,NA,FALSE,-17,12.2,5.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",3,"2024-05-19T02:31:42.068Z","2024-05-19T02:31:45.068Z",TRUE,"pitch","ebcb4b59-fbb4-4876-912d-8d3152dd23a5",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.48,1.7,NA,125.35,168.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Matt Vierling lines out sharply to center fielder Corbin Carroll.",0,8,2,67,"top",8,"2024-05-19T02:30:48.591Z","2024-05-19T02:32:32.131Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.8,5,0.92,0.3982,7.2252,29.142,-20.1948,-8.5418,6.2422,-0.2191,2.6204,7.8516,-137.3244,-5.9551,-1.9994,50.0012,6.1817,-16.3856,34.8,6,24,2318,219,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10.3,13.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",2,"2024-05-19T02:31:24.775Z","2024-05-19T02:31:27.775Z",TRUE,"pitch","1605d25f-0185-4639-8bc7-45d7bfa03969",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.427,1.713,NA,45.31,198.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Matt Vierling lines out sharply to center fielder Corbin Carroll.",0,8,2,67,"top",8,"2024-05-19T02:30:48.591Z","2024-05-19T02:32:32.131Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,83.1,14,0.88,0.4205,7.0116,25.0368,-31.2342,1.6953,0.5508,1.8808,1.4943,8.7644,-129.8298,-6.268,-1.7477,50.0059,6.292,2.9195,7.2,7.2,24,2585,86,NA,NA,NA,NA,NA,NA,FALSE,-34.3,-0.1,-4.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",1,"2024-05-19T02:31:04.104Z","2024-05-19T02:31:07.104Z",TRUE,"pitch","50cd41c4-c07f-410e-a8c8-b0f4e3918e51",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.4294,1.6606,NA,50.5,221.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Matt Vierling lines out sharply to center fielder Corbin Carroll.",0,8,2,67,"top",8,"2024-05-19T02:30:48.591Z","2024-05-19T02:32:32.131Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.2,83.8,14,0.8,0.4171,6.9543,25.7678,-27.1844,-0.3017,2.849,1.7447,0.6527,9.1844,-130.948,-8.9926,-1.7581,50.002,6.1425,-0.5306,2.4,7.2,24,2503,142,NA,NA,NA,NA,NA,NA,FALSE,-30.1,3.5,-1.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",0,"2024-05-19T02:30:48.591Z","2024-05-19T02:30:51.660Z",TRUE,"pitch","48b8d52a-c186-4374-95eb-e4ea701cef82",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2962,1.6581,NA,123.38,176.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Matt Vierling lines out sharply to center fielder Corbin Carroll.",0,8,2,67,"top",8,"2024-05-19T02:30:48.591Z","2024-05-19T02:32:32.131Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87.3,5,0.92,0.3964,7.2637,29.5305,-22.5527,-9.7899,4.9714,-0.1674,2.2896,8.7294,-137.9572,-6.3816,-2.0945,50.0016,6.1438,-18.9454,36,6,24,2377,218,NA,NA,NA,NA,NA,NA,FALSE,-22.4,7.9,16,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",0,"2024-05-19T02:30:05.043Z","2024-05-19T02:30:17.044Z",TRUE,"pitch","b03938af-9202-41d4-9633-86cc8691eda2",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.15,1.44,NA,138.17,159.13,"fly_ball","medium","7",39.28,92.25,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Sac Fly","sac_fly","Wenceel Pérez out on a sacrifice fly to left fielder Jake McCarthy. Javier Báez scores. Carson Kelly to 3rd.",1,8,2,66,"top",8,"2024-05-19T02:29:58.698Z","2024-05-19T02:30:17.044Z",TRUE,TRUE,FALSE,TRUE,0,0,0,2,672761,"Wenceel Pérez","/api/v1/people/672761","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,89,1,0.91,0.3874,7.038,31.8141,-14.5926,-4.6805,8.6819,-0.5554,2.9501,6.0605,-141.3291,-6.3226,-2.1182,50.0068,6.1514,-9.4831,27.6,3.6,24,2443,225,94,28,340,NA,NA,NA,TRUE,-14.4,14.6,7.3,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,592192,"Mark Canha","/api/v1/people/592192"
747202,"2024-05-19",4,"2024-05-19T02:29:28.703Z","2024-05-19T02:29:36.749Z",TRUE,"pitch","6429eeb8-3a68-4610-88de-7f62259ea325",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.26,1.45,NA,86.05,200.65,"ground_ball","medium","5",95.6,169.84,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Mark Canha singles on a ground ball to third baseman Eugenio Suárez.",0,7,2,65,"top",8,"2024-05-19T02:27:56.814Z","2024-05-19T02:29:36.749Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,592192,"Mark Canha","/api/v1/people/592192","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,83,9,0.89,0.4208,7.0368,25.1332,-32.6874,1.6387,-0.304,0.8121,1.4122,6.3933,-129.775,-6.094,-1.8881,50.0002,6.2565,2.8147,6,8.4,24,2460,79,71.4,-52,3,NA,NA,NA,FALSE,-35.8,-1.6,-4.3,NA,NA,NA,NA,NA,FALSE,TRUE,595879,"Javier Báez","/api/v1/people/595879",608348,"Carson Kelly","/api/v1/people/608348",592192,"Mark Canha","/api/v1/people/592192"
747202,"2024-05-19",3,"2024-05-19T02:29:05.398Z","2024-05-19T02:29:08.398Z",TRUE,"pitch","1825978f-9abf-40e6-8964-6bb6970a8a5b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.26,1.45,NA,115.25,143.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Mark Canha singles on a ground ball to third baseman Eugenio Suárez.",0,7,2,65,"top",8,"2024-05-19T02:27:56.814Z","2024-05-19T02:29:36.749Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,592192,"Mark Canha","/api/v1/people/592192","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.4,12,0.91,0.3857,6.8986,31.4706,-16.0343,-6.2969,7.896,0.046,3.5369,7.705,-141.8241,-4.7577,-1.8838,50.0007,6.2539,-12.8676,33.6,3.6,24,2439,222,NA,NA,NA,NA,NA,NA,FALSE,-15.2,13.6,9.8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",2,"2024-05-19T02:28:39.326Z","2024-05-19T02:28:43.020Z",TRUE,"pitch","094a662d-ce81-4f16-b7ee-ee8ef44df1fa",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.26,1.45,NA,98.86,213.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Mark Canha singles on a ground ball to third baseman Eugenio Suárez.",0,7,2,65,"top",8,"2024-05-19T02:27:56.814Z","2024-05-19T02:29:36.749Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,592192,"Mark Canha","/api/v1/people/592192","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.6,14,0.88,0.4214,7.0729,26.9599,-30.518,1.7225,0.9638,0.476,0.9239,5.418,-129.9381,-7.5175,-1.8589,50.0012,6.17,2.9467,7.2,7.2,24,2530,79,NA,NA,NA,NA,NA,NA,FALSE,-34,0.2,-4.3,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",1,"2024-05-19T02:28:15.888Z","2024-05-19T02:28:18.888Z",TRUE,"pitch","8a367804-3d70-4a45-80f2-42bb70800973",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.26,1.45,NA,145.37,184.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Mark Canha singles on a ground ball to third baseman Eugenio Suárez.",0,7,2,65,"top",8,"2024-05-19T02:27:56.814Z","2024-05-19T02:29:36.749Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,592192,"Mark Canha","/api/v1/people/592192","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87,4,0.92,0.3961,7.0763,31.8263,-20.1653,-9.8932,6.204,-0.7441,2.024,6.9049,-138.45,-7.502,-1.9892,50.0011,6.1255,-19.1434,38.4,6,24,2352,225,NA,NA,NA,NA,NA,NA,FALSE,-20.5,9.7,16.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
