"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716694,"2023-09-06",3,"2023-09-07T02:01:23.721Z","2023-09-07T02:01:28.337Z",TRUE,"pitch","1ce0c0bc-cc02-46bf-b250-cdb87ba3eddf",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.25,1.56,NA,65.77,184.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,3,4,72,"top",9,"2023-09-07T02:00:18.825Z","2023-09-07T02:01:28.337Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,608348,"Carson Kelly","/api/v1/people/608348","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,77.3,14,0.91,0.449,5.7747,25.6826,-36.0329,8.0719,-2.563,1.344,1.9998,2.4808,-122.3129,-3.3872,-0.7339,50.0034,6.5143,12.1459,19.2,10.8,24,2572,41,NA,NA,NA,NA,NA,NA,TRUE,-44.2,-5.2,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716694,"2023-09-06",2,"2023-09-07T02:01:04.110Z","2023-09-07T02:01:07.833Z",TRUE,"pitch","12edd542-9376-4d7d-8d58-a7b3fe96d926",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.25,1.56,NA,100.31,188.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,3,4,72,"top",9,"2023-09-07T02:00:18.825Z","2023-09-07T02:01:28.337Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,608348,"Carson Kelly","/api/v1/people/608348","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,88,9,0.9,0.3926,6.0088,32.0326,-26.5538,-8.9031,2.8519,0.438,1.852,6.4578,-139.6069,-7.2657,-0.7509,50.0007,6.2411,-17.5358,30,7.2,24,2145,228,NA,NA,NA,NA,NA,NA,FALSE,-25.9,3.8,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716694,"2023-09-06",1,"2023-09-07T02:00:48.130Z","2023-09-07T02:00:53.104Z",TRUE,"pitch","83ce2d9b-ef2b-4f3e-af0b-22df28270cf6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2234,1.5076,NA,80.76,181.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,3,4,72,"top",9,"2023-09-07T02:00:18.825Z","2023-09-07T02:01:28.337Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,608348,"Carson Kelly","/api/v1/people/608348","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.2,76.8,14,0.91,0.4496,5.835,27.6635,-34.6361,7.8944,-1.6477,0.9508,2.1032,1.9722,-122.5346,-3.2866,-0.8925,50.0012,6.468,11.819,19.2,9.6,24,2536,41,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-3.6,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716694,"2023-09-06",0,"2023-09-07T02:00:32.954Z","2023-09-07T02:00:36.892Z",TRUE,"pitch","d4965ba6-3a09-4296-9553-c915bc0de023",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2496,1.5598,NA,107.99,153.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,3,4,72,"top",9,"2023-09-07T02:00:18.825Z","2023-09-07T02:01:28.337Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,608348,"Carson Kelly","/api/v1/people/608348","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.3,2,0.91,0.3946,5.9113,32.3166,-27.5958,-9.4331,2.3495,0.2364,3.1444,5.7753,-139.0094,-4.1847,-0.6468,50.0037,6.51,-18.3887,31.2,7.2,24,2203,225,NA,NA,NA,NA,NA,NA,FALSE,-26.5,3.5,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716694,"2023-09-06",0,"2023-09-07T02:00:00.153Z","2023-09-07T02:00:08.215Z",TRUE,"pitch","5b645057-33f1-4b5d-9bc5-676f728330d1",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.41,1.61,NA,124.53,159.96,"ground_ball","medium","4",145.51,150.11,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Parker Meadows grounds out, second baseman Gleyber Torres to first baseman DJ LeMahieu.",0,3,4,71,"top",9,"2023-09-07T01:59:49.886Z","2023-09-07T02:00:08.215Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.4,2,2,0.3963,5.9619,28.8371,-30.3596,-5.659,0.9402,-0.1974,2.9194,3.9062,-137.8712,-4.1105,-0.8928,50.0051,6.4638,-10.9648,18,7.2,24,1901,234,97.8,-20,9,NA,NA,NA,TRUE,-29.3,1.1,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716694,"2023-09-06",5,"2023-09-07T01:59:26.015Z","2023-09-07T01:59:34.334Z",TRUE,"pitch","501f024d-39d2-403f-af1b-e8fcebb7b5fe",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.12,1.47,NA,133.86,156.35,"ground_ball","medium","5",95.12,160.71,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Andy Ibanez grounds out, third baseman Oswald Peraza to first baseman DJ LeMahieu.",0,3,4,70,"top",9,"2023-09-07T01:58:31.968Z","2023-09-07T01:59:34.334Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.4,1,0.91,0.3935,5.906,33.3693,-26.6543,-10.0244,2.8174,-0.4422,3.0529,4.2733,-139.5483,-4.6467,-0.6968,50.0036,6.5101,-19.6387,33.6,7.2,24,2106,223,63.3,-27,7,NA,NA,NA,TRUE,-25.7,4.3,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716694,"2023-09-06",3,"2023-09-07T01:59:03.806Z","2023-09-07T01:59:07.625Z",TRUE,"pitch","1d3677ac-9692-4dc0-88cd-3de39aef8036",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.2505,1.4437,NA,109.52,166.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Andy Ibanez grounds out, third baseman Oswald Peraza to first baseman DJ LeMahieu.",0,3,4,70,"top",9,"2023-09-07T01:58:31.968Z","2023-09-07T01:59:34.334Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.2,5,0.92,0.3943,5.9648,34.5277,-28.1806,-10.6903,2.0505,0.1963,2.6695,6.035,-139.4756,-5.351,-0.6189,50.0048,6.4969,-20.8374,33.6,7.2,24,2019,222,NA,NA,NA,NA,NA,NA,FALSE,-27.4,2.6,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716694,"2023-09-06",2,"2023-09-07T01:58:48.517Z","2023-09-07T01:58:52.414Z",TRUE,"pitch","7e1199fa-11c6-49f9-b4ac-93325716dc34",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.0149,1.3916,NA,103.2,219.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Andy Ibanez grounds out, third baseman Oswald Peraza to first baseman DJ LeMahieu.",0,3,4,70,"top",9,"2023-09-07T01:58:31.968Z","2023-09-07T01:59:34.334Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.1,14,0.91,0.3971,6.0511,33.6245,-29.4498,-10.3119,1.4138,0.3619,0.7054,6.0853,-138.4234,-9.7816,-0.5362,50.0009,6.2863,-19.8196,30,7.2,24,1998,231,NA,NA,NA,NA,NA,NA,FALSE,-30,0.5,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716694,"2023-09-06",1,"2023-09-07T01:58:34.375Z","2023-09-07T01:58:39.139Z",TRUE,"pitch","6c362412-d714-4106-b648-63b7cabf65ad",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9626,1.3655,NA,156,186.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Andy Ibanez grounds out, third baseman Oswald Peraza to first baseman DJ LeMahieu.",0,3,4,70,"top",9,"2023-09-07T01:58:31.968Z","2023-09-07T01:59:34.334Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.9,13,0.92,0.3972,5.9529,32.9324,-29.4721,-10.6402,1.4074,-1.0231,1.951,3.3421,-138.2802,-6.8228,-0.8703,50.0044,6.4473,-20.4574,32.4,7.2,24,2038,230,NA,NA,NA,NA,NA,NA,FALSE,-29.3,1.2,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716694,"2023-09-06",0,"2023-09-07T01:57:00.983Z","2023-09-07T01:58:34.375Z",FALSE,"action",NA,NA,"Pitching Change: Clay Holmes replaces Greg Weissert.","Pitching Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605280,"/api/v1/people/605280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"70","atBat","Groundout","field_out","Andy Ibanez grounds out, third baseman Oswald Peraza to first baseman DJ LeMahieu.",0,3,4,70,"top",9,"2023-09-07T01:58:31.968Z","2023-09-07T01:59:34.334Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
