"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716982,"2023-08-16",2,"2023-08-17T01:12:11.373Z","2023-08-17T01:12:17.297Z",TRUE,"pitch","c2651893-c2b7-4862-ab4d-bc14dd5259e6",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.23,1.45,NA,86.31,138.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,2,2,54,"top",8,"2023-08-17T01:11:31.679Z","2023-08-17T01:12:17.297Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.9,12,0.91,0.396,5.8985,30.5981,-18.6224,8.133,6.9938,0.8051,3.7215,-7.8528,-138.2852,-2.6205,2.6238,50.0069,5.9296,15.7687,36,4.8,24,2091,113,NA,NA,NA,NA,NA,NA,TRUE,-18,12.4,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,671213,"Triston Casas","/api/v1/people/671213",NA,NA,NA,NA,NA,NA,NA
716982,"2023-08-16",1,"2023-08-17T01:11:53.353Z","2023-08-17T01:11:57.673Z",TRUE,"pitch","b06a1af1-41d3-4b41-9fca-ef233b01e48e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.23,1.45,NA,127.58,155.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,2,2,54,"top",8,"2023-08-17T01:11:31.679Z","2023-08-17T01:12:17.297Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.6,1,0.91,0.3892,5.9365,30.8896,-18.844,9.6554,6.6411,-0.2776,3.0939,-11.6528,-140.5497,-4.2359,2.6613,50.0034,5.8391,19.3818,40.8,4.8,24,2218,113,NA,NA,NA,NA,NA,NA,FALSE,-17.9,11.3,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716982,"2023-08-16",0,"2023-08-17T01:11:35.509Z","2023-08-17T01:11:39.310Z",TRUE,"pitch","0f875435-d0e6-4ef9-9dc9-9bb16c972e56",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.364,1.4863,NA,114.8,156.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,2,2,54,"top",8,"2023-08-17T01:11:31.679Z","2023-08-17T01:12:17.297Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.6,2,2,0.3929,5.8954,31.8012,-20.8558,11.6837,5.7563,0.0578,3.0322,-11.2582,-139.4744,-3.8698,2.6315,50.0065,5.8157,22.9901,43.2,6,24,2143,110,NA,NA,NA,NA,NA,NA,FALSE,-20,9.7,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716982,"2023-08-16",3,"2023-08-17T01:11:02.068Z","2023-08-17T01:11:13.137Z",TRUE,"pitch","eddf2d7a-58b0-4759-8793-18e22a702e89",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,1,NA,NA,3.79,1.76,NA,114.73,176.44,"ground_ball","hard","8",129.94,108.17,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Triston Casas singles on a sharp ground ball to center fielder Alex Call.",0,2,2,53,"top",8,"2023-08-17T01:10:41.457Z","2023-08-17T01:11:13.137Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87.4,8,2,0.3953,5.9158,29.7756,-22.2184,10.2192,5.1161,0.0596,2.3088,-11.1592,-138.3635,-5.4169,2.81,50.0052,5.7732,19.8932,37.2,6,24,2129,116,109.3,0,53,NA,NA,NA,FALSE,-21.8,8.3,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,671213,"Triston Casas","/api/v1/people/671213",NA,NA,NA,NA,NA,NA,NA
716982,"2023-08-16",2,"2023-08-17T01:10:43.857Z","2023-08-17T01:10:50.171Z",TRUE,"pitch","1a180fed-60b7-42a0-a1a2-e5995047681e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.8608,1.7577,NA,26.39,140.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Triston Casas singles on a sharp ground ball to center fielder Alex Call.",0,2,2,53,"top",8,"2023-08-17T01:10:41.457Z","2023-08-17T01:11:13.137Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.5,12,2,0.3944,5.611,29.4954,-25.8086,9.7319,3.2562,2.3771,3.6422,-5.2953,-138.6117,-1.3971,3.0426,50.0044,5.8676,19.0359,34.8,6,24,2098,108,NA,NA,NA,NA,NA,NA,FALSE,-24.2,5.8,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716982,"2023-08-16",0,"2023-08-17T01:08:08.176Z","2023-08-17T01:08:59.584Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Triston Casas singles on a sharp ground ball to center fielder Alex Call.",0,2,2,53,"top",8,"2023-08-17T01:10:41.457Z","2023-08-17T01:11:13.137Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716982,"2023-08-16",1,"2023-08-17T01:08:59.584Z","2023-08-17T01:10:43.857Z",FALSE,"action",NA,NA,"Pitching Change: Jose A. Ferrer replaces Jordan Weems.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,678606,"/api/v1/people/678606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Single","single","Triston Casas singles on a sharp ground ball to center fielder Alex Call.",0,2,2,53,"top",8,"2023-08-17T01:10:41.457Z","2023-08-17T01:11:13.137Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716982,"2023-08-16",3,"2023-08-17T01:07:24.519Z","2023-08-17T01:07:50.709Z",TRUE,"pitch","5c29a8ba-bd41-4141-9fd3-67a5f4fb990f",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,1,NA,NA,3.35,1.65,NA,121.9,159.81,"line_drive","medium","78",49.02,57.15,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Home Run","home_run","Pablo Reyes homers (2) on a line drive to left center field. Alex Verdugo scores.",2,2,2,52,"top",8,"2023-08-17T01:06:16.208Z","2023-08-17T01:07:50.709Z",TRUE,TRUE,FALSE,FALSE,75,2,1,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.7,2,0.9,0.3892,6.6346,29.5781,-11.3516,-4.6061,10.3647,-0.1286,2.9248,5.9405,-140.329,-6.1932,-1.6672,50.0035,5.8887,-9.2545,32.4,3.6,24,2156,210,107.8,21,398,NA,NA,NA,FALSE,-11.5,17.8,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716982,"2023-08-16",2,"2023-08-17T01:07:02.005Z","2023-08-17T01:07:06.395Z",TRUE,"pitch","6b53b543-b1ed-45d9-a753-12f63936f5cb",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.364,1.6477,NA,88.68,175.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Home Run","home_run","Pablo Reyes homers (2) on a line drive to left center field. Alex Verdugo scores.",2,2,2,52,"top",8,"2023-08-17T01:06:16.208Z","2023-08-17T01:07:50.709Z",TRUE,TRUE,FALSE,FALSE,75,2,1,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,83.1,6,0.9,0.4192,6.4802,23.7998,-28.5951,1.3876,2.0604,0.743,2.3391,6.2536,-129.9781,-3.7533,-1.8611,50.001,5.941,2.404,7.2,7.2,24,2275,154,NA,NA,NA,NA,NA,NA,FALSE,-30.7,3.2,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716982,"2023-08-16",1,"2023-08-17T01:06:38.938Z","2023-08-17T01:06:44.821Z",TRUE,"pitch","329dd843-446a-4c98-b447-3d5e63b8a3ed",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1294,1.4091,NA,74.04,165.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Home Run","home_run","Pablo Reyes homers (2) on a line drive to left center field. Alex Verdugo scores.",2,2,2,52,"top",8,"2023-08-17T01:06:16.208Z","2023-08-17T01:07:50.709Z",TRUE,TRUE,FALSE,FALSE,75,2,1,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.7,12,0.9,0.4352,6.591,25.2801,-33.5238,3.9024,-0.8444,1.1271,2.7304,6.2074,-125.8042,-1.4013,-1.8781,50.0005,6.0093,6.2596,12,8.4,24,2181,110,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-1.6,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716982,"2023-08-16",0,"2023-08-17T01:06:18.443Z","2023-08-17T01:06:23.834Z",TRUE,"pitch","a5d72418-b4b7-4a62-9e53-7f301a7bf749",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.364,1.6477,NA,109.97,226.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Home Run","home_run","Pablo Reyes homers (2) on a line drive to left center field. Alex Verdugo scores.",2,2,2,52,"top",8,"2023-08-17T01:06:16.208Z","2023-08-17T01:07:50.709Z",TRUE,TRUE,FALSE,FALSE,75,2,1,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.7,14,0.9,0.3866,6.5674,30.5493,-11.7101,-4.7114,10.0499,0.1844,0.4731,6.8555,-141.3876,-12.3348,-1.6533,50,5.6298,-9.591,30,3.6,24,2057,212,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716982,"2023-08-16",0,"2023-08-17T01:05:41.024Z","2023-08-17T01:05:50.980Z",TRUE,"pitch","f585b2a1-f3a6-4f08-bd8f-6f8d410cbe0d",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.52,1.57,NA,114.55,171.36,"line_drive","medium","8",115.52,85.32,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Alex Verdugo singles on a line drive to center fielder Alex Call.",0,0,2,51,"top",8,"2023-08-17T01:05:40.852Z","2023-08-17T01:05:50.980Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.8,5,0.9,0.3882,6.4506,30.9945,-11.394,-4.8351,10.3003,0.0642,2.4972,6.5609,-140.906,-7.2703,-1.6625,50.0069,5.8415,-9.7587,32.4,3.6,24,2079,209,83,19,255,NA,NA,NA,FALSE,-11.8,17.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA,NA
716982,"2023-08-16",4,"2023-08-17T01:05:06.200Z","2023-08-17T01:05:19.387Z",TRUE,"pitch","3c1afcf5-e821-43a1-95e5-5f14bdfeba74",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.3,1.44,NA,121.39,183.24,"fly_ball","medium","8",83.6,71.44,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Masataka Yoshida flies out to center fielder Alex Call.",0,0,2,50,"top",8,"2023-08-17T01:04:08.277Z","2023-08-17T01:05:19.387Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.2,5,0.9,0.427,6.373,25.7079,-29.8326,2.396,1.4051,-0.1151,2.0571,3.9569,-128.1121,-3.7741,-1.9891,50.0025,5.8732,3.9951,8.4,7.2,24,2153,150,97.5,39,334,NA,NA,NA,TRUE,-33.2,1.9,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716982,"2023-08-16",3,"2023-08-17T01:04:50.366Z","2023-08-17T01:04:55.057Z",TRUE,"pitch","4e85feef-a534-44c3-b073-33e81b08b39b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2857,1.4377,NA,159.02,132.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Masataka Yoshida flies out to center fielder Alex Call.",0,0,2,50,"top",8,"2023-08-17T01:04:08.277Z","2023-08-17T01:05:19.387Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87,80,11,2,0.432,6.6049,24.9716,-35.1057,-7.2004,-1.7966,-1.1024,3.9386,3.9702,-126.6224,1.5227,-1.7521,50.0043,6.1307,-11.7359,18,9.6,24,928,248,NA,NA,NA,NA,NA,NA,FALSE,-38.8,-2.6,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716982,"2023-08-16",2,"2023-08-17T01:04:24.125Z","2023-08-17T01:04:30.497Z",TRUE,"pitch","665f5f3a-63b7-4eb5-93ef-fd92397c6096",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.364,1.4377,NA,106.44,274.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Masataka Yoshida flies out to center fielder Alex Call.",0,0,2,50,"top",8,"2023-08-17T01:04:08.277Z","2023-08-17T01:05:19.387Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.9,85.4,14,2,0.41,6.7055,24.8893,-15.2578,-7.7288,9.3243,0.2771,-1.3192,7.873,-132.9173,-15.2361,-1.7002,50.0005,5.5506,-14.0145,34.8,4.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-18.2,14.2,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716982,"2023-08-16",1,"2023-08-17T01:04:10.592Z","2023-08-17T01:04:14.197Z",TRUE,"pitch","43ef0567-5727-4426-b03c-6686c7f37396",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.364,1.4377,NA,142.1,168.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Masataka Yoshida flies out to center fielder Alex Call.",0,0,2,50,"top",8,"2023-08-17T01:04:08.277Z","2023-08-17T01:05:19.387Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.5,4,0.9,0.3897,6.4456,30.3016,-9.9579,-4.81,11.0913,-0.6585,2.6196,5.2586,-140.289,-7.064,-1.9281,50.0021,5.8116,-9.6339,37.2,2.4,24,2234,213,NA,NA,NA,NA,NA,NA,FALSE,-10.4,18.8,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
