"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745108,"2024-04-16",2,"2024-04-17T02:19:51.189Z","2024-04-17T02:19:59.359Z",TRUE,"pitch","3b18d698-65bb-4651-8b5a-63a51fe9c6e6",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.31,1.59,NA,87.6,191.42,"ground_ball","medium","5",106.49,171.73,NA,NA,NA,NA,NA,NA,NA,NA,"98","atBat","Single","single","Amed Rosario singles on a ground ball to third baseman Anthony Rendon. Richie Palacios scores. Isaac Paredes to 3rd. Harold Ramírez to 2nd.",1,6,7,98,"bottom",13,"2024-04-17T02:19:32.800Z","2024-04-17T02:19:59.359Z",TRUE,TRUE,FALSE,FALSE,60,1,0,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,81.7,9,2,0.4197,6.6076,31.5884,-21.1196,-10.0162,6.4345,0.7714,1.7543,10.6897,-131.2314,-5.6905,-2.0823,50.0037,5.5571,-17.2135,33.6,6,24,2222,212,69.5,-55,2,NA,NA,NA,FALSE,-23.6,10.3,15.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642708,"Amed Rosario","/api/v1/people/642708",623912,"Harold Ramírez","/api/v1/people/623912",670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA
745108,"2024-04-16",1,"2024-04-17T02:19:35.030Z","2024-04-17T02:19:38.030Z",TRUE,"pitch","fa666ce5-9f45-42a2-af1c-7f89d2a26aa3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4195,1.5784,NA,49.47,205.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","atBat","Single","single","Amed Rosario singles on a ground ball to third baseman Anthony Rendon. Richie Palacios scores. Isaac Paredes to 3rd. Harold Ramírez to 2nd.",1,6,7,98,"bottom",13,"2024-04-17T02:19:32.800Z","2024-04-17T02:19:59.359Z",TRUE,TRUE,FALSE,FALSE,60,1,0,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,80.8,14,2,0.4287,6.5927,28.1509,-25.9756,0.3732,3.7526,1.7717,1.2456,9.6115,-128.1065,-5.7755,-2.0879,50.0014,5.5779,0.6141,4.8,7.2,24,2429,176,NA,NA,NA,NA,NA,NA,FALSE,-29.9,5.5,-3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745108,"2024-04-16",0,"2024-04-17T02:18:49.107Z","2024-04-17T02:19:35.030Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"98","atBat","Single","single","Amed Rosario singles on a ground ball to third baseman Anthony Rendon. Richie Palacios scores. Isaac Paredes to 3rd. Harold Ramírez to 2nd.",1,6,7,98,"bottom",13,"2024-04-17T02:19:32.800Z","2024-04-17T02:19:59.359Z",TRUE,TRUE,FALSE,FALSE,60,1,0,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745108,"2024-04-16",3,"2024-04-17T02:18:37.156Z","2024-04-17T02:18:40.410Z",TRUE,"pitch","dc17f8e5-8e00-45c4-9342-19c6b5cad3da",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.1079,1.3568,NA,34.55,198.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97","atBat","Walk","walk","Harold Ramírez walks. Richie Palacios to 3rd. Isaac Paredes to 2nd.",0,6,6,97,"bottom",13,"2024-04-17T02:17:38.490Z","2024-04-17T02:18:40.410Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,82.7,14,2,0.4159,6.5265,30.8319,-19.2181,-10.5309,7.3935,2.163,1.4854,13.9654,-132.1968,-6.3978,-1.8449,50.0021,5.3699,-18.4518,36,6,24,2405,214,NA,NA,NA,NA,NA,NA,FALSE,-21.5,11.9,15.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,623912,"Harold Ramírez","/api/v1/people/623912",670623,"Isaac Paredes","/api/v1/people/670623",680700,"Richie Palacios","/api/v1/people/680700",NA,NA,NA,NA
745108,"2024-04-16",2,"2024-04-17T02:18:19.954Z","2024-04-17T02:18:23.246Z",TRUE,"pitch","59e52c9b-8b63-4b7e-a4aa-90124ee26062",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.2354,1.4011,NA,68.58,172.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97","atBat","Walk","walk","Harold Ramírez walks. Richie Palacios to 3rd. Isaac Paredes to 2nd.",0,6,6,97,"bottom",13,"2024-04-17T02:17:38.490Z","2024-04-17T02:18:40.410Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,80.7,12,2,0.4281,6.4064,27.1112,-24.9049,1.3358,4.3883,1.2702,2.4731,7.8805,-128.0599,-2.8827,-2.0239,50.0019,5.5672,2.2123,8.4,6,24,2556,171,NA,NA,NA,NA,NA,NA,FALSE,-27.8,7.4,-4.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745108,"2024-04-16",1,"2024-04-17T02:18:02.251Z","2024-04-17T02:18:05.251Z",TRUE,"pitch","1c4a9917-3bbe-4156-8c27-b1cd31188b57",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2354,1.4897,NA,63.05,205.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97","atBat","Walk","walk","Harold Ramírez walks. Richie Palacios to 3rd. Isaac Paredes to 2nd.",0,6,6,97,"bottom",13,"2024-04-17T02:17:38.490Z","2024-04-17T02:18:40.410Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,83.6,14,2,0.4115,6.6004,31.3468,-19.6744,-9.2148,6.9833,1.4154,1.2458,11.8942,-133.584,-7.2884,-1.9176,50.0047,5.4466,-16.4975,32.4,6,24,2286,213,NA,NA,NA,NA,NA,NA,FALSE,-21.7,11,13.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745108,"2024-04-16",0,"2024-04-17T02:17:46.342Z","2024-04-17T02:17:49.485Z",TRUE,"pitch","9cb2a71b-a6ac-453f-83c5-1bc759fb5d66",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0189,1.2461,NA,61.58,177.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97","atBat","Walk","walk","Harold Ramírez walks. Richie Palacios to 3rd. Isaac Paredes to 2nd.",0,6,6,97,"bottom",13,"2024-04-17T02:17:38.490Z","2024-04-17T02:18:40.410Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,79.7,12,2,0.4329,6.5585,27.7956,-27.2897,1.444,3.0155,1.4539,2.2789,7.9531,-126.8869,-3.0711,-1.9183,50.001,5.6969,2.3347,8.4,7.2,24,2523,149,NA,NA,NA,NA,NA,NA,FALSE,-31.2,4.9,-4.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745108,"2024-04-16",0,"2024-04-17T02:17:20.053Z","2024-04-17T02:17:20.081Z",FALSE,"no_pitch","07451086-0976-1003-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96","atBat","Intent Walk","intent_walk","Carson Fulmer intentionally walks Isaac Paredes.",0,6,6,96,"bottom",13,"2024-04-17T02:17:03.303Z","2024-04-17T02:17:21.708Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745108,"2024-04-16",1,"2024-04-17T02:17:20.081Z","2024-04-17T02:17:20.082Z",FALSE,"no_pitch","07451086-0976-1013-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96","atBat","Intent Walk","intent_walk","Carson Fulmer intentionally walks Isaac Paredes.",0,6,6,96,"bottom",13,"2024-04-17T02:17:03.303Z","2024-04-17T02:17:21.708Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745108,"2024-04-16",2,"2024-04-17T02:17:20.082Z","2024-04-17T02:17:20.083Z",FALSE,"no_pitch","07451086-0976-1023-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96","atBat","Intent Walk","intent_walk","Carson Fulmer intentionally walks Isaac Paredes.",0,6,6,96,"bottom",13,"2024-04-17T02:17:03.303Z","2024-04-17T02:17:21.708Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
