"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716383,"2023-09-30",1,"2023-09-30T21:25:23.455Z","2023-09-30T21:25:27.784Z",TRUE,"pitch","c001b2e6-b0fc-42d7-b846-8855958653ef",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6119,1.6688,NA,164,165.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Matt Chapman flies out to center fielder Manuel Margot.",0,4,4,69,"bottom",8,"2023-09-30T21:25:01.548Z","2023-09-30T21:26:39.938Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,90.4,11,0.95,0.3821,6.737,31.1504,-8.172,-0.1645,11.52,-1.233,2.7105,-2.004,-143.0123,-9.4541,-0.5035,50.0033,6.5609,-0.3428,4.8,2.4,24,2482,189,NA,NA,NA,NA,NA,NA,FALSE,-8.9,19.3,0.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",0,"2023-09-30T21:25:04.897Z","2023-09-30T21:25:08.504Z",TRUE,"pitch","664d4952-9014-4074-a0cc-f444de67441e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5422,1.5684,NA,101.66,216.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Matt Chapman flies out to center fielder Manuel Margot.",0,4,4,69,"bottom",8,"2023-09-30T21:25:01.548Z","2023-09-30T21:26:39.938Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,91.2,14,0.95,0.3807,6.9239,30.4483,-7.5981,0.0049,11.7006,0.4023,0.8111,1.9275,-143.3986,-14.3602,-0.2768,50.0059,6.3363,0.0104,2.4,2.4,24,2453,184,NA,NA,NA,NA,NA,NA,FALSE,-9.2,18.7,-0.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",2,"2023-09-30T21:25:46.654Z","2023-09-30T21:25:52.215Z",FALSE,"pickoff","53a99c51-bd82-466a-9d94-04e02e9c3733",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Matt Chapman flies out to center fielder Manuel Margot.",0,4,4,69,"bottom",8,"2023-09-30T21:25:01.548Z","2023-09-30T21:26:39.938Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",1,"2023-09-30T21:24:28.079Z","2023-09-30T21:24:38.235Z",TRUE,"pitch","b4159a90-e109-4d5f-b2c1-f59318483676",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.42,1.64,NA,85.56,188.87,"ground_ball","medium","9",181.15,121.77,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Kevin Kiermaier singles on a ground ball to right fielder Josh Lowe.",0,4,4,68,"bottom",8,"2023-09-30T21:23:54.575Z","2023-09-30T21:24:38.235Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,90.3,9,0.92,0.3807,6.7723,36.3522,-7.7526,-1.6674,11.676,0.8249,1.8485,3.929,-144.3516,-11.8648,-0.3426,50.0054,6.5082,-3.4884,13.2,2.4,24,2485,191,83.9,4,69,NA,NA,NA,FALSE,-9.2,18.7,2.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,595281,"Kevin Kiermaier","/api/v1/people/595281",NA,NA,NA
716383,"2023-09-30",0,"2023-09-30T21:24:11.258Z","2023-09-30T21:24:14.341Z",TRUE,"pitch","55b13408-b37e-41ca-abf6-c654c5d850bb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4493,1.6388,NA,103.78,171.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Kevin Kiermaier singles on a ground ball to right fielder Josh Lowe.",0,4,4,68,"bottom",8,"2023-09-30T21:23:54.575Z","2023-09-30T21:24:38.235Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.4,90.2,6,0.91,0.3804,6.3889,36.2912,-9.6888,-2.3679,10.7264,0.3468,2.4977,2.9406,-144.4663,-9.8169,-0.3807,50.003,6.5518,-4.9636,19.2,2.4,24,2405,198,NA,NA,NA,NA,NA,NA,FALSE,-10.4,17.4,3.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",7,"2023-09-30T21:23:32.810Z","2023-09-30T21:23:41.910Z",TRUE,"pitch","cbabe153-f3ce-459e-9377-083513b37d0f",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.02,1.41,NA,138.84,188.13,"ground_ball","medium","5",102.97,161.77,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Alejandro Kirk grounds into a double play, third baseman Junior Caminero to second baseman Curtis Mead to first baseman Isaac Paredes. Bo Bichette out at 2nd. Alejandro Kirk out at 1st.",0,4,4,67,"bottom",8,"2023-09-30T21:20:14.359Z","2023-09-30T21:23:41.910Z",TRUE,FALSE,FALSE,TRUE,24,2,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.8,7,0.88,0.4309,6.6099,25.3492,-37.644,0.5887,-3.3365,-0.5729,1.8761,-1.2574,-126.97,-4.8514,-0.1483,50.0058,6.7984,0.9639,1.2,9.6,24,2468,51,84.4,3,73,NA,NA,NA,TRUE,-42.7,-6.8,-0.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",6,"2023-09-30T21:23:04.127Z","2023-09-30T21:23:07.825Z",TRUE,"pitch","95b94b54-10c8-422a-b454-1cb0bb583de4",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.02,1.41,NA,116.52,160.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Alejandro Kirk grounds into a double play, third baseman Junior Caminero to second baseman Curtis Mead to first baseman Isaac Paredes. Bo Bichette out at 2nd. Alejandro Kirk out at 1st.",0,4,4,67,"bottom",8,"2023-09-30T21:20:14.359Z","2023-09-30T21:23:41.910Z",TRUE,FALSE,FALSE,TRUE,24,2,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.7,91.3,2,0.94,0.3775,6.8392,33.4565,-8.7039,-0.878,11.0017,0.0127,2.8945,1.6432,-145.0252,-8.7789,-0.4468,50.0009,6.4891,-1.8728,8.4,2.4,24,2442,195,NA,NA,NA,NA,NA,NA,FALSE,-9.1,18.4,1.3,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",5,"2023-09-30T21:22:30.359Z","2023-09-30T21:22:36.152Z",TRUE,"pitch","825bae98-1897-484e-a97b-ce99dd1f5319",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.02,1.41,NA,99.1,170.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Alejandro Kirk grounds into a double play, third baseman Junior Caminero to second baseman Curtis Mead to first baseman Isaac Paredes. Bo Bichette out at 2nd. Alejandro Kirk out at 1st.",0,4,4,67,"bottom",8,"2023-09-30T21:20:14.359Z","2023-09-30T21:23:41.910Z",TRUE,FALSE,FALSE,TRUE,24,2,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.4,90.6,3,0.95,0.3797,6.809,34.8835,-8.217,-0.3423,11.3765,0.4697,2.5415,2.2201,-144.475,-9.7754,-0.2655,50.0011,6.481,-0.721,1.2,2.4,24,2391,195,NA,NA,NA,NA,NA,NA,FALSE,-9.1,18.7,0.1,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",4,"2023-09-30T21:22:09.468Z","2023-09-30T21:22:14.057Z",TRUE,"pitch","bf1872a7-cac0-4c87-8c04-4a2c148127e9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.0317,1.4296,NA,100.45,218.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Alejandro Kirk grounds into a double play, third baseman Junior Caminero to second baseman Curtis Mead to first baseman Isaac Paredes. Bo Bichette out at 2nd. Alejandro Kirk out at 1st.",0,4,4,67,"bottom",8,"2023-09-30T21:20:14.359Z","2023-09-30T21:23:41.910Z",TRUE,FALSE,FALSE,TRUE,24,2,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.1,91.7,14,0.94,0.3775,6.77,33.7354,-7.3688,-1.231,11.6295,0.4343,0.7332,2.8748,-145.0638,-14.8788,-0.4093,50,6.3762,-2.6253,10.8,2.4,24,2349,194,NA,NA,NA,NA,NA,NA,FALSE,-9.2,18.2,1.7,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",2,"2023-09-30T21:21:13.211Z","2023-09-30T21:21:16.906Z",TRUE,"pitch","da1c6f42-5324-4128-883a-f8c2a74604fd",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.02,1.41,NA,112.73,165.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Alejandro Kirk grounds into a double play, third baseman Junior Caminero to second baseman Curtis Mead to first baseman Isaac Paredes. Bo Bichette out at 2nd. Alejandro Kirk out at 1st.",0,4,4,67,"bottom",8,"2023-09-30T21:20:14.359Z","2023-09-30T21:23:41.910Z",TRUE,FALSE,FALSE,TRUE,24,2,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.5,2,0.89,0.4323,6.832,24.6268,-38.2806,1.7534,-3.7477,0.112,2.7021,0.5509,-126.469,-2.8514,-0.3362,50.005,6.8999,2.8543,4.8,9.6,24,2485,59,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-7.2,-3.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",1,"2023-09-30T21:20:50.315Z","2023-09-30T21:20:54.047Z",TRUE,"pitch","e2d3db72-33b3-4230-b5cc-d596114590be",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,2.7702,1.238,NA,101.89,156.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Alejandro Kirk grounds into a double play, third baseman Junior Caminero to second baseman Curtis Mead to first baseman Isaac Paredes. Bo Bichette out at 2nd. Alejandro Kirk out at 1st.",0,4,4,67,"bottom",8,"2023-09-30T21:20:14.359Z","2023-09-30T21:23:41.910Z",TRUE,FALSE,FALSE,TRUE,24,2,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.7,12,0.86,0.4262,6.8952,24.2192,-37.1904,2.4431,-2.9911,0.3965,3.0418,1.1904,-128.0803,-2.3569,-0.3905,50.003,6.857,4.0957,6,9.6,24,2440,67,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-5.8,-4.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",0,"2023-09-30T21:20:29.386Z","2023-09-30T21:20:32.524Z",TRUE,"pitch","87aed119-2866-44fc-9d5c-a07860e63da4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9622,1.3371,NA,78.87,141.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Alejandro Kirk grounds into a double play, third baseman Junior Caminero to second baseman Curtis Mead to first baseman Isaac Paredes. Bo Bichette out at 2nd. Alejandro Kirk out at 1st.",0,4,4,67,"bottom",8,"2023-09-30T21:20:14.359Z","2023-09-30T21:23:41.910Z",TRUE,FALSE,FALSE,TRUE,24,2,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,90.3,12,0.93,0.381,6.6363,33.6168,-8.7957,-0.5301,11.1717,1.0003,3.6069,4.0196,-143.8054,-6.8854,-0.3471,50.0002,6.579,-1.109,1.2,2.4,24,2432,197,NA,NA,NA,NA,NA,NA,FALSE,-9,19,0.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",3,"2023-09-30T21:21:38.500Z","2023-09-30T21:21:45.733Z",FALSE,"pickoff","9534a261-ccf9-4145-9320-b751946dd881",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Alejandro Kirk grounds into a double play, third baseman Junior Caminero to second baseman Curtis Mead to first baseman Isaac Paredes. Bo Bichette out at 2nd. Alejandro Kirk out at 1st.",0,4,4,67,"bottom",8,"2023-09-30T21:20:14.359Z","2023-09-30T21:23:41.910Z",TRUE,FALSE,FALSE,TRUE,24,2,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",6,"2023-09-30T21:19:56.427Z","2023-09-30T21:20:00.871Z",TRUE,"pitch","df6a733d-4842-42fd-8b31-31e1df6d1567",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.4029,1.5915,NA,74.91,171.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Bo Bichette walks.",0,4,4,66,"bottom",8,"2023-09-30T21:18:18.310Z","2023-09-30T21:20:00.871Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666182,"Bo Bichette","/api/v1/people/666182","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,91.5,12,0.94,0.3783,6.8761,30.9979,-9.006,-0.0951,10.8938,1.1043,2.5029,3.824,-144.3168,-10.0589,-0.221,50.0021,6.5724,-0.2025,3.6,2.4,24,2499,189,NA,NA,NA,NA,NA,NA,FALSE,-9.6,18.1,-0.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA
716383,"2023-09-30",5,"2023-09-30T21:19:36.286Z","2023-09-30T21:19:41.098Z",TRUE,"pitch","a273399e-b4b8-4e16-a10f-f1a48a0c3916",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.74,1.74,NA,104.8,161.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Bo Bichette walks.",0,4,4,66,"bottom",8,"2023-09-30T21:18:18.310Z","2023-09-30T21:20:00.871Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666182,"Bo Bichette","/api/v1/people/666182","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.9,91.8,6,0.95,0.3761,6.7756,32.4471,-8.4626,-0.7473,11.023,0.32,2.8625,1.2702,-145.3651,-9.2536,-0.0245,50.0002,6.5917,-1.6072,7.2,2.4,24,2468,186,NA,NA,NA,NA,NA,NA,FALSE,-8.9,18.5,1.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",4,"2023-09-30T21:19:19.106Z","2023-09-30T21:19:23.796Z",TRUE,"pitch","f8897633-c91a-4d99-b618-f1b1cb1aa48e",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.7513,1.661,NA,135.68,193.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Bo Bichette walks.",0,4,4,66,"bottom",8,"2023-09-30T21:18:18.310Z","2023-09-30T21:20:00.871Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666182,"Bo Bichette","/api/v1/people/666182","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,91.1,7,0.94,0.379,6.7371,33.1492,-7.6611,-1.901,11.5846,-0.4901,1.6835,0.5594,-144.4314,-12.3001,-0.4391,50.0031,6.4652,-4.0225,20.4,2.4,24,2451,192,NA,NA,NA,NA,NA,NA,FALSE,-9,18.7,3.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
