"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716860,"2023-08-25",1,"2023-08-26T01:10:28.118Z","2023-08-26T01:10:31.370Z",TRUE,"pitch","cb3d8bf6-239f-49fd-8a5f-ff27867c2567",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.33,1.55,NA,111.36,208.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Jose Ramirez grounds out to first baseman Vladimir Guerrero Jr.",0,4,2,52,"top",7,"2023-08-26T01:10:01.059Z","2023-08-26T01:10:52.286Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,608070,"José Ramírez","/api/v1/people/608070","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.9,78.3,14,0.9,0.4406,6.4719,27.3552,-28.103,-7.679,2.6064,0.148,1.1193,6.0929,-124.7611,-5.6771,-1.3397,50.0021,5.7684,-11.9886,20.4,8.4,24,1189,239,NA,NA,NA,NA,NA,NA,FALSE,-34,3.5,12.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716860,"2023-08-25",0,"2023-08-26T01:10:10.531Z","2023-08-26T01:10:13.896Z",TRUE,"pitch","9b07e461-cf0b-4ec6-a4c1-480ba8b23292",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.33,1.55,NA,151.15,166.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Jose Ramirez grounds out to first baseman Vladimir Guerrero Jr.",0,4,2,52,"top",7,"2023-08-26T01:10:01.059Z","2023-08-26T01:10:52.286Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,608070,"José Ramírez","/api/v1/people/608070","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.1,11,0.91,0.4019,6.5414,34.3176,-13.291,-6.6349,10.073,-0.8958,2.6776,2.8215,-137.039,-6.5289,-1.085,50.006,6.0245,-12.4412,38.4,3.6,24,2249,212,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.8,11.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716860,"2023-08-25",3,"2023-08-26T01:09:36.759Z","2023-08-26T01:09:42.861Z",TRUE,"pitch","e90e14d7-c81f-4b85-b1b4-605fba8c9176",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.24,1.48,NA,126.77,209.42,"ground_ball","medium","4",148.55,147.73,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Steven Kwan grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",0,4,2,51,"top",7,"2023-08-26T01:08:36.897Z","2023-08-26T01:09:42.861Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.4,77.3,13,0.91,0.4476,6.7404,26.0131,-29.2502,-7.3259,1.9283,-0.2563,1.0875,4.4267,-122.7272,-5.5091,-1.1387,50.0009,5.8757,-11.0892,19.2,8.4,24,1172,235,69.6,-4,13,NA,NA,NA,TRUE,-36.4,2.4,12.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716860,"2023-08-25",2,"2023-08-26T01:09:20.231Z","2023-08-26T01:09:24.405Z",TRUE,"pitch","40f6356a-b720-4020-b757-2fe06bbaa402",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2001,1.5232,NA,164.33,123.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Steven Kwan grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",0,4,2,51,"top",7,"2023-08-26T01:08:36.897Z","2023-08-26T01:09:42.861Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,83.8,11,0.91,0.4059,6.6047,35.5184,-15.8641,-3.7966,8.8893,-1.2418,4.2687,0.8157,-136.0016,-2.2023,-1.0566,50.0043,6.2155,-6.9668,22.8,3.6,24,2076,217,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.7,6.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716860,"2023-08-25",1,"2023-08-26T01:09:03.376Z","2023-08-26T01:09:07.708Z",TRUE,"pitch","a19f7b71-8c36-4531-bc48-3c3dc53ff66a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2001,1.4781,NA,123.33,132.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Steven Kwan grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",0,4,2,51,"top",7,"2023-08-26T01:08:36.897Z","2023-08-26T01:09:42.861Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,78.8,11,0.75,0.4323,6.316,31.454,-20.562,1.3983,7.18,-0.1661,3.9316,2.9828,-127.7203,-1.0027,-1.5407,50.0041,5.9787,2.2609,8.4,4.8,24,2107,152,NA,NA,NA,NA,NA,NA,FALSE,-23.2,13,-3.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716860,"2023-08-25",0,"2023-08-26T01:08:46.685Z","2023-08-26T01:08:51.205Z",TRUE,"pitch","a6c974ed-dcdb-4d77-be2f-718b3791170a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2392,1.5458,NA,122.39,153.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Steven Kwan grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",0,4,2,51,"top",7,"2023-08-26T01:08:36.897Z","2023-08-26T01:09:42.861Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,83.6,2,0.9,0.4088,6.544,33.0488,-12.8388,-5.4376,10.6714,-0.1414,3.1501,4.4431,-134.698,-5.5047,-1.1172,50.0039,6.1507,-9.8537,31.2,3.6,24,2155,221,NA,NA,NA,NA,NA,NA,FALSE,-14.2,18.1,8.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716860,"2023-08-25",2,"2023-08-26T01:08:15.227Z","2023-08-26T01:08:21.090Z",TRUE,"pitch","fccc68d5-0d7b-44d7-ba2a-f7a702d3c3a6",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.34,1.54,NA,147.39,151.3,"line_drive","medium","7",93.89,98.24,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Lineout","field_out","Myles Straw lines out to left fielder Daulton Varsho.",0,4,2,50,"top",7,"2023-08-26T01:07:57.928Z","2023-08-26T01:08:21.090Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,82.7,1,0.89,0.4121,6.5515,34.5249,-16.4537,-5.0751,8.8317,-0.7972,3.2399,2.6142,-133.9828,-4.5105,-1.1371,50.0051,6.1565,-9.0376,25.2,4.8,24,1988,218,90.5,18,266,NA,NA,NA,TRUE,-17.8,15,8.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716860,"2023-08-25",1,"2023-08-26T01:08:00.281Z","2023-08-26T01:08:04.656Z",TRUE,"pitch","576f94fd-2b35-48fb-ae13-f4f1c9f848ea",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4897,1.6586,NA,121.82,126.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Lineout","field_out","Myles Straw lines out to left fielder Daulton Varsho.",0,4,2,50,"top",7,"2023-08-26T01:07:57.928Z","2023-08-26T01:08:21.090Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,82.4,11,0.88,0.4138,6.4825,32.9855,-16.277,-4.1394,8.9939,-0.1266,4.1594,3.5376,-133.2012,-2.4545,-0.9448,50.0015,6.2924,-7.3159,20.4,3.6,24,1976,217,NA,NA,NA,NA,NA,NA,FALSE,-17.2,15.8,6.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716860,"2023-08-25",0,"2023-08-26T01:07:46.762Z","2023-08-26T01:08:00.281Z",FALSE,"action",NA,NA,"Pitching Change: Erik Swanson replaces Genesis Cabrera.","Pitching Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,657024,"/api/v1/people/657024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"50","atBat","Lineout","field_out","Myles Straw lines out to left fielder Daulton Varsho.",0,4,2,50,"top",7,"2023-08-26T01:07:57.928Z","2023-08-26T01:08:21.090Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716860,"2023-08-25",2,"2023-08-26T01:05:04.281Z","2023-08-26T01:05:10.316Z",TRUE,"pitch","ddc0d413-af3a-4df6-a366-d138d15ffecc",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.2,1.42,NA,118.48,150.04,"ground_ball","medium","4",151.49,130.52,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Daulton Varsho grounds out, second baseman Andres Gimenez to first baseman Kole Calhoun.",0,4,2,49,"bottom",6,"2023-08-26T01:04:21.646Z","2023-08-26T01:05:10.316Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.1,2,0.91,0.4025,6.6299,33.4208,-13.3505,-0.2109,10.0666,-0.0389,3.2865,5.4325,-136.688,-5.061,-2.0347,50.0039,6.097,-0.3946,3.6,3.6,24,2366,189,84.6,8,133,NA,NA,NA,TRUE,-14,17.2,-1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716860,"2023-08-25",1,"2023-08-26T01:04:46.785Z","2023-08-26T01:04:50.631Z",TRUE,"pitch","ad78e5cb-d336-4ed2-bfb7-f771917992f2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1992,1.5007,NA,106.12,203.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Daulton Varsho grounds out, second baseman Andres Gimenez to first baseman Kole Calhoun.",0,4,2,49,"bottom",6,"2023-08-26T01:04:21.646Z","2023-08-26T01:05:10.316Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.8,76.6,14,0.9,0.451,6.5897,24.5158,-18.5789,-9.2135,9.1082,0.2854,1.3015,8.3683,-121.5773,-7.2358,-2.0092,50.0033,5.9368,-13.7516,31.2,6,24,2045,217,NA,NA,NA,NA,NA,NA,FALSE,-24.4,14.9,14.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716860,"2023-08-25",0,"2023-08-26T01:04:31.145Z","2023-08-26T01:04:35.163Z",TRUE,"pitch","17921f9f-ba68-4af3-8c70-323f2654e560",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2001,1.4781,NA,95.06,163.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Daulton Varsho grounds out, second baseman Andres Gimenez to first baseman Kole Calhoun.",0,4,2,49,"bottom",6,"2023-08-26T01:04:21.646Z","2023-08-26T01:05:10.316Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.7,78.5,3,2,0.4403,6.7005,26.3964,-27.4829,4.2809,2.9998,0.5757,2.7886,6.0124,-124.6714,-2.3847,-2.4288,50.0046,6.0389,6.701,15.6,7.2,24,2789,59,NA,NA,NA,NA,NA,NA,FALSE,-32.3,5,-9.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716860,"2023-08-25",3,"2023-08-26T01:03:50.569Z","2023-08-26T01:03:57.589Z",TRUE,"pitch","aadcb856-89cb-4ed3-ac11-388d314ffd9d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.55,1.62,NA,96.91,181.25,"ground_ball","medium","5",92.34,165.82,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","George Springer grounds out, third baseman Jose Ramirez to first baseman Kole Calhoun.",0,4,2,48,"bottom",6,"2023-08-26T01:02:50.186Z","2023-08-26T01:03:57.589Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,543807,"George Springer","/api/v1/people/543807","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.5,77.2,9,2,0.4475,6.6866,26.7431,-30.8061,5.344,0.9026,0.5271,2.1309,5.0321,-122.8866,-3.1202,-2.2493,50.0024,6.0629,8.0856,15.6,8.4,24,2763,63,63.5,-41,4,NA,NA,NA,TRUE,-37.6,1.1,-10.9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716860,"2023-08-25",2,"2023-08-26T01:03:34.767Z","2023-08-26T01:03:38.274Z",TRUE,"pitch","fdc5d479-7d45-4b9d-a8a0-c4487d3d362f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6675,1.7037,NA,95.58,113.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","George Springer grounds out, third baseman Jose Ramirez to first baseman Kole Calhoun.",0,4,2,48,"bottom",6,"2023-08-26T01:02:50.186Z","2023-08-26T01:03:57.589Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,543807,"George Springer","/api/v1/people/543807","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.4,12,0.91,0.4005,6.5742,33.5215,-13.3858,-0.7438,9.9461,0.5619,4.6438,6.4344,-137.3386,-2.0958,-1.7258,50.0061,6.3392,-1.4059,0,2.4,24,2295,192,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.6,-0.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716860,"2023-08-25",1,"2023-08-26T01:03:17.969Z","2023-08-26T01:03:22.109Z",TRUE,"pitch","91353555-0a84-4004-b2b4-bd56a3cce1f2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6453,1.7037,NA,181.28,132.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","George Springer grounds out, third baseman Jose Ramirez to first baseman Kole Calhoun.",0,4,2,48,"bottom",6,"2023-08-26T01:02:50.186Z","2023-08-26T01:03:57.589Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,543807,"George Springer","/api/v1/people/543807","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.8,11,0.91,0.4041,6.7724,31.3452,-14.4354,-1.7056,9.5497,-1.6864,3.9298,1.8584,-135.8301,-3.4591,-2.1597,50.0043,6.2314,-3.169,10.8,3.6,24,2311,201,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.7,2.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716860,"2023-08-25",0,"2023-08-26T01:03:03.378Z","2023-08-26T01:03:07.967Z",TRUE,"pitch","d5d45df9-f884-4d04-986d-e6d81f139d75",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6453,1.7037,NA,91.48,185.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","George Springer grounds out, third baseman Jose Ramirez to first baseman Kole Calhoun.",0,4,2,48,"bottom",6,"2023-08-26T01:02:50.186Z","2023-08-26T01:03:57.589Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,543807,"George Springer","/api/v1/people/543807","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.4,9,0.91,0.4036,6.7801,30.872,-11.736,-2.72,10.9679,0.6696,1.9822,7.2236,-135.9069,-8.6854,-1.674,50.0013,6.0423,-5.0684,14.4,3.6,24,2354,195,NA,NA,NA,NA,NA,NA,FALSE,-13.3,18.1,3.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
