"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745021,"2024-05-02",3,"2024-05-02T21:07:59.951Z","2024-05-02T21:08:08.275Z",TRUE,"pitch","d834d4cc-b19b-4615-99a8-9ad06a2a443e",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.34,1.59,NA,158.95,172,"ground_ball","medium","4",150.75,161.21,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Grounded Into DP","grounded_into_double_play","Keibert Ruiz grounds into a double play, second baseman Marcus Semien to shortstop Corey Seager to first baseman Nathaniel Lowe. Jesse Winker out at 2nd. Keibert Ruiz out at 1st.",0,0,6,68,"top",9,"2024-05-02T21:06:49.854Z","2024-05-02T21:08:08.275Z",TRUE,FALSE,FALSE,TRUE,24,2,1,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,87.6,11,0.89,0.3914,6.2817,35.0635,-30.2564,-11.1416,0.9657,-1.1005,2.4734,5.1682,-140.5349,-1.967,-1.527,50.0001,5.1687,-22.0409,33.6,7.2,24,2197,239,94.4,-13,11,NA,NA,NA,TRUE,-28.1,1.6,19,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745021,"2024-05-02",2,"2024-05-02T21:07:42.106Z","2024-05-02T21:07:47.081Z",TRUE,"pitch","f1a6fa2f-2d7f-43cb-8860-c067171d9e0e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.5239,1.7123,NA,155.63,165.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Grounded Into DP","grounded_into_double_play","Keibert Ruiz grounds into a double play, second baseman Marcus Semien to shortstop Corey Seager to first baseman Nathaniel Lowe. Jesse Winker out at 2nd. Keibert Ruiz out at 1st.",0,0,6,68,"top",9,"2024-05-02T21:06:49.854Z","2024-05-02T21:08:08.275Z",TRUE,FALSE,FALSE,TRUE,24,2,1,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.2,11,0.9,0.3893,6.2832,34.1398,-25.6594,-10.474,3.2517,-1.0136,2.7008,5.1018,-141.0787,-2.3266,-1.4915,50.0009,5.2019,-20.9662,37.2,7.2,24,2160,239,NA,NA,NA,NA,NA,NA,FALSE,-23.6,5.5,17.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745021,"2024-05-02",1,"2024-05-02T21:07:24.205Z","2024-05-02T21:07:28.336Z",TRUE,"pitch","53763d32-9a6f-477a-842f-c008b854f960",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5592,1.6716,NA,173.54,202.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Grounded Into DP","grounded_into_double_play","Keibert Ruiz grounds into a double play, second baseman Marcus Semien to shortstop Corey Seager to first baseman Nathaniel Lowe. Jesse Winker out at 2nd. Keibert Ruiz out at 1st.",0,0,6,68,"top",9,"2024-05-02T21:06:49.854Z","2024-05-02T21:08:08.275Z",TRUE,FALSE,FALSE,TRUE,24,2,1,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90,82,13,0.9,0.4199,6.2338,30.1977,-28.4708,-11.4089,2.1522,-1.4832,1.3602,3.7288,-130.9491,-4.3658,-1.4519,50.0015,5.2035,-19.6165,32.4,8.4,24,2130,240,NA,NA,NA,NA,NA,NA,FALSE,-31,3.1,19.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745021,"2024-05-02",0,"2024-05-02T21:07:06.965Z","2024-05-02T21:07:13.102Z",TRUE,"pitch","73d8c05f-ee49-4520-8ddf-fd89ec3a3a0b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6838,1.7366,NA,180.83,180.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Grounded Into DP","grounded_into_double_play","Keibert Ruiz grounds into a double play, second baseman Marcus Semien to shortstop Corey Seager to first baseman Nathaniel Lowe. Jesse Winker out at 2nd. Keibert Ruiz out at 1st.",0,0,6,68,"top",9,"2024-05-02T21:06:49.854Z","2024-05-02T21:08:08.275Z",TRUE,FALSE,FALSE,TRUE,24,2,1,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.4,13,0.9,0.3887,6.2502,34.281,-24.8862,-10.4456,3.6278,-1.6746,2.147,3.4353,-141.2855,-4.0247,-1.5544,50.0002,5.2028,-20.9669,38.4,7.2,24,2115,242,NA,NA,NA,NA,NA,NA,FALSE,-23.3,5.9,18.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745021,"2024-05-02",2,"2024-05-02T21:06:27.236Z","2024-05-02T21:06:36.017Z",TRUE,"pitch","dd3af7a3-b987-4972-a665-1b894f3b0f8f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.51,1.67,NA,126.05,192.9,"ground_ball","medium","3",143.65,173.38,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Jesse Winker grounds into a force out, first baseman Nathaniel Lowe to shortstop Corey Seager. Joey Meneses out at 2nd. Jesse Winker to 1st.",0,0,6,67,"top",9,"2024-05-02T21:05:31.252Z","2024-05-02T21:06:36.017Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.3,8,0.9,0.4363,6.3303,26.0226,-32.8442,3.636,-0.4191,-0.2374,1.6991,1.8519,-125.6652,-2.1758,-1.4568,50.0041,5.2504,5.8014,10.8,8.4,24,2525,111,70.9,-32,4,NA,NA,NA,TRUE,-37.8,-1.1,-7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,608385,"Jesse Winker","/api/v1/people/608385",NA,NA,NA
745021,"2024-05-02",1,"2024-05-02T21:06:07.207Z","2024-05-02T21:06:11.073Z",TRUE,"pitch","97127a70-0ad5-4e33-852a-394ead584a7d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.51,1.67,NA,131.45,192.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Jesse Winker grounds into a force out, first baseman Nathaniel Lowe to shortstop Corey Seager. Joey Meneses out at 2nd. Jesse Winker to 1st.",0,0,6,67,"top",9,"2024-05-02T21:05:31.252Z","2024-05-02T21:06:36.017Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.8,81.4,7,0.91,0.4216,6.2487,30.5818,-26.335,-12.2142,3.4307,-0.379,1.7219,6.5602,-130.5186,-3.6873,-1.3543,50.0065,5.1637,-20.8217,36,8.4,24,2113,242,NA,NA,NA,NA,NA,NA,FALSE,-28.8,5.5,20.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745021,"2024-05-02",0,"2024-05-02T21:05:50.544Z","2024-05-02T21:05:55.845Z",TRUE,"pitch","326283a4-2a8d-46fa-b9bc-d8aa81e7a589",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7487,1.7948,NA,141.61,190.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Jesse Winker grounds into a force out, first baseman Nathaniel Lowe to shortstop Corey Seager. Joey Meneses out at 2nd. Jesse Winker to 1st.",0,0,6,67,"top",9,"2024-05-02T21:05:31.252Z","2024-05-02T21:06:36.017Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,81.4,7,0.9,0.4239,6.2035,27.4364,-28.0256,1.001,2.4548,-0.6456,1.7887,1.7621,-129.3007,-3.4427,-1.4665,50.0023,5.2923,1.6917,3.6,7.2,24,2504,171,NA,NA,NA,NA,NA,NA,FALSE,-30.8,3.8,-2.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745021,"2024-05-02",3,"2024-05-02T21:05:16.975Z","2024-05-02T21:05:28.501Z",TRUE,"pitch","c33eb79c-0eb4-47ed-8823-7ae600acdd7a",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.71,1.78,NA,103.5,193.13,"line_drive","medium","7",99.53,87.31,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Joey Meneses singles on a line drive to left fielder Wyatt Langford.",0,0,6,66,"top",9,"2024-05-02T21:04:44.590Z","2024-05-02T21:05:28.501Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,608841,"Joey Meneses","/api/v1/people/608841","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.5,9,0.9,0.4407,6.2996,25.8771,-32.5545,3.0187,-0.2387,0.3541,1.6907,3.3605,-124.4721,-2.2584,-1.4078,50.0062,5.3155,4.7192,9.6,8.4,24,2544,113,79.2,15,208,NA,NA,NA,FALSE,-38.2,-0.7,-6.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,608841,"Joey Meneses","/api/v1/people/608841",NA,NA,NA
745021,"2024-05-02",2,"2024-05-02T21:05:00.793Z","2024-05-02T21:05:07.217Z",TRUE,"pitch","1510c9f9-0624-4552-8ba4-af6130a8844c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.9291,1.8527,NA,66.34,172.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Joey Meneses singles on a line drive to left fielder Wyatt Langford.",0,0,6,66,"top",9,"2024-05-02T21:04:44.590Z","2024-05-02T21:05:28.501Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,608841,"Joey Meneses","/api/v1/people/608841","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,88,14,0.89,0.3904,6.2776,33.2684,-23.3362,-11.0599,4.436,1.3289,2.4365,10.2727,-140.5535,-3.7037,-0.9449,50.0002,5.2953,-22.0206,39.6,6,24,2326,234,NA,NA,NA,NA,NA,NA,FALSE,-22.1,7.4,17.8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745021,"2024-05-02",1,"2024-05-02T21:04:46.845Z","2024-05-02T21:04:51.748Z",TRUE,"pitch","388ae0d5-0091-4070-a3e2-e448a7be5281",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.9166,1.9115,NA,137.46,172.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Joey Meneses singles on a line drive to left fielder Wyatt Langford.",0,0,6,66,"top",9,"2024-05-02T21:04:44.590Z","2024-05-02T21:05:28.501Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,608841,"Joey Meneses","/api/v1/people/608841","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.5,7,0.9,0.3886,6.3242,33.3566,-23.8131,-11.1974,4.1615,-0.5367,2.4639,6.1477,-141.1619,-3.6094,-1.2927,50.004,5.2996,-22.5074,40.8,6,24,2211,240,NA,NA,NA,NA,NA,NA,FALSE,-22.2,7,19,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
