"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716544,"2023-09-17",0,"2023-09-17T22:07:58.383Z","2023-09-17T22:08:43.416Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"57","atBat","Lineout","field_out","Nolan Schanuel lines out to left fielder Matt Vierling.",0,5,3,57,"bottom",7,"2023-09-17T22:10:41.000Z","2023-09-17T22:10:55.371Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716544,"2023-09-17",1,"2023-09-17T22:08:43.416Z","2023-09-17T22:10:43.189Z",FALSE,"action",NA,NA,"Pitching Change: Tyler Holton replaces Jose Cisnero.","Pitching Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663947,"/api/v1/people/663947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Lineout","field_out","Nolan Schanuel lines out to left fielder Matt Vierling.",0,5,3,57,"bottom",7,"2023-09-17T22:10:41.000Z","2023-09-17T22:10:55.371Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716544,"2023-09-17",7,"2023-09-17T22:07:36.257Z","2023-09-17T22:07:43.307Z",TRUE,"pitch","fd6c5ec8-40ae-400c-bb50-8ec97f77f9a6",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.3493,1.6341,NA,163.49,172.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Zach Neto walks.",0,5,3,56,"bottom",7,"2023-09-17T22:05:18.473Z","2023-09-17T22:07:43.307Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,687263,"Zach Neto","/api/v1/people/687263","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87,13,2,0.3938,6.2091,33.7973,-17.7035,-9.5768,7.4006,-1.2197,2.4696,6.7226,-139.5268,-3.903,-2.4261,50.0037,5.0661,-18.7283,42,4.8,24,2435,234,NA,NA,NA,NA,NA,NA,FALSE,-17.3,12.7,15.8,NA,NA,NA,NA,NA,FALSE,FALSE,687263,"Zach Neto","/api/v1/people/687263",NA,NA,NA,NA,NA,NA
716544,"2023-09-17",6,"2023-09-17T22:07:15.916Z","2023-09-17T22:07:22.248Z",TRUE,"pitch","0ef5323e-420f-4658-a2ac-39db07e7e8a2",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.51,1.61,NA,132.61,155.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Zach Neto walks.",0,5,3,56,"bottom",7,"2023-09-17T22:05:18.473Z","2023-09-17T22:07:43.307Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,687263,"Zach Neto","/api/v1/people/687263","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.6,1,0.83,0.399,6.1166,34.3833,-16.3752,-8.2569,8.3038,-0.4095,3.0946,7.8222,-137.9488,-2.6526,-2.2269,50.0008,5.1898,-15.7067,38.4,4.8,24,2409,226,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.5,13.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716544,"2023-09-17",5,"2023-09-17T22:07:00.603Z","2023-09-17T22:07:03.929Z",TRUE,"pitch","4c436e8c-964e-4a09-836f-64c85918176a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3956,1.5647,NA,72.06,175.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Zach Neto walks.",0,5,3,56,"bottom",7,"2023-09-17T22:05:18.473Z","2023-09-17T22:07:43.307Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,687263,"Zach Neto","/api/v1/people/687263","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80,14,2,0.4325,6.4478,26.1728,-29.9852,0.4629,1.3452,1.179,2.3373,8.3929,-126.7069,-1.6373,-2.2379,50.0019,5.3906,0.7492,4.8,7.2,24,2544,119,NA,NA,NA,NA,NA,NA,FALSE,-33.8,2.3,-2.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716544,"2023-09-17",4,"2023-09-17T22:06:47.792Z","2023-09-17T22:06:52.541Z",TRUE,"pitch","919e15a6-faf9-44f1-ba6e-66f9cbc0d3d6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3956,1.5185,NA,75.02,162.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Zach Neto walks.",0,5,3,56,"bottom",7,"2023-09-17T22:05:18.473Z","2023-09-17T22:07:43.307Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,687263,"Zach Neto","/api/v1/people/687263","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88,12,0.91,0.3917,6.1429,30.9652,-20.7284,-10.2212,5.777,1.1013,2.8314,12.7068,-139.7571,-2.5458,-2.1724,50.0051,5.1128,-20.2593,39.6,6,24,2265,240,NA,NA,NA,NA,NA,NA,FALSE,-19.6,10.1,16,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716544,"2023-09-17",2,"2023-09-17T22:06:09.191Z","2023-09-17T22:06:12.953Z",TRUE,"pitch","daace766-b2a1-4410-9daf-3367c8c1722b",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.4188,1.6572,NA,107.08,187.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Zach Neto walks.",0,5,3,56,"bottom",7,"2023-09-17T22:05:18.473Z","2023-09-17T22:07:43.307Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,687263,"Zach Neto","/api/v1/people/687263","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.1,8,0.9,0.395,6.4036,32.4078,-20.4839,-11.9685,6.0087,0.2603,1.9088,11.1671,-138.9006,-4.9792,-2.266,50.0009,5.0949,-23.2797,44.4,6,24,2287,233,NA,NA,NA,NA,NA,NA,FALSE,-20.2,10,19.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716544,"2023-09-17",1,"2023-09-17T22:05:55.500Z","2023-09-17T22:05:58.983Z",TRUE,"pitch","4d6f14a3-8b58-4731-a098-c38fdfbf3fe9",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3725,1.5878,NA,121.77,190.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Zach Neto walks.",0,5,3,56,"bottom",7,"2023-09-17T22:05:18.473Z","2023-09-17T22:07:43.307Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,687263,"Zach Neto","/api/v1/people/687263","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,77.5,8,2,0.4455,5.9469,26.1131,-33.6908,-0.6434,-0.9957,-0.1252,1.7928,5.8947,-123.2683,-1.7446,-2.471,50.0017,5.373,-0.9845,0,9.6,24,2534,82,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-1.9,-0.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716544,"2023-09-17",0,"2023-09-17T22:05:42.520Z","2023-09-17T22:05:46.351Z",TRUE,"pitch","8801b1b9-7299-45ca-865d-aa11ca5e0175",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4884,1.6803,NA,119.31,206.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Zach Neto walks.",0,5,3,56,"bottom",7,"2023-09-17T22:05:18.473Z","2023-09-17T22:07:43.307Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,687263,"Zach Neto","/api/v1/people/687263","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.7,13,0.91,0.3974,6.0875,31.5798,-19.4212,-11.2451,6.6317,-0.0606,1.1969,10.1897,-137.9814,-6.856,-2.3459,50.0017,5.0291,-21.6161,43.2,6,24,2319,231,NA,NA,NA,NA,NA,NA,FALSE,-19.8,10.7,18.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716544,"2023-09-17",3,"2023-09-17T22:06:17.589Z","2023-09-17T22:06:47.792Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,687263,"/api/v1/people/687263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Zach Neto walks.",0,5,3,56,"bottom",7,"2023-09-17T22:05:18.473Z","2023-09-17T22:07:43.307Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,687263,"Zach Neto","/api/v1/people/687263","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716544,"2023-09-17",1,"2023-09-17T22:01:44.643Z","2023-09-17T22:01:53.335Z",TRUE,"pitch","811a9ac1-0ea8-4790-97db-351c08182d2d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.43,1.59,NA,120.17,186.51,"ground_ball","medium","6",108.12,148.03,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Grounded Into DP","grounded_into_double_play","Spencer Torkelson grounds into a double play, shortstop Zach Neto to second baseman David Fletcher to first baseman Nolan Schanuel. Andy Ibanez out at 2nd. Spencer Torkelson out at 1st.",0,5,3,55,"top",7,"2023-09-17T22:01:08.973Z","2023-09-17T22:01:53.335Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",665896,"José Marte","/api/v1/people/665896","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,86.6,8,2,0.3977,7.1476,32.0335,-24.4804,-10.4024,4.0109,-0.0832,1.936,9.1678,-137.9796,-5.063,-2.1049,50.0067,5.4546,-19.9694,34.8,7.2,24,2189,225,88.5,-4,21,NA,NA,NA,TRUE,-24.2,6.4,16.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716544,"2023-09-17",0,"2023-09-17T22:01:25.341Z","2023-09-17T22:01:29.489Z",TRUE,"pitch","94b2b140-3302-431b-9114-2c09205de96f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3388,1.5447,NA,106.81,171.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Grounded Into DP","grounded_into_double_play","Spencer Torkelson grounds into a double play, shortstop Zach Neto to second baseman David Fletcher to first baseman Nolan Schanuel. Andy Ibanez out at 2nd. Spencer Torkelson out at 1st.",0,5,3,55,"top",7,"2023-09-17T22:01:08.973Z","2023-09-17T22:01:53.335Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",665896,"José Marte","/api/v1/people/665896","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.2,83.1,5,2,0.4145,7.1438,29.5346,-26.7576,-9.7202,3.0653,0.2674,2.4809,9.905,-132.3897,-2.8717,-2.2682,50.0012,5.5481,-17.1699,28.8,7.2,24,2074,227,NA,NA,NA,NA,NA,NA,FALSE,-28.1,5,15.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716544,"2023-09-17",5,"2023-09-17T22:00:55.273Z","2023-09-17T22:01:03.129Z",TRUE,"pitch","69d25f19-146e-4a9f-a119-0ed39113505f",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.0619,1.484,NA,181.72,168.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Andy Ibanez walks.",0,5,3,54,"top",7,"2023-09-17T21:59:08.079Z","2023-09-17T22:01:03.129Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",665896,"José Marte","/api/v1/people/665896","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.6,11,2,0.4035,6.9448,28.9298,-27.6936,-7.8694,2.4003,-1.6979,2.6103,4.0221,-135.6209,-2.4818,-2.1756,50.004,5.4636,-14.6987,26.4,7.2,24,2070,214,NA,NA,NA,NA,NA,NA,FALSE,-27.4,4.1,13.4,NA,NA,NA,NA,NA,FALSE,TRUE,628451,"Andy Ibáñez","/api/v1/people/628451",NA,NA,NA,NA,NA,NA
716544,"2023-09-17",4,"2023-09-17T22:00:37.459Z","2023-09-17T22:00:42.560Z",TRUE,"pitch","7762e830-a631-4fe2-948b-33f1851ec66d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.0619,1.5764,NA,64.68,183.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Andy Ibanez walks.",0,5,3,54,"top",7,"2023-09-17T21:59:08.079Z","2023-09-17T22:01:03.129Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",665896,"José Marte","/api/v1/people/665896","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.1,83.4,14,2,0.4143,6.9988,27.6089,-24.6476,-9.7039,4.2529,1.3725,2.0552,12.2706,-132.0996,-3.8488,-2.0677,50.0052,5.3388,-17.1871,30,7.2,24,1722,236,NA,NA,NA,NA,NA,NA,FALSE,-26.2,7.1,15,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716544,"2023-09-17",3,"2023-09-17T22:00:18.009Z","2023-09-17T22:00:22.680Z",TRUE,"pitch","b42ebb47-ef61-489b-be23-3dd8b971d8c3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.0851,1.4609,NA,152.75,187.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Andy Ibanez walks.",0,5,3,54,"top",7,"2023-09-17T21:59:08.079Z","2023-09-17T22:01:03.129Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",665896,"José Marte","/api/v1/people/665896","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,80.5,13,2,0.4275,6.9959,28.5101,-27.5555,1.3244,2.7792,-0.9378,1.8966,3.27,-128.511,-3.0119,-2.4025,50.0011,5.2415,2.1971,6,7.2,24,2332,167,NA,NA,NA,NA,NA,NA,FALSE,-30.7,4.6,-3.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716544,"2023-09-17",2,"2023-09-17T21:59:55.839Z","2023-09-17T21:59:59.120Z",TRUE,"pitch","ebc56916-fda9-406a-9513-eb4a2ef50d89",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.13,1.46,NA,167.29,180.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Andy Ibanez walks.",0,5,3,54,"top",7,"2023-09-17T21:59:08.079Z","2023-09-17T22:01:03.129Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",665896,"José Marte","/api/v1/people/665896","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.2,13,2,0.4047,7.0036,29.6016,-21.2922,-8.125,5.867,-1.3194,2.1527,4.9909,-135.3592,-4.9575,-2.1316,50.0055,5.4993,-15.0763,32.4,6,24,2109,220,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9.7,13.7,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716544,"2023-09-17",1,"2023-09-17T21:59:39.084Z","2023-09-17T21:59:43.086Z",TRUE,"pitch","b5e13474-cf29-4bbb-83ee-a2c01347b5e1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1314,1.5764,NA,54.42,185.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Andy Ibanez walks.",0,5,3,54,"top",7,"2023-09-17T21:59:08.079Z","2023-09-17T22:01:03.129Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",665896,"José Marte","/api/v1/people/665896","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,82.1,14,2,0.4201,6.9766,30.1955,-27.1359,1.6159,2.9336,1.6418,1.9733,8.8143,-130.8707,-3.2914,-1.9937,50.0035,5.3023,2.7729,9.6,7.2,24,2391,184,NA,NA,NA,NA,NA,NA,FALSE,-29.4,4.7,-5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
