"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716439,"2023-09-24",1,"2023-09-25T02:03:10.142Z","2023-09-25T02:03:18.394Z",TRUE,"pitch","993aa945-38ba-42f2-8d6f-76face645e65",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.51,1.66,NA,91.97,175.36,"line_drive","hard","9",176.62,70.77,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Chris Taylor singles on a sharp line drive to right fielder Austin Slater. Amed Rosario scores.",1,2,3,75,"bottom",10,"2023-09-25T02:02:46.422Z","2023-09-25T02:03:18.394Z",TRUE,TRUE,FALSE,FALSE,60,0,1,1,621035,"Chris Taylor","/api/v1/people/621035","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.3,91.6,6,0.9,0.3758,6.3988,34.1029,-14.2996,-7.5304,8.3048,0.6567,2.3489,8.7975,-145.7401,-5.7918,-1.422,50.004,5.2251,-16.2088,42,3.6,24,2553,233,104.6,15,288,NA,NA,NA,FALSE,-13.2,14,11.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621035,"Chris Taylor","/api/v1/people/621035",NA,NA,NA,NA,NA,NA
716439,"2023-09-24",0,"2023-09-25T02:02:49.322Z","2023-09-25T02:02:52.414Z",TRUE,"pitch","2b96e606-4eee-4513-94db-c6586d8dff2a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.51,1.66,NA,74.43,188.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Chris Taylor singles on a sharp line drive to right fielder Austin Slater. Amed Rosario scores.",1,2,3,75,"bottom",10,"2023-09-25T02:02:46.422Z","2023-09-25T02:03:18.394Z",TRUE,TRUE,FALSE,FALSE,60,0,1,1,621035,"Chris Taylor","/api/v1/people/621035","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.1,14,0.91,0.4331,6.2985,24.7072,-29.0461,1.1415,1.9293,1.1167,1.852,6.1863,-126.274,-2.6437,-1.509,50.0036,5.2395,1.8501,6,7.2,24,2517,68,NA,NA,NA,NA,NA,NA,FALSE,-33.1,3.1,-3.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716439,"2023-09-24",5,"2023-09-25T02:02:12.266Z","2023-09-25T02:02:19.477Z",TRUE,"pitch","89011321-a94a-4bc5-b639-47de906074a0",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.15,1.51,NA,111.28,188.37,"ground_ball","medium","6",124.75,144.87,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Kolten Wong grounds out, shortstop Marco Luciano to first baseman LaMonte Wade Jr. Amed Rosario to 3rd.",0,2,2,74,"bottom",10,"2023-09-25T02:02:10.028Z","2023-09-25T02:02:19.477Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,543939,"Kolten Wong","/api/v1/people/543939","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.5,91.1,8,0.9,0.3808,6.7148,29.855,-28.6803,-8.045,1.6606,0.15,1.867,8.1199,-143.2725,-4.1559,-1.6613,50.0014,5.107,-16.8997,27.6,6,24,2250,235,86.8,-37,2,NA,NA,NA,TRUE,-25.6,2.4,13.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,642708,"Amed Rosario","/api/v1/people/642708"
716439,"2023-09-24",0,"2023-09-25T02:00:35.401Z","2023-09-25T02:00:35.447Z",FALSE,"action",NA,NA,"Defensive Substitution: Austin Slater replaces Patrick Bailey, batting 6th, playing right field.","Defensive Sub",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,596103,"/api/v1/people/596103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"9","Outfielder","Outfielder","RF","603","74","atBat","Groundout","field_out","Kolten Wong grounds out, shortstop Marco Luciano to first baseman LaMonte Wade Jr. Amed Rosario to 3rd.",0,2,2,74,"bottom",10,"2023-09-25T02:02:10.028Z","2023-09-25T02:02:19.477Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,543939,"Kolten Wong","/api/v1/people/543939","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,672275,"/api/v1/people/672275",NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716439,"2023-09-24",1,"2023-09-25T02:00:35.447Z","2023-09-25T02:01:14.666Z",FALSE,"action",NA,NA,"Pitching Change: Camilo Doval replaces Tyler Rogers.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666808,"/api/v1/people/666808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"74","atBat","Groundout","field_out","Kolten Wong grounds out, shortstop Marco Luciano to first baseman LaMonte Wade Jr. Amed Rosario to 3rd.",0,2,2,74,"bottom",10,"2023-09-25T02:02:10.028Z","2023-09-25T02:02:19.477Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,543939,"Kolten Wong","/api/v1/people/543939","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716439,"2023-09-24",2,"2023-09-25T02:01:14.666Z","2023-09-25T02:01:43.099Z",FALSE,"action",NA,NA,"J.D. Martinez starts inning at 2nd base.","Runner Placed On Base",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,502110,"/api/v1/people/502110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Kolten Wong grounds out, shortstop Marco Luciano to first baseman LaMonte Wade Jr. Amed Rosario to 3rd.",0,2,2,74,"bottom",10,"2023-09-25T02:02:10.028Z","2023-09-25T02:02:19.477Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,543939,"Kolten Wong","/api/v1/people/543939","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716439,"2023-09-24",3,"2023-09-25T02:01:43.099Z","2023-09-25T02:01:52.031Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Amed Rosario replaces J. D. Martinez.","Offensive Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642708,"/api/v1/people/642708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","501","74","atBat","Groundout","field_out","Kolten Wong grounds out, shortstop Marco Luciano to first baseman LaMonte Wade Jr. Amed Rosario to 3rd.",0,2,2,74,"bottom",10,"2023-09-25T02:02:10.028Z","2023-09-25T02:02:19.477Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,543939,"Kolten Wong","/api/v1/people/543939","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,502110,"/api/v1/people/502110",NA,NA,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716439,"2023-09-24",4,"2023-09-25T02:01:52.031Z","2023-09-25T02:02:12.266Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Kolten Wong replaces Enrique Hernandez.","Offensive Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543939,"/api/v1/people/543939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","602","74","atBat","Groundout","field_out","Kolten Wong grounds out, shortstop Marco Luciano to first baseman LaMonte Wade Jr. Amed Rosario to 3rd.",0,2,2,74,"bottom",10,"2023-09-25T02:02:10.028Z","2023-09-25T02:02:19.477Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,543939,"Kolten Wong","/api/v1/people/543939","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,571771,"/api/v1/people/571771",NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716439,"2023-09-24",7,"2023-09-25T01:58:29.616Z","2023-09-25T01:58:37.485Z",TRUE,"pitch","c8524d50-8645-4efc-a12a-624412e1789c",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.39,1.6,NA,113.11,193.32,"ground_ball","hard","1",131.53,152.65,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Grounded Into DP","grounded_into_double_play","Patrick Bailey grounds into a double play, pitcher Shelby Miller to shortstop Chris Taylor to first baseman Freddie Freeman. Thairo Estrada out at 2nd. Patrick Bailey out at 1st.",0,2,2,73,"top",10,"2023-09-25T01:56:23.590Z","2023-09-25T01:58:37.485Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.7,8,0.9,0.3972,7.1092,30.9493,-13.8114,-5.9533,9.5349,0.1021,1.6836,5.9556,-137.9465,-6.6531,-1.3123,50.0011,5.0594,-11.4623,33.6,3.6,24,2287,216,103.4,-13,7,NA,NA,NA,TRUE,-14.4,16.1,9.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716439,"2023-09-24",6,"2023-09-25T01:57:59.810Z","2023-09-25T01:58:02.810Z",TRUE,"pitch","95d34e86-fbf9-4329-9c21-99c0f6af22f7",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.39,1.6,NA,101.32,183.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Grounded Into DP","grounded_into_double_play","Patrick Bailey grounds into a double play, pitcher Shelby Miller to shortstop Chris Taylor to first baseman Freddie Freeman. Thairo Estrada out at 2nd. Patrick Bailey out at 1st.",0,2,2,73,"top",10,"2023-09-25T01:56:23.590Z","2023-09-25T01:58:37.485Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86,9,0.9,0.3988,7.1309,32.3962,-12.6971,-5.3519,10.2107,0.4112,2.0361,6.7803,-137.6722,-5.88,-1.3956,50.0018,5.0694,-10.2079,31.2,3.6,24,2425,215,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.3,8.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
