"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745911,"2024-05-04",1,"2024-05-04T20:17:47.395Z","2024-05-04T20:17:47.396Z",FALSE,"action",NA,NA,"Defensive switch from right field to center field for Wilyer Abreu.","Defensive Switch",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,677800,"/api/v1/people/677800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","400","55","atBat","Walk","walk","Edouard Julien walks.",0,1,3,55,"bottom",7,"2024-05-04T20:18:03.096Z","2024-05-04T20:18:46.083Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,666397,"Edouard Julien","/api/v1/people/666397","L","Left",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",2,"2024-05-04T20:17:47.396Z","2024-05-04T20:18:05.465Z",FALSE,"action",NA,NA,"Pitching Change: Chase Anderson replaces Justin Slaten.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,502624,"/api/v1/people/502624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"55","atBat","Walk","walk","Edouard Julien walks.",0,1,3,55,"bottom",7,"2024-05-04T20:18:03.096Z","2024-05-04T20:18:46.083Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,666397,"Edouard Julien","/api/v1/people/666397","L","Left",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",7,"2024-05-04T20:15:34.477Z","2024-05-04T20:15:38.359Z",TRUE,"pitch","42dba46a-fd1e-4ec9-8c8e-19293b1e01f0",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.41,1.58,NA,121.06,196.76,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,1,3,54,"top",7,"2024-05-04T20:13:37.431Z","2024-05-04T20:15:38.359Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.5,73,8,0.9,0.4781,6.6248,19.8788,-30.6581,-6.3714,1.1428,-0.1065,1.5562,-4.9723,-114.2999,-2.3491,2.9205,50.0051,5.5901,-8.4819,16.8,9.6,24,2668,276,NA,NA,NA,NA,NA,NA,TRUE,-42.4,1.8,12.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",5,"2024-05-04T20:15:01.463Z","2024-05-04T20:15:05.271Z",TRUE,"pitch","cbbede94-1698-41e2-a790-a91e81d39f8e",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.3563,1.5458,NA,112.3,196.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,1,3,54,"top",7,"2024-05-04T20:13:37.431Z","2024-05-04T20:15:38.359Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.7,72.7,8,0.9,0.4783,6.4138,21.6953,-32.2744,-8.2061,-0.0751,0.1234,1.5537,-4.1984,-114.626,-2.1427,3.0465,50.004,5.6596,-10.8909,19.2,10.8,24,2675,280,NA,NA,NA,NA,NA,NA,FALSE,-44.5,-0.4,16,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",4,"2024-05-04T20:14:40.332Z","2024-05-04T20:14:43.921Z",TRUE,"pitch","2550f513-5187-4c32-99f6-62824c796f98",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4634,1.6204,NA,160.45,179.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,1,3,54,"top",7,"2024-05-04T20:13:37.431Z","2024-05-04T20:15:38.359Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,82.8,13,0.9,0.4154,6.6204,30.3232,-15.297,3.8619,9.6062,-1.1398,2.1982,-10.9619,-132.252,-5.949,2.572,50.005,5.6141,6.7876,14.4,3.6,24,2246,141,NA,NA,NA,NA,NA,NA,FALSE,-17.3,16.1,-4.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",3,"2024-05-04T20:14:19.580Z","2024-05-04T20:14:23.071Z",TRUE,"pitch","72e4af43-3386-45d0-9382-2193994821e4",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.41,1.58,NA,125.58,188.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,1,3,54,"top",7,"2024-05-04T20:13:37.431Z","2024-05-04T20:15:38.359Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.4,72.7,8,0.91,0.4761,6.6564,23.3843,-27.6784,-6.0577,3.3579,-0.225,1.8454,-5.3958,-115.4662,-2.5212,2.937,50.0017,5.6401,-8.1,18,8.4,24,2588,273,NA,NA,NA,NA,NA,NA,FALSE,-38,5.6,12.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",2,"2024-05-04T20:13:56.547Z","2024-05-04T20:14:01.902Z",TRUE,"pitch","b0524c83-b001-4097-8ad1-2c4c415c6632",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4854,1.6425,NA,126.46,142.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,1,3,54,"top",7,"2024-05-04T20:13:37.431Z","2024-05-04T20:15:38.359Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,83.9,2,0.91,0.4096,6.471,30.2258,-17.9351,3.0097,7.8721,-0.2482,3.5537,-8.957,-133.9504,-2.2028,2.7549,50.0004,5.6757,5.4431,10.8,4.8,24,2281,148,NA,NA,NA,NA,NA,NA,FALSE,-18.5,13.9,-3.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",1,"2024-05-04T20:13:39.796Z","2024-05-04T20:13:43.432Z",TRUE,"pitch","b5030a3a-9773-4de5-9e97-e1c4678aeda3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4739,1.6963,NA,118.7,125.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,1,3,54,"top",7,"2024-05-04T20:13:37.431Z","2024-05-04T20:15:38.359Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.5,11,0.91,0.4118,6.6561,28.9504,-17.8135,5.1595,8.0163,-0.0445,4.1862,-9.1941,-133.0839,-0.859,2.7869,50.0011,5.8052,9.2418,21.6,4.8,24,2210,142,NA,NA,NA,NA,NA,NA,FALSE,-18.2,14.5,-7.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",0,"2024-05-04T20:12:44.718Z","2024-05-04T20:13:39.796Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,1,3,54,"top",7,"2024-05-04T20:13:37.431Z","2024-05-04T20:15:38.359Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",6,"2024-05-04T20:15:16.097Z","2024-05-04T20:15:34.477Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,646240,"/api/v1/people/646240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,1,3,54,"top",7,"2024-05-04T20:13:37.431Z","2024-05-04T20:15:38.359Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",12,"2024-05-04T20:12:25.509Z","2024-05-04T20:12:28.944Z",TRUE,"pitch","a3f9bde3-d6d6-4953-9239-81753dcf04f6",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.5846,1.6078,NA,56.63,171.52,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Rob Refsnyder walks. Ceddanne Rafaela to 2nd.",0,1,3,53,"top",7,"2024-05-04T20:09:21.325Z","2024-05-04T20:12:28.944Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78,71.7,14,0.9,0.4829,6.5017,21.5705,-31.558,-8.5298,0.4689,1.5838,2.4912,-0.7974,-113.6002,-0.1244,3.0472,50.0008,5.6941,-11.1022,19.2,10.8,24,2665,278,NA,NA,NA,NA,NA,NA,FALSE,-43.9,1.1,15.6,NA,NA,NA,NA,NA,FALSE,TRUE,678882,"Ceddanne Rafaela","/api/v1/people/678882",608701,"Rob Refsnyder","/api/v1/people/608701",643265,"Garrett Cooper","/api/v1/people/643265"
745911,"2024-05-04",10,"2024-05-04T20:11:53.895Z","2024-05-04T20:11:58.833Z",TRUE,"pitch","412d188d-3e35-4c11-9e63-afee4b9bff4c",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.5658,1.6582,NA,78.69,146.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Rob Refsnyder walks. Ceddanne Rafaela to 2nd.",0,1,3,53,"top",7,"2024-05-04T20:09:21.325Z","2024-05-04T20:12:28.944Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.1,75,12,0.91,0.4622,6.5438,21.2552,-27.8879,-7.2167,3.009,1.0051,3.4139,-2.6112,-118.2187,0.5913,3.0595,50.0013,5.7081,-10.2759,21.6,8.4,24,2675,268,NA,NA,NA,NA,NA,NA,FALSE,-35.4,5.9,13.7,NA,NA,1,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",9,"2024-05-04T20:11:26.000Z","2024-05-04T20:11:31.189Z",TRUE,"pitch","15444e25-7158-471f-adf3-e422629a3c54",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.57,1.62,NA,100.93,173.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Rob Refsnyder walks. Ceddanne Rafaela to 2nd.",0,1,3,53,"top",7,"2024-05-04T20:09:21.325Z","2024-05-04T20:12:28.944Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.7,73.4,6,0.92,0.469,6.4332,25.1203,-27.4915,-9.6358,3.4019,0.4216,2.4204,-3.119,-117.4204,-1.2998,3.024,50.0034,5.5723,-13.268,26.4,9.6,24,2571,273,NA,NA,NA,NA,NA,NA,FALSE,-36.4,6.1,18.2,NA,NA,1,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",8,"2024-05-04T20:11:07.214Z","2024-05-04T20:11:10.214Z",TRUE,"pitch","15d2d37e-ad14-40d2-8341-a8f1a360c4bb",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.6032,1.6525,NA,74.06,129.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Rob Refsnyder walks. Ceddanne Rafaela to 2nd.",0,1,3,53,"top",7,"2024-05-04T20:09:21.325Z","2024-05-04T20:12:28.944Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.1,12,0.91,0.3981,6.4507,32.0969,-13.7959,5.7188,9.5969,1.1265,4.0511,-6.8967,-137.8623,-1.9261,2.9235,50.0041,5.6955,10.9538,33.6,3.6,24,2267,138,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.2,-8.9,NA,NA,1,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",6,"2024-05-04T20:10:23.533Z","2024-05-04T20:10:28.987Z",TRUE,"pitch","df4482e8-9986-4204-baa3-ef0487a5e2b7",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.57,1.62,NA,128.94,180.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Rob Refsnyder walks. Ceddanne Rafaela to 2nd.",0,1,3,53,"top",7,"2024-05-04T20:09:21.325Z","2024-05-04T20:12:28.944Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.1,7,0.91,0.4052,6.5759,29.6253,-17.9033,5.3104,7.713,-0.3133,2.1602,-9.9393,-135.1885,-5.5281,2.7219,50.0025,5.4895,9.8255,21.6,4.8,24,2248,137,NA,NA,NA,NA,NA,NA,FALSE,-18.7,13,-7.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",5,"2024-05-04T20:10:00.475Z","2024-05-04T20:10:03.933Z",TRUE,"pitch","46d62fee-3ed2-424e-8815-84b457169388",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.57,1.62,NA,89.62,159.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Rob Refsnyder walks. Ceddanne Rafaela to 2nd.",0,1,3,53,"top",7,"2024-05-04T20:09:21.325Z","2024-05-04T20:12:28.944Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.3,71.2,6,0.91,0.4832,6.4583,23.5309,-29.2962,-7.5145,2.2231,0.7183,2.9288,-2.9718,-113.9317,0.2527,3.0213,50.0051,5.7435,-9.7489,19.2,9.6,24,2559,271,NA,NA,NA,NA,NA,NA,FALSE,-40.7,4.4,14.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",4,"2024-05-04T20:09:40.255Z","2024-05-04T20:09:44.716Z",TRUE,"pitch","c86c5445-64c8-45d6-a0c8-ddca43027de8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.6781,1.6309,NA,93.56,197.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Rob Refsnyder walks. Ceddanne Rafaela to 2nd.",0,1,3,53,"top",7,"2024-05-04T20:09:21.325Z","2024-05-04T20:12:28.944Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.9,71.9,9,0.91,0.4799,6.4413,24.2753,-27.4189,-8.4563,3.6167,0.615,1.5202,-3.1228,-114.7992,-3.023,3.0975,50.0029,5.566,-11.1132,22.8,9.6,24,2635,282,NA,NA,NA,NA,NA,NA,FALSE,-38.5,6,16.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
