"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716614,"2023-09-13",5,"2023-09-13T02:36:56.371Z","2023-09-13T02:37:05.212Z",TRUE,"pitch","edd1891c-a74b-4aee-b2ae-ba34e3cf43ef",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.24,1.54,NA,125.16,185.21,"fly_ball","medium","8",115.02,42.36,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Chas McCormick flies out to center fielder Esteury Ruiz.",0,6,2,71,"bottom",9,"2023-09-13T02:35:23.168Z","2023-09-13T02:37:05.212Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.9,8,0.92,0.3993,7.057,32.7749,-9.6111,-3.0412,11.8669,-0.2142,1.984,3.2537,-137.5723,-8.1274,-1.0216,50.0049,5.6423,-5.7839,24,2.4,24,2365,216,97.3,33,389,NA,NA,NA,TRUE,-11,19.8,4.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716614,"2023-09-13",4,"2023-09-13T02:36:38.352Z","2023-09-13T02:36:42.287Z",TRUE,"pitch","90c9a774-52d3-4bf9-a462-8832de4556c6",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.2395,1.5303,NA,115.87,191.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Chas McCormick flies out to center fielder Esteury Ruiz.",0,6,2,71,"bottom",9,"2023-09-13T02:35:23.168Z","2023-09-13T02:37:05.212Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,76.6,8,0.86,0.4515,7.0405,24.7897,-30.2962,2.6512,1.2666,0.0295,1.7559,2.4814,-121.5029,-3.0848,-1.3512,50.0056,5.6866,3.9473,8.4,8.4,24,2613,78,NA,NA,NA,NA,NA,NA,FALSE,-37.6,1.8,-5.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716614,"2023-09-13",3,"2023-09-13T02:36:22.525Z","2023-09-13T02:36:26.956Z",TRUE,"pitch","452aaceb-48aa-4b68-b51e-629b4993c897",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.2858,1.5387,NA,98.24,171.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Chas McCormick flies out to center fielder Esteury Ruiz.",0,6,2,71,"bottom",9,"2023-09-13T02:35:23.168Z","2023-09-13T02:37:05.212Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.1,6,0.91,0.4028,7.1411,32.3481,-11.3894,-3.3972,11.1208,0.4921,2.4927,5.4414,-136.4204,-6.2932,-1.0947,50.006,5.6284,-6.3517,21.6,3.6,24,2368,213,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18.8,4.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716614,"2023-09-13",2,"2023-09-13T02:36:05.631Z","2023-09-13T02:36:09.617Z",TRUE,"pitch","2d04502a-8205-420d-ab79-3fa5fb3e2adf",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.3144,1.5592,NA,77.18,162.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Chas McCormick flies out to center fielder Esteury Ruiz.",0,6,2,71,"bottom",9,"2023-09-13T02:35:23.168Z","2023-09-13T02:37:05.212Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.9,12,0.91,0.4037,7.1058,32.4349,-11.3424,-4.1041,11.1982,1.0446,2.8281,6.9911,-136.1393,-5.6452,-1.0342,50.0004,5.7277,-7.6338,25.2,3.6,24,2406,212,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19.1,5.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716614,"2023-09-13",1,"2023-09-13T02:35:48.460Z","2023-09-13T02:35:51.554Z",TRUE,"pitch","346cc101-e062-4eae-8518-b042ec3c0cb7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2572,1.5303,NA,76.06,134.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Chas McCormick flies out to center fielder Esteury Ruiz.",0,6,2,71,"bottom",9,"2023-09-13T02:35:23.168Z","2023-09-13T02:37:05.212Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.3,12,0.91,0.4023,6.8925,31.5811,-13.2555,-2.8392,10.0909,1.0741,3.846,6.6384,-136.4505,-2.9186,-1.0276,50.0066,5.8496,-5.3258,15.6,3.6,24,2435,210,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.8,3.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716614,"2023-09-13",0,"2023-09-13T02:35:32.105Z","2023-09-13T02:35:36.236Z",TRUE,"pitch","2e7c9579-dd5d-442c-b872-958e932e8607",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3144,1.5387,NA,140.25,206.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Chas McCormick flies out to center fielder Esteury Ruiz.",0,6,2,71,"bottom",9,"2023-09-13T02:35:23.168Z","2023-09-13T02:37:05.212Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.9,73.3,13,0.91,0.4726,6.8298,23.8834,-35.2168,8.0745,-2.2388,-0.61,1.2005,-0.1127,-116.3424,-2.5421,-1.6081,50.0054,5.6781,10.9584,16.8,10.8,24,2668,51,NA,NA,NA,NA,NA,NA,FALSE,-47.5,-4.4,-14.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716614,"2023-09-13",3,"2023-09-13T02:35:04.721Z","2023-09-13T02:35:08.370Z",TRUE,"pitch","16a5d828-8dcb-4756-aae1-19e7bad15896",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.34,1.53,NA,121.19,142.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,6,2,70,"bottom",9,"2023-09-13T02:34:06.639Z","2023-09-13T02:35:08.370Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.1,11,0.92,0.3976,6.8154,33.2432,-10.9815,-3.1441,11.0448,-0.1099,3.556,3.3246,-138.2209,-4.2532,-0.9247,50.0003,5.8628,-6.0315,24,2.4,24,2496,212,NA,NA,NA,NA,NA,NA,TRUE,-11.3,19.2,4.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716614,"2023-09-13",2,"2023-09-13T02:34:47.851Z","2023-09-13T02:34:51.988Z",TRUE,"pitch","37abf01e-154d-493e-8aed-018e1a7d5a40",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2572,1.5303,NA,125.8,165.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,6,2,70,"bottom",9,"2023-09-13T02:34:06.639Z","2023-09-13T02:35:08.370Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.2,74,5,0.92,0.4655,6.8503,25.039,-33.8509,8.9282,-1.196,-0.231,2.7035,0.4437,-118.2038,0.4029,-1.5798,50.005,5.6692,12.4844,20.4,10.8,24,2646,59,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-1.8,-16.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716614,"2023-09-13",1,"2023-09-13T02:34:27.552Z","2023-09-13T02:34:31.948Z",TRUE,"pitch","5aac46f5-743a-4df4-88f6-4224f7958777",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.34,1.53,NA,100.78,197.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,6,2,70,"bottom",9,"2023-09-13T02:34:06.639Z","2023-09-13T02:35:08.370Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.1,73.4,9,0.92,0.4715,6.9906,24.2199,-33.5679,9.123,-1.0251,0.4256,1.5166,2.0004,-116.6551,-2.0202,-1.6299,50.001,5.5918,12.4322,20.4,10.8,24,2598,54,NA,NA,NA,NA,NA,NA,FALSE,-45,-2,-17,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716614,"2023-09-13",0,"2023-09-13T02:34:13.626Z","2023-09-13T02:34:17.771Z",TRUE,"pitch","163ca1b2-c0e5-4276-a4b6-f4ebe34e635d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3144,1.5303,NA,155.32,169.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,6,2,70,"bottom",9,"2023-09-13T02:34:06.639Z","2023-09-13T02:35:08.370Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77,11,0.88,0.4482,6.9188,25.3164,-33.3655,2.7776,-0.7871,-1.0053,2.5668,0.4257,-122.4353,-0.8647,-1.5424,50.0047,5.7929,4.1957,7.2,9.6,24,2536,73,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-1.3,-5.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
