"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716798,"2023-08-30",5,"2023-08-30T02:38:49.296Z","2023-08-30T02:38:55.791Z",TRUE,"pitch","0116e2af-6439-4d44-86be-766aa1d20116",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.63,1.7,NA,118.85,164.46,"line_drive","medium","7",78.71,92.25,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Rowdy Tellez lines out to left fielder Ian Happ.",0,0,1,65,"top",9,"2023-08-30T02:37:41.415Z","2023-08-30T02:38:55.791Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.5,5,2,0.3901,6.5083,29.9394,-17.6483,-8.343,7.2656,-0.0485,2.7526,5.6047,-140.0911,-5.8608,-0.9853,50.0013,6.0147,-16.6771,39.6,4.8,24,2243,221,96,17,292,NA,NA,NA,TRUE,-17.2,12.2,14,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716798,"2023-08-30",3,"2023-08-30T02:38:18.495Z","2023-08-30T02:38:22.358Z",TRUE,"pitch","3a18ea0d-a863-4e0f-b3be-0b568535f1ed",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.63,1.7,NA,95.13,187.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Rowdy Tellez lines out to left fielder Ian Happ.",0,0,1,65,"top",9,"2023-08-30T02:37:41.415Z","2023-08-30T02:38:55.791Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.8,9,2,0.4266,6.417,22.6976,-28.8285,3.0778,1.9999,0.5738,1.9034,3.4328,-127.6888,-4.6453,-1.1808,50.0047,5.9762,5.1571,10.8,7.2,24,2665,126,NA,NA,NA,NA,NA,NA,FALSE,-32.2,2.9,-6.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716798,"2023-08-30",2,"2023-08-30T02:38:00.715Z","2023-08-30T02:38:04.552Z",TRUE,"pitch","9279aa3d-3304-4c5f-8ddd-2cbb1d5bb46f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6858,1.7758,NA,185.54,189.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Rowdy Tellez lines out to left fielder Ian Happ.",0,0,1,65,"top",9,"2023-08-30T02:37:41.415Z","2023-08-30T02:38:55.791Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,89.5,13,2,0.388,6.4487,28.3239,-17.8243,-8.2779,7.0909,-1.7982,1.8434,1.3819,-140.5302,-8.0377,-1.2162,50.0053,5.8734,-16.7537,40.8,4.8,24,2261,218,NA,NA,NA,NA,NA,NA,FALSE,-17.5,11.6,14.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716798,"2023-08-30",1,"2023-08-30T02:37:43.755Z","2023-08-30T02:37:47.576Z",TRUE,"pitch","68e3f2d5-09f8-46b7-9701-99915da97510",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6315,1.7315,NA,110.24,168.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Rowdy Tellez lines out to left fielder Ian Happ.",0,0,1,65,"top",9,"2023-08-30T02:37:41.415Z","2023-08-30T02:38:55.791Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82,5,2,0.4232,6.4496,24.399,-26.2956,1.0264,3.4535,0.1775,2.597,3.2968,-128.9571,-3.5078,-1.2459,50.0003,5.9817,1.7442,4.8,6,24,2674,163,NA,NA,NA,NA,NA,NA,FALSE,-28.8,5.8,-2.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716798,"2023-08-30",0,"2023-08-30T02:37:23.366Z","2023-08-30T02:37:43.755Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Rowdy Tellez replaces Joey Wiemer.","Offensive Substitution",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,642133,"/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","601","65","atBat","Lineout","field_out","Rowdy Tellez lines out to left fielder Ian Happ.",0,0,1,65,"top",9,"2023-08-30T02:37:41.415Z","2023-08-30T02:38:55.791Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,686894,"/api/v1/people/686894",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716798,"2023-08-30",4,"2023-08-30T02:38:32.853Z","2023-08-30T02:38:49.296Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,642133,"/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Rowdy Tellez lines out to left fielder Ian Happ.",0,0,1,65,"top",9,"2023-08-30T02:37:41.415Z","2023-08-30T02:38:55.791Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716798,"2023-08-30",3,"2023-08-30T02:37:07.425Z","2023-08-30T02:37:12.486Z",TRUE,"pitch","56e059c0-d27d-4dc3-978f-2e15db12211e",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,2.94,1.39,NA,109.81,210.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Sal Frelick strikes out swinging.",0,0,1,64,"top",9,"2023-08-30T02:36:28.425Z","2023-08-30T02:37:12.486Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,686217,"Sal Frelick","/api/v1/people/686217","L","Left",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,82.8,14,2,0.4195,6.6312,26.2086,-24.3129,2.4466,4.5465,0.1887,1.0304,2.7164,-130.3437,-7.8131,-1.1829,50.001,5.8895,4.2287,10.8,6,24,2631,164,NA,NA,NA,NA,NA,NA,TRUE,-27.1,6.8,-5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716798,"2023-08-30",2,"2023-08-30T02:36:48.188Z","2023-08-30T02:36:51.943Z",TRUE,"pitch","96c8d2cb-3365-4b82-b648-62e175e7df21",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,1,NA,NA,2.94,1.39,NA,148.73,194.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Sal Frelick strikes out swinging.",0,0,1,64,"top",9,"2023-08-30T02:36:28.425Z","2023-08-30T02:37:12.486Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,686217,"Sal Frelick","/api/v1/people/686217","L","Left",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.9,13,2,0.3926,6.4514,31.2444,-16.5375,-9.2594,7.9329,-0.8324,1.6521,4.1263,-139.4799,-8.5928,-1.1275,50.0058,5.8626,-18.2547,43.2,4.8,24,2257,223,NA,NA,NA,NA,NA,NA,FALSE,-17,12.7,16,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716798,"2023-08-30",1,"2023-08-30T02:36:30.589Z","2023-08-30T02:36:34.369Z",TRUE,"pitch","6408d62c-7ec0-44c9-be22-327e7b61b008",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,2.9413,1.3768,NA,146.73,176.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Sal Frelick strikes out swinging.",0,0,1,64,"top",9,"2023-08-30T02:36:28.425Z","2023-08-30T02:37:12.486Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,686217,"Sal Frelick","/api/v1/people/686217","L","Left",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.8,4,2,0.4346,6.4093,24.2396,-31.1198,3.7323,0.6526,-0.78,2.3076,0.3211,-125.7643,-3.0116,-1.3943,50.0009,6.0308,6.0096,10.8,8.4,24,2652,134,NA,NA,NA,NA,NA,NA,FALSE,-35.8,0.7,-6.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716798,"2023-08-30",0,"2023-08-30T02:36:16.564Z","2023-08-30T02:36:30.589Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Sal Frelick replaces Andruw Monasterio.","Offensive Substitution",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,686217,"/api/v1/people/686217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","501","64","atBat","Strikeout","strikeout","Sal Frelick strikes out swinging.",0,0,1,64,"top",9,"2023-08-30T02:36:28.425Z","2023-08-30T02:37:12.486Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,686217,"Sal Frelick","/api/v1/people/686217","L","Left",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,655316,"/api/v1/people/655316",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
