"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746641,"2024-05-17",1,"2024-05-18T01:43:41.980Z","2024-05-18T01:43:49.996Z",TRUE,"pitch","c1abc163-55e0-443a-8396-501938776d8e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.48,1.7,NA,128.07,166.83,"ground_ball","medium","6",116.3,153.89,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Carlos Santana grounds out, shortstop Gabriel Arias to first baseman Josh Naylor.",0,2,3,64,"top",9,"2024-05-18T01:42:59.570Z","2024-05-18T01:43:49.996Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.9,92,4,2,0.3755,6.6236,31.7657,-18.172,2.3953,6.4885,-0.2904,2.6649,0.2907,-145.4471,-6.0292,-0.703,50.005,5.8537,5.1701,15.6,3.6,24,2502,175,75.5,-36,4,NA,NA,NA,TRUE,-16.4,10.8,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",0,"2024-05-18T01:43:26.050Z","2024-05-18T01:43:31.839Z",TRUE,"pitch","f9266fc9-84c1-4c7a-891b-f8e5008b4362",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4103,1.759,NA,71.29,164.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Carlos Santana grounds out, shortstop Gabriel Arias to first baseman Josh Naylor.",0,2,3,64,"top",9,"2024-05-18T01:42:59.570Z","2024-05-18T01:43:49.996Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.6,92.6,12,2,0.3731,6.6364,32.4604,-15.912,0.8913,7.4406,1.1992,2.7393,3.959,-146.4324,-6.5023,-0.2826,50.0055,5.9295,1.9478,9.6,3.6,24,2507,182,NA,NA,NA,NA,NA,NA,FALSE,-14.4,12.5,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",9,"2024-05-18T01:42:38.065Z","2024-05-18T01:42:45.749Z",TRUE,"pitch","ed1ae66e-e44b-4c0b-8288-b62aa86be087",9,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.661,1.784,NA,135.73,196.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,3,63,"top",9,"2024-05-18T01:39:41.827Z","2024-05-18T01:42:45.749Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.4,93,13,2,0.3731,6.7062,30.739,-15.5325,2.2074,7.6068,-0.4915,1.5523,-0.7227,-146.1645,-9.6959,-0.5296,50.007,5.8206,4.8324,14.4,3.6,24,2565,185,NA,NA,NA,NA,NA,NA,TRUE,-14.6,12.2,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",8,"2024-05-18T01:42:17.068Z","2024-05-18T01:42:20.927Z",TRUE,"pitch","da65db38-fc7f-4010-b977-68df15ea03ec",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.72,1.78,NA,118.31,149.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,3,63,"top",9,"2024-05-18T01:39:41.827Z","2024-05-18T01:42:45.749Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.4,91.6,2,2,0.377,6.7475,31.0956,-14.3323,1.519,8.3302,-0.0343,3.3091,0.7003,-144.7988,-5.0815,-0.476,50.0023,5.9512,3.2528,12,2.4,24,2524,175,NA,NA,NA,NA,NA,NA,FALSE,-13.1,14.4,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",7,"2024-05-18T01:42:01.481Z","2024-05-18T01:42:07.264Z",TRUE,"pitch","75afac7e-83dc-4ace-aa85-4c378558630d",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.723,1.809,NA,64.61,175.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,3,63,"top",9,"2024-05-18T01:39:41.827Z","2024-05-18T01:42:45.749Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,83.3,14,0.9,0.4165,6.7069,26.7031,-34.2738,3.7392,-1.1939,1.3743,2.3522,3.6803,-131.3054,-2.7427,-0.5292,50.0053,5.9497,6.5575,12,8.4,24,2447,73,NA,NA,NA,NA,NA,NA,FALSE,-36,-2.5,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",6,"2024-05-18T01:41:42.922Z","2024-05-18T01:41:48.243Z",TRUE,"pitch","e0276f0f-02cf-4ecc-8ad2-5c5147182b3f",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.72,1.78,NA,135.81,166.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,3,63,"top",9,"2024-05-18T01:39:41.827Z","2024-05-18T01:42:45.749Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99,91.5,4,2,0.3783,6.6002,30.308,-19.4474,4.6967,5.9815,-0.4935,2.6807,-1.6084,-144.2201,-5.8592,-0.5423,50.0046,5.9192,9.9967,25.2,4.8,24,2480,171,NA,NA,NA,NA,NA,NA,FALSE,-17.6,10,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",5,"2024-05-18T01:41:25.608Z","2024-05-18T01:41:31.428Z",TRUE,"pitch","cb35b1b4-f76a-4a7c-ab9b-a50dab5e7d6f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.723,1.759,NA,59.9,183.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,3,63,"top",9,"2024-05-18T01:39:41.827Z","2024-05-18T01:42:45.749Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",97.8,90,14,2,0.3843,6.7435,31.9172,-23.6658,4.4409,4.1349,1.498,2.048,3.9492,-142.3758,-6.3928,-0.4829,50.0052,5.8148,9.14,21.6,4.8,24,2453,172,NA,NA,NA,NA,NA,NA,FALSE,-22.1,6.4,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",4,"2024-05-18T01:41:02.744Z","2024-05-18T01:41:08.689Z",TRUE,"pitch","683d4e18-0524-4f15-bf4a-1d0db339cb10",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.72,1.78,NA,157.43,169.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,3,63,"top",9,"2024-05-18T01:39:41.827Z","2024-05-18T01:42:45.749Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.7,92.2,13,2,0.3754,6.5896,30.1872,-12.3615,0.5202,9.1614,-1.0606,2.5836,-1.1025,-145.2612,-7.293,-0.7458,50.0048,5.8584,1.1254,3.6,2.4,24,2594,182,NA,NA,NA,NA,NA,NA,FALSE,-11.6,15.5,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",2,"2024-05-18T01:40:36.310Z","2024-05-18T01:40:39.862Z",TRUE,"pitch","5034724d-8774-4102-89cc-7c23bcd83566",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.72,1.78,NA,94.31,156.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,3,63,"top",9,"2024-05-18T01:39:41.827Z","2024-05-18T01:42:45.749Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91,84.4,6,0.9,0.411,6.6255,25.3965,-24.4695,4.4939,4.2689,0.5952,3.063,1.3676,-132.7125,-2.8396,-0.5092,50.0015,5.9076,8.1049,18,6,24,2536,74,NA,NA,NA,NA,NA,NA,FALSE,-25.2,7.4,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",1,"2024-05-18T01:40:19.278Z","2024-05-18T01:40:22.872Z",TRUE,"pitch","03b024b8-358d-4067-9ca4-914a2c7fada5",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,1,NA,NA,3.72,1.78,NA,114.71,183.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,3,63,"top",9,"2024-05-18T01:39:41.827Z","2024-05-18T01:42:45.749Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99,91.8,8,2,0.378,6.6606,29.7566,-19.093,3.3296,6.134,0.0601,2.0632,0.4656,-144.2365,-7.5747,-0.536,50.0028,5.8758,7.0996,19.2,3.6,24,2604,170,NA,NA,NA,NA,NA,NA,FALSE,-17.6,10,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",0,"2024-05-18T01:40:02.939Z","2024-05-18T01:40:08.649Z",TRUE,"pitch","cb8beb3e-b2b4-4f9b-acf0-1b7d9b7ca7b6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.723,1.784,NA,159.72,190.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,3,63,"top",9,"2024-05-18T01:39:41.827Z","2024-05-18T01:42:45.749Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.9,92.8,13,2,0.3744,6.7927,29.0181,-15.1262,1.6273,7.839,-1.1209,1.7826,-1.8564,-145.4051,-9.1676,-0.6904,50.0068,5.8615,3.5409,10.8,3.6,24,2619,178,NA,NA,NA,NA,NA,NA,FALSE,-14.2,12.8,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",3,"2024-05-18T01:40:46.220Z","2024-05-18T01:41:02.744Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,621043,"/api/v1/people/621043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,3,63,"top",9,"2024-05-18T01:39:41.827Z","2024-05-18T01:42:45.749Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",2,"2024-05-18T01:39:26.579Z","2024-05-18T01:39:34.251Z",TRUE,"pitch","94bbe09a-ece9-4d16-888e-0a9fa348cda4",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.56,1.77,NA,100.29,188.81,"ground_ball","medium","4",141.04,150.87,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Max Kepler grounds out, second baseman Andrés Giménez to first baseman Josh Naylor.",0,2,3,62,"top",9,"2024-05-18T01:39:12.595Z","2024-05-18T01:39:34.251Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,596146,"Max Kepler","/api/v1/people/596146","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.2,92.6,9,2,0.3743,6.5804,31.5737,-16.1029,0.9157,7.396,0.4384,1.8509,2.8732,-145.8729,-8.7893,-0.6751,50.0072,5.8566,1.9901,8.4,3.6,24,2553,183,99.2,-7,14,NA,NA,NA,TRUE,-15,12,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",1,"2024-05-18T01:39:12.595Z","2024-05-18T01:39:17.257Z",TRUE,"pitch","dc046da4-ec9d-4199-80d6-ac6c79562f2c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4354,1.759,NA,112.71,146.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Max Kepler grounds out, second baseman Andrés Giménez to first baseman Josh Naylor.",0,2,3,62,"top",9,"2024-05-18T01:39:12.595Z","2024-05-18T01:39:34.251Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,596146,"Max Kepler","/api/v1/people/596146","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.2,92.5,4,2,0.3742,6.6335,31.5662,-14.9765,1.508,7.9114,-0.3248,2.3859,0.4632,-145.9003,-7.6598,-0.6813,50.0063,5.9322,3.2798,12,3.6,24,2537,188,NA,NA,NA,NA,NA,NA,FALSE,-13.9,13.1,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",0,"2024-05-18T01:39:00.074Z","2024-05-18T01:39:12.595Z",FALSE,"action",NA,NA,"Pitching Change: Emmanuel Clase replaces Tim Herrin.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,661403,"/api/v1/people/661403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"62","atBat","Groundout","field_out","Max Kepler grounds out, second baseman Andrés Giménez to first baseman Josh Naylor.",0,2,3,62,"top",9,"2024-05-18T01:39:12.595Z","2024-05-18T01:39:34.251Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,596146,"Max Kepler","/api/v1/people/596146","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",2,"2024-05-18T01:36:15.075Z","2024-05-18T01:36:21.399Z",TRUE,"pitch","7a520020-1b34-4da1-ab06-83bf29d96a12",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,2,NA,NA,3.16,1.5,NA,93.05,218.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Josh Naylor strikes out swinging.",0,2,3,61,"bottom",8,"2024-05-18T01:34:40.282Z","2024-05-18T01:36:21.399Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.8,80.6,14,2,0.4334,6.248,25.0492,-39.0199,0.707,-4.2264,0.6283,0.7624,5.8786,-126.2493,-4.9193,-1.8196,50.0046,5.8674,1.1442,3.6,9.6,24,2574,43,NA,NA,NA,NA,NA,NA,TRUE,-44.8,-8.5,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
