"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746722,"2024-04-23",1,"2024-04-24T00:39:41.226Z","2024-04-24T00:39:45.736Z",TRUE,"pitch","44d2a44e-6036-407a-bec4-e8a31a5bc349",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.33,1.57,NA,131.7,187.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Hit By Pitch","hit_by_pitch","Edmundo Sosa hit by pitch.",0,1,7,56,"top",7,"2024-04-24T00:39:13.502Z","2024-04-24T00:41:24.255Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84,7,2,0.41,6.115,30.5682,-24.1231,-11.3931,4.4575,-0.3856,1.9166,5.7229,-133.9092,-5.0675,-1.0774,50.0006,5.573,-20.5612,37.2,7.2,24,2455,236,NA,NA,NA,NA,NA,NA,FALSE,-25.3,7.1,19.3,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746722,"2024-04-23",0,"2024-04-24T00:39:17.416Z","2024-04-24T00:39:21.565Z",TRUE,"pitch","f7401ba9-54c5-4340-963d-d18370ef5883",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.541,1.5877,NA,97.85,208.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Hit By Pitch","hit_by_pitch","Edmundo Sosa hit by pitch.",0,1,7,56,"top",7,"2024-04-24T00:39:13.502Z","2024-04-24T00:41:24.255Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,75.7,14,0.89,0.4584,5.9446,22.7824,-28.2226,3.0276,2.733,0.5024,1.1187,3.0925,-119.434,-4.3533,-1.2021,50.0047,5.5004,4.3778,9.6,8.4,24,2940,67,NA,NA,NA,NA,NA,NA,FALSE,-36.4,4.2,-6.2,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746722,"2024-04-23",2,"2024-04-24T00:37:06.374Z","2024-04-24T00:37:14.087Z",TRUE,"pitch","0ded99ea-1fad-4406-9d08-c07d8e268e11",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.48,1.68,NA,127.59,163.38,"ground_ball","medium","1",136.91,182.98,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Jeimer Candelario grounds out, pitcher Orion Kerkering to first baseman Alec Bohm.",0,1,7,55,"bottom",6,"2024-04-24T00:36:37.621Z","2024-04-24T00:37:14.087Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.6,79.1,4,0.9,0.4383,5.9678,24.0658,-31.7791,10.9457,0.2504,-0.2779,2.7928,-0.0019,-124.7628,-0.7208,-1.7003,50.0032,5.6943,17.3316,28.8,9.6,24,2930,54,67.7,-23,7,NA,NA,NA,TRUE,-36.6,0.5,-19.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746722,"2024-04-23",1,"2024-04-24T00:36:51.623Z","2024-04-24T00:36:56.598Z",TRUE,"pitch","da206449-9a5a-437e-83f6-d5eb9057710a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3841,1.6778,NA,162.9,178.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Jeimer Candelario grounds out, pitcher Orion Kerkering to first baseman Alec Bohm.",0,1,7,55,"bottom",6,"2024-04-24T00:36:37.621Z","2024-04-24T00:37:14.087Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.9,79.4,13,0.9,0.4369,5.9771,23.95,-31.6621,10.79,0.3251,-1.2042,2.2248,-1.8112,-125.0992,-1.9037,-1.8759,50.0059,5.5776,17.1979,27.6,9.6,24,2962,50,NA,NA,NA,NA,NA,NA,FALSE,-36.5,0.4,-19.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746722,"2024-04-23",0,"2024-04-24T00:36:37.621Z","2024-04-24T00:36:42.384Z",TRUE,"pitch","3e02db16-27bc-46dc-8989-c6750c73ca0d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4201,1.649,NA,100.46,190.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Jeimer Candelario grounds out, pitcher Orion Kerkering to first baseman Alec Bohm.",0,1,7,55,"bottom",6,"2024-04-24T00:36:37.621Z","2024-04-24T00:37:14.087Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.3,79.5,9,0.9,0.4363,6.091,26.3235,-33.7916,10.7049,-1.0153,0.4339,1.7721,1.775,-125.7027,-2.7424,-1.6722,50.0021,5.6303,17.0691,26.4,9.6,24,2955,50,NA,NA,NA,NA,NA,NA,FALSE,-39,-2.3,-19.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746722,"2024-04-23",4,"2024-04-24T00:36:05.856Z","2024-04-24T00:36:14.446Z",TRUE,"pitch","19db9ba2-460d-4307-9fb7-86ccf9a9dc69",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.21,1.52,NA,123.67,201.84,"ground_ball","medium","5",95.7,170.86,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Tyler Stephenson grounds out, third baseman Edmundo Sosa to first baseman Alec Bohm.",0,1,7,54,"bottom",6,"2024-04-24T00:35:14.579Z","2024-04-24T00:36:14.446Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.5,79.6,13,0.9,0.4356,6.0105,26.4202,-35.8067,7.6598,-2.2735,-0.1751,1.3683,1.354,-125.9205,-3.1624,-1.715,50.0012,5.5479,12.2545,19.2,9.6,24,2974,46,81.4,-27,4,NA,NA,NA,TRUE,-41.3,-4.6,-14.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746722,"2024-04-23",3,"2024-04-24T00:35:51.618Z","2024-04-24T00:35:55.603Z",TRUE,"pitch","f07b1e77-51ef-48f1-b49f-127092db2a92",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2585,1.4492,NA,111.28,131.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Tyler Stephenson grounds out, third baseman Edmundo Sosa to first baseman Alec Bohm.",0,1,7,54,"bottom",6,"2024-04-24T00:35:14.579Z","2024-04-24T00:36:14.446Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,89.3,12,0.9,0.3841,6.1923,33.7993,-12.5672,-7.0604,9.5293,0.15,3.9796,5.6597,-142.7627,-3.3604,-0.9438,50.0071,5.9666,-14.5332,44.4,3.6,24,2559,219,NA,NA,NA,NA,NA,NA,FALSE,-11.8,16.7,11.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746722,"2024-04-23",1,"2024-04-24T00:35:29.693Z","2024-04-24T00:35:34.693Z",TRUE,"pitch","674d7a3b-3288-417e-9090-33a777833ea7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.1837,1.4492,NA,106.39,173.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Tyler Stephenson grounds out, third baseman Edmundo Sosa to first baseman Alec Bohm.",0,1,7,54,"bottom",6,"2024-04-24T00:35:14.579Z","2024-04-24T00:36:14.446Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.7,6,0.9,0.384,6.3231,32.0115,-9.4628,-5.1764,11.0134,0.2783,2.4044,5.3197,-142.513,-7.7844,-0.9379,50.0009,5.765,-10.6726,40.8,2.4,24,2567,220,NA,NA,NA,NA,NA,NA,FALSE,-9.8,18.6,8.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746722,"2024-04-23",0,"2024-04-24T00:35:14.579Z","2024-04-24T00:35:18.930Z",TRUE,"pitch","4924311a-a9f6-423d-aebb-e615472d2518",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.21,1.52,NA,137.88,141.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Tyler Stephenson grounds out, third baseman Edmundo Sosa to first baseman Alec Bohm.",0,1,7,54,"bottom",6,"2024-04-24T00:35:14.579Z","2024-04-24T00:36:14.446Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89,11,0.9,0.3853,6.2817,33.66,-11.175,-5.2781,10.2685,-0.5477,3.5865,3.1994,-142.3229,-4.4327,-1.0027,50.0001,5.8759,-10.7908,39.6,3.6,24,2587,224,NA,NA,NA,NA,NA,NA,FALSE,-10.8,17.9,8.9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746722,"2024-04-23",2,"2024-04-24T00:35:43.170Z","2024-04-24T00:35:51.618Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,663886,"/api/v1/people/663886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Tyler Stephenson grounds out, third baseman Edmundo Sosa to first baseman Alec Bohm.",0,1,7,54,"bottom",6,"2024-04-24T00:35:14.579Z","2024-04-24T00:36:14.446Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746722,"2024-04-23",4,"2024-04-24T00:34:41.572Z","2024-04-24T00:34:48.075Z",TRUE,"pitch","232cc2d8-3a7f-41b7-a8c9-ebeb6046d84d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.29,1.57,NA,103.19,188.58,"ground_ball","medium","5",100.54,170.26,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Spencer Steer grounds out, third baseman Edmundo Sosa to first baseman Alec Bohm.",0,1,7,53,"bottom",6,"2024-04-24T00:33:55.813Z","2024-04-24T00:34:48.075Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85,78.6,9,0.9,0.4419,6.0302,24.4154,-34.5963,8.2844,-1.5595,0.3622,1.8592,2.5534,-123.869,-2.1126,-1.7577,50.0007,5.6117,12.8895,20.4,9.6,24,2847,55,77.9,-16,9,NA,NA,NA,TRUE,-40.8,-3,-15.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746722,"2024-04-23",3,"2024-04-24T00:34:25.461Z","2024-04-24T00:34:31.615Z",TRUE,"pitch","2fe80331-422a-490e-a362-0d4afe31f526",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2261,1.4917,NA,96.63,215.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Spencer Steer grounds out, third baseman Edmundo Sosa to first baseman Alec Bohm.",0,1,7,53,"bottom",6,"2024-04-24T00:33:55.813Z","2024-04-24T00:34:48.075Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.8,79.3,14,0.9,0.4388,5.996,25.9008,-34.5586,10.8429,-1.5111,0.5344,0.8675,2.1108,-124.9794,-4.4509,-1.7302,50.0027,5.519,17.101,26.4,9.6,24,2817,54,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-3.6,-20.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746722,"2024-04-23",2,"2024-04-24T00:34:11.144Z","2024-04-24T00:34:15.270Z",TRUE,"pitch","4dce99df-5ff7-4f3b-a295-d46ba6c54161",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2045,1.4845,NA,108.98,197.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Spencer Steer grounds out, third baseman Edmundo Sosa to first baseman Alec Bohm.",0,1,7,53,"bottom",6,"2024-04-24T00:33:55.813Z","2024-04-24T00:34:48.075Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.3,78.9,8,0.9,0.4406,6.1035,24.6005,-35.0182,9.7507,-1.82,0.2104,1.5148,1.7029,-124.2483,-2.8185,-1.7504,50.0013,5.5703,15.2616,24,9.6,24,2761,53,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-3.7,-18,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746722,"2024-04-23",1,"2024-04-24T00:33:58.199Z","2024-04-24T00:34:03.434Z",TRUE,"pitch","37a994e1-c548-4f74-b36f-19d1e00af4f9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2837,1.5133,NA,80.81,208.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Spencer Steer grounds out, third baseman Edmundo Sosa to first baseman Alec Bohm.",0,1,7,53,"bottom",6,"2024-04-24T00:33:55.813Z","2024-04-24T00:34:48.075Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.8,14,2,0.3904,6.2687,29.3486,-20.0106,-10.9753,6.0918,0.9495,1.1263,9.9002,-139.8913,-8.3306,-1.1965,50.0021,5.4371,-21.9145,42,6,24,2227,227,NA,NA,NA,NA,NA,NA,FALSE,-19.9,9.6,18,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746722,"2024-04-23",0,"2024-04-24T00:33:38.669Z","2024-04-24T00:33:58.199Z",FALSE,"action",NA,NA,"Pitching Change: Orion Kerkering replaces Yunior Marte.","Pitching Substitution",1,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,689147,"/api/v1/people/689147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Groundout","field_out","Spencer Steer grounds out, third baseman Edmundo Sosa to first baseman Alec Bohm.",0,1,7,53,"bottom",6,"2024-04-24T00:33:55.813Z","2024-04-24T00:34:48.075Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746722,"2024-04-23",2,"2024-04-24T00:31:27.209Z","2024-04-24T00:31:36.015Z",TRUE,"pitch","f869dce5-ffbf-4391-bb5d-65facd39780e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.53,1.62,NA,119.98,179.48,"ground_ball","medium","6",113.27,162.98,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Grounded Into DP","grounded_into_double_play","Cristian Pache grounds into a double play, shortstop Elly De La Cruz to second baseman Santiago Espinal to first baseman Christian Encarnacion-Strand. Whit Merrifield out at 2nd. Cristian Pache out at 1st.",0,1,7,52,"top",6,"2024-04-24T00:30:48.725Z","2024-04-24T00:31:36.015Z",TRUE,FALSE,FALSE,TRUE,24,2,0,3,665506,"Cristian Pache","/api/v1/people/665506","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,85.1,8,2,0.4055,6.1288,29.5059,-24.6378,-10.4539,4.0816,-0.0782,2.1962,5.9078,-135.082,-4.51,-0.9357,50.0067,5.6205,-19.3175,34.8,7.2,24,2701,228,95.6,-19,7,NA,NA,NA,TRUE,-25.1,6.6,17.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
