"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745513,"2024-04-24",4,"2024-04-25T01:24:55.073Z","2024-04-25T01:24:59.408Z",TRUE,"pitch","a92979cd-a298-4764-9060-dd608b9d4860",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.43,1.65,NA,96.99,143.87,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,3,2,76,"bottom",9,"2024-04-25T01:23:50.611Z","2024-04-25T01:24:59.408Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.2,3,2,0.3987,6.3777,31.0866,-13.5156,-5.4992,9.7659,0.5249,3.5152,8.5495,-137.4957,-3.062,-1.9134,50.0024,5.563,-10.507,31.2,3.6,24,2590,212,NA,NA,NA,NA,NA,NA,TRUE,-13.4,17.2,8.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745513,"2024-04-24",3,"2024-04-25T01:24:29.439Z","2024-04-25T01:24:33.486Z",TRUE,"pitch","59b6ddfe-7196-47e8-9f84-d9031e53a14d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.43,1.65,NA,129.48,162.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,3,2,76,"bottom",9,"2024-04-25T01:23:50.611Z","2024-04-25T01:24:59.408Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.2,4,2,0.3987,6.5927,31.4131,-17.6057,-9.4545,7.6259,-0.3275,2.8324,7.8794,-137.5437,-3.8666,-2.0055,50.0011,5.4553,-18.0559,42,4.8,24,2276,214,NA,NA,NA,NA,NA,NA,FALSE,-17.5,13.2,15.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745513,"2024-04-24",2,"2024-04-25T01:24:09.970Z","2024-04-25T01:24:14.285Z",TRUE,"pitch","6c0c24a4-a29e-4aa1-84af-7b020e4d8972",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3619,1.4902,NA,169,180.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,3,2,76,"bottom",9,"2024-04-25T01:23:50.611Z","2024-04-25T01:24:59.408Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86,13,2,0.4006,6.4625,30.2498,-21.4771,-7.8739,5.6481,-1.3643,2.174,4.8332,-136.759,-4.838,-2.1318,50.0027,5.4397,-14.9098,31.2,6,24,2485,211,NA,NA,NA,NA,NA,NA,FALSE,-21.6,9.4,13.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745513,"2024-04-24",1,"2024-04-25T01:23:52.936Z","2024-04-25T01:23:57.103Z",TRUE,"pitch","16327ed0-9aa0-4581-9e80-11a501e7c940",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3619,1.4597,NA,129.81,166.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,3,2,76,"bottom",9,"2024-04-25T01:23:50.611Z","2024-04-25T01:24:59.408Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,75.6,4,2,0.4563,6.0793,25.1911,-32.6493,8.674,-0.3293,-0.336,2.6703,2.2716,-120.4091,-0.3122,-2.4201,50.001,5.7111,12.6285,21.6,9.6,24,2616,45,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-0.4,-16.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745513,"2024-04-24",0,"2024-04-25T01:23:25.639Z","2024-04-25T01:23:52.936Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Andrew McCutchen replaces Henry Davis.","Offensive Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,457705,"/api/v1/people/457705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","76","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,3,2,76,"bottom",9,"2024-04-25T01:23:50.611Z","2024-04-25T01:24:59.408Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,680779,"/api/v1/people/680779",NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745513,"2024-04-24",1,"2024-04-25T01:22:37.921Z","2024-04-25T01:22:48.808Z",TRUE,"pitch","47a351c7-a8c1-4f8f-ba55-49e55ca49a08",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.67,1.69,NA,123.59,183.17,"line_drive","medium","9",173.81,70.58,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Lineout","field_out","Jared Triolo lines out to right fielder Sal Frelick. Michael A. Taylor to 3rd.",0,3,2,75,"bottom",9,"2024-04-25T01:22:35.631Z","2024-04-25T01:22:48.808Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76.1,8,2,0.4541,6.0161,25.7254,-31.5928,5.7817,0.3938,-0.173,2.0595,3.391,-121.0551,-2.1656,-2.3474,50.0024,5.757,8.498,15.6,9.6,24,2582,52,96.7,24,340,NA,NA,NA,TRUE,-39.4,0.5,-11.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,572191,"Michael A. Taylor","/api/v1/people/572191",NA,NA,NA,NA
745513,"2024-04-24",0,"2024-04-25T01:22:31.294Z","2024-04-25T01:22:37.921Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"75","atBat","Lineout","field_out","Jared Triolo lines out to right fielder Sal Frelick. Michael A. Taylor to 3rd.",0,3,2,75,"bottom",9,"2024-04-25T01:22:35.631Z","2024-04-25T01:22:48.808Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745513,"2024-04-24",2,"2024-04-25T01:20:51.411Z","2024-04-25T01:21:04.708Z",TRUE,"pitch","9d6e5b5d-9872-4571-b0ac-52d11d0f7b97",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.84,1.8,NA,143.81,173.42,"fly_ball","medium","7",100.45,117.58,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Field Error","field_error","Oneil Cruz reaches on a fielding error by left fielder Joey Wiemer. Michael A. Taylor to 2nd.",0,3,2,74,"bottom",9,"2024-04-25T01:20:49.029Z","2024-04-25T01:21:04.708Z",TRUE,FALSE,FALSE,FALSE,0,0,0,1,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,86.4,7,2,0.3975,6.2047,32.5173,-19.5144,-9.983,6.5928,-0.7033,2.4208,7.4252,-138.1093,-4.8321,-2.138,50.0032,5.517,-19.1677,40.8,6,24,2355,218,80.2,54,217,NA,NA,NA,FALSE,-19.4,11,16.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",572191,"Michael A. Taylor","/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA
745513,"2024-04-24",0,"2024-04-25T01:20:10.477Z","2024-04-25T01:20:36.620Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Michael A. Taylor replaces Edward Olivares.","Offensive Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,572191,"/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","601","74","atBat","Field Error","field_error","Oneil Cruz reaches on a fielding error by left fielder Joey Wiemer. Michael A. Taylor to 2nd.",0,3,2,74,"bottom",9,"2024-04-25T01:20:49.029Z","2024-04-25T01:21:04.708Z",TRUE,FALSE,FALSE,FALSE,0,0,0,1,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,658668,"/api/v1/people/658668",NA,1,FALSE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745513,"2024-04-24",1,"2024-04-25T01:20:36.620Z","2024-04-25T01:20:39.840Z",FALSE,"pickoff","fcc25c01-80be-4873-8355-7863c8654c06",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Field Error","field_error","Oneil Cruz reaches on a fielding error by left fielder Joey Wiemer. Michael A. Taylor to 2nd.",0,3,2,74,"bottom",9,"2024-04-25T01:20:49.029Z","2024-04-25T01:21:04.708Z",TRUE,FALSE,FALSE,FALSE,0,0,0,1,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
