"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718292,"2023-05-06",2,"2023-05-06T02:43:29.091Z","2023-05-06T02:43:33.925Z",TRUE,"pitch","b45fb6f8-5c84-4c18-ab39-c89df0d71406",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3411,1.6596,NA,133.83,217.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Double","double","Lars Nootbaar hits a ground-rule double (2) on a fly ball to right-center field. Juan Yepez scores. Paul DeJong to 3rd.",1,5,4,70,"bottom",8,"2023-05-06T02:43:08.268Z","2023-05-06T02:44:59.719Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",93,85.9,13,0.91,0.4041,6.9269,27.978,-25.5227,-8.8005,3.5695,-0.4414,0.7769,6.7829,-135.2469,-7.4096,-1.8316,50.0027,5.3277,-16.3932,28.8,7.2,24,1798,245,NA,NA,NA,NA,NA,NA,FALSE,-26.4,5.2,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718292,"2023-05-06",1,"2023-05-06T02:43:10.583Z","2023-05-06T02:43:15.290Z",TRUE,"pitch","2c5a4762-dfc6-4526-8629-8f9de40ca417",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4385,1.6596,NA,126.46,172.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Double","double","Lars Nootbaar hits a ground-rule double (2) on a fly ball to right-center field. Juan Yepez scores. Paul DeJong to 3rd.",1,5,4,70,"bottom",8,"2023-05-06T02:43:08.268Z","2023-05-06T02:44:59.719Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,89.2,5,0.91,0.3867,6.7448,31.5813,-23.263,-10.5789,4.3835,-0.2481,2.4693,7.6037,-141.5061,-4.5621,-1.5923,50.003,5.5882,-21.5047,39.6,6,24,2069,238,NA,NA,NA,NA,NA,NA,FALSE,-21.7,7.2,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718292,"2023-05-06",0,"2023-05-06T02:42:14.605Z","2023-05-06T02:43:10.583Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"70","atBat","Double","double","Lars Nootbaar hits a ground-rule double (2) on a fly ball to right-center field. Juan Yepez scores. Paul DeJong to 3rd.",1,5,4,70,"bottom",8,"2023-05-06T02:43:08.268Z","2023-05-06T02:44:59.719Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718292,"2023-05-06",0,"2023-05-06T02:41:36.585Z","2023-05-06T02:41:46.845Z",TRUE,"pitch","670eab33-0d55-47d0-b424-75490b44f7e0",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.39,1.57,NA,140.26,181.13,"ground_ball","medium","8",114.52,93.24,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Paul DeJong singles on a ground ball to center fielder Riley Greene. Juan Yepez to 2nd.",0,5,3,69,"bottom",8,"2023-05-06T02:41:28.149Z","2023-05-06T02:41:46.845Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88,7,0.92,0.391,6.8462,33.2386,-21.7119,-11.3091,5.2692,-0.6102,2.1351,6.9734,-140.3535,-5.3778,-1.6641,50.0007,5.4996,-22.4481,42,6,24,2050,235,97.1,2,56,NA,NA,NA,FALSE,-21,8.5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,660766,"Juan Yepez","/api/v1/people/660766",657557,"Paul DeJong","/api/v1/people/657557",NA,NA,NA
718292,"2023-05-06",2,"2023-05-06T02:41:01.700Z","2023-05-06T02:41:12.060Z",TRUE,"pitch","c66f1d36-78e7-46bf-8593-48148b8ac4f7",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,2,NA,NA,3.44,1.66,NA,102.72,177.56,"ground_ball","medium","9",173.09,101.56,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Juan Yepez singles on a ground ball to right fielder Matt Vierling.",0,5,3,68,"bottom",8,"2023-05-06T02:40:11.666Z","2023-05-06T02:41:12.060Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,660766,"Juan Yepez","/api/v1/people/660766","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.7,6,0.91,0.3889,6.7831,32.3758,-25.3233,-10.4811,3.4111,0.3745,2.2675,8.6999,-140.9242,-4.8574,-1.3927,50.0056,5.6519,-21.0602,36,6,24,2011,234,98,-2,37,NA,NA,NA,FALSE,-23.9,5.3,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,660766,"Juan Yepez","/api/v1/people/660766",NA,NA,NA
718292,"2023-05-06",1,"2023-05-06T02:40:35.806Z","2023-05-06T02:40:42.590Z",TRUE,"pitch","72787b71-d8fe-4f22-a46d-8e9e15ee05e1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.1473,1.6596,NA,104.32,192.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Juan Yepez singles on a ground ball to right fielder Matt Vierling.",0,5,3,68,"bottom",8,"2023-05-06T02:40:11.666Z","2023-05-06T02:41:12.060Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,660766,"Juan Yepez","/api/v1/people/660766","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,89.6,9,0.91,0.3868,6.8563,29.6736,-23.9869,-10.2962,4.0271,0.3326,1.7064,8.7176,-141.1627,-6.4814,-1.4455,50.0067,5.5582,-20.9541,37.2,6,24,2042,232,NA,NA,NA,NA,NA,NA,FALSE,-22.7,6.2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718292,"2023-05-06",0,"2023-05-06T02:40:14.481Z","2023-05-06T02:40:18.624Z",TRUE,"pitch","67433451-182b-42c5-9c95-1aa7a98d8c1a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.44,1.66,NA,115.25,168.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Juan Yepez singles on a ground ball to right fielder Matt Vierling.",0,5,3,68,"bottom",8,"2023-05-06T02:40:11.666Z","2023-05-06T02:41:12.060Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,660766,"Juan Yepez","/api/v1/people/660766","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.9,5,0.91,0.4395,6.9227,23.8404,-33.5833,1.5717,-0.8929,0.0459,2.5975,3.1733,-124.3925,-1.2434,-1.4482,50.0041,5.8761,2.4747,4.8,8.4,24,2263,82,NA,NA,NA,NA,NA,NA,FALSE,-39,-1.7,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718292,"2023-05-06",6,"2023-05-06T02:39:37.182Z","2023-05-06T02:39:44.728Z",TRUE,"pitch","6cb59006-48a3-49f6-91f8-34e6bedb8f18",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.37,1.63,NA,149.7,175.38,"ground_ball","medium","4",138.57,143.78,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Dylan Carlson grounds into a double play, second baseman Jonathan Schoop to shortstop Javier Baez to first baseman Spencer Torkelson. Nolan Arenado out at 2nd. Dylan Carlson out at 1st.",0,5,3,67,"bottom",8,"2023-05-06T02:37:21.682Z","2023-05-06T02:39:44.728Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,81.8,13,0.91,0.4212,7.0113,28.9276,-29.5415,-8.801,1.5372,-0.858,2.3481,5.5125,-130.3497,-2.5349,-1.8633,50.0015,5.5772,-15.0533,25.2,8.4,24,1484,249,73.6,8,92,NA,NA,NA,TRUE,-31.8,2.4,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718292,"2023-05-06",5,"2023-05-06T02:39:15.780Z","2023-05-06T02:39:21.262Z",TRUE,"pitch","6f175c7c-d5bb-4cb7-87f0-256fd7f95fe7",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.5158,1.678,NA,150.62,191.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Dylan Carlson grounds into a double play, second baseman Jonathan Schoop to shortstop Javier Baez to first baseman Spencer Torkelson. Nolan Arenado out at 2nd. Dylan Carlson out at 1st.",0,5,3,67,"bottom",8,"2023-05-06T02:37:21.682Z","2023-05-06T02:39:44.728Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.3,81.9,13,0.93,0.4218,7.072,27.4362,-25.7631,-9.6912,3.7537,-0.8819,1.7644,5.7787,-129.9114,-4.2212,-1.877,50.002,5.3706,-16.5498,30,7.2,24,1514,249,NA,NA,NA,NA,NA,NA,FALSE,-28.3,6.1,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718292,"2023-05-06",4,"2023-05-06T02:38:54.603Z","2023-05-06T02:38:59.653Z",TRUE,"pitch","6e7b80ec-aab1-42e4-9826-620e6826a2a7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.4185,1.6295,NA,131.47,141.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Dylan Carlson grounds into a double play, second baseman Jonathan Schoop to shortstop Javier Baez to first baseman Spencer Torkelson. Nolan Arenado out at 2nd. Dylan Carlson out at 1st.",0,5,3,67,"bottom",8,"2023-05-06T02:37:21.682Z","2023-05-06T02:39:44.728Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.2,11,0.91,0.3904,6.7525,30.9872,-24.7661,-10.1156,3.7158,-0.3797,3.6169,7.286,-140.1739,-1.378,-1.6953,50.0054,5.7283,-20.1805,36,6,24,2033,232,NA,NA,NA,NA,NA,NA,FALSE,-22.8,6.6,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718292,"2023-05-06",3,"2023-05-06T02:38:31.325Z","2023-05-06T02:38:34.741Z",TRUE,"pitch","706b99bd-ef5f-4bc1-a86b-ec78ec453e74",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.37,1.63,NA,114.05,166.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Dylan Carlson grounds into a double play, second baseman Jonathan Schoop to shortstop Javier Baez to first baseman Spencer Torkelson. Nolan Arenado out at 2nd. Dylan Carlson out at 1st.",0,5,3,67,"bottom",8,"2023-05-06T02:37:21.682Z","2023-05-06T02:39:44.728Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.5,5,0.9,0.3941,6.9138,30.5667,-26.8812,-10.1533,2.7037,0.0773,2.6728,8.6499,-138.8906,-3.0606,-1.7554,50.0024,5.5731,-19.8733,33.6,7.2,24,1944,235,NA,NA,NA,NA,NA,NA,FALSE,-25.6,4.4,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718292,"2023-05-06",1,"2023-05-06T02:37:49.369Z","2023-05-06T02:37:54.253Z",TRUE,"pitch","64cf94e0-bb4f-4efd-ac7a-79e6b60d30d2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2967,1.6296,NA,152.26,147.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Dylan Carlson grounds into a double play, second baseman Jonathan Schoop to shortstop Javier Baez to first baseman Spencer Torkelson. Nolan Arenado out at 2nd. Dylan Carlson out at 1st.",0,5,3,67,"bottom",8,"2023-05-06T02:37:21.682Z","2023-05-06T02:39:44.728Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.7,11,0.92,0.4349,6.8444,23.0438,-31.1294,2.4491,0.6522,-0.9251,3.3858,1.7976,-125.4768,0.1009,-1.9666,50.005,5.8609,3.9442,7.2,8.4,24,2185,131,NA,NA,NA,NA,NA,NA,FALSE,-35,1.4,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718292,"2023-05-06",0,"2023-05-06T02:37:30.117Z","2023-05-06T02:37:34.537Z",TRUE,"pitch","41edc829-7b15-425b-98f3-766826bbecd0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3455,1.6296,NA,130.52,142.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Dylan Carlson grounds into a double play, second baseman Jonathan Schoop to shortstop Javier Baez to first baseman Spencer Torkelson. Nolan Arenado out at 2nd. Dylan Carlson out at 1st.",0,5,3,67,"bottom",8,"2023-05-06T02:37:21.682Z","2023-05-06T02:39:44.728Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,88.1,11,0.92,0.3915,6.8332,30.1548,-24.7742,-8.664,3.7304,-0.3547,3.5788,7.0215,-139.6855,-1.3688,-1.7697,50.0068,5.6972,-17.2018,32.4,6,24,1952,231,NA,NA,NA,NA,NA,NA,FALSE,-22.9,6.7,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718292,"2023-05-06",2,"2023-05-06T02:38:05.263Z","2023-05-06T02:38:31.325Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Dylan Carlson grounds into a double play, second baseman Jonathan Schoop to shortstop Javier Baez to first baseman Spencer Torkelson. Nolan Arenado out at 2nd. Dylan Carlson out at 1st.",0,5,3,67,"bottom",8,"2023-05-06T02:37:21.682Z","2023-05-06T02:39:44.728Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718292,"2023-05-06",2,"2023-05-06T02:36:53.630Z","2023-05-06T02:37:04.402Z",TRUE,"pitch","7f3b82f3-10be-487e-949d-efde4e872476",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,0,0,NA,NA,3.37,1.68,NA,141.32,183.12,"line_drive","medium","9",154.46,85.38,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Nolan Arenado singles on a line drive to right fielder Matt Vierling.",0,5,3,66,"bottom",8,"2023-05-06T02:36:10.741Z","2023-05-06T02:37:04.402Z",TRUE,FALSE,FALSE,FALSE,33,2,0,0,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.6,7,2,0.3954,6.8256,28.7331,-24.7734,-9.0638,3.8054,-0.6381,2.0613,6.0287,-138.1438,-4.9548,-1.6632,50.0053,5.5284,-17.645,32.4,6,24,1977,230,87.1,18,243,NA,NA,NA,FALSE,-24.1,6.1,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA
718292,"2023-05-06",1,"2023-05-06T02:36:34.453Z","2023-05-06T02:36:39.219Z",TRUE,"pitch","c08c8621-fe1c-440c-aafc-033d562bfc63",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2967,1.6797,NA,179.97,165.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Nolan Arenado singles on a line drive to right fielder Matt Vierling.",0,5,3,66,"bottom",8,"2023-05-06T02:36:10.741Z","2023-05-06T02:37:04.402Z",TRUE,FALSE,FALSE,FALSE,33,2,0,0,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.2,11,0.92,0.3905,6.5974,32.3715,-23.9762,-10.4092,4.1149,-1.652,2.7319,3.7972,-140.3642,-3.9229,-1.6717,50.0008,5.7125,-20.7254,38.4,6,24,2025,231,NA,NA,NA,NA,NA,NA,FALSE,-22.7,6.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
